LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,wt_final_online,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
17,1.0,5.0,,1.0,0.3602351899895032,3,5,45-54,,,1,fairly_active
17,1.0,5.0,,2.0,0.4966243282687173,3,5,45-54,,,2,active
17,1.0,6.0,0.0,2.0,0.3032497956995959,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,5.0,0.0,1.0,,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
17,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
17,1.0,6.0,0.0,2.0,4.989830090685194,3,6,55-64,0,not_twiceplus_volunteer,2,active
17,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
17,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
17,1.0,6.0,,1.0,1.48163814862362,3,6,55-64,,,1,fairly_active
17,1.0,5.0,,0.0,5.635314275141522,3,5,45-54,,,0,inactive
17,1.0,5.0,0.0,2.0,0.366062923676655,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,5.0,,2.0,0.7339309180289971,3,5,45-54,,,2,active
17,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
17,1.0,7.0,,2.0,1.40727576981834,3,7,65-74,,,2,active
17,1.0,5.0,0.0,2.0,0.9802449183022784,3,5,45-54,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,,2.0,3.392637809419833,3,3,25-34,,,2,active
17,1.0,3.0,,2.0,0.3988314957799566,3,3,25-34,,,2,active
17,1.0,3.0,0.0,2.0,2.181731692142341,3,3,25-34,0,not_twiceplus_volunteer,2,active
17,1.0,3.0,0.0,2.0,2.083144111838588,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,1.0,,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,0.0,3.292874680175742,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,1.0,0.2956870085110117,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
30,1.0,3.0,,2.0,1.5065933791315815,3,3,25-34,,,2,active
30,1.0,3.0,,0.0,1.1655454236017435,3,3,25-34,,,0,inactive
30,1.0,3.0,0.0,2.0,8.23218623826347,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,3.0,0.0,2.0,3.766483221495539,3,3,25-34,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,,2.0,2.238770269496411,3,6,55-64,,,2,active
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,2.0,1.071721694788078,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,9.0,0.0,0.0,0.6740440362732902,3,9,85+,0,not_twiceplus_volunteer,0,inactive
30,1.0,7.0,,2.0,1.5048503171502312,3,7,65-74,,,2,active
30,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,5.0,,2.0,0.3734821941420558,3,5,45-54,,,2,active
30,1.0,5.0,,2.0,0.2690403970797839,3,5,45-54,,,2,active
30,1.0,2.0,0.0,2.0,0.5314958837911709,3,2,16-24,0,not_twiceplus_volunteer,2,active
30,1.0,2.0,,2.0,1.6034824429929102,3,2,16-24,,,2,active
30,1.0,2.0,,2.0,3.89177781662461,3,2,16-24,,,2,active
30,1.0,5.0,,1.0,0.8499802593974674,3,5,45-54,,,1,fairly_active
30,1.0,5.0,0.0,2.0,0.852660609579824,3,5,45-54,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
30,1.0,2.0,0.0,2.0,3.0178851364149057,3,2,16-24,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,0.6405401487082601,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,2.0,1.0364998691476952,3,7,65-74,0,not_twiceplus_volunteer,2,active
30,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
30,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
30,1.0,4.0,,0.0,2.678873269197372,3,4,35-44,,,0,inactive
30,1.0,4.0,1.0,2.0,0.7718791849182985,3,4,35-44,1,twiceplus_volunteer,2,active
30,1.0,4.0,0.0,0.0,2.3220711571460693,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
30,1.0,5.0,0.0,0.0,2.635977875107951,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
30,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
30,1.0,6.0,,0.0,0.2956870085110117,3,6,55-64,,,0,inactive
30,1.0,3.0,1.0,2.0,,3,3,25-34,1,twiceplus_volunteer,2,active
30,1.0,4.0,,0.0,1.2304778376578906,3,4,35-44,,,0,inactive
30,1.0,6.0,,2.0,,3,6,55-64,,,2,active
30,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
35,1.0,7.0,,2.0,1.0159417357089342,3,7,65-74,,,2,active
35,1.0,8.0,0.0,1.0,,3,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
35,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
35,1.0,7.0,1.0,2.0,,3,7,65-74,1,twiceplus_volunteer,2,active
35,1.0,3.0,,2.0,0.920521728722162,3,3,25-34,,,2,active
35,1.0,3.0,0.0,0.0,3.4414545530050815,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
35,1.0,4.0,,2.0,0.9896270126156648,3,4,35-44,,,2,active
35,1.0,4.0,,2.0,0.4428694911800676,3,4,35-44,,,2,active
35,1.0,,0.0,2.0,1.619680765459692,3,,,0,not_twiceplus_volunteer,2,active
35,1.0,6.0,1.0,2.0,0.5694370098662517,3,6,55-64,1,twiceplus_volunteer,2,active
35,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
35,1.0,4.0,0.0,0.0,1.1310454254319229,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
35,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
35,1.0,6.0,0.0,1.0,,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
35,1.0,4.0,,2.0,0.6234037970079656,3,4,35-44,,,2,active
35,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,5.0,,2.0,1.2860458916377346,3,5,45-54,,,2,active
35,1.0,6.0,,2.0,3.2330193712067823,3,6,55-64,,,2,active
35,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
35,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
35,1.0,8.0,,2.0,,3,8,75-84,,,2,active
35,1.0,5.0,,2.0,1.282003061906019,3,5,45-54,,,2,active
35,1.0,6.0,,0.0,1.0190291872879185,3,6,55-64,,,0,inactive
35,1.0,6.0,,0.0,3.324989741686419,3,6,55-64,,,0,inactive
35,1.0,3.0,,2.0,0.9739815787859212,3,3,25-34,,,2,active
35,1.0,4.0,0.0,2.0,1.1624880795270038,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,5.0,,0.0,0.8327758350812621,3,5,45-54,,,0,inactive
35,1.0,6.0,,2.0,0.8290927434555789,3,6,55-64,,,2,active
35,1.0,4.0,0.0,0.0,0.743246321615765,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
35,1.0,4.0,,2.0,0.7054040744917572,3,4,35-44,,,2,active
35,1.0,2.0,,2.0,3.787998883475916,3,2,16-24,,,2,active
35,1.0,4.0,0.0,0.0,0.6643042712242214,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
35,1.0,7.0,,2.0,1.5474946482244505,3,7,65-74,,,2,active
35,1.0,5.0,1.0,1.0,3.9953479987598377,3,5,45-54,1,twiceplus_volunteer,1,fairly_active
35,1.0,6.0,,2.0,0.3684594015278244,3,6,55-64,,,2,active
35,1.0,4.0,,1.0,1.5561643076357423,3,4,35-44,,,1,fairly_active
35,1.0,7.0,0.0,2.0,1.2335586420075135,3,7,65-74,0,not_twiceplus_volunteer,2,active
35,1.0,8.0,0.0,2.0,3.1939764627581826,3,8,75-84,0,not_twiceplus_volunteer,2,active
35,1.0,3.0,0.0,0.0,,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
35,1.0,4.0,1.0,1.0,,3,4,35-44,1,twiceplus_volunteer,1,fairly_active
35,1.0,4.0,0.0,2.0,3.04648132223187,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,4.0,0.0,0.0,1.6999897157308004,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
35,1.0,4.0,1.0,2.0,1.979254025231329,3,4,35-44,1,twiceplus_volunteer,2,active
35,1.0,4.0,,2.0,2.3858210794251775,3,4,35-44,,,2,active
35,1.0,4.0,0.0,2.0,2.836795334474824,3,4,35-44,0,not_twiceplus_volunteer,2,active
35,1.0,6.0,1.0,0.0,,3,6,55-64,1,twiceplus_volunteer,0,inactive
35,1.0,5.0,,2.0,0.3858067648732635,3,5,45-54,,,2,active
35,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
35,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
44,1.0,6.0,,0.0,1.513167228862489,3,6,55-64,,,0,inactive
44,1.0,8.0,0.0,2.0,3.6287460684299537,3,8,75-84,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,0.0,1.0,,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,6.0,,2.0,1.2741976126738357,3,6,55-64,,,2,active
44,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,0.0,2.0,,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,0.0,2.0,0.9966254046288464,3,3,25-34,0,not_twiceplus_volunteer,2,active
44,1.0,6.0,1.0,2.0,,3,6,55-64,1,twiceplus_volunteer,2,active
44,1.0,2.0,0.0,2.0,4.257516912451345,3,2,16-24,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,,2.0,0.5403949506634601,3,7,65-74,,,2,active
44,1.0,6.0,0.0,2.0,0.5321546129418211,3,6,55-64,0,not_twiceplus_volunteer,2,active
44,1.0,2.0,,0.0,0.9486905488764412,3,2,16-24,,,0,inactive
44,1.0,7.0,0.0,1.0,,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,2.0,,2.0,1.0040703394601418,3,2,16-24,,,2,active
44,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,0.0,1.0,0.3733779445519239,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,7.0,0.0,2.0,0.7007364176332035,3,7,65-74,0,not_twiceplus_volunteer,2,active
44,1.0,3.0,,2.0,0.265249748484975,3,3,25-34,,,2,active
44,1.0,3.0,,2.0,0.783603666279213,3,3,25-34,,,2,active
44,1.0,3.0,,0.0,1.2750802350292336,3,3,25-34,,,0,inactive
44,1.0,3.0,0.0,1.0,1.9822232166999303,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
44,1.0,4.0,,2.0,2.1938556492999206,3,4,35-44,,,2,active
44,1.0,5.0,,2.0,0.389963409238903,3,5,45-54,,,2,active
44,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
44,1.0,3.0,0.0,1.0,2.756130903639262,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,5.0,0.0,2.0,0.5299135075554923,3,5,45-54,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,0.0,1.0,0.3284838703331611,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
44,1.0,5.0,,0.0,,3,5,45-54,,,0,inactive
44,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
44,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
44,1.0,5.0,,0.0,1.1373516543104971,3,5,45-54,,,0,inactive
44,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
44,1.0,2.0,,2.0,8.137939215426835,3,2,16-24,,,2,active
44,1.0,5.0,0.0,2.0,0.8366735847562905,3,5,45-54,0,not_twiceplus_volunteer,2,active
44,1.0,4.0,,2.0,0.3484935750097779,3,4,35-44,,,2,active
44,1.0,4.0,0.0,2.0,0.9147606692744872,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
44,1.0,4.0,0.0,2.0,3.775757761163032,3,4,35-44,0,not_twiceplus_volunteer,2,active
44,1.0,7.0,,0.0,0.6779235363571863,3,7,65-74,,,0,inactive
44,1.0,3.0,0.0,0.0,0.3620201490138726,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
44,1.0,3.0,,0.0,1.0700069793790086,3,3,25-34,,,0,inactive
44,1.0,2.0,,2.0,1.7803463940287958,3,2,16-24,,,2,active
44,1.0,3.0,,2.0,0.7957491836091976,3,3,25-34,,,2,active
68,1.0,3.0,0.0,2.0,2.206019697739073,3,3,25-34,0,not_twiceplus_volunteer,2,active
68,1.0,4.0,0.0,2.0,2.9917610773538503,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,7.0,0.0,2.0,0.9142709001504488,3,7,65-74,0,not_twiceplus_volunteer,2,active
68,1.0,2.0,0.0,2.0,,3,2,16-24,0,not_twiceplus_volunteer,2,active
68,1.0,2.0,0.0,0.0,,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
68,1.0,5.0,0.0,2.0,1.6851404898444706,3,5,45-54,0,not_twiceplus_volunteer,2,active
68,1.0,6.0,0.0,2.0,1.3886516727035343,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,3.0,,2.0,2.4827764008689863,3,3,25-34,,,2,active
68,1.0,4.0,,2.0,1.7811791364269396,3,4,35-44,,,2,active
68,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
68,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
68,1.0,5.0,0.0,2.0,2.209630403243097,3,5,45-54,0,not_twiceplus_volunteer,2,active
68,1.0,3.0,,2.0,0.9526173860779266,3,3,25-34,,,2,active
68,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,3.0,,2.0,4.745649507280029,3,3,25-34,,,2,active
68,1.0,6.0,0.0,2.0,6.998323294955546,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,5.0,,2.0,2.237853466018662,3,5,45-54,,,2,active
68,1.0,5.0,0.0,1.0,5.028125432550631,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
68,1.0,3.0,,2.0,,3,3,25-34,,,2,active
68,1.0,4.0,0.0,1.0,,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
68,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,4.0,0.0,2.0,1.380212475847607,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,4.0,0.0,2.0,6.365145732321688,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
68,1.0,3.0,,2.0,3.677060110038523,3,3,25-34,,,2,active
68,1.0,3.0,,0.0,1.6601478734666106,3,3,25-34,,,0,inactive
68,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,2.0,0.0,0.0,,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
68,1.0,7.0,0.0,2.0,1.093192731103172,3,7,65-74,0,not_twiceplus_volunteer,2,active
68,1.0,7.0,0.0,2.0,1.665164435264875,3,7,65-74,0,not_twiceplus_volunteer,2,active
68,1.0,6.0,,2.0,0.7303909939795132,3,6,55-64,,,2,active
68,1.0,6.0,0.0,2.0,7.339458845892799,3,6,55-64,0,not_twiceplus_volunteer,2,active
68,1.0,,0.0,1.0,,3,,,0,not_twiceplus_volunteer,1,fairly_active
68,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
68,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
68,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
68,1.0,6.0,,0.0,,3,6,55-64,,,0,inactive
68,1.0,6.0,,0.0,,3,6,55-64,,,0,inactive
68,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
68,1.0,5.0,0.0,2.0,2.106495247679614,3,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,,2.0,2.5970202060684167,3,5,45-54,,,2,active
78,1.0,2.0,0.0,2.0,2.048137381336823,3,2,16-24,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,,2.0,3.3691868292515097,3,4,35-44,,,2,active
78,1.0,2.0,,0.0,3.7946973838579567,3,2,16-24,,,0,inactive
78,1.0,3.0,0.0,1.0,2.5071341719337066,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
78,1.0,6.0,0.0,0.0,1.611214461022421,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
78,1.0,2.0,,0.0,1.7376353858558178,3,2,16-24,,,0,inactive
78,1.0,7.0,1.0,0.0,,3,7,65-74,1,twiceplus_volunteer,0,inactive
78,1.0,4.0,,2.0,3.2808316091385508,3,4,35-44,,,2,active
78,1.0,3.0,0.0,2.0,1.2535670859668533,3,3,25-34,0,not_twiceplus_volunteer,2,active
78,1.0,,,0.0,,3,,,,,0,inactive
78,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
78,1.0,2.0,0.0,2.0,,3,2,16-24,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,0.0,2.0,0.4968473238244389,3,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,1.0,2.0,0.684959334451009,3,5,45-54,1,twiceplus_volunteer,2,active
78,1.0,4.0,,2.0,3.2785076611966906,3,4,35-44,,,2,active
78,1.0,6.0,,0.0,,3,6,55-64,,,0,inactive
78,1.0,6.0,,2.0,1.7844132983082734,3,6,55-64,,,2,active
78,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,0.0,2.0,1.985964498356581,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,,2.0,0.6145387742827637,3,5,45-54,,,2,active
78,1.0,6.0,0.0,2.0,2.2263765498448413,3,6,55-64,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,,2.0,2.6087940922846755,3,4,35-44,,,2,active
78,1.0,4.0,0.0,2.0,0.7412731679513626,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,6.0,0.0,2.0,2.0085705298960543,3,6,55-64,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,,1.0,0.8282167898753987,3,4,35-44,,,1,fairly_active
78,1.0,4.0,,2.0,1.0121533916722414,3,4,35-44,,,2,active
78,1.0,6.0,,2.0,0.6771026201845046,3,6,55-64,,,2,active
78,1.0,7.0,,0.0,,3,7,65-74,,,0,inactive
78,1.0,5.0,,2.0,0.5745151724592638,3,5,45-54,,,2,active
78,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,0.0,0.0,,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
78,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,6.0,0.0,2.0,0.6164262079837736,3,6,55-64,0,not_twiceplus_volunteer,2,active
78,1.0,2.0,0.0,2.0,,3,2,16-24,0,not_twiceplus_volunteer,2,active
78,1.0,2.0,0.0,2.0,,3,2,16-24,0,not_twiceplus_volunteer,2,active
78,1.0,7.0,0.0,2.0,2.0647250350256536,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,2.0,0.4097100390081796,3,6,55-64,,,2,active
91,1.0,2.0,0.0,2.0,2.664939085749752,3,2,16-24,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,,0.0,0.3652236059351275,3,5,45-54,,,0,inactive
91,1.0,3.0,0.0,0.0,0.6546208120123038,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
91,1.0,2.0,,2.0,1.4815811306509592,3,2,16-24,,,2,active
91,1.0,4.0,,0.0,1.4075288399904071,3,4,35-44,,,0,inactive
91,1.0,7.0,,2.0,0.877234254424069,3,7,65-74,,,2,active
91,1.0,6.0,,2.0,0.2731400260054532,3,6,55-64,,,2,active
91,1.0,7.0,0.0,0.0,,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
91,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,,1.0,3.301146513133646,3,4,35-44,,,1,fairly_active
91,1.0,8.0,1.0,2.0,1.5186397518587254,3,8,75-84,1,twiceplus_volunteer,2,active
91,1.0,8.0,0.0,0.0,4.242268869006275,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
91,1.0,4.0,,2.0,0.3774055519385975,3,4,35-44,,,2,active
91,1.0,2.0,,1.0,1.533260466970777,3,2,16-24,,,1,fairly_active
91,1.0,3.0,,0.0,3.9019614865120222,3,3,25-34,,,0,inactive
91,1.0,7.0,0.0,0.0,1.1004871051306844,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
91,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
91,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
91,1.0,5.0,,2.0,2.972314843166963,3,5,45-54,,,2,active
91,1.0,2.0,,0.0,5.329878171499504,3,2,16-24,,,0,inactive
91,1.0,7.0,0.0,2.0,0.411220684716753,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,,2.0,0.2723036880703561,3,5,45-54,,,2,active
91,1.0,8.0,,2.0,2.5856386021987725,3,8,75-84,,,2,active
91,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,,,0.0,,3,,,,,0,inactive
91,1.0,6.0,0.0,2.0,1.7588377242382656,3,6,55-64,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,,2.0,0.8600617362249567,3,4,35-44,,,2,active
91,1.0,4.0,0.0,2.0,2.541063149339705,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
91,1.0,4.0,0.0,2.0,1.936122066776161,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,8.0,0.0,0.0,,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
91,1.0,5.0,0.0,1.0,,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
91,1.0,5.0,0.0,2.0,,3,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,2.0,,2.0,6.26086299860637,3,2,16-24,,,2,active
91,1.0,8.0,0.0,2.0,,3,8,75-84,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,0.0,0.0,,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
91,1.0,4.0,0.0,2.0,3.9139111577568135,3,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,0.0,2.0,,3,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,0.0,1.0,,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
91,1.0,4.0,0.0,0.0,,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
91,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,,0.0,0.5846071745617062,3,5,45-54,,,0,inactive
107,1.0,4.0,0.0,0.0,1.0283452704349358,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,1.0,1.0,,3,5,45-54,1,twiceplus_volunteer,1,fairly_active
107,1.0,4.0,0.0,0.0,,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,5.0,0.0,2.0,3.0813076857345334,3,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,,2.0,1.7538215236851182,3,5,45-54,,,2,active
107,1.0,4.0,0.0,2.0,1.8644637288720816,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,,2.0,4.069824691502925,3,6,55-64,,,2,active
107,1.0,4.0,,2.0,1.2035284192519455,3,4,35-44,,,2,active
107,1.0,6.0,0.0,2.0,,3,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,0.0,1.0,,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,3.0,,2.0,0.8387961505483078,3,3,25-34,,,2,active
107,1.0,3.0,0.0,2.0,0.5597433185256796,3,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,,2.0,0.8387961505483078,3,3,25-34,,,2,active
107,1.0,3.0,0.0,1.0,0.5597433185256796,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,7.0,0.0,2.0,2.595524939624769,3,7,65-74,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,0.0,2.0,0.7379520334053115,3,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,1.0,,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,3.0,0.0,1.0,,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,4.0,0.0,2.0,,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,,2.0,1.3644064038993151,3,4,35-44,,,2,active
107,1.0,6.0,0.0,0.0,,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
107,1.0,7.0,0.0,2.0,0.5355923481038276,3,7,65-74,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,2.0,0.7654545003928628,3,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,2.0,,2.0,0.9361269698369622,3,2,16-24,,,2,active
107,1.0,3.0,0.0,2.0,1.1601404288433184,3,3,25-34,0,not_twiceplus_volunteer,2,active
