year,LA_2023,disability_group,inactive_rate,fairly_active_rate,active_rate,n,weighted_n,n_eff
4,112.0,non_limiting_disability,0.14130181239297673,0.08191124952667236,0.7767869380803508,72,73.36112375771347,42.63871222997552
4,112.0,no_disability,0.12268826030853519,0.08390816135804141,0.7934035783334233,331,412.7038425885012,175.04537806857246
4,112.0,disty1,0.5542371423410785,0.09204350062141202,0.3537193570375096,32,35.13994842394564,16.47669829591329
4,112.0,disty2,0.564861551658106,0.043539622516369975,0.391598825825524,24,20.660747921631042,14.911062304492685
4,112.0,disty3,0.5188201051080038,0.07563033223191935,0.40554956266007675,34,38.032011705905475,18.29536220930945
4,112.0,disty4,0.7368090304511824,0.04587478222846989,0.2173161873203477,9,11.804546098698797,4.427855441994048
4,112.0,disty5,0.45593622942200124,0.06457502791057709,0.4794887426674217,21,31.319783445737567,13.440112422671994
4,112.0,disty6,0.0,0.0,1.0,6,6.93488133562383,5.130428478976104
4,112.0,disty7,0.6098954757484515,0.11886690247469345,0.27123762177685523,19,17.975316519452317,12.386007511756468
4,112.0,disty8,0.6641501690511716,0.049337069669088976,0.2865127612797395,6,10.976148060998952,4.040888918278336
4,112.0,disty9,0.6393743120895484,0.0,0.3606256879104517,6,5.324242454612558,4.431942720784773
4,112.0,disty10,1.0,0.0,0.0,1,4.326411469554847,1.0
4,112.0,disty11,,,,0,0.0,0.0
4,112.0,disty12,0.5609620453399985,0.0,0.4390379546600015,3,4.212028603717775,2.3741121068499353
4,112.0,disty13,0.7429827974056719,0.0,0.2570172025943282,5,7.961690650385928,2.6279589840386004
4,114.0,limiting_disability,0.3309355054901938,0.10610467960611063,0.5629598149036956,68,115.62578865087059,39.47647002203803
4,114.0,non_limiting_disability,0.13542768694070723,0.15835623598452833,0.7062160770747646,79,134.24419585901992,42.9204349396176
4,114.0,no_disability,0.17993544013116064,0.10099942978407403,0.7190651300847652,311,539.4406252854292,176.61412644532686
4,114.0,disty1,0.4136064152416437,0.1382140675944054,0.4481795171639509,38,65.9835978905643,22.631635210204717
4,114.0,disty2,0.45065511593705604,0.1803322757068498,0.36901260835609423,31,39.54125053707567,21.4910612511926
4,114.0,disty3,0.2949048659320189,0.11181155276813988,0.5932835812998412,38,57.905778471556815,20.6456078841073
4,114.0,disty4,0.3758826266713614,0.12924724843409213,0.4948701248945464,8,8.433936029456067,5.473544654972983
4,114.0,disty5,0.281978209946448,0.05124633360095902,0.666775456452593,30,55.1542978005065,16.32851955541318
4,114.0,disty6,0.29511080071511264,0.01982007373535745,0.6850691255495298,7,16.252222858784513,3.905018335434563
4,114.0,disty7,0.26381023869667203,0.123231069678543,0.6129586916247851,14,16.075364599252143,8.392801585669494
4,114.0,disty8,0.30009476476444463,0.02966757013987583,0.6702376650956795,5,10.85765547720448,3.1291973910014557
4,114.0,disty9,0.23930792581357455,0.2027319070356602,0.5579601671507652,6,10.530248832896353,3.5833641772348033
4,114.0,disty10,0.035017402161550325,0.0,0.9649825978384498,4,11.003614374910306,3.006646857725754
4,114.0,disty11,0.0,0.0,1.0,1,4.798018937039539,1.0
4,114.0,disty12,0.9230691370557373,0.0,0.07693086294426263,3,8.073901635061135,1.2912802446380418
4,114.0,disty13,0.0,0.19386335969163057,0.8061366403083695,3,5.778689922974081,2.750063493383461
4,117.0,limiting_disability,0.3085442903841932,0.05634885334447595,0.6351068562713308,78,108.72959981343048,42.953369033036275
4,117.0,non_limiting_disability,0.31667244022002455,0.11954997020822816,0.563777589571747,63,78.27102645371487,40.39065234507735
4,117.0,no_disability,0.21272519716520413,0.12271354735165164,0.6645612554831444,311,551.7465949362271,166.94510632301697
4,117.0,disty1,0.23679779802502945,0.05328825101657873,0.7099139509583918,40,63.79810651759714,20.385706812712325
4,117.0,disty2,0.4811352281596421,0.054397452059419836,0.4644673197809381,30,33.85836534400705,21.964624272097744
4,117.0,disty3,0.453628443992893,0.056897204439669315,0.48947435156743785,52,59.75143327291219,36.26244942248918
4,117.0,disty4,0.6141415870921889,0.043482504851902984,0.3423759080559081,11,10.226631952976446,9.064658017317878
4,117.0,disty5,0.1895295753983216,0.07330549833916813,0.7371649262625104,19,25.12511131278732,7.19292974229831
4,117.0,disty6,0.27370820923289946,0.0,0.7262917907671007,6,11.41272702186839,2.9592941252004374
4,117.0,disty7,0.28525119554234524,0.02922745284071755,0.6855213516169371,28,39.982964928762094,16.104462388527885
4,117.0,disty8,0.3368760588967586,0.10140908297110034,0.5617148581321412,15,18.162168039088037,6.443885171595841
4,117.0,disty9,0.37198942805611523,0.10566494848196406,0.5223456234619207,16,19.437762525625992,13.787136873942927
4,117.0,disty10,0.0,0.0,1.0,1,1.115544646302343,1.0
4,117.0,disty11,0.6641627579255361,0.0,0.33583724207446386,6,6.448812600104205,5.709675922217072
4,117.0,disty12,0.41392583377724906,0.0,0.5860741662227509,7,7.088966199869117,4.545735483075139
4,117.0,disty13,0.0,0.0,1.0,4,10.005845721163604,2.177736490389437
4,122.0,limiting_disability,0.4319856292755489,0.1787170076258889,0.38929736309856217,97,143.07429579359754,67.43414743475405
4,122.0,non_limiting_disability,0.2565863763364129,0.13500188624986317,0.6084117374137239,87,136.08781137462407,49.92001967250328
4,122.0,no_disability,0.17225380713410046,0.10278363030594113,0.7249625625599583,294,510.21626234508295,198.57129552551496
4,122.0,disty1,0.4300425631759328,0.16450797019002267,0.4054494666340447,52,73.26528886066106,36.476248957053016
4,122.0,disty2,0.5783469829881006,0.09801167007417887,0.32364134693772056,29,44.88866929539612,19.97758156375118
4,122.0,disty3,0.4588913808333603,0.19092745979985748,0.3501811593667821,70,108.64406475275182,44.97435428106096
4,122.0,disty4,0.6882126062932855,0.02400539423051815,0.2877819994761963,16,24.255030036947648,9.388570722049003
4,122.0,disty5,0.4109158075976928,0.08967896262226635,0.49940522978004115,28,39.33396490258704,16.950103354174413
4,122.0,disty6,0.8139507423173183,0.0,0.1860492576826816,8,9.888876747185513,3.853683503352351
4,122.0,disty7,0.24223267512538338,0.33782574280826744,0.4199415820663492,24,29.035846691883563,16.451060458853238
4,122.0,disty8,0.7197915940835926,0.11361200476170566,0.16659640115470153,19,27.413894590982437,12.116677219807318
4,122.0,disty9,0.45906430827845673,0.08401628357825988,0.4569194081432835,17,21.841305873849453,13.871342169404269
4,122.0,disty10,0.8336391632057408,0.0747719883560074,0.0915888484382517,5,7.787027881855273,2.5072747308167838
4,122.0,disty11,0.7934750871594016,0.09282400038201509,0.11370091245858317,4,6.272640219272433,1.798222379581112
4,122.0,disty12,0.8065253719565567,0.0,0.19347462804344343,9,13.605251557320159,4.693932048296287
4,122.0,disty13,0.0583983302798113,0.42022993554827187,0.521371734171917,8,11.030902983131648,5.556937920917045
4,126.0,limiting_disability,0.2636080852105141,0.20448913536071348,0.5319027794287726,71,124.78069787497533,39.528043019378174
4,126.0,non_limiting_disability,0.09591080152080485,0.15260600704450994,0.7514831914346852,90,134.76832874887188,49.8080994894103
4,126.0,no_disability,0.2486084475537707,0.14803700559085198,0.6033545468553774,316,604.5077859102895,187.24905999397293
4,126.0,disty1,0.3476432222714034,0.17821082479495484,0.4741459529336418,41,69.42890175550987,24.242490493282062
4,126.0,disty2,0.26335122603055067,0.4573573186548711,0.27929145531457844,22,32.344841084158915,12.731925965345898
4,126.0,disty3,0.36335534681642834,0.1602177412436509,0.4764269119399206,45,72.40354070105863,26.159574177737312
4,126.0,disty4,0.48802504768426586,0.045185440197351066,0.4667895121183831,5,10.542466399730403,3.420979115561419
4,126.0,disty5,0.02605598587641873,0.5287313904972366,0.4452126236263449,20,40.5654930529345,10.37342628199502
4,126.0,disty6,0.3011971405126782,0.07478089435511315,0.6240219651322086,6,13.863960978338355,3.7928050252937435
4,126.0,disty7,0.3864162573127966,0.3212370534588925,0.2923466892283111,18,38.838944715461366,10.817936878840943
4,126.0,disty8,0.3518062461036598,0.38763919166871114,0.2605545622276291,10,32.185879106131395,6.7844110850970925
4,126.0,disty9,0.41959478543691137,0.16798452956984625,0.41242068499324247,14,28.93675182154008,9.096270019810772
4,126.0,disty10,0.6785873087176673,0.0,0.32141269128233274,4,11.637630729575902,3.4924694963589995
4,126.0,disty11,0.27094725876895986,0.0,0.7290527412310401,2,2.973106188057634,1.6530829629017394
4,126.0,disty12,0.11642572393020041,0.39598092006851865,0.4875933560012808,5,17.19912204953718,3.3626855136581235
4,126.0,disty13,0.10390765302427588,0.2754558305324683,0.6206365164432558,7,7.7526048201189415,5.491464287751615
4,129.0,limiting_disability,0.3759184441485409,0.1272284328837999,0.49685312296765904,84,127.31324535457469,50.50866400752852
4,129.0,non_limiting_disability,0.1657866931553138,0.04922584584779792,0.7849874609968883,79,104.11485759907009,39.17682816070876
4,129.0,no_disability,0.21947944704259847,0.13293102841335883,0.6475895245440426,320,535.863284368409,179.48543320493144
4,129.0,disty1,0.5487511211068355,0.11739068658675494,0.3338581923064095,42,62.83769620938956,24.919242071242003
4,129.0,disty2,0.5088106778677804,0.15915907226936626,0.3320302498628534,30,41.43876638184771,15.232526306890811
4,129.0,disty3,0.5555760525652057,0.16671241471898848,0.27771153271580573,45,63.476785068252724,25.951762464999913
4,129.0,disty4,0.6428648869462511,0.02044179236003893,0.33669332069371016,14,20.899694934267306,5.942170856173962
4,129.0,disty5,0.4188830088855082,0.08614985660059811,0.49496713451389385,32,54.96832998984954,17.907472326831954
4,129.0,disty6,0.6746619757582499,0.11853370519820884,0.2068043190435413,6,13.737941986488869,2.8962315308059594
4,129.0,disty7,0.3324604875345782,0.21999752006098416,0.4475419924044376,24,30.361606067721546,17.30575658433155
4,129.0,disty8,0.5164322340935082,0.05667109878241534,0.4268966671240764,16,28.734384905941713,8.749370963354178
4,129.0,disty9,0.6943127328273696,0.0731738252009658,0.2325134419716648,12,22.2539844129274,5.999290710233047
4,129.0,disty10,0.0,0.31258132163841945,0.6874186783615805,4,5.209553651258281,3.7274497598182927
4,129.0,disty11,0.151679790112439,0.0,0.848320209887561,4,6.43211668106789,3.445492287105889
4,129.0,disty12,0.15038944696176565,0.055858451085568875,0.7937521019526655,12,22.327286463632333,7.591681038960895
4,129.0,disty13,0.21442841737912208,0.12419348077374043,0.6613781018471374,7,10.042134506837922,5.836718604525889
4,135.0,limiting_disability,0.26675507760298484,0.08430353810801801,0.6489413842889971,74,124.1235394907355,39.24858978856829
4,135.0,non_limiting_disability,0.04675317605494716,0.13031678027746263,0.8229300436675903,72,119.54997923079007,43.79711404274586
4,135.0,no_disability,0.15951032569191884,0.07711619369097251,0.7633734806171087,302,484.18451749115377,169.33209325008633
4,135.0,disty1,0.3296877559418586,0.09152472739421813,0.5787875166639231,42,64.08268870069446,25.646119990301308
4,135.0,disty2,0.2395929133703819,0.1100386881522209,0.6503683984773972,30,45.595213134586075,20.567852463822874
4,135.0,disty3,0.3998141512266768,0.13758579704831084,0.4626000517250123,38,52.21752371096647,24.192259397312764
4,135.0,disty4,0.40607782734731207,0.0,0.593922172652688,8,10.839509699307804,5.290357586488389
4,135.0,disty5,0.2693568984216149,0.10980394490016634,0.6208391566782188,33,58.05176996456355,15.697656522836681
4,135.0,disty6,0.19621494835198497,0.0,0.8037850516480152,6,8.07446159614786,3.889986237116713
4,135.0,disty7,0.387947282395601,0.0,0.6120527176043989,17,27.052174050176507,11.042048131129604
4,135.0,disty8,0.39022545808488496,0.16103283515827724,0.4487417067568377,19,27.00133355132092,14.60752048655618
4,135.0,disty9,0.40748453097518,0.0,0.59251546902482,5,8.50518577251359,4.0992638134859885
4,135.0,disty10,0.046833866599395466,0.0,0.9531661334006044,8,18.18066088877421,3.8747665001915785
4,135.0,disty11,0.4901930088359998,0.0,0.5098069911640002,8,11.485979847895328,5.434978285507955
4,135.0,disty12,0.16131363347633862,0.0,0.8386863665236615,13,22.53680995925624,5.252494698542257
4,135.0,disty13,0.11466967056367948,0.1595837631192578,0.7257465663170628,9,18.354296963250125,3.8811930664961203
4,136.0,limiting_disability,0.40696914600588135,0.09016105557072508,0.5028697984233936,71,85.64061147985807,40.79129293022882
4,136.0,non_limiting_disability,0.16581129492479607,0.18537955895824412,0.6488091461169601,72,73.70788443109723,46.79661871099254
4,136.0,no_disability,0.14371256620096692,0.08254415484079108,0.7737432789582421,291,332.71198353668905,170.3520398386542
4,136.0,disty1,0.47414087212157213,0.17740536569363785,0.34845376218478996,43,40.37535603314677,28.71833166378861
4,136.0,disty2,0.6677386626342046,0.11337887828265246,0.21888245908314297,29,26.932234341436228,16.313903289589494
4,136.0,disty3,0.5119953380151585,0.11625214547878043,0.371752516506061,43,41.708668046555744,27.454674738222625
4,136.0,disty4,0.6654196515995576,0.0,0.3345803484004424,16,10.617621132379865,10.58232057962851
4,136.0,disty5,0.21929909907988318,0.11446466940886557,0.6662362315112514,26,32.87492250494556,12.400456736475956
4,136.0,disty6,0.5714386210718508,0.1061791990180152,0.3223821799101337,7,5.321559177211755,5.534529696326553
4,136.0,disty7,0.501025523541345,0.0999230103211554,0.39905146613749976,20,16.99363275608956,12.407048384432235
4,136.0,disty8,0.4997779704584677,0.03641645294440608,0.46380557659712596,12,15.516033146498623,6.489922623062794
4,136.0,disty9,0.43780808854430275,0.04583167063300777,0.5163602408226895,9,12.328568502069258,4.576517436635827
4,136.0,disty10,0.09367510024279337,0.06931902666594757,0.8370058730912591,4,8.151281374539021,2.5363705586035215
4,136.0,disty11,0.4611235189312696,0.0,0.5388764810687304,3,1.6558949359964605,2.76508052703976
4,136.0,disty12,0.38560853367813575,0.07743259443404743,0.5369588718878169,6,9.162428590680673,2.98194915440285
4,136.0,disty13,0.37844446450716684,0.06360741120526496,0.5579481242875683,11,11.153898636176102,7.461447254616447
4,139.0,limiting_disability,0.1839665385470015,0.22147201163038904,0.5945614498226095,68,79.70272120348214,37.43835805514188
4,139.0,non_limiting_disability,0.10692678482593335,0.0419757504656115,0.851097464708455,94,93.97075883643669,61.55365786435296
4,139.0,no_disability,0.15714021061093839,0.14034378125978178,0.7025160081292798,311,357.76596005675594,175.14117622125013
4,139.0,disty1,0.15972530976145533,0.2516640046583521,0.5886106855801927,42,36.2561071618138,28.716473151852362
4,139.0,disty2,0.37470675686290217,0.10807407902735451,0.5172191641097433,24,18.31165373910654,19.859572432592124
4,139.0,disty3,0.34634972528528446,0.16612826705789832,0.48752200765681736,38,36.560801231307835,25.013459539494818
4,139.0,disty4,0.3139294834418152,0.2785109677545203,0.4075595488036647,12,10.935663117090296,9.659731070093802
4,139.0,disty5,0.12319759322854325,0.2562308964571108,0.6205715103143459,19,31.572989107653928,9.969998632760134
4,139.0,disty6,0.22495674794970616,0.46887331991456743,0.3061699321357263,7,8.423526543854756,4.692826088305274
4,139.0,disty7,0.10361135895379234,0.18251756387052848,0.7138710771756792,13,13.33978481309181,10.048755507731816
4,139.0,disty8,0.08678291949480442,0.23723099387505966,0.6759860866301358,6,5.480959209645081,4.847927760842866
4,139.0,disty9,0.0,0.0,1.0,2,2.740035042514488,1.9869794666249436
4,139.0,disty10,0.34250029953658623,0.3980133315125861,0.2594863689508277,7,5.456445614095109,6.270436262142821
4,139.0,disty11,1.0,0.0,0.0,2,1.031303943483873,2.0
4,139.0,disty12,0.3138403047056243,0.6861596952943758,0.0,4,3.168675508483462,3.4042199099484884
4,139.0,disty13,0.0,0.1839749655465366,0.8160250344534634,7,7.5841304416730955,6.2765392811549106
4,142.0,limiting_disability,0.27926767075116854,0.06966363328832714,0.6510686959605043,62,113.70025481905869,43.773520831266346
4,142.0,non_limiting_disability,0.18886166510112418,0.08631609521536525,0.7248222396835107,91,179.86265078591862,53.00860860363061
4,142.0,no_disability,0.14947766303024276,0.08340517531187955,0.7671171616578778,316,692.6908717376886,187.46956099327514
4,142.0,disty1,0.44372212288379226,0.06473998746781845,0.49153788964838924,24,39.47383208520998,14.865959056097926
4,142.0,disty2,0.4372132623319879,0.0,0.562786737668012,14,25.38079916471036,9.237584104078806
4,142.0,disty3,0.49350875087263457,0.0905340226427344,0.415957226484631,27,44.494586742721424,19.116129906951848
4,142.0,disty4,0.568145665525981,0.0,0.4318543344740191,9,14.725172256269904,6.667384926143828
4,142.0,disty5,0.3122714235411341,0.033640182858517255,0.6540883936003486,23,39.7430520511525,18.15550680436766
4,142.0,disty6,0.38831525126558486,0.0,0.6116847487344151,8,16.749785565406263,5.5241321938977785
4,142.0,disty7,0.2071388453038799,0.0,0.7928611546961202,12,20.97829196818443,8.971371167162449
4,142.0,disty8,0.5487031070577117,0.0,0.4512968929422883,9,14.644412919815109,6.67325968881801
4,142.0,disty9,0.5583580863680757,0.0,0.4416419136319243,7,12.823566621383256,4.455857872780495
4,142.0,disty10,0.19025179821897295,0.0,0.809748201781027,2,2.348391816938108,1.4453208450631128
4,142.0,disty11,0.6461351440772684,0.0,0.3538648559227317,5,7.20339958791429,3.028517639914197
4,142.0,disty12,0.4910283830568577,0.0,0.5089716169431423,8,10.173753283895874,6.183094456487609
4,142.0,disty13,0.4827190026358653,0.0,0.5172809973641346,4,6.301463353624248,2.8788879686038946
4,147.0,limiting_disability,0.2522556127367333,0.0943641276514993,0.6533802596117674,66,112.19560752543754,38.28498478310875
4,147.0,non_limiting_disability,0.1586340767927003,0.12212979310906116,0.7192361300982386,84,144.15409255245297,43.00288382582868
4,147.0,no_disability,0.1587909628041494,0.0911844287978616,0.750024608397989,337,674.2234359740045,197.79275538385974
4,147.0,disty1,0.24937045273048403,0.16943072556830613,0.5811988217012098,29,45.381465402129436,17.811036802890264
4,147.0,disty2,0.28788332666766864,0.05707271545910971,0.6550439578732216,25,42.78406785642204,13.893624074425942
4,147.0,disty3,0.5121542444830629,0.17107618514718298,0.31676957036975395,31,38.558188777347794,19.959928316305977
4,147.0,disty4,0.5245742005287429,0.15318850034108747,0.32223729913016974,10,9.329362002866514,7.30877090712404
4,147.0,disty5,0.2443574325171484,0.028482331844513216,0.7271602356383384,18,35.55368858570642,11.467962495168742
4,147.0,disty6,0.2661747811616615,0.2601320155489038,0.47369320328943465,4,9.367194256561469,2.9908570671302197
4,147.0,disty7,0.2671024206192479,0.04112055735353052,0.6917770220272217,17,34.7551459984173,9.193944325503862
4,147.0,disty8,0.10226034994586021,0.07797664329258638,0.8197630067615533,6,9.450121743966239,3.5912609956757615
4,147.0,disty9,0.3214557445306512,0.0,0.6785442554693488,4,5.680624437063419,3.2821354597412746
4,147.0,disty10,0.6719667396189984,0.145012129248932,0.18302113113206953,4,5.081566460111797,2.594681182137647
4,147.0,disty11,0.4050033312719017,0.2215269712121103,0.37346969751598813,4,3.326406569226303,3.6539044201941704
4,147.0,disty12,0.2231686605405383,0.0,0.7768313394594618,7,21.052812561052793,5.0224000556010955
4,147.0,disty13,0.0,0.0,1.0,4,7.894900589046703,1.7498354465509067
4,160.0,limiting_disability,0.36631658756443236,0.0634674912704618,0.5702159211651061,52,56.37261500720535,30.92837159940964
4,160.0,non_limiting_disability,0.1302488940611468,0.15265942554274783,0.7170916803961053,87,97.14511230898349,49.964950810102245
4,160.0,no_disability,0.18614111385785226,0.11406068099102001,0.6997982051511277,342,454.9269038066488,177.72036011547885
4,160.0,disty1,0.4024872638289995,0.08530887823432098,0.5122038579366794,27,30.689954138746184,20.251531415158112
4,160.0,disty2,0.5716517236883589,0.1744493521042624,0.25389892420737836,22,20.856625005560364,15.706627582863712
4,160.0,disty3,0.5220394540191491,0.07234142643984294,0.40561911954100777,28,29.23635958083118,19.983843860724043
4,160.0,disty4,0.7274883792399661,0.1614762971392796,0.11103532362075445,10,8.179713727397038,8.344389715031944
4,160.0,disty5,0.18440650253550525,0.08806182710899603,0.7275316703554988,16,19.91638169940532,7.9647337414246735
4,160.0,disty6,1.0,0.0,0.0,2,1.1329190596883083,1.8027879749418956
4,160.0,disty7,0.4775101547852653,0.0,0.5224898452147346,9,8.01248746159019,7.395452799415511
4,160.0,disty8,0.40777849501689095,0.0,0.592221504983109,7,4.386577483939042,4.000866509034001
4,160.0,disty9,0.15388980249505513,0.0,0.8461101975049449,5,4.598247100814798,4.097576427260447
4,160.0,disty10,0.17661388958920404,0.0,0.823386110410796,2,2.22392269315612,1.4101246755151107
4,160.0,disty11,0.0,0.0,1.0,1,0.499138976649057,1.0
4,160.0,disty12,0.21154921956044812,0.0,0.7884507804395517,4,4.502477643035194,3.4323978107142077
4,160.0,disty13,0.5418422644321387,0.29897784466801525,0.1591798908998461,4,1.682819023638249,3.8221677332608586
4,171.0,limiting_disability,0.39824176046858595,0.10491327598278395,0.4968449635486302,73,162.99833385934488,37.33580260112029
4,171.0,non_limiting_disability,0.37307669994131404,0.22451341884379444,0.4024098812148915,56,115.44650544334625,27.86801053226829
4,171.0,no_disability,0.2514077875714228,0.10357985946474874,0.6450123529638284,310,732.1617431927843,191.43665699470267
4,171.0,disty1,0.41092195889489,0.08914396435197364,0.49993407675313634,41,83.38420901500659,28.286566194975144
4,171.0,disty2,0.25021669365825877,0.0,0.7497833063417413,20,39.387758526548204,12.658645454118417
4,171.0,disty3,0.44210207057015083,0.12827154244487415,0.4296263869849749,35,74.42706130654707,15.515436185017649
4,171.0,disty4,0.23014847304660685,0.5274388648564111,0.24241266209698212,13,26.3477923951179,6.37500313547605
4,171.0,disty5,0.3145544938389719,0.27578895740362747,0.4096565487574007,21,42.876596601349114,10.438643523008349
4,171.0,disty6,0.15029351373151764,0.07591327425672427,0.773793212011758,7,6.9005512745117805,5.423955615082856
4,171.0,disty7,0.23569358536008528,0.03284578270095843,0.7314606319389562,14,14.678483596713585,9.189745256880103
4,171.0,disty8,0.34633409468131804,0.37600713452073325,0.27765877079794854,6,7.630086450700617,4.238764667843501
4,171.0,disty9,0.24467453491508517,0.18135772796782995,0.5739677371170849,12,17.314526111620165,8.563995286428645
4,171.0,disty10,0.11541307740327945,0.6132367953746659,0.27135012722205454,8,19.282750094076466,3.763423750076663
4,171.0,disty11,0.4428379004661404,0.1498920647751326,0.407270034758727,3,5.025499233044762,2.601173160832749
4,171.0,disty12,0.06794444172970338,0.08533724683219078,0.8467183114381057,5,6.138508809110041,3.2197266123536474
4,171.0,disty13,0.8813172066812858,0.0,0.11868279331871424,4,10.78353820663365,2.0775836778160626
4,196.0,limiting_disability,0.4052777638212347,0.13458666193557942,0.460135574243186,62,105.25801092183754,43.061374488513
4,196.0,non_limiting_disability,0.20081258561781115,0.14509672265720733,0.6540906917249812,63,99.82496996122212,37.38899164343811
4,196.0,no_disability,0.2254331564395374,0.15904074329493542,0.6155261002655272,334,688.2828559159558,204.34133297833452
4,196.0,disty1,0.36207461343341335,0.13156580332545398,0.5063595832411326,39,66.76150708546618,29.139679054827205
4,196.0,disty2,0.42849008889277135,0.13186155105111302,0.43964836005611563,28,48.70199937520396,19.973497153527095
4,196.0,disty3,0.49700835778028785,0.12119554131694812,0.38179610090276395,36,60.72927190677887,26.125318739013895
4,196.0,disty4,0.5804174613610424,0.17060583243460778,0.24897670620434983,13,20.290812848363494,9.636511185132017
4,196.0,disty5,0.36404121854029875,0.09090020806769641,0.5450585733920048,17,31.4549094073989,11.592228856969967
4,196.0,disty6,0.6837382481896195,0.2354875395194261,0.08077421229095436,7,17.77262036002579,6.306974314857425
4,196.0,disty7,0.3221142861664867,0.20639124461008235,0.4714944692234309,14,16.772664089069508,10.678696191073566
4,196.0,disty8,0.40220655079693085,0.301564008105911,0.29622944109715815,6,13.887084544277128,5.0830881255016145
4,196.0,disty9,0.35134242330415044,0.3260831414624187,0.3225744352334309,15,27.824162207676004,11.66831828566398
4,196.0,disty10,0.0,1.0,0.0,1,1.951154338568457,1.0
4,196.0,disty11,0.6262015537565481,0.31437733873669366,0.05942110750675824,4,6.206408981032325,3.0948494963844317
4,196.0,disty12,0.13585051386551106,0.21100827525061686,0.6531412108838721,5,9.228223987306189,4.19632217470755
4,196.0,disty13,0.0,0.35753012179883736,0.6424698782011626,4,5.446342863059381,3.5929420053485037
4,201.0,limiting_disability,0.40922484921407326,0.08851781110819683,0.5022573396777299,54,78.07107489880788,32.14926268782913
4,201.0,non_limiting_disability,0.1516321096789597,0.06586470756836295,0.7825031827526772,117,133.96373003142676,72.44266619242123
4,201.0,no_disability,0.09329025404568753,0.10614228571459076,0.8005674602397216,312,403.39382975550666,185.05686049501568
4,201.0,disty1,0.35546510769203243,0.09582760428302099,0.5487072880249464,30,39.059323057497785,14.511362084021746
4,201.0,disty2,0.2803442850786638,0.029007114640991618,0.6906486002803446,19,28.54057815392908,9.143130529632653
4,201.0,disty3,0.4422773999379512,0.17504245979276603,0.38268014026928243,29,39.48002484133372,14.801464218716252
4,201.0,disty4,0.3803341508477708,0.044706878063140956,0.5749589710890882,10,18.517952008681092,4.6553641936974675
4,201.0,disty5,0.4362727863489492,0.0293891819887414,0.5343380316623091,14,28.16954288650672,7.790174906831276
4,201.0,disty6,0.5204588834906031,0.08574342931428125,0.39379768719511576,7,9.655315037572352,6.08506720578229
4,201.0,disty7,0.3309007940579178,0.10157483957049862,0.5675243663715834,7,8.150441841029016,5.664813134822321
4,201.0,disty8,0.5572021051479801,0.0677889044404096,0.3750089904116104,10,12.212615460675522,8.391655846634327
4,201.0,disty9,0.7344307168435619,0.061163911294765366,0.20440537186167299,9,13.535429715104808,6.730408053220826
4,201.0,disty10,0.4451817488271435,0.0,0.5548182511728564,2,3.139235272872865,1.9762452111326188
4,201.0,disty11,0.626640065554552,0.0,0.37335993444544807,2,2.2301961294489483,1.8794328335444013
4,201.0,disty12,0.19578195936405718,0.08074981189142322,0.7234682287445197,4,10.252405585097522,1.8114481300486223
4,201.0,disty13,0.10383598649609505,0.0,0.8961640135039048,4,3.651434955482979,2.498413681338682
4,241.0,limiting_disability,0.42635360416014845,0.12283415209940605,0.4508122437404452,62,135.33431475982164,25.766205032409157
4,241.0,non_limiting_disability,0.19644522444431525,0.016317891334610677,0.7872368842210734,77,153.23349027980606,41.606680616135456
4,241.0,no_disability,0.1732832169998584,0.07158416628386592,0.7551326167162755,328,687.8025767630102,196.23076920505653
4,241.0,disty1,0.24974945185734132,0.3202330687665731,0.4300174793760854,28,45.45565506210488,11.732370767988717
4,241.0,disty2,0.64412113069796,0.0848491724447983,0.27102969685724154,21,35.49356197435401,11.1980967066226
4,241.0,disty3,0.34003162073276694,0.24419535806713227,0.415773021200101,32,55.55564978218344,15.155461623934944
4,241.0,disty4,0.29470526947383435,0.5002830802402545,0.2050116502859112,8,23.508438121658713,4.009640792429587
4,241.0,disty5,0.4288392280262006,0.039270194958944314,0.5318905770148552,32,69.3309922422753,10.746820763088914
4,241.0,disty6,0.2735140611698509,0.20515870570890896,0.5213272331212402,6,6.474427366732109,5.0265166129427294
4,241.0,disty7,0.4221714761604316,0.10888057879624195,0.46894794504332654,14,19.450352027547996,10.205366126130526
4,241.0,disty8,0.5187389466247212,0.12541154214522773,0.35584951123005104,11,17.164928256222034,6.867354536154727
4,241.0,disty9,0.20828040360757033,0.3593048551420558,0.4324147412503737,9,9.989912289455814,7.88228923393703
4,241.0,disty10,0.06929556145664281,0.09572011484297409,0.834984323700383,6,6.319215104300737,4.252632659213005
4,241.0,disty11,0.748980481247364,0.0,0.25101951875263595,3,3.9064753502438903,2.9083558254382713
4,241.0,disty12,0.6270176815977764,0.16867951924525063,0.204302799156973,4,8.51759520686574,2.4742730398026977
4,241.0,disty13,0.0,0.0,1.0,3,5.11861787102692,1.9199997216267535
4,255.0,limiting_disability,0.31168232012367586,0.150575314301269,0.5377423655750548,69,65.19122699741075,52.706902059315944
4,255.0,non_limiting_disability,0.2566217712111944,0.0723760771819857,0.6710021516068199,87,86.97630740427098,56.7053393870125
4,255.0,no_disability,0.14112521595898642,0.09363169151258607,0.7652430925284274,337,461.9107557370422,194.8357060985368
4,255.0,disty1,0.23837745301417837,0.21485464186097555,0.5467679051248461,40,37.02064363069807,29.47441718425967
