LA_2023,age_group,year,overall_inactive_rate,overall_fairly_active_rate,overall_active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
112,25-34,11,0.1479968346901575,0.0767709756845598,0.7752321896252827,8,0,105.0,98,0.0,False,False,False
112,35-44,11,0.22635533030611615,0.07702838410147549,0.6966162855924084,8,0,96.0,72,0.0,False,False,False
112,45-54,11,0.20466824857078256,0.07663954514852882,0.7186922062806886,8,0,88.5,75,0.0,False,False,False
112,55-64,11,0.22724366504051835,0.07693993653399042,0.6958163984254913,8,0,72.0,63,0.0,False,False,False
112,65-74,11,0.2305043525493472,0.07661528427475062,0.6928803631759022,8,0,56.5,49,0.0,False,False,False
112,75-84,11,0.3571530039210789,0.09226770536701943,0.5505792907119016,8,4,29.5,24,0.5,True,False,True
112,85+,11,0.6191111396756444,0.0707081562054132,0.3101807041189425,8,8,6.5,3,1.0,True,False,True
114,16-24,11,0.21777336016630464,0.09053404432426505,0.6916925955094303,8,0,46.0,34,0.0,False,False,False
114,25-34,11,0.14567863500357364,0.09123229331539898,0.7630890716810274,8,0,91.5,80,0.0,False,False,False
114,35-44,11,0.2168192480782293,0.09563297176949448,0.6875477801522761,8,0,108.0,90,0.0,False,False,False
114,45-54,11,0.22194615861182504,0.09500693277514868,0.6830469086130262,8,0,92.5,82,0.0,False,False,False
114,55-64,11,0.22232193831895647,0.09693191025592986,0.6807461514251136,8,0,79.0,70,0.0,False,False,False
114,65-74,11,0.2241605293472478,0.10202820736837305,0.6738112632843792,8,0,61.0,51,0.0,False,False,False
114,75-84,11,0.35366024614727193,0.10114482243955451,0.5451949314131735,8,5,25.5,15,0.625,True,False,True
114,85+,11,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,4.5,3,1.0,True,False,True
117,16-24,11,0.21356297847159428,0.09716194538481679,0.6892750761435888,8,0,46.5,30,0.0,False,False,False
117,25-34,11,0.1910508315563615,0.10968073607423129,0.6992684323694072,8,0,64.5,46,0.0,False,False,False
117,35-44,11,0.2175979571100629,0.11273687339950404,0.669665169490433,8,0,99.0,88,0.0,False,False,False
117,45-54,11,0.2175979571100629,0.11273687339950404,0.669665169490433,8,0,84.5,74,0.0,False,False,False
117,55-64,11,0.21872993615635292,0.11152256449305328,0.6697474993505937,8,0,81.0,69,0.0,False,False,False
117,65-74,11,0.21918160046486115,0.11133247933868687,0.6694859201964519,8,0,71.0,55,0.0,False,False,False
117,75-84,11,0.35331330101451425,0.10202661063120434,0.5446600883542814,8,2,36.0,29,0.25,False,False,False
117,85+,11,0.6255699316647869,0.07729230024331546,0.2971377680918976,8,8,11.5,9,1.0,True,False,True
122,16-24,11,0.21577829428198625,0.08926131647992222,0.6949603892380916,8,7,26.0,19,0.875,True,False,True
122,25-34,11,0.17167267844070153,0.09132526592049295,0.7370020556388055,8,0,61.5,58,0.0,False,False,False
122,35-44,11,0.22144732992817376,0.09704092382622549,0.6815117462456007,8,0,89.5,68,0.0,False,False,False
122,45-54,11,0.2190962113304099,0.09573748495080767,0.6851663037187824,8,0,85.5,68,0.0,False,False,False
122,55-64,11,0.22232193831895647,0.09693191025592986,0.6807461514251136,8,0,84.5,78,0.0,False,False,False
122,65-74,11,0.22373061999079716,0.1037503949301407,0.672518985079062,8,0,98.5,73,0.0,False,False,False
122,75-84,11,0.35366024614727193,0.10114482243955451,0.5451949314131735,8,0,37.5,30,0.0,False,False,False
122,85+,11,0.625815984350616,0.07692937565843959,0.2972546399909445,8,8,13.0,3,1.0,True,False,True
126,16-24,11,0.2179334829239729,0.09647626275452334,0.6855902543215037,8,0,40.0,31,0.0,False,False,False
126,25-34,11,0.19632007393430279,0.09198806214316028,0.7116918639225369,8,0,61.5,54,0.0,False,False,False
126,35-44,11,0.22121284895218607,0.10449896954564228,0.6742881815021716,8,0,104.5,80,0.0,False,False,False
126,45-54,11,0.22096296372988716,0.10551054041561628,0.6735264958544966,8,0,89.0,72,0.0,False,False,False
126,55-64,11,0.22244424917554484,0.10294018392570618,0.674615566898749,8,0,81.5,71,0.0,False,False,False
126,65-74,11,0.23767849033671112,0.10519869484555623,0.6571228148177326,8,0,66.0,60,0.0,False,False,False
126,75-84,11,0.35366024614727193,0.10114482243955451,0.5451949314131735,8,1,34.0,24,0.125,False,False,False
126,85+,11,0.6280604682883043,0.07646792690386867,0.2954716048078271,8,8,8.5,6,1.0,True,False,True
129,16-24,11,0.23235718479384732,0.09448059854839662,0.673162216657756,8,0,40.5,36,0.0,False,False,False
129,25-34,11,0.21298588594763226,0.10664614323396826,0.6803679708183995,8,0,73.5,70,0.0,False,False,False
129,35-44,11,0.24231046967854547,0.102619295475642,0.6550702348458125,8,0,125.0,89,0.0,False,False,False
129,45-54,11,0.23610298792831855,0.10113191091388309,0.6627651011577983,8,0,86.0,75,0.0,False,False,False
129,55-64,11,0.24936615812754734,0.10387722335123777,0.6467566185212148,8,0,76.0,60,0.0,False,False,False
129,65-74,11,0.24665870284689495,0.10203038325441789,0.6513109138986871,8,0,68.0,53,0.0,False,False,False
129,75-84,11,0.380014625423573,0.09702066173844202,0.5229647128379851,8,6,27.0,23,0.75,True,False,True
129,85+,11,0.6327281562341376,0.0781249231685768,0.2891469205972856,8,8,6.5,4,1.0,True,False,True
135,16-24,11,0.1557296702066785,0.08708206555926072,0.7571882642340607,8,0,47.0,32,0.0,False,False,False
135,25-34,11,0.13275788726381726,0.09240901046498949,0.7748331022711933,8,0,129.5,119,0.0,False,False,False
135,35-44,11,0.2069801726529796,0.09199136232211293,0.7010284650249075,8,0,95.0,90,0.0,False,False,False
135,45-54,11,0.18812279004289734,0.0936802697164971,0.7181969402406055,8,0,82.5,66,0.0,False,False,False
135,55-64,11,0.20531556789794309,0.09311172217189133,0.7015727099301656,8,0,69.0,56,0.0,False,False,False
135,65-74,11,0.20834644463429847,0.09275659988534259,0.6988969554803589,8,0,49.5,40,0.0,False,False,False
135,75-84,11,0.3479619274292489,0.10221782224642288,0.5498202503243281,8,8,19.0,9,1.0,True,False,True
135,85+,11,0.6187203294117657,0.07621928530783388,0.3050603852804004,8,8,4.5,1,1.0,True,False,True
136,16-24,11,0.17007276067966012,0.08579149189113093,0.7441357474292091,8,1,37.5,27,0.125,False,False,False
136,25-34,11,0.19255531770318926,0.09279298566568817,0.7146516966311225,8,0,62.0,55,0.0,False,False,False
136,35-44,11,0.21869734808579666,0.09738368904783215,0.6839189628663712,8,0,76.5,52,0.0,False,False,False
136,45-54,11,0.21956401300267334,0.10472021312605069,0.6757157738712759,8,0,90.5,75,0.0,False,False,False
136,55-64,11,0.18277459863803647,0.09355982990283031,0.7236655714591332,8,0,91.0,65,0.0,False,False,False
136,65-74,11,0.22396906458660956,0.10279520214143484,0.6732357332719555,8,0,78.5,64,0.0,False,False,False
136,75-84,11,0.35366024614727193,0.10114482243955451,0.5451949314131735,8,0,46.5,44,0.0,False,False,False
136,85+,11,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,13.0,6,1.0,True,False,True
139,16-24,11,0.21508873521642463,0.0864626829159419,0.6984485818676334,8,5,29.0,20,0.625,True,False,True
139,25-34,11,0.1449208134729651,0.09131322046880277,0.763765966058232,8,0,67.5,49,0.0,False,False,False
139,35-44,11,0.21905846049569125,0.09170018348279205,0.6892413560215167,8,0,103.5,86,0.0,False,False,False
139,45-54,11,0.22049456340893575,0.09677234782432012,0.6827330887667441,8,0,97.0,73,0.0,False,False,False
139,55-64,11,0.2217672213620242,0.09502878252173237,0.6832039961162434,8,0,87.5,76,0.0,False,False,False
139,65-74,11,0.22311230553278572,0.09122417047169223,0.685663523995522,8,0,72.0,60,0.0,False,False,False
139,75-84,11,0.35226661685403887,0.10136290957804536,0.5463704735679157,8,3,34.0,22,0.375,False,False,False
139,85+,11,0.6096545011102203,0.08303307925070613,0.3073124196390735,8,8,8.0,2,1.0,True,False,True
142,16-24,11,0.21906811479368982,0.08512688500201729,0.6958050002042929,8,0,50.0,38,0.0,False,False,False
142,25-34,11,0.14703052031261246,0.08279900649907426,0.7701704731883132,8,0,147.0,118,0.0,False,False,False
142,35-44,11,0.21772392594375284,0.08652350368185652,0.6957525703743906,8,0,115.0,94,0.0,False,False,False
142,45-54,11,0.21481183442560212,0.08684559503751582,0.6983425705368821,8,0,85.0,75,0.0,False,False,False
142,55-64,11,0.22383063408786213,0.09080361263342569,0.6853657532787122,8,0,67.5,57,0.0,False,False,False
142,65-74,11,0.22549612648004522,0.0966778963432154,0.6778259771767393,8,0,44.5,34,0.0,False,False,False
142,75-84,11,0.35892527506449695,0.08776333963562503,0.553311385299878,8,8,22.5,8,1.0,True,False,True
142,85+,11,0.6184853295621034,0.07164750327415165,0.30986716716374485,8,8,3.5,2,1.0,True,False,True
147,16-24,11,0.2161207400920537,0.08634900138997499,0.6975302585179712,8,1,35.0,28,0.125,False,False,False
147,25-34,11,0.1468042344896516,0.09111209144912591,0.7620836740612223,8,0,115.0,97,0.0,False,False,False
147,35-44,11,0.17872704766044825,0.09252852704958556,0.7287444252899662,8,0,120.5,98,0.0,False,False,False
147,45-54,11,0.22144732992817376,0.09704092382622549,0.6815117462456007,8,0,87.5,83,0.0,False,False,False
147,55-64,11,0.22018403561217348,0.10561603620441519,0.6741999281834113,8,0,69.0,51,0.0,False,False,False
147,65-74,11,0.22563175263546764,0.09613458721440908,0.6782336601501232,8,1,46.0,27,0.125,False,False,False
147,75-84,11,0.3585961807637664,0.10037240479483645,0.5410314144413971,8,8,20.5,14,1.0,True,False,True
147,85+,11,0.625815984350616,0.07692937565843959,0.2972546399909445,8,8,5.5,1,1.0,True,False,True
160,16-24,11,0.20962050092332454,0.0870650417162386,0.703314457360437,8,1,33.5,29,0.125,False,False,False
160,25-34,11,0.15439036066783948,0.09285293346310083,0.7527567058690596,8,0,89.5,74,0.0,False,False,False
160,35-44,11,0.21991855418271306,0.10327455931528648,0.6768068865020004,8,0,119.5,100,0.0,False,False,False
160,45-54,11,0.22154518471685147,0.09664191757217731,0.6818128977109712,8,0,91.0,72,0.0,False,False,False
160,55-64,11,0.2209638119032359,0.10244859761998183,0.6765875904767822,8,0,79.5,62,0.0,False,False,False
160,65-74,11,0.22326532794133136,0.10561432314699822,0.6711203489116704,8,0,58.0,41,0.0,False,False,False
160,75-84,11,0.3584316804183212,0.10078509477348635,0.5407832248081925,8,5,26.5,22,0.625,True,False,True
160,85+,11,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,6.0,2,1.0,True,False,True
17,16-24,11,0.2161207400920537,0.08634900138997499,0.6975302585179712,8,3,31.0,25,0.375,False,False,False
17,25-34,11,0.15557101467444778,0.0927232906789846,0.7517056946465676,8,0,68.0,56,0.0,False,False,False
17,35-44,11,0.22194615861182504,0.09500693277514868,0.6830469086130262,8,0,98.0,88,0.0,False,False,False
17,45-54,11,0.21956401300267334,0.10472021312605069,0.6757157738712759,8,0,91.0,80,0.0,False,False,False
17,55-64,11,0.22232193831895647,0.09693191025592986,0.6807461514251136,8,0,82.5,75,0.0,False,False,False
17,65-74,11,0.2233727065500371,0.10518417176383306,0.67144312168613,8,0,73.0,66,0.0,False,False,False
17,75-84,11,0.3584316804183212,0.10078509477348635,0.5407832248081925,8,2,34.0,22,0.25,False,False,False
17,85+,11,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,9.5,1,1.0,True,False,True
171,16-24,11,0.25185697072153673,0.09450066625058064,0.6536423630278826,8,0,62.5,44,0.0,False,False,False
171,25-34,11,0.22596152853723575,0.09368603577486463,0.6803524356878997,8,0,139.5,133,0.0,False,False,False
171,35-44,11,0.2511470156656134,0.10142249904736575,0.6474304852870209,8,0,115.0,100,0.0,False,False,False
171,45-54,11,0.2868501214580894,0.09841311769493785,0.6147367608469728,8,0,72.0,49,0.0,False,False,False
171,55-64,11,0.2892353898755788,0.09808395588959007,0.6126806542348311,8,0,51.5,40,0.0,False,False,False
171,65-74,11,0.2898361460259322,0.09800105285965256,0.6121628011144152,8,3,30.5,24,0.375,False,False,False
171,75-84,11,0.3984633182460603,0.09473755435912287,0.5067991273948168,8,8,15.0,8,1.0,True,False,True
171,85+,11,0.655843508037755,0.07320789749855704,0.27094859446368796,8,8,3.5,2,1.0,True,False,True
196,16-24,11,0.22383897874054176,0.1021752251910731,0.673985796068385,8,0,43.5,35,0.0,False,False,False
196,25-34,11,0.20008834545821502,0.10564958648391785,0.694262068057867,8,0,81.0,68,0.0,False,False,False
196,35-44,11,0.23927482587613705,0.11246132800272915,0.6482638461211339,8,0,111.5,99,0.0,False,False,False
196,45-54,11,0.2265825578388291,0.1123648288818523,0.6610526132793185,8,0,87.5,74,0.0,False,False,False
196,55-64,11,0.22774995980008464,0.1111490045801309,0.6611010356197845,8,0,69.5,60,0.0,False,False,False
196,65-74,11,0.23073450290445952,0.11176161957806058,0.6575038775174799,8,0,76.5,56,0.0,False,False,False
196,75-84,11,0.36669868184863486,0.10157404391235986,0.5317272742390052,8,3,30.5,22,0.375,False,False,False
196,85+,11,0.6197672936792661,0.08180607347694291,0.29842663284379095,8,8,9.5,8,1.0,True,False,True
201,16-24,11,0.14235606421194372,0.08195159179720057,0.7756923439908557,8,6,26.0,15,0.75,True,False,True
201,25-34,11,0.12537709846306452,0.08643699020609369,0.7881859113308418,8,0,48.5,44,0.0,False,False,False
201,35-44,11,0.15123732794886685,0.08900515134399253,0.7597575207071405,8,0,94.5,70,0.0,False,False,False
201,45-54,11,0.14468287662025542,0.08721505013564339,0.7681020732441012,8,0,103.0,90,0.0,False,False,False
201,55-64,11,0.1509974244416278,0.08903030872740829,0.759972266830964,8,0,96.5,87,0.0,False,False,False
201,65-74,11,0.15053591546567066,0.08661822696632386,0.7628458575680054,8,0,82.0,66,0.0,False,False,False
201,75-84,11,0.3116639112354904,0.10060315601808272,0.5877329327464269,8,2,43.0,22,0.25,False,False,False
201,85+,11,0.5583951001443931,0.08659852281280193,0.355006377042805,8,8,9.0,3,1.0,True,False,True
241,16-24,11,0.21920388965480345,0.08455986149774145,0.6962362488474552,8,0,41.5,38,0.0,False,False,False
241,25-34,11,0.15618339738610548,0.08231763843475821,0.7614989641791364,8,0,135.5,118,0.0,False,False,False
241,35-44,11,0.21598290547638083,0.08186743035025779,0.7021496641733613,8,0,121.0,97,0.0,False,False,False
241,45-54,11,0.22103043755162297,0.08775447028867575,0.6912150921597012,8,0,79.0,72,0.0,False,False,False
241,55-64,11,0.22268756892833716,0.09544672468017422,0.6818657063914887,8,0,63.5,57,0.0,False,False,False
241,65-74,11,0.22741233504665728,0.08900169551237622,0.6835859694409666,8,0,45.0,39,0.0,False,False,False
241,75-84,11,0.3615518327212695,0.09295741767163676,0.5454907496070938,8,8,16.0,12,1.0,True,False,True
241,85+,11,0.6277967957379638,0.07400770403332228,0.29819550022871394,8,8,3.5,1,1.0,True,False,True
255,16-24,11,0.21539817485439355,0.08940364783745557,0.6951981773081508,8,5,27.0,19,0.625,True,False,True
255,25-34,11,0.16944264394061256,0.09157113308970466,0.7389862229696829,8,0,66.0,59,0.0,False,False,False
255,35-44,11,0.2201041711626926,0.09157739342081789,0.6883184354164895,8,0,110.0,94,0.0,False,False,False
255,45-54,11,0.2201041711626926,0.09157739342081789,0.6883184354164895,8,0,88.0,70,0.0,False,False,False
255,55-64,11,0.22232193831895647,0.09693191025592986,0.6807461514251136,8,0,88.0,69,0.0,False,False,False
255,65-74,11,0.2233812404979625,0.09430512080142454,0.6823136387006129,8,0,78.0,68,0.0,False,False,False
255,75-84,11,0.3534967621706186,0.10156032975332202,0.5449429080760594,8,3,33.5,27,0.375,False,False,False
255,85+,11,0.625815984350616,0.07692937565843959,0.2972546399909445,8,8,10.0,6,1.0,True,False,True
272,16-24,11,0.21777336016630464,0.09053404432426505,0.6916925955094303,8,0,61.5,49,0.0,False,False,False
272,25-34,11,0.1546346730053879,0.09282610652527108,0.752539220469341,8,0,182.0,162,0.0,False,False,False
272,35-44,11,0.2192288626025718,0.09519000139433169,0.6855811360030964,8,0,120.5,98,0.0,False,False,False
272,45-54,11,0.2315339050962131,0.1067636558540221,0.6617024390497649,8,0,62.5,45,0.0,False,False,False
272,55-64,11,0.22018403561217348,0.10561603620441519,0.6741999281834113,8,0,42.0,37,0.0,False,False,False
272,65-74,11,0.22407390506012248,0.10237521835474911,0.6735508765851285,8,6,22.5,11,0.75,True,False,True
272,75-84,11,0.3616641234766499,0.10027730461296847,0.5380585719103815,8,8,7.5,3,1.0,True,False,True
272,85+,11,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,2.0,1,1.0,True,False,True
279,16-24,11,0.21777336016630464,0.09053404432426505,0.6916925955094303,8,0,38.0,30,0.0,False,False,False
279,25-34,11,0.19281921412471226,0.10143986607242367,0.705740919802864,8,0,92.5,81,0.0,False,False,False
279,35-44,11,0.2196687170758938,0.1042932786795733,0.6760380042445329,8,0,123.0,103,0.0,False,False,False
279,45-54,11,0.23164647284335438,0.10632937991986278,0.6620241472367829,8,0,88.5,75,0.0,False,False,False
279,55-64,11,0.22242006917535564,0.09653330431670766,0.6810466265079367,8,0,74.5,65,0.0,False,False,False
279,65-74,11,0.2238215615497048,0.10338608924744612,0.672792349202849,8,0,47.0,38,0.0,False,False,False
279,75-84,11,0.35366024614727193,0.10114482243955451,0.5451949314131735,8,7,19.0,11,0.875,True,False,True
279,85+,11,0.625815984350616,0.07692937565843959,0.2972546399909445,8,8,8.0,1,1.0,True,False,True
280,16-24,11,0.13756362855933812,0.08527879589178015,0.7771575755488818,8,2,34.5,27,0.25,False,False,False
280,25-34,11,0.13225660026378577,0.08919910609373984,0.7785442936424745,8,0,129.0,106,0.0,False,False,False
280,35-44,11,0.1397951898810427,0.09074496631526369,0.7694598438036937,8,0,112.0,87,0.0,False,False,False
280,45-54,11,0.14700097908058044,0.09280392114350834,0.7601950997759113,8,0,84.5,72,0.0,False,False,False
280,55-64,11,0.1467505591837375,0.09134610367657182,0.7619033371396906,8,0,66.0,59,0.0,False,False,False
280,65-74,11,0.16397133974713762,0.09095759310038992,0.7450710671524724,8,0,42.5,41,0.0,False,False,False
280,75-84,11,0.30207461321678103,0.09613207467340526,0.6017933121098138,8,8,18.5,16,1.0,True,False,True
280,85+,11,0.5449042434298397,0.06936489756065763,0.3857308590095027,8,8,3.0,1,1.0,True,False,True
293,16-24,11,0.21884689448100764,0.08605074613422713,0.6951023593847653,8,0,46.0,31,0.0,False,False,False
293,25-34,11,0.15635655511971838,0.08814208670782665,0.7555013581724551,8,0,95.0,85,0.0,False,False,False
293,35-44,11,0.22271138077809746,0.09188671317011153,0.685401906051791,8,0,80.5,64,0.0,False,False,False
293,45-54,11,0.22309459771797852,0.09032413296595466,0.6865812693160668,8,0,84.5,56,0.0,False,False,False
293,55-64,11,0.22358954780729634,0.09178290117552936,0.6846275510171742,8,0,81.5,67,0.0,False,False,False
293,65-74,11,0.22681319243888093,0.09140181993710687,0.6817849876240121,8,0,69.5,44,0.0,False,False,False
293,75-84,11,0.355609103932208,0.09619164794679763,0.5481992481209943,8,1,36.0,29,0.125,False,False,False
293,85+,11,0.6284354729970206,0.07306566319222411,0.2984988638107553,8,8,11.5,5,1.0,True,False,True
30,16-24,11,0.22908111491338046,0.09019983537928924,0.6807190497073303,8,0,52.5,44,0.0,False,False,False
30,25-34,11,0.20534712852458076,0.09688823172338779,0.6977646397520314,8,0,90.5,75,0.0,False,False,False
30,35-44,11,0.23247270311258816,0.10332527233416149,0.6642020245532503,8,0,110.5,104,0.0,False,False,False
30,45-54,11,0.24898749992389504,0.10438521415908066,0.6466272859170243,8,0,75.0,71,0.0,False,False,False
30,55-64,11,0.23326772682563512,0.10362641603869367,0.6631058571356713,8,0,69.5,66,0.0,False,False,False
30,65-74,11,0.2415323982989923,0.10346744403872506,0.6550001576622826,8,0,63.0,50,0.0,False,False,False
30,75-84,11,0.37868159945476065,0.09829194100114817,0.5230264595440911,8,7,23.0,17,0.875,True,False,True
30,85+,11,0.6269320297172177,0.07839605449547316,0.294671915787309,8,8,7.0,3,1.0,True,False,True
35,16-24,11,0.17522329227628353,0.08523893046925651,0.73953777725446,8,7,22.5,18,0.875,True,False,True
35,25-34,11,0.13984053080443,0.09102532549110455,0.7691341437044655,8,0,57.5,47,0.0,False,False,False
35,35-44,11,0.15804847264487995,0.09080376809736283,0.7511477592577572,8,0,89.5,79,0.0,False,False,False
35,45-54,11,0.19963921987676006,0.09456296313927257,0.7057978169839675,8,0,88.5,71,0.0,False,False,False
35,55-64,11,0.20207763931130676,0.09693730065925961,0.7009850600294336,8,0,87.0,77,0.0,False,False,False
35,65-74,11,0.20544394968560925,0.09493944913081954,0.6996166011835712,8,0,92.5,62,0.0,False,False,False
35,75-84,11,0.32920975232431504,0.10498411137958043,0.5658061362961045,8,1,43.5,28,0.125,False,False,False
35,85+,11,0.6185609215470426,0.07814630585023322,0.30329277260272425,8,8,10.0,4,1.0,True,False,True
44,16-24,11,0.20810574784862992,0.08723190085136565,0.7046623513000043,8,0,48.5,41,0.0,False,False,False
44,25-34,11,0.1439324567685112,0.09141876628850888,0.76464877694298,8,0,97.5,73,0.0,False,False,False
44,35-44,11,0.21478839319359502,0.0944316168999473,0.6907799899064577,8,0,83.0,62,0.0,False,False,False
44,45-54,11,0.20939926153835609,0.09051171254374837,0.7000890259178957,8,0,82.5,68,0.0,False,False,False
44,55-64,11,0.21999089688615261,0.0968348759218064,0.683174227192041,8,0,73.5,65,0.0,False,False,False
44,65-74,11,0.22094455352146378,0.0946010086574188,0.6844544378211175,8,0,67.5,52,0.0,False,False,False
44,75-84,11,0.3548823688603879,0.10095357413078096,0.5441640570088312,8,3,33.0,18,0.375,False,False,False
44,85+,11,0.6077493810942647,0.0834383304492389,0.3088122884564964,8,8,9.0,6,1.0,True,False,True
68,16-24,11,0.21683179180061726,0.08914140577771175,0.694026802421671,8,1,36.5,29,0.125,False,False,False
68,25-34,11,0.1947283086936157,0.09254326165827662,0.7127284296481077,8,0,79.0,76,0.0,False,False,False
68,35-44,11,0.22144732992817376,0.09704092382622549,0.6815117462456007,8,0,102.5,87,0.0,False,False,False
68,45-54,11,0.2201041711626926,0.09157739342081789,0.6883184354164895,8,0,88.0,71,0.0,False,False,False
68,55-64,11,0.22018403561217348,0.10561603620441519,0.6741999281834113,8,0,83.5,69,0.0,False,False,False
68,65-74,11,0.2237158055846974,0.10380974043062172,0.672474453984681,8,0,67.0,48,0.0,False,False,False
68,75-84,11,0.3534967621706186,0.10156032975332202,0.5449429080760594,8,2,33.0,20,0.25,False,False,False
68,85+,11,0.625815984350616,0.07692937565843959,0.2972546399909445,8,8,8.0,4,1.0,True,False,True
78,16-24,11,0.21777336016630464,0.09053404432426505,0.6916925955094303,8,0,48.5,35,0.0,False,False,False
78,25-34,11,0.1941153678596138,0.09539963777406253,0.7104849943663236,8,0,77.5,57,0.0,False,False,False
78,35-44,11,0.22194615861182504,0.09500693277514868,0.6830469086130262,8,0,97.0,85,0.0,False,False,False
78,45-54,11,0.22144732992817376,0.09704092382622549,0.6815117462456007,8,0,90.0,83,0.0,False,False,False
78,55-64,11,0.22242006917535564,0.09653330431670766,0.6810466265079367,8,0,81.5,66,0.0,False,False,False
78,65-74,11,0.22563175263546764,0.09613458721440908,0.6782336601501232,8,0,68.0,52,0.0,False,False,False
78,75-84,11,0.358117178594126,0.10044736318801534,0.5414354582178587,8,4,28.5,22,0.5,True,False,True
78,85+,11,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,8.5,3,1.0,True,False,True
8,16-24,11,0.3137580097081046,0.08668172094613064,0.5995602693457647,8,0,61.0,41,0.0,False,False,False
8,25-34,11,0.309313255362409,0.0929620324032584,0.5977247122343325,8,0,95.0,76,0.0,False,False,False
8,35-44,11,0.32018174101175806,0.09381342736784301,0.586004831620399,8,0,120.0,99,0.0,False,False,False
8,45-54,11,0.32018174101175806,0.09381342736784301,0.586004831620399,8,0,95.0,76,0.0,False,False,False
8,55-64,11,0.3289907023871576,0.09296254822508433,0.5780467493877579,8,0,66.5,58,0.0,False,False,False
8,65-74,11,0.3265975935684153,0.09329409280242726,0.5801083136291575,8,0,52.0,48,0.0,False,False,False
8,75-84,11,0.4261307064527332,0.09763040492329231,0.47623888862397434,8,6,22.5,17,0.75,True,False,True
8,85+,11,0.6688991441817913,0.06693392236860218,0.26416693344960657,8,8,7.0,1,1.0,True,False,True
9,16-24,11,0.21307207941458545,0.08959997240670639,0.6973279481787081,8,0,42.5,35,0.0,False,False,False
9,25-34,11,0.15371798919058868,0.09680356749603379,0.7494784433133775,8,0,85.0,52,0.0,False,False,False
9,35-44,11,0.21924691442583946,0.09511549719816093,0.6856375883759996,8,0,93.5,71,0.0,False,False,False
9,45-54,11,0.21934187376368075,0.09472357727794693,0.6859345489583722,8,0,85.0,72,0.0,False,False,False
9,55-64,11,0.22202256409776144,0.098147963462813,0.6798294724394256,8,0,85.0,79,0.0,False,False,False
9,65-74,11,0.21994989629589007,0.09880242223872031,0.6812476814653896,8,0,77.5,63,0.0,False,False,False
9,75-84,11,0.3491298480607244,0.0968689884680285,0.5540011634712471,8,0,34.5,31,0.0,False,False,False
9,85+,11,0.5884183218088678,0.07614091518881434,0.3354407630023179,8,8,11.0,4,1.0,True,False,True
91,16-24,11,0.21777336016630464,0.09053404432426505,0.6916925955094303,8,0,44.5,38,0.0,False,False,False
91,25-34,11,0.19403073025950837,0.09579405890906852,0.7101752108314231,8,0,57.5,49,0.0,False,False,False
91,35-44,11,0.21873103845966785,0.10811669536890488,0.6731522661714273,8,0,93.0,73,0.0,False,False,False
91,45-54,11,0.22194615861182504,0.09500693277514868,0.6830469086130262,8,0,94.5,75,0.0,False,False,False
91,55-64,11,0.22232193831895647,0.09693191025592986,0.6807461514251136,8,0,96.5,91,0.0,False,False,False
91,65-74,11,0.22996852367847453,0.10429085322144901,0.6657406231000765,8,0,78.5,64,0.0,False,False,False
91,75-84,11,0.3585961807637664,0.10037240479483645,0.5410314144413971,8,2,44.5,26,0.25,False,False,False
91,85+,11,0.625815984350616,0.07692937565843959,0.2972546399909445,8,8,13.5,3,1.0,True,False,True
107,16-24,12,0.21777336016630464,0.09053404432426505,0.6916925955094303,8,1,35.0,27,0.125,False,False,False
107,25-34,12,0.16426044824758246,0.09325641173649117,0.7424831400159264,8,0,118.5,99,0.0,False,False,False
107,35-44,12,0.22144732992817376,0.09704092382622549,0.6815117462456007,8,0,119.0,98,0.0,False,False,False
107,45-54,12,0.22154518471685147,0.09664191757217731,0.6818128977109712,8,0,99.5,81,0.0,False,False,False
107,55-64,12,0.22138177000046172,0.10075085864150427,0.677867371358034,8,0,77.0,59,0.0,False,False,False
107,65-74,12,0.22563175263546764,0.09613458721440908,0.6782336601501232,8,0,58.5,42,0.0,False,False,False
107,75-84,12,0.35366024614727193,0.10114482243955451,0.5451949314131735,8,5,23.5,16,0.625,True,False,True
107,85+,12,0.6111057111000241,0.08272438237976612,0.30616990652020976,8,8,7.5,2,1.0,True,False,True
109,16-24,12,0.21852083283662269,0.08741244604459873,0.6940667211187785,8,0,44.5,31,0.0,False,False,False
109,25-34,12,0.14724810984704415,0.08144164656637583,0.77131024358658,8,0,143.5,103,0.0,False,False,False
109,35-44,12,0.22306264691629477,0.09045441345468647,0.6864829396290189,8,0,106.0,86,0.0,False,False,False
109,45-54,12,0.22306264691629477,0.09045441345468647,0.6864829396290189,8,0,83.5,70,0.0,False,False,False
109,55-64,12,0.2222524198236967,0.09721429325056731,0.6805332869257359,8,0,59.0,51,0.0,False,False,False
109,65-74,12,0.22716903730024274,0.08997632969140527,0.682854633008352,8,0,42.5,33,0.0,False,False,False
