LA_2023,disability_group,activity,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
117,disty5,GYMTRAMPCHEER_C13,8,8,16.0,9,1.0,True,False,True
117,disty5,HANDBALL_F16,8,8,16.0,9,1.0,True,False,True
117,disty5,HIGHROPES_H14,8,8,16.0,9,1.0,True,False,True
117,disty5,HOCKEY_F09,8,8,16.0,9,1.0,True,False,True
117,disty5,ICEHOCKEY_K03,8,8,16.0,9,1.0,True,False,True
117,disty5,ICESKATING_I02,8,8,16.0,9,1.0,True,False,True
117,disty5,JUJITSU_S03,8,8,12.5,5,1.0,True,False,True
117,disty5,KARATE_S02,8,8,12.5,5,1.0,True,False,True
117,disty5,KARTING_U26,8,8,12.5,5,1.0,True,False,True
117,disty5,LACROSSE_F14,8,8,16.0,9,1.0,True,False,True
117,disty5,LIFESAVING_H13,8,8,16.0,9,1.0,True,False,True
117,disty5,MARTIALCHINESE_S05,8,8,12.5,5,1.0,True,False,True
117,disty5,MARTIALOTHER_S06,8,8,12.5,5,1.0,True,False,True
117,disty5,MARTIAL_J07,8,8,16.0,9,1.0,True,False,True
117,disty5,MODPENT_L06,8,8,16.0,9,1.0,True,False,True
117,disty5,MOTORCARRACE_U28,8,8,12.5,5,1.0,True,False,True
117,disty5,MOTORCYCRACE_U27,8,8,12.5,5,1.0,True,False,True
117,disty5,MOTORSPORTS_L18,8,8,16.0,9,1.0,True,False,True
117,disty5,NETBALL_F06,8,8,16.0,9,1.0,True,False,True
117,disty5,ORIENTEERING_H04,8,8,16.0,9,1.0,True,False,True
117,disty5,PARKOUR_H05,8,8,16.0,9,1.0,True,False,True
117,disty5,POOL_I07,8,8,16.0,9,1.0,True,False,True
117,disty5,RIFLE_S09,8,8,12.5,5,1.0,True,False,True
117,disty5,ROCKCLIMB_R01,8,8,12.5,5,1.0,True,False,True
117,disty5,ROLLERSKATING_L16,8,8,16.0,9,1.0,True,False,True
117,disty5,ROUNDERS_F11,8,8,16.0,9,1.0,True,False,True
117,disty5,ROWINGWATER_R04,8,8,16.0,9,1.0,True,False,True
117,disty5,RUGBYLEAG13_Q17,8,8,12.5,5,1.0,True,False,True
117,disty5,RUGBYLEAGTAG_Q19,8,8,12.5,5,1.0,True,False,True
117,disty5,RUGBYLEAGTOUCH_Q18,8,8,12.5,5,1.0,True,False,True
117,disty5,RUGBYLEAGUE_F04,8,8,16.0,9,1.0,True,False,True
117,disty5,RUGBYUN15_Q13,8,8,12.5,5,1.0,True,False,True
117,disty5,RUGBYUN7_Q15,8,8,12.5,5,1.0,True,False,True
117,disty5,RUGBYUNION_F03,8,8,16.0,9,1.0,True,False,True
117,disty5,RUGBYUNTAG_Q16,8,8,12.5,5,1.0,True,False,True
117,disty5,RUGBYUNTOUCH_Q14,8,8,12.5,5,1.0,True,False,True
117,disty5,RUNJOG_U07,8,8,16.0,9,1.0,True,False,True
117,disty5,SHOOTING_J08,8,8,16.0,9,1.0,True,False,True
117,disty5,SKATEBOARDING_L17,8,8,16.0,9,1.0,True,False,True
117,disty5,SKIING_T01,8,8,12.5,5,1.0,True,False,True
117,disty5,SKITTLES_I09,8,8,16.0,9,1.0,True,False,True
117,disty5,SLEDDING_K02,8,8,16.0,9,1.0,True,False,True
117,disty5,SNOOKER_I06,8,8,16.0,9,1.0,True,False,True
117,disty5,SNOWBOARDING_T02,8,8,12.5,5,1.0,True,False,True
117,disty5,SNOWSPORT_K01,8,8,16.0,9,1.0,True,False,True
117,disty5,TABLETENNIS_G03,8,8,16.0,9,1.0,True,False,True
117,disty5,TAEKWONDO_J05,8,8,16.0,9,1.0,True,False,True
117,disty5,TENNIS_G01,8,8,16.0,9,1.0,True,False,True
117,disty5,TENPIN_I04,8,8,16.0,9,1.0,True,False,True
117,disty5,TRACKANDFIELD_L02,8,8,16.0,9,1.0,True,False,True
117,disty5,TRAMPOLINING_U25,8,8,12.5,5,1.0,True,False,True
117,disty5,TRIATHLON_L05,8,8,16.0,9,1.0,True,False,True
117,disty5,VOLLEYBALL_F10,8,8,16.0,9,1.0,True,False,True
117,disty5,WALKTRAV_B02,8,8,16.0,9,1.0,True,False,True
117,disty5,WATERPOLO_U06,8,8,12.5,5,1.0,True,False,True
117,disty5,WATERSKIING_H10,8,8,16.0,9,1.0,True,False,True
117,disty5,WHEELCHBASKETBALL_F08,8,8,16.0,9,1.0,True,False,True
117,disty5,WHEELCHRUGBY_F05,8,8,16.0,9,1.0,True,False,True
117,disty5,WINTER_C10,8,8,16.0,9,1.0,True,False,True
117,disty5,WRESTLING_J09,8,8,16.0,9,1.0,True,False,True
117,disty6,ABSEILING_H03,8,8,6.0,1,1.0,True,False,True
117,disty6,ACTTRAV_C03,8,8,6.0,1,1.0,True,False,True
117,disty6,AIKIDO_S04,7,7,4.0,1,1.0,True,True,True
117,disty6,AIRGUN_S08,7,7,4.0,1,1.0,True,True,True
117,disty6,ARCHERY_J01,8,8,6.0,1,1.0,True,False,True
117,disty6,BADMINTON_G02,8,8,6.0,1,1.0,True,False,True
117,disty6,BASESOFTBALL_F13,8,8,6.0,1,1.0,True,False,True
117,disty6,BASKETBALL_F07,8,8,6.0,1,1.0,True,False,True
117,disty6,BOCCIA_L11,8,8,6.0,1,1.0,True,False,True
117,disty6,BOULES_L12,8,8,6.0,1,1.0,True,False,True
117,disty6,BOWLSBOULES_C12,8,8,6.0,1,1.0,True,False,True
117,disty6,BOWLSCARPET_U18,7,7,4.0,1,1.0,True,True,True
117,disty6,BOWLSCROWNGREEN_U19,7,7,4.0,1,1.0,True,True,True
117,disty6,BOWLSFLATGREEN_U20,7,7,4.0,1,1.0,True,True,True
117,disty6,BOWLSSHORTMAT_U23,7,7,4.0,1,1.0,True,True,True
117,disty6,BOWLS_L10,8,8,6.0,1,1.0,True,False,True
117,disty6,BOXINGTRAD_S01,8,8,6.0,1,1.0,True,False,True
117,disty6,CAVING_H02,8,8,6.0,1,1.0,True,False,True
117,disty6,CHEERLEADING_L15,8,8,6.0,1,1.0,True,False,True
117,disty6,CLIMBWALL_R02,7,7,4.0,1,1.0,True,True,True
117,disty6,CRICKETLONG_Q06,7,7,4.0,1,1.0,True,True,True
117,disty6,CRICKETOTH_Q12,7,7,4.0,1,1.0,True,True,True
117,disty6,CRICKETSHORT_Q07,7,7,4.0,1,1.0,True,True,True
117,disty6,CROQUET_I05,8,8,6.0,1,1.0,True,False,True
117,disty6,CYCBMX_N03,7,7,4.0,1,1.0,True,True,True
117,disty6,CYCCROSS_N06,7,7,4.0,1,1.0,True,True,True
117,disty6,CYCLEISURE_N01,7,7,4.0,1,1.0,True,True,True
117,disty6,CYCMOUNTAIN_N02,7,7,4.0,1,1.0,True,True,True
117,disty6,CYCROAD_N04,7,7,4.0,1,1.0,True,True,True
117,disty6,CYCTRACK_N05,7,7,4.0,1,1.0,True,True,True
117,disty6,CYCTRAV_B04,8,8,6.0,1,1.0,True,False,True
117,disty6,CYC_OLD_M02,8,8,6.0,1,1.0,True,False,True
117,disty6,DANCEART_B05,8,8,6.0,1,1.0,True,False,True
117,disty6,DANCEOTHER_O01,8,8,6.0,1,1.0,True,False,True
117,disty6,DARTS_I08,8,8,6.0,1,1.0,True,False,True
117,disty6,DIVING_U05,7,7,4.0,1,1.0,True,True,True
117,disty6,DODGEBALL_F12,8,8,6.0,1,1.0,True,False,True
117,disty6,DRIVINGRANGE_U10,7,7,4.0,1,1.0,True,True,True
117,disty6,EQUESTDRESSAGE_U15,7,7,4.0,1,1.0,True,True,True
117,disty6,EQUESTEVENTING_U16,7,7,4.0,1,1.0,True,True,True
117,disty6,EQUESTHACKING_U12,7,7,4.0,1,1.0,True,True,True
117,disty6,EQUESTOTHER_U17,8,8,4.0,1,1.0,True,False,True
117,disty6,EQUESTSCHOOLING_U13,7,7,4.0,1,1.0,True,True,True
117,disty6,EQUESTSHOWJUMP_U14,7,7,4.0,1,1.0,True,True,True
117,disty6,EQUEST_L09,8,8,6.0,1,1.0,True,False,True
117,disty6,FELLRUNNING_L04,8,8,6.0,1,1.0,True,False,True
117,disty6,FENCING_J03,8,8,6.0,1,1.0,True,False,True
117,disty6,FOOTBALL11_Q01,7,7,4.0,1,1.0,True,True,True
117,disty6,FOOTBALLOTHER_Q05,7,7,4.0,1,1.0,True,True,True
117,disty6,FOOTBALLSMALL_Q02,7,7,4.0,1,1.0,True,True,True
117,disty6,FOOTBALLWALK_Q04,7,7,4.0,1,1.0,True,True,True
117,disty6,FOOTBALL_F01,8,8,6.0,1,1.0,True,False,True
117,disty6,FRISBEE_I03,8,8,6.0,1,1.0,True,False,True
117,disty6,FUTSAL_Q03,7,7,4.0,1,1.0,True,True,True
117,disty6,GARDENTRAMP_L14,8,8,6.0,1,1.0,True,False,True
117,disty6,GARD_B08,8,8,6.0,1,1.0,True,False,True
117,disty6,GLIDING_H08,8,8,6.0,1,1.0,True,False,True
117,disty6,GOALBALL_F15,8,8,6.0,1,1.0,True,False,True
117,disty6,GOLFADV_U11,7,7,4.0,1,1.0,True,True,True
117,disty6,GOLFFULL_U08,7,7,4.0,1,1.0,True,True,True
117,disty6,GOLFSHORT_U09,7,7,4.0,1,1.0,True,True,True
117,disty6,GOLF_L08,8,8,6.0,1,1.0,True,False,True
117,disty6,GYMNASTICSONLY_U24,7,7,4.0,1,1.0,True,True,True
117,disty6,GYMNASTICS_L13,8,8,6.0,1,1.0,True,False,True
117,disty6,GYMTRAMPCHEER_C13,8,8,6.0,1,1.0,True,False,True
117,disty6,HANDBALL_F16,8,8,6.0,1,1.0,True,False,True
117,disty6,HIGHROPES_H14,8,8,6.0,1,1.0,True,False,True
117,disty6,HOCKEY_F09,8,8,6.0,1,1.0,True,False,True
117,disty6,ICEHOCKEY_K03,8,8,6.0,1,1.0,True,False,True
117,disty6,ICESKATING_I02,8,8,6.0,1,1.0,True,False,True
117,disty6,JUJITSU_S03,7,7,4.0,1,1.0,True,True,True
117,disty6,KARATE_S02,7,7,4.0,1,1.0,True,True,True
117,disty6,KARTING_U26,7,7,4.0,1,1.0,True,True,True
117,disty6,LACROSSE_F14,8,8,6.0,1,1.0,True,False,True
117,disty6,LIFESAVING_H13,8,8,6.0,1,1.0,True,False,True
117,disty6,MARTIALCHINESE_S05,7,7,4.0,1,1.0,True,True,True
117,disty6,MARTIALOTHER_S06,7,7,4.0,1,1.0,True,True,True
117,disty6,MARTIAL_J07,8,8,6.0,1,1.0,True,False,True
117,disty6,MODPENT_L06,8,8,6.0,1,1.0,True,False,True
117,disty6,MOTORCARRACE_U28,7,7,4.0,1,1.0,True,True,True
117,disty6,MOTORCYCRACE_U27,7,7,4.0,1,1.0,True,True,True
117,disty6,MOTORSPORTS_L18,8,8,6.0,1,1.0,True,False,True
117,disty6,NETBALL_F06,8,8,6.0,1,1.0,True,False,True
117,disty6,ORIENTEERING_H04,8,8,6.0,1,1.0,True,False,True
117,disty6,PARKOUR_H05,8,8,6.0,1,1.0,True,False,True
117,disty6,POOL_I07,8,8,6.0,1,1.0,True,False,True
117,disty6,RIFLE_S09,7,7,4.0,1,1.0,True,True,True
117,disty6,ROCKCLIMB_R01,7,7,4.0,1,1.0,True,True,True
117,disty6,ROLLERSKATING_L16,8,8,6.0,1,1.0,True,False,True
117,disty6,ROUNDERS_F11,8,8,6.0,1,1.0,True,False,True
117,disty6,ROWINGWATER_R04,8,8,6.0,1,1.0,True,False,True
117,disty6,RUGBYLEAG13_Q17,7,7,4.0,1,1.0,True,True,True
117,disty6,RUGBYLEAGTAG_Q19,7,7,4.0,1,1.0,True,True,True
117,disty6,RUGBYLEAGTOUCH_Q18,7,7,4.0,1,1.0,True,True,True
117,disty6,RUGBYLEAGUE_F04,8,8,6.0,1,1.0,True,False,True
117,disty6,RUGBYUN15_Q13,7,7,4.0,1,1.0,True,True,True
117,disty6,RUGBYUN7_Q15,7,7,4.0,1,1.0,True,True,True
117,disty6,RUGBYUNION_F03,8,8,6.0,1,1.0,True,False,True
117,disty6,RUGBYUNTAG_Q16,7,7,4.0,1,1.0,True,True,True
117,disty6,RUGBYUNTOUCH_Q14,7,7,4.0,1,1.0,True,True,True
117,disty6,RUNJOG_U07,8,8,6.0,1,1.0,True,False,True
117,disty6,SHOOTING_J08,8,8,6.0,1,1.0,True,False,True
117,disty6,SKATEBOARDING_L17,8,8,6.0,1,1.0,True,False,True
117,disty6,SKIING_T01,7,7,4.0,1,1.0,True,True,True
117,disty6,SKITTLES_I09,8,8,6.0,1,1.0,True,False,True
117,disty6,SLEDDING_K02,8,8,6.0,1,1.0,True,False,True
117,disty6,SNOOKER_I06,8,8,6.0,1,1.0,True,False,True
117,disty6,SNOWBOARDING_T02,7,7,4.0,1,1.0,True,True,True
117,disty6,SNOWSPORT_K01,8,8,6.0,1,1.0,True,False,True
117,disty6,TABLETENNIS_G03,8,8,6.0,1,1.0,True,False,True
117,disty6,TAEKWONDO_J05,8,8,6.0,1,1.0,True,False,True
117,disty6,TENNIS_G01,8,8,6.0,1,1.0,True,False,True
117,disty6,TENPIN_I04,8,8,6.0,1,1.0,True,False,True
117,disty6,TRACKANDFIELD_L02,8,8,6.0,1,1.0,True,False,True
117,disty6,TRAMPOLINING_U25,7,7,4.0,1,1.0,True,True,True
117,disty6,TRIATHLON_L05,8,8,6.0,1,1.0,True,False,True
117,disty6,VOLLEYBALL_F10,8,8,6.0,1,1.0,True,False,True
117,disty6,WALKTRAV_B02,8,8,6.0,1,1.0,True,False,True
117,disty6,WATERPOLO_U06,7,7,4.0,1,1.0,True,True,True
117,disty6,WATERSKIING_H10,8,8,6.0,1,1.0,True,False,True
117,disty6,WHEELCHBASKETBALL_F08,8,8,6.0,1,1.0,True,False,True
117,disty6,WHEELCHRUGBY_F05,8,8,6.0,1,1.0,True,False,True
117,disty6,WINTER_C10,8,8,6.0,1,1.0,True,False,True
117,disty6,WRESTLING_J09,8,8,6.0,1,1.0,True,False,True
117,disty7,ABSEILING_H03,8,8,17.0,13,1.0,True,False,True
117,disty7,ACTTRAV_C03,8,8,17.0,13,1.0,True,False,True
117,disty7,AIKIDO_S04,8,8,10.5,2,1.0,True,False,True
117,disty7,AIRGUN_S08,8,8,10.5,2,1.0,True,False,True
117,disty7,ARCHERY_J01,8,8,17.0,13,1.0,True,False,True
117,disty7,BADMINTON_G02,8,8,17.0,13,1.0,True,False,True
117,disty7,BASESOFTBALL_F13,8,8,17.0,13,1.0,True,False,True
117,disty7,BASKETBALL_F07,8,8,17.0,13,1.0,True,False,True
117,disty7,BOCCIA_L11,8,8,17.0,13,1.0,True,False,True
117,disty7,BOULES_L12,8,8,17.0,13,1.0,True,False,True
117,disty7,BOWLSBOULES_C12,8,8,17.0,13,1.0,True,False,True
117,disty7,BOWLSCARPET_U18,8,8,10.5,2,1.0,True,False,True
117,disty7,BOWLSCROWNGREEN_U19,8,8,10.5,2,1.0,True,False,True
117,disty7,BOWLSFLATGREEN_U20,8,8,10.5,2,1.0,True,False,True
117,disty7,BOWLSSHORTMAT_U23,8,8,10.5,2,1.0,True,False,True
117,disty7,BOWLS_L10,8,8,17.0,13,1.0,True,False,True
117,disty7,BOXINGTRAD_S01,8,8,17.0,13,1.0,True,False,True
117,disty7,CAVING_H02,8,8,17.0,13,1.0,True,False,True
117,disty7,CHEERLEADING_L15,8,8,17.0,13,1.0,True,False,True
117,disty7,CLIMBWALL_R02,8,8,10.5,2,1.0,True,False,True
117,disty7,CRICKETLONG_Q06,8,8,10.5,2,1.0,True,False,True
117,disty7,CRICKETOTH_Q12,8,8,10.5,2,1.0,True,False,True
117,disty7,CRICKETSHORT_Q07,8,8,10.5,2,1.0,True,False,True
117,disty7,CROQUET_I05,8,8,17.0,13,1.0,True,False,True
117,disty7,CYCBMX_N03,8,8,10.5,2,1.0,True,False,True
117,disty7,CYCCROSS_N06,8,8,10.5,2,1.0,True,False,True
117,disty7,CYCLEISURE_N01,8,8,10.5,2,1.0,True,False,True
117,disty7,CYCMOUNTAIN_N02,8,8,10.5,2,1.0,True,False,True
117,disty7,CYCROAD_N04,8,8,10.5,2,1.0,True,False,True
117,disty7,CYCTRACK_N05,8,8,10.5,2,1.0,True,False,True
117,disty7,CYCTRAV_B04,8,8,17.0,13,1.0,True,False,True
117,disty7,CYC_OLD_M02,8,8,17.0,13,1.0,True,False,True
117,disty7,DANCEART_B05,8,8,17.0,13,1.0,True,False,True
117,disty7,DANCEOTHER_O01,8,8,17.0,13,1.0,True,False,True
117,disty7,DARTS_I08,8,8,17.0,13,1.0,True,False,True
117,disty7,DIVING_U05,8,8,10.5,2,1.0,True,False,True
117,disty7,DODGEBALL_F12,8,8,17.0,13,1.0,True,False,True
117,disty7,DRIVINGRANGE_U10,8,8,10.5,2,1.0,True,False,True
117,disty7,EQUESTDRESSAGE_U15,8,8,10.5,2,1.0,True,False,True
117,disty7,EQUESTEVENTING_U16,8,8,10.5,2,1.0,True,False,True
117,disty7,EQUESTHACKING_U12,8,8,10.5,2,1.0,True,False,True
117,disty7,EQUESTOTHER_U17,8,8,12.0,2,1.0,True,False,True
117,disty7,EQUESTSCHOOLING_U13,8,8,10.5,2,1.0,True,False,True
117,disty7,EQUESTSHOWJUMP_U14,8,8,10.5,2,1.0,True,False,True
117,disty7,EQUEST_L09,8,8,17.0,13,1.0,True,False,True
117,disty7,FELLRUNNING_L04,8,8,17.0,13,1.0,True,False,True
117,disty7,FENCING_J03,8,8,17.0,13,1.0,True,False,True
117,disty7,FOOTBALL11_Q01,8,8,10.5,2,1.0,True,False,True
117,disty7,FOOTBALLOTHER_Q05,8,8,10.5,2,1.0,True,False,True
117,disty7,FOOTBALLSMALL_Q02,8,8,10.5,2,1.0,True,False,True
117,disty7,FOOTBALLWALK_Q04,8,8,10.5,2,1.0,True,False,True
117,disty7,FOOTBALL_F01,8,8,17.0,13,1.0,True,False,True
117,disty7,FRISBEE_I03,8,8,17.0,13,1.0,True,False,True
117,disty7,FUTSAL_Q03,8,8,10.5,2,1.0,True,False,True
117,disty7,GARDENTRAMP_L14,8,8,17.0,13,1.0,True,False,True
117,disty7,GARD_B08,8,8,17.0,13,1.0,True,False,True
117,disty7,GLIDING_H08,8,8,17.0,13,1.0,True,False,True
117,disty7,GOALBALL_F15,8,8,17.0,13,1.0,True,False,True
117,disty7,GOLFADV_U11,8,8,10.5,2,1.0,True,False,True
117,disty7,GOLFFULL_U08,8,8,10.5,2,1.0,True,False,True
117,disty7,GOLFSHORT_U09,8,8,10.5,2,1.0,True,False,True
117,disty7,GOLF_L08,8,8,17.0,13,1.0,True,False,True
117,disty7,GYMNASTICSONLY_U24,8,8,10.5,2,1.0,True,False,True
117,disty7,GYMNASTICS_L13,8,8,17.0,13,1.0,True,False,True
117,disty7,GYMTRAMPCHEER_C13,8,8,17.0,13,1.0,True,False,True
117,disty7,HANDBALL_F16,8,8,17.0,13,1.0,True,False,True
117,disty7,HIGHROPES_H14,8,8,17.0,13,1.0,True,False,True
117,disty7,HOCKEY_F09,8,8,17.0,13,1.0,True,False,True
117,disty7,ICEHOCKEY_K03,8,8,17.0,13,1.0,True,False,True
117,disty7,ICESKATING_I02,8,8,17.0,13,1.0,True,False,True
117,disty7,JUJITSU_S03,8,8,10.5,2,1.0,True,False,True
117,disty7,KARATE_S02,8,8,10.5,2,1.0,True,False,True
117,disty7,KARTING_U26,8,8,10.5,2,1.0,True,False,True
117,disty7,LACROSSE_F14,8,8,17.0,13,1.0,True,False,True
117,disty7,LIFESAVING_H13,8,8,17.0,13,1.0,True,False,True
117,disty7,MARTIALCHINESE_S05,8,8,10.5,2,1.0,True,False,True
117,disty7,MARTIALOTHER_S06,8,8,10.5,2,1.0,True,False,True
117,disty7,MARTIAL_J07,8,8,17.0,13,1.0,True,False,True
117,disty7,MODPENT_L06,8,8,17.0,13,1.0,True,False,True
117,disty7,MOTORCARRACE_U28,8,8,10.5,2,1.0,True,False,True
117,disty7,MOTORCYCRACE_U27,8,8,10.5,2,1.0,True,False,True
117,disty7,MOTORSPORTS_L18,8,8,17.0,13,1.0,True,False,True
117,disty7,NETBALL_F06,8,8,17.0,13,1.0,True,False,True
117,disty7,ORIENTEERING_H04,8,8,17.0,13,1.0,True,False,True
117,disty7,PARKOUR_H05,8,8,17.0,13,1.0,True,False,True
117,disty7,POOL_I07,8,8,17.0,13,1.0,True,False,True
117,disty7,RIFLE_S09,8,8,10.5,2,1.0,True,False,True
117,disty7,ROCKCLIMB_R01,8,8,10.5,2,1.0,True,False,True
117,disty7,ROLLERSKATING_L16,8,8,17.0,13,1.0,True,False,True
117,disty7,ROUNDERS_F11,8,8,17.0,13,1.0,True,False,True
117,disty7,ROWINGWATER_R04,8,8,17.0,13,1.0,True,False,True
117,disty7,RUGBYLEAG13_Q17,8,8,10.5,2,1.0,True,False,True
117,disty7,RUGBYLEAGTAG_Q19,8,8,10.5,2,1.0,True,False,True
117,disty7,RUGBYLEAGTOUCH_Q18,8,8,10.5,2,1.0,True,False,True
117,disty7,RUGBYLEAGUE_F04,8,8,17.0,13,1.0,True,False,True
117,disty7,RUGBYUN15_Q13,8,8,10.5,2,1.0,True,False,True
117,disty7,RUGBYUN7_Q15,8,8,10.5,2,1.0,True,False,True
117,disty7,RUGBYUNION_F03,8,8,17.0,13,1.0,True,False,True
117,disty7,RUGBYUNTAG_Q16,8,8,10.5,2,1.0,True,False,True
117,disty7,RUGBYUNTOUCH_Q14,8,8,10.5,2,1.0,True,False,True
117,disty7,RUNJOG_U07,8,8,17.0,13,1.0,True,False,True
117,disty7,SHOOTING_J08,8,8,17.0,13,1.0,True,False,True
117,disty7,SKATEBOARDING_L17,8,8,17.0,13,1.0,True,False,True
117,disty7,SKIING_T01,8,8,10.5,2,1.0,True,False,True
117,disty7,SKITTLES_I09,8,8,17.0,13,1.0,True,False,True
117,disty7,SLEDDING_K02,8,8,17.0,13,1.0,True,False,True
117,disty7,SNOOKER_I06,8,8,17.0,13,1.0,True,False,True
117,disty7,SNOWBOARDING_T02,8,8,10.5,2,1.0,True,False,True
117,disty7,SNOWSPORT_K01,8,8,17.0,13,1.0,True,False,True
117,disty7,TABLETENNIS_G03,8,8,17.0,13,1.0,True,False,True
117,disty7,TAEKWONDO_J05,8,8,17.0,13,1.0,True,False,True
117,disty7,TENNIS_G01,8,8,17.0,13,1.0,True,False,True
117,disty7,TENPIN_I04,8,8,17.0,13,1.0,True,False,True
117,disty7,TRACKANDFIELD_L02,8,8,17.0,13,1.0,True,False,True
117,disty7,TRAMPOLINING_U25,8,8,10.5,2,1.0,True,False,True
117,disty7,TRIATHLON_L05,8,8,17.0,13,1.0,True,False,True
117,disty7,VOLLEYBALL_F10,8,8,17.0,13,1.0,True,False,True
117,disty7,WALKTRAV_B02,8,8,17.0,13,1.0,True,False,True
117,disty7,WATERPOLO_U06,8,8,10.5,2,1.0,True,False,True
117,disty7,WATERSKIING_H10,8,8,17.0,13,1.0,True,False,True
117,disty7,WHEELCHBASKETBALL_F08,8,8,17.0,13,1.0,True,False,True
117,disty7,WHEELCHRUGBY_F05,8,8,17.0,13,1.0,True,False,True
117,disty7,WINTER_C10,8,8,17.0,13,1.0,True,False,True
117,disty7,WRESTLING_J09,8,8,17.0,13,1.0,True,False,True
117,disty8,ABSEILING_H03,8,8,8.5,3,1.0,True,False,True
117,disty8,ACTTRAV_C03,8,8,8.5,3,1.0,True,False,True
117,disty8,AIKIDO_S04,7,7,5.0,3,1.0,True,True,True
117,disty8,AIRGUN_S08,7,7,5.0,3,1.0,True,True,True
117,disty8,ARCHERY_J01,8,8,8.5,3,1.0,True,False,True
117,disty8,BADMINTON_G02,8,8,8.5,3,1.0,True,False,True
117,disty8,BASESOFTBALL_F13,8,8,8.5,3,1.0,True,False,True
117,disty8,BASKETBALL_F07,8,8,8.5,3,1.0,True,False,True
117,disty8,BOCCIA_L11,8,8,8.5,3,1.0,True,False,True
117,disty8,BOULES_L12,8,8,8.5,3,1.0,True,False,True
117,disty8,BOWLSBOULES_C12,8,8,8.5,3,1.0,True,False,True
117,disty8,BOWLSCARPET_U18,7,7,5.0,3,1.0,True,True,True
117,disty8,BOWLSCROWNGREEN_U19,7,7,5.0,3,1.0,True,True,True
117,disty8,BOWLSFLATGREEN_U20,7,7,5.0,3,1.0,True,True,True
117,disty8,BOWLSSHORTMAT_U23,7,7,5.0,3,1.0,True,True,True
117,disty8,BOWLS_L10,8,8,8.5,3,1.0,True,False,True
117,disty8,BOXINGTRAD_S01,8,8,8.5,3,1.0,True,False,True
117,disty8,CAVING_H02,8,8,8.5,3,1.0,True,False,True
117,disty8,CHEERLEADING_L15,8,8,8.5,3,1.0,True,False,True
117,disty8,CLIMBWALL_R02,7,7,5.0,3,1.0,True,True,True
117,disty8,CRICKETLONG_Q06,7,7,5.0,3,1.0,True,True,True
117,disty8,CRICKETOTH_Q12,7,7,5.0,3,1.0,True,True,True
117,disty8,CRICKETSHORT_Q07,7,7,5.0,3,1.0,True,True,True
117,disty8,CROQUET_I05,8,8,8.5,3,1.0,True,False,True
117,disty8,CYCBMX_N03,7,7,5.0,3,1.0,True,True,True
117,disty8,CYCCROSS_N06,7,7,5.0,3,1.0,True,True,True
117,disty8,CYCLEISURE_N01,7,7,5.0,3,1.0,True,True,True
117,disty8,CYCMOUNTAIN_N02,7,7,5.0,3,1.0,True,True,True
117,disty8,CYCROAD_N04,7,7,5.0,3,1.0,True,True,True
117,disty8,CYCTRACK_N05,7,7,5.0,3,1.0,True,True,True
117,disty8,CYCTRAV_B04,8,8,8.5,3,1.0,True,False,True
117,disty8,CYC_OLD_M02,8,8,8.5,3,1.0,True,False,True
117,disty8,DANCEART_B05,8,8,8.5,3,1.0,True,False,True
117,disty8,DANCEOTHER_O01,8,8,8.5,3,1.0,True,False,True
117,disty8,DARTS_I08,8,8,8.5,3,1.0,True,False,True
117,disty8,DIVING_U05,7,7,5.0,3,1.0,True,True,True
117,disty8,DODGEBALL_F12,8,8,8.5,3,1.0,True,False,True
117,disty8,DRIVINGRANGE_U10,7,7,5.0,3,1.0,True,True,True
117,disty8,EQUESTDRESSAGE_U15,7,7,5.0,3,1.0,True,True,True
117,disty8,EQUESTEVENTING_U16,7,7,5.0,3,1.0,True,True,True
117,disty8,EQUESTHACKING_U12,7,7,5.0,3,1.0,True,True,True
117,disty8,EQUESTOTHER_U17,7,7,6.0,3,1.0,True,True,True
117,disty8,EQUESTSCHOOLING_U13,7,7,5.0,3,1.0,True,True,True
117,disty8,EQUESTSHOWJUMP_U14,7,7,5.0,3,1.0,True,True,True
117,disty8,EQUEST_L09,8,8,8.5,3,1.0,True,False,True
117,disty8,FELLRUNNING_L04,8,8,8.5,3,1.0,True,False,True
117,disty8,FENCING_J03,8,8,8.5,3,1.0,True,False,True
117,disty8,FOOTBALL11_Q01,7,7,5.0,3,1.0,True,True,True
117,disty8,FOOTBALLOTHER_Q05,7,7,5.0,3,1.0,True,True,True
117,disty8,FOOTBALLSMALL_Q02,7,7,5.0,3,1.0,True,True,True
117,disty8,FOOTBALLWALK_Q04,7,7,5.0,3,1.0,True,True,True
117,disty8,FOOTBALL_F01,8,8,8.5,3,1.0,True,False,True
117,disty8,FRISBEE_I03,8,8,8.5,3,1.0,True,False,True
117,disty8,FUTSAL_Q03,7,7,5.0,3,1.0,True,True,True
117,disty8,GARDENTRAMP_L14,8,8,8.5,3,1.0,True,False,True
117,disty8,GARD_B08,8,8,8.5,3,1.0,True,False,True
117,disty8,GLIDING_H08,8,8,8.5,3,1.0,True,False,True
117,disty8,GOALBALL_F15,8,8,8.5,3,1.0,True,False,True
117,disty8,GOLFADV_U11,7,7,5.0,3,1.0,True,True,True
117,disty8,GOLFFULL_U08,7,7,5.0,3,1.0,True,True,True
