year,LA_2023,age_group,activity_suffix,months12_rate,second_activity_suffix,second_months12_rate,ranking_margin,top_two_tied,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
12,78,55-64,ACTTRAV_C03,0.6586360671068386,WALKTRAV_B02,0.6586360671068386,0.0,True,8,0,81.5,66,0.0,False,False,False
12,78,65-74,GARD_B08,0.7015409827397403,ACTTRAV_C03,0.5901656473879348,0.11137533535180555,False,8,0,68.0,52,0.0,False,False,False
12,78,75-84,GARD_B08,0.750255107648156,ACTTRAV_C03,0.6976259089854733,0.052629198662682675,False,8,4,28.5,22,0.5,True,False,True
12,78,85+,GARD_B08,0.9592703429270872,ACTTRAV_C03,0.761628950919802,0.19764139200728525,False,8,8,8.5,3,1.0,True,False,True
12,8,16-24,ACTTRAV_C03,0.7774333989237623,WALKTRAV_B02,0.7710698496686901,0.0063635492550722095,False,8,0,61.0,41,0.0,False,False,False
12,8,25-34,ACTTRAV_C03,0.7052334783105356,WALKTRAV_B02,0.6835440794510637,0.021689398859471964,False,8,0,95.0,76,0.0,False,False,False
12,8,35-44,ACTTRAV_C03,0.6135964584311087,WALKTRAV_B02,0.6111225442474532,0.002473914183655501,False,8,0,120.0,99,0.0,False,False,False
12,8,45-54,ACTTRAV_C03,0.6163151724429865,WALKTRAV_B02,0.6163151724429865,0.0,True,8,0,95.0,76,0.0,False,False,False
12,8,55-64,GARD_B08,0.5695418376462971,ACTTRAV_C03,0.520018349445893,0.04952348820040409,False,8,0,66.5,58,0.0,False,False,False
12,8,65-74,GARD_B08,0.6468020297906092,ACTTRAV_C03,0.5280056985481838,0.11879633124242539,False,8,0,52.0,48,0.0,False,False,False
12,8,75-84,GARD_B08,0.6547375868354587,ACTTRAV_C03,0.4590630072819245,0.19567457955353418,False,8,6,22.5,17,0.75,True,False,True
12,8,85+,GARD_B08,1.0,ABSEILING_H03,0.0,1.0,False,8,8,7.0,1,1.0,True,False,True
12,9,16-24,ACTTRAV_C03,0.6720805354998143,WALKTRAV_B02,0.6659547123306605,0.006125823169153777,False,8,0,42.5,35,0.0,False,False,False
12,9,25-34,ACTTRAV_C03,0.8978779833623991,WALKTRAV_B02,0.8820460320521335,0.015831951310265602,False,8,0,85.0,52,0.0,False,False,False
12,9,35-44,ACTTRAV_C03,0.706947542484515,WALKTRAV_B02,0.706947542484515,0.0,True,8,0,93.5,71,0.0,False,False,False
12,9,45-54,ACTTRAV_C03,0.6662303147223007,WALKTRAV_B02,0.6478447126107378,0.018385602111562815,False,8,0,85.0,72,0.0,False,False,False
12,9,55-64,ACTTRAV_C03,0.7557916432962192,WALKTRAV_B02,0.7418756619442691,0.013915981351950046,False,8,0,85.0,79,0.0,False,False,False
12,9,65-74,GARD_B08,0.6067459199863142,ACTTRAV_C03,0.6018376965792356,0.004908223407078638,False,8,0,77.5,63,0.0,False,False,False
12,9,75-84,GARD_B08,0.5469791117838974,ACTTRAV_C03,0.5070539333739335,0.0399251784099639,False,8,0,34.5,31,0.0,False,False,False
12,9,85+,ACTTRAV_C03,0.5894432181575142,WALKTRAV_B02,0.5894432181575142,0.0,True,8,8,11.0,4,1.0,True,False,True
12,91,16-24,ACTTRAV_C03,0.7425356145133276,WALKTRAV_B02,0.7425356145133276,0.0,True,8,0,44.5,38,0.0,False,False,False
12,91,25-34,ACTTRAV_C03,0.7834629509650216,WALKTRAV_B02,0.7659799083705578,0.01748304259446376,False,8,0,57.5,49,0.0,False,False,False
12,91,35-44,ACTTRAV_C03,0.604540769591887,WALKTRAV_B02,0.6013881516095223,0.0031526179823646583,False,8,0,93.0,73,0.0,False,False,False
12,91,45-54,ACTTRAV_C03,0.6193044063753507,WALKTRAV_B02,0.6025303734856159,0.01677403288973478,False,8,0,94.5,75,0.0,False,False,False
12,91,55-64,ACTTRAV_C03,0.7580995751202104,WALKTRAV_B02,0.7543056112031646,0.003793963917045784,False,8,0,96.5,91,0.0,False,False,False
12,91,65-74,GARD_B08,0.6674767267909714,ACTTRAV_C03,0.4892576235361536,0.17821910325481777,False,8,0,78.5,64,0.0,False,False,False
12,91,75-84,GARD_B08,0.6642920122827979,ACTTRAV_C03,0.400476245957386,0.26381576632541187,False,8,2,44.5,26,0.25,False,False,False
12,91,85+,ACTTRAV_C03,0.3954053235664622,WALKTRAV_B02,0.3954053235664622,0.0,True,8,8,13.5,3,1.0,True,False,True
13,107,16-24,ACTTRAV_C03,0.796338126753577,WALKTRAV_B02,0.796338126753577,0.0,True,8,1,35.0,27,0.125,False,False,False
13,107,25-34,ACTTRAV_C03,0.8679028574087847,WALKTRAV_B02,0.8488980797825668,0.019004777626217884,False,8,0,118.5,99,0.0,False,False,False
13,107,35-44,ACTTRAV_C03,0.6800292652923425,WALKTRAV_B02,0.6725401420674705,0.007489123224872052,False,8,0,119.0,98,0.0,False,False,False
13,107,45-54,ACTTRAV_C03,0.6496570611010969,WALKTRAV_B02,0.629228113589862,0.02042894751123492,False,8,0,99.5,81,0.0,False,False,False
13,107,55-64,ACTTRAV_C03,0.6454812752578136,WALKTRAV_B02,0.6236426552355147,0.02183862002229897,False,8,0,77.0,59,0.0,False,False,False
13,107,65-74,ACTTRAV_C03,0.6694084325572761,WALKTRAV_B02,0.6535499816611918,0.015858450896084286,False,8,0,58.5,42,0.0,False,False,False
13,107,75-84,GARD_B08,0.6432481217969278,ACTTRAV_C03,0.4838807891317661,0.15936733266516173,False,8,5,23.5,16,0.625,True,False,True
13,107,85+,ACTTRAV_C03,0.3806415102508322,WALKTRAV_B02,0.3806415102508322,0.0,True,8,8,7.5,2,1.0,True,False,True
13,109,16-24,ACTTRAV_C03,0.7864092243608591,WALKTRAV_B02,0.7864092243608591,0.0,True,8,0,44.5,31,0.0,False,False,False
13,109,25-34,ACTTRAV_C03,0.8526128828319055,WALKTRAV_B02,0.8304969582094399,0.022115924622465588,False,8,0,143.5,103,0.0,False,False,False
13,109,35-44,ACTTRAV_C03,0.7453333546589634,WALKTRAV_B02,0.7244797503004919,0.0208536043584715,False,8,0,106.0,86,0.0,False,False,False
13,109,45-54,ACTTRAV_C03,0.8039713678135005,WALKTRAV_B02,0.7742424930077471,0.02972887480575348,False,8,0,83.5,70,0.0,False,False,False
13,109,55-64,ACTTRAV_C03,0.747989169893206,WALKTRAV_B02,0.7267249432086168,0.02126422668458916,False,8,0,59.0,51,0.0,False,False,False
13,109,65-74,ACTTRAV_C03,0.7335381096160475,WALKTRAV_B02,0.6815224262078072,0.052015683408240254,False,8,0,42.5,33,0.0,False,False,False
13,109,75-84,ACTTRAV_C03,0.345442876900532,WALKTRAV_B02,0.345442876900532,0.0,True,8,8,17.5,11,1.0,True,False,True
13,109,85+,ACTTRAV_C03,0.4932362337322208,WALKTRAV_B02,0.4932362337322208,0.0,True,8,8,3.0,1,1.0,True,False,True
13,112,16-24,ACTTRAV_C03,0.8385354880647292,WALKTRAV_B02,0.8385354880647292,0.0,True,8,0,47.0,31,0.0,False,False,False
13,112,25-34,ACTTRAV_C03,0.8960304662497486,WALKTRAV_B02,0.8777914958136175,0.018238970436131097,False,8,0,105.0,98,0.0,False,False,False
13,112,35-44,ACTTRAV_C03,0.83972085317215,WALKTRAV_B02,0.7548091492167686,0.08491170395538139,False,8,0,96.0,72,0.0,False,False,False
13,112,45-54,ACTTRAV_C03,0.8198918156356089,WALKTRAV_B02,0.7909762146594855,0.028915600976123335,False,8,0,88.5,75,0.0,False,False,False
13,112,55-64,ACTTRAV_C03,0.8019222574552001,WALKTRAV_B02,0.7669514362988415,0.03497082115635852,False,8,0,72.0,63,0.0,False,False,False
13,112,65-74,ACTTRAV_C03,0.7939253896614188,WALKTRAV_B02,0.7229513128024164,0.07097407685900237,False,8,0,56.5,49,0.0,False,False,False
13,112,75-84,GARD_B08,0.6780678998611306,ACTTRAV_C03,0.4947305602646427,0.1833373395964879,False,8,4,29.5,24,0.5,True,False,True
13,112,85+,ACTTRAV_C03,0.5724357036891624,WALKTRAV_B02,0.5724357036891624,0.0,True,8,8,6.5,3,1.0,True,False,True
13,114,16-24,ACTTRAV_C03,0.8519201445702512,WALKTRAV_B02,0.8406490410084403,0.011271103561810936,False,8,0,46.0,34,0.0,False,False,False
13,114,25-34,ACTTRAV_C03,0.8181705272232399,WALKTRAV_B02,0.8114901807148499,0.0066803465083900004,False,8,0,91.5,80,0.0,False,False,False
13,114,35-44,ACTTRAV_C03,0.8626101919747675,WALKTRAV_B02,0.8171989118761395,0.04541128009862805,False,8,0,108.0,90,0.0,False,False,False
13,114,45-54,ACTTRAV_C03,0.7976550899616953,WALKTRAV_B02,0.7706586049026463,0.026996485059049058,False,8,0,92.5,82,0.0,False,False,False
13,114,55-64,ACTTRAV_C03,0.7926262531829115,WALKTRAV_B02,0.7858438875213262,0.006782365661585299,False,8,0,79.0,70,0.0,False,False,False
13,114,65-74,ACTTRAV_C03,0.7946036217605187,WALKTRAV_B02,0.7864156321333851,0.00818798962713363,False,8,0,61.0,51,0.0,False,False,False
13,114,75-84,GARD_B08,0.7242406341929885,ACTTRAV_C03,0.5371295780025345,0.18711105619045398,False,8,5,25.5,15,0.625,True,False,True
13,114,85+,GARD_B08,0.4508178609937046,ACTTRAV_C03,0.4017706925710554,0.04904716842264917,False,8,8,4.5,3,1.0,True,False,True
13,117,16-24,ACTTRAV_C03,0.7966538083969273,WALKTRAV_B02,0.7692098131715627,0.02744399522536467,False,8,0,46.5,30,0.0,False,False,False
13,117,25-34,ACTTRAV_C03,0.658869903449065,WALKTRAV_B02,0.658869903449065,0.0,True,8,0,64.5,46,0.0,False,False,False
13,117,35-44,ACTTRAV_C03,0.6572111873987241,WALKTRAV_B02,0.6360800023278068,0.02113118507091727,False,8,0,99.0,88,0.0,False,False,False
13,117,45-54,ACTTRAV_C03,0.6992491280002772,WALKTRAV_B02,0.6992491280002772,0.0,True,8,0,84.5,74,0.0,False,False,False
13,117,55-64,GARD_B08,0.7206009035966819,ACTTRAV_C03,0.6417075226118939,0.07889338098478804,False,8,0,81.0,69,0.0,False,False,False
13,117,65-74,GARD_B08,0.7037018006301448,ACTTRAV_C03,0.6376181541546746,0.06608364647547016,False,8,0,71.0,55,0.0,False,False,False
13,117,75-84,GARD_B08,0.6717646137728717,ACTTRAV_C03,0.4819743628454137,0.189790250927458,False,8,2,36.0,29,0.25,False,False,False
13,117,85+,ACTTRAV_C03,0.699467894793092,WALKTRAV_B02,0.699467894793092,0.0,True,8,8,11.5,9,1.0,True,False,True
13,122,16-24,ACTTRAV_C03,0.8091739069942055,WALKTRAV_B02,0.7847472253687925,0.02442668162541306,False,8,7,26.0,19,0.875,True,False,True
13,122,25-34,ACTTRAV_C03,0.7804595367783711,WALKTRAV_B02,0.7804595367783711,0.0,True,8,0,61.5,58,0.0,False,False,False
13,122,35-44,ACTTRAV_C03,0.6794393671491814,WALKTRAV_B02,0.6794393671491814,0.0,True,8,0,89.5,68,0.0,False,False,False
13,122,45-54,GARD_B08,0.7163851758073049,ACTTRAV_C03,0.6517488801658611,0.0646362956414438,False,8,0,85.5,68,0.0,False,False,False
13,122,55-64,GARD_B08,0.6436015125356152,ACTTRAV_C03,0.5613525891868462,0.08224892334876899,False,8,0,84.5,78,0.0,False,False,False
13,122,65-74,GARD_B08,0.7359809194449797,ACTTRAV_C03,0.5248347994035322,0.2111461200414475,False,8,0,98.5,73,0.0,False,False,False
13,122,75-84,GARD_B08,0.7028191191557265,ACTTRAV_C03,0.345406453757865,0.3574126653978615,False,8,0,37.5,30,0.0,False,False,False
13,122,85+,GARD_B08,0.2671224159491056,ACTTRAV_C03,0.1132397491396867,0.15388266680941887,False,8,8,13.0,3,1.0,True,False,True
13,126,16-24,ACTTRAV_C03,0.6710001640558704,WALKTRAV_B02,0.6710001640558704,0.0,True,8,0,40.0,31,0.0,False,False,False
13,126,25-34,ACTTRAV_C03,0.8122813940217404,WALKTRAV_B02,0.7998879367566707,0.012393457265069685,False,8,0,61.5,54,0.0,False,False,False
13,126,35-44,ACTTRAV_C03,0.6525339904744893,WALKTRAV_B02,0.6266257874304255,0.025908203044063827,False,8,0,104.5,80,0.0,False,False,False
13,126,45-54,ACTTRAV_C03,0.5589922570048856,WALKTRAV_B02,0.5589922570048856,0.0,True,8,0,89.0,72,0.0,False,False,False
13,126,55-64,GARD_B08,0.6280913733800728,ACTTRAV_C03,0.3854029478788637,0.24268842550120912,False,8,0,81.5,71,0.0,False,False,False
13,126,65-74,GARD_B08,0.6911043198666968,ACTTRAV_C03,0.5203433763489217,0.17076094351777515,False,8,0,66.0,60,0.0,False,False,False
13,126,75-84,GARD_B08,0.723349560714894,ACTTRAV_C03,0.4444527968620719,0.2788967638528221,False,8,1,34.0,24,0.125,False,False,False
13,126,85+,GARD_B08,0.8032160470669387,ACTTRAV_C03,0.3985757787017362,0.4046402683652025,False,8,8,8.5,6,1.0,True,False,True
13,129,16-24,ACTTRAV_C03,0.7438488657807303,WALKTRAV_B02,0.7438488657807303,0.0,True,8,0,40.5,36,0.0,False,False,False
13,129,25-34,ACTTRAV_C03,0.6855735898811443,WALKTRAV_B02,0.676147001262585,0.009426588618559273,False,8,0,73.5,70,0.0,False,False,False
13,129,35-44,ACTTRAV_C03,0.6989277646811668,WALKTRAV_B02,0.6903525469918483,0.00857521768931846,False,8,0,125.0,89,0.0,False,False,False
13,129,45-54,GARD_B08,0.5656845429026568,ACTTRAV_C03,0.5330295006010006,0.03265504230165617,False,8,0,86.0,75,0.0,False,False,False
13,129,55-64,GARD_B08,0.5777766093508835,ACTTRAV_C03,0.5369945502060499,0.04078205914483357,False,8,0,76.0,60,0.0,False,False,False
13,129,65-74,ACTTRAV_C03,0.7216699745661932,WALKTRAV_B02,0.7130997744287364,0.008570200137456796,False,8,0,68.0,53,0.0,False,False,False
13,129,75-84,GARD_B08,0.5914032323853357,ACTTRAV_C03,0.5510792655660491,0.040323966819286516,False,8,6,27.0,23,0.75,True,False,True
13,129,85+,GARD_B08,0.5508798843838242,ACTTRAV_C03,0.2533670423554761,0.2975128420283481,False,8,8,6.5,4,1.0,True,False,True
13,135,16-24,ACTTRAV_C03,0.7623280750892584,WALKTRAV_B02,0.7361308783971833,0.026197196692075098,False,8,0,47.0,32,0.0,False,False,False
13,135,25-34,ACTTRAV_C03,0.8932164768608964,WALKTRAV_B02,0.8813559030747384,0.011860573786158013,False,8,0,129.5,119,0.0,False,False,False
13,135,35-44,ACTTRAV_C03,0.8726473702077647,WALKTRAV_B02,0.8571814872505557,0.015465882957209076,False,8,0,95.0,90,0.0,False,False,False
13,135,45-54,ACTTRAV_C03,0.6802463554733502,WALKTRAV_B02,0.613965117961662,0.06628123751168824,False,8,0,82.5,66,0.0,False,False,False
13,135,55-64,ACTTRAV_C03,0.7543334883778536,WALKTRAV_B02,0.7543334883778536,0.0,True,8,0,69.0,56,0.0,False,False,False
13,135,65-74,ACTTRAV_C03,0.6964263256291924,WALKTRAV_B02,0.6675592745386556,0.028867051090536777,False,8,0,49.5,40,0.0,False,False,False
13,135,75-84,ACTTRAV_C03,0.5538434659750265,GARD_B08,0.5389595623819718,0.014883903593054693,False,8,8,19.0,9,1.0,True,False,True
13,135,85+,GARD_B08,0.7174506580813429,ACTTRAV_C03,0.65211927504926,0.06533138303208286,False,8,8,4.5,1,1.0,True,False,True
13,136,16-24,ACTTRAV_C03,0.7496791002344484,WALKTRAV_B02,0.7496791002344484,0.0,True,8,1,37.5,27,0.125,False,False,False
13,136,25-34,ACTTRAV_C03,0.9262947677072748,WALKTRAV_B02,0.8161143837939939,0.11018038391328089,False,8,0,62.0,55,0.0,False,False,False
13,136,35-44,ACTTRAV_C03,0.7046431144945715,WALKTRAV_B02,0.6876415999298479,0.017001514564723652,False,8,0,76.5,52,0.0,False,False,False
13,136,45-54,ACTTRAV_C03,0.662525568821053,WALKTRAV_B02,0.6479306404710432,0.01459492835000975,False,8,0,90.5,75,0.0,False,False,False
13,136,55-64,ACTTRAV_C03,0.6939767064091137,WALKTRAV_B02,0.6676573233833615,0.026319383025752208,False,8,0,91.0,65,0.0,False,False,False
13,136,65-74,ACTTRAV_C03,0.7303614177622577,WALKTRAV_B02,0.7246925618612609,0.005668855900996861,False,8,0,78.5,64,0.0,False,False,False
13,136,75-84,ACTTRAV_C03,0.5733488655604284,WALKTRAV_B02,0.5227946577657993,0.05055420779462916,False,8,0,46.5,44,0.0,False,False,False
13,136,85+,GARD_B08,0.4578869003468272,ACTTRAV_C03,0.389052746959266,0.06883415338756121,False,8,8,13.0,6,1.0,True,False,True
13,139,16-24,ACTTRAV_C03,0.8961938499487044,WALKTRAV_B02,0.8114007345114559,0.08479311543724855,False,8,5,29.0,20,0.625,True,False,True
13,139,25-34,ACTTRAV_C03,0.8292411925154102,WALKTRAV_B02,0.8292411925154102,0.0,True,8,0,67.5,49,0.0,False,False,False
13,139,35-44,ACTTRAV_C03,0.7371263161492377,WALKTRAV_B02,0.722016014690589,0.015110301458648778,False,8,0,103.5,86,0.0,False,False,False
13,139,45-54,ACTTRAV_C03,0.7320197518903657,WALKTRAV_B02,0.6923172377762449,0.039702514114120846,False,8,0,97.0,73,0.0,False,False,False
13,139,55-64,ACTTRAV_C03,0.6741512550491495,GARD_B08,0.6380350844357312,0.03611617061341832,False,8,0,87.5,76,0.0,False,False,False
13,139,65-74,GARD_B08,0.7752201385875906,ACTTRAV_C03,0.6230299772134563,0.15219016137413433,False,8,0,72.0,60,0.0,False,False,False
13,139,75-84,GARD_B08,0.6773883787259748,ACTTRAV_C03,0.530405256326818,0.14698312239915678,False,8,3,34.0,22,0.375,False,False,False
13,139,85+,GARD_B08,0.5256321940427494,ACTTRAV_C03,0.4819479007404161,0.04368429330233331,False,8,8,8.0,2,1.0,True,False,True
13,142,16-24,ACTTRAV_C03,0.8068545270142252,WALKTRAV_B02,0.7901428428165006,0.01671168419772462,False,8,0,50.0,38,0.0,False,False,False
13,142,25-34,ACTTRAV_C03,0.9303405046146804,WALKTRAV_B02,0.924554851320622,0.005785653294058446,False,8,0,147.0,118,0.0,False,False,False
13,142,35-44,ACTTRAV_C03,0.7903314534034163,WALKTRAV_B02,0.7468631827250426,0.043468270678373666,False,8,0,115.0,94,0.0,False,False,False
13,142,45-54,ACTTRAV_C03,0.8419172126277742,WALKTRAV_B02,0.8419172126277742,0.0,True,8,0,85.0,75,0.0,False,False,False
13,142,55-64,ACTTRAV_C03,0.7148704189510017,WALKTRAV_B02,0.7015048002096135,0.013365618741388197,False,8,0,67.5,57,0.0,False,False,False
13,142,65-74,GARD_B08,0.6943767362556398,ACTTRAV_C03,0.5590551511783607,0.1353215850772791,False,8,0,44.5,34,0.0,False,False,False
13,142,75-84,ACTTRAV_C03,0.4966545695321441,WALKTRAV_B02,0.4966545695321441,0.0,True,8,8,22.5,8,1.0,True,False,True
13,142,85+,ACTTRAV_C03,0.2426175576192798,WALKTRAV_B02,0.2426175576192798,0.0,True,8,8,3.5,2,1.0,True,False,True
13,147,16-24,ACTTRAV_C03,0.8131966214853303,WALKTRAV_B02,0.8131966214853303,0.0,True,8,1,35.0,28,0.125,False,False,False
13,147,25-34,ACTTRAV_C03,0.8503755169238151,WALKTRAV_B02,0.8101335473497391,0.040241969574076,False,8,0,115.0,97,0.0,False,False,False
13,147,35-44,ACTTRAV_C03,0.7951767967171915,WALKTRAV_B02,0.7424112141899148,0.0527655825272767,False,8,0,120.5,98,0.0,False,False,False
13,147,45-54,ACTTRAV_C03,0.6188854135413729,WALKTRAV_B02,0.5978115908313623,0.02107382271001068,False,8,0,87.5,83,0.0,False,False,False
13,147,55-64,ACTTRAV_C03,0.6869529204198553,WALKTRAV_B02,0.671563719678127,0.015389200741728337,False,8,0,69.0,51,0.0,False,False,False
13,147,65-74,ACTTRAV_C03,0.696829533144308,WALKTRAV_B02,0.696829533144308,0.0,True,8,1,46.0,27,0.125,False,False,False
13,147,75-84,GARD_B08,0.7269756187535149,ACTTRAV_C03,0.5055880998285016,0.2213875189250133,False,8,8,20.5,14,1.0,True,False,True
13,147,85+,GARD_B08,0.4725236336794815,ACTTRAV_C03,0.4355051836114739,0.037018450068007636,False,8,8,5.5,1,1.0,True,False,True
13,160,16-24,ACTTRAV_C03,0.8953347811304663,WALKTRAV_B02,0.8244536126865032,0.07088116844396308,False,8,1,33.5,29,0.125,False,False,False
13,160,25-34,ACTTRAV_C03,0.8629131097751537,WALKTRAV_B02,0.8566962700110783,0.006216839764075388,False,8,0,89.5,74,0.0,False,False,False
13,160,35-44,ACTTRAV_C03,0.729223603660019,WALKTRAV_B02,0.7166515113593014,0.012572092300717652,False,8,0,119.5,100,0.0,False,False,False
13,160,45-54,ACTTRAV_C03,0.6683759689844261,WALKTRAV_B02,0.6683759689844261,0.0,True,8,0,91.0,72,0.0,False,False,False
13,160,55-64,ACTTRAV_C03,0.6811730812640527,WALKTRAV_B02,0.6622008230183949,0.018972258245657847,False,8,0,79.5,62,0.0,False,False,False
13,160,65-74,GARD_B08,0.7100320622455037,ACTTRAV_C03,0.5340097407139729,0.17602232153153086,False,8,0,58.0,41,0.0,False,False,False
13,160,75-84,GARD_B08,0.5520229408795319,ACTTRAV_C03,0.4203374861371369,0.13168545474239496,False,8,5,26.5,22,0.625,True,False,True
13,160,85+,GARD_B08,0.6414044645011328,ACTTRAV_C03,0.5368671663070237,0.10453729819410906,False,8,8,6.0,2,1.0,True,False,True
13,17,16-24,ACTTRAV_C03,0.8283296344645392,WALKTRAV_B02,0.8009937663705622,0.027335868093977034,False,8,3,31.0,25,0.375,False,False,False
13,17,25-34,ACTTRAV_C03,0.7421884860150063,WALKTRAV_B02,0.7257569558957632,0.016431530119243143,False,8,0,68.0,56,0.0,False,False,False
13,17,35-44,ACTTRAV_C03,0.7078117814862722,WALKTRAV_B02,0.7078117814862722,0.0,True,8,0,98.0,88,0.0,False,False,False
13,17,45-54,ACTTRAV_C03,0.6572691203868739,WALKTRAV_B02,0.6572691203868739,0.0,True,8,0,91.0,80,0.0,False,False,False
13,17,55-64,GARD_B08,0.6992623636234688,ACTTRAV_C03,0.5615358392994336,0.1377265243240352,False,8,0,82.5,75,0.0,False,False,False
13,17,65-74,GARD_B08,0.813890553357478,ACTTRAV_C03,0.466810306767446,0.34708024659003195,False,8,0,73.0,66,0.0,False,False,False
13,17,75-84,GARD_B08,0.6855777126282531,ACTTRAV_C03,0.4857889057315646,0.1997888068966885,False,8,2,34.0,22,0.25,False,False,False
13,17,85+,DRIVINGRANGE_U10,0.6982217923429156,EQUESTDRESSAGE_U15,0.6982217923429156,0.0,True,7,7,2.0,1,1.0,True,True,True
13,171,16-24,ACTTRAV_C03,0.6808903993032394,WALKTRAV_B02,0.6753345228855849,0.005555876417654426,False,8,0,62.5,44,0.0,False,False,False
13,171,25-34,ACTTRAV_C03,0.717455142955443,WALKTRAV_B02,0.7095971940884104,0.007857948867032616,False,8,0,139.5,133,0.0,False,False,False
13,171,35-44,ACTTRAV_C03,0.6767282468603042,WALKTRAV_B02,0.655424106121493,0.02130414073881115,False,8,0,115.0,100,0.0,False,False,False
13,171,45-54,ACTTRAV_C03,0.7852061309344259,WALKTRAV_B02,0.7642075705738016,0.020998560360624308,False,8,0,72.0,49,0.0,False,False,False
13,171,55-64,ACTTRAV_C03,0.4892067675403437,WALKTRAV_B02,0.4892067675403437,0.0,True,8,0,51.5,40,0.0,False,False,False
13,171,65-74,GARD_B08,0.7139363110095024,ACTTRAV_C03,0.5557796381954115,0.15815667281409085,False,8,3,30.5,24,0.375,False,False,False
13,171,75-84,ACTTRAV_C03,0.5798658806545876,WALKTRAV_B02,0.5798658806545876,0.0,True,8,8,15.0,8,1.0,True,False,True
13,171,85+,ACTTRAV_C03,0.6134642284824814,WALKTRAV_B02,0.6134642284824814,0.0,True,8,8,3.5,2,1.0,True,False,True
13,196,16-24,ACTTRAV_C03,0.8315570746657902,WALKTRAV_B02,0.8315570746657902,0.0,True,8,0,43.5,35,0.0,False,False,False
13,196,25-34,ACTTRAV_C03,0.7298773366541581,WALKTRAV_B02,0.7204984862961546,0.009378850358003454,False,8,0,81.0,68,0.0,False,False,False
13,196,35-44,ACTTRAV_C03,0.6384160829237235,WALKTRAV_B02,0.6262657432253232,0.012150339698400292,False,8,0,111.5,99,0.0,False,False,False
13,196,45-54,ACTTRAV_C03,0.6031121724319429,WALKTRAV_B02,0.5753634663969658,0.027748706034977144,False,8,0,87.5,74,0.0,False,False,False
13,196,55-64,ACTTRAV_C03,0.7065084771053403,GARD_B08,0.7028910966595325,0.0036173804458077274,False,8,0,69.5,60,0.0,False,False,False
13,196,65-74,GARD_B08,0.703198168418703,ACTTRAV_C03,0.6770091515599727,0.02618901685873032,False,8,0,76.5,56,0.0,False,False,False
13,196,75-84,GARD_B08,0.6706781050973976,ACTTRAV_C03,0.472684483752804,0.19799362134459358,False,8,3,30.5,22,0.375,False,False,False
13,196,85+,GARD_B08,0.6034753586593422,ACTTRAV_C03,0.1052980289122015,0.4981773297471407,False,8,8,9.5,8,1.0,True,False,True
13,201,16-24,ACTTRAV_C03,1.0,WALKTRAV_B02,0.8673871889258541,0.1326128110741459,False,8,6,26.0,15,0.75,True,False,True
13,201,25-34,ACTTRAV_C03,0.8815521439664871,WALKTRAV_B02,0.8815521439664871,0.0,True,8,0,48.5,44,0.0,False,False,False
13,201,35-44,ACTTRAV_C03,0.8085112692524036,WALKTRAV_B02,0.742166800801075,0.06634446845132858,False,8,0,94.5,70,0.0,False,False,False
13,201,45-54,ACTTRAV_C03,0.7954129731125625,WALKTRAV_B02,0.7334318856224924,0.06198108749007014,False,8,0,103.0,90,0.0,False,False,False
13,201,55-64,ACTTRAV_C03,0.7207522857722864,WALKTRAV_B02,0.7053390136147661,0.015413272157520308,False,8,0,96.5,87,0.0,False,False,False
13,201,65-74,GARD_B08,0.8252927397166859,ACTTRAV_C03,0.7345604097623357,0.09073232995435021,False,8,0,82.0,66,0.0,False,False,False
13,201,75-84,GARD_B08,0.6725746994032086,ACTTRAV_C03,0.4532644945736253,0.2193102048295833,False,8,2,43.0,22,0.25,False,False,False
13,201,85+,ACTTRAV_C03,0.7595639171482126,WALKTRAV_B02,0.7595639171482126,0.0,True,8,8,9.0,3,1.0,True,False,True
13,241,16-24,ACTTRAV_C03,0.9222661224390982,WALKTRAV_B02,0.8890730970466445,0.03319302539245372,False,8,0,41.5,38,0.0,False,False,False
13,241,25-34,ACTTRAV_C03,0.8900125594908953,WALKTRAV_B02,0.857177728032375,0.032834831458520286,False,8,0,135.5,118,0.0,False,False,False
13,241,35-44,ACTTRAV_C03,0.842457241775043,WALKTRAV_B02,0.7849609794611063,0.057496262313936675,False,8,0,121.0,97,0.0,False,False,False
13,241,45-54,ACTTRAV_C03,0.8877679336650354,WALKTRAV_B02,0.8655200115716574,0.022247922093378003,False,8,0,79.0,72,0.0,False,False,False
13,241,55-64,ACTTRAV_C03,0.6311480278195316,WALKTRAV_B02,0.5781012331674434,0.05304679465208817,False,8,0,63.5,57,0.0,False,False,False
13,241,65-74,GARD_B08,0.7120086964560661,ACTTRAV_C03,0.6769475603182513,0.03506113613781481,False,8,0,45.0,39,0.0,False,False,False
13,241,75-84,GARD_B08,0.8127077225585659,ACTTRAV_C03,0.6154086641325254,0.19729905842604056,False,8,8,16.0,12,1.0,True,False,True
13,241,85+,ACTTRAV_C03,1.0,GARD_B08,1.0,0.0,True,8,8,3.5,1,1.0,True,False,True
13,255,16-24,ACTTRAV_C03,0.7808564926087257,WALKTRAV_B02,0.7808564926087257,0.0,True,8,5,27.0,19,0.625,True,False,True
13,255,25-34,ACTTRAV_C03,0.808344733879994,WALKTRAV_B02,0.808344733879994,0.0,True,8,0,66.0,59,0.0,False,False,False
