year,LA_2023,disability_group,activity,participation_MONTHS_12,second_activity,second_participation_MONTHS_12,ranking_margin,top_two_tied,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
13,107,disty10,ACTTRAV_C03,0.4604217981484704,WALKTRAV_B02,0.4148940655313818,0.04552773261708859,False,8,8,5.5,1,1.0,True,False,True
13,107,disty11,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.29179995172906487,0.06150996742012982,False,7,7,5.0,1,1.0,True,True,True
13,107,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,8,9.5,3,1.0,True,False,True
13,107,disty13,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,7.0,4,1.0,True,False,True
13,107,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,4,33.0,18,0.5,True,False,True
13,107,disty3,ACTTRAV_C03,0.4268528303583057,GARD_B08,0.3473698986465176,0.07948293171178805,False,8,2,44.0,25,0.25,False,False,False
13,107,disty4,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.4148940655313818,0.03189354974662373,False,8,8,13.0,8,1.0,True,False,True
13,107,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,3,35.0,20,0.375,False,False,False
13,107,disty6,GARD_B08,0.33160820114772593,ACTTRAV_C03,0.30375871655598874,0.027849484591737195,False,8,8,7.0,2,1.0,True,False,True
13,107,disty7,ACTTRAV_C03,0.467974975880366,WALKTRAV_B02,0.4148940655313818,0.05308091034898421,False,8,4,25.5,16,0.5,True,False,True
13,107,disty8,ACTTRAV_C03,0.467974975880366,WALKTRAV_B02,0.4176421012711504,0.050332874609215594,False,8,8,16.0,7,1.0,True,False,True
13,107,disty9,ACTTRAV_C03,0.30375871655598874,WALKTRAV_B02,0.29179995172906487,0.011958764826923873,False,8,8,14.5,4,1.0,True,False,True
13,107,limiting_disability,ACTTRAV_C03,0.6026702360120905,WALKTRAV_B02,0.5189901349580929,0.08368010105399759,False,8,0,87.5,57,0.0,False,False,False
13,107,no_disability,ACTTRAV_C03,0.7556773981843128,WALKTRAV_B02,0.6127936376264967,0.14288376055781604,False,8,0,325.5,300,0.0,False,False,False
13,107,non_limiting_disability,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.6260725591949657,0.11130230980854983,False,8,0,88.0,60,0.0,False,False,False
13,109,disty1,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4148940655313818,0.116054834253635,False,8,2,38.0,23,0.25,False,False,False
13,109,disty10,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5189901349580929,0.08913030404427813,False,8,8,5.5,1,1.0,True,False,True
13,109,disty11,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,4.0,2,1.0,True,False,True
13,109,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5189901349580929,0.08913030404427813,False,8,8,11.5,2,1.0,True,False,True
13,109,disty13,ACTTRAV_C03,0.7373748690035156,GARD_B08,0.5535416193644251,0.18383324963909042,False,8,8,7.0,2,1.0,True,False,True
13,109,disty2,ACTTRAV_C03,0.5156851397205473,WALKTRAV_B02,0.3413511543222708,0.1743339853982765,False,8,4,29.5,16,0.5,True,False,True
13,109,disty3,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.3413511543222708,0.10543646095573472,False,8,2,35.5,24,0.25,False,False,False
13,109,disty4,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5149516359186366,0.09316880308373443,False,8,8,12.0,5,1.0,True,False,True
13,109,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,3,31.5,16,0.375,False,False,False
13,109,disty6,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,7.0,3,1.0,True,False,True
13,109,disty7,ACTTRAV_C03,0.4268528303583057,WALKTRAV_B02,0.3413511543222708,0.08550167603603487,False,8,8,17.0,14,1.0,True,False,True
13,109,disty8,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.4794169013034876,0.011958764826923873,False,8,8,14.0,10,1.0,True,False,True
13,109,disty9,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,8,8.5,1,1.0,True,False,True
13,109,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,0,65.5,49,0.0,False,False,False
13,109,no_disability,ACTTRAV_C03,0.8330221393789249,WALKTRAV_B02,0.7672024384515321,0.06581970092739275,False,8,0,328.0,302,0.0,False,False,False
13,109,non_limiting_disability,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7094233145504615,0.038787103690015146,False,8,0,73.0,59,0.0,False,False,False
13,112,disty1,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4484630333215465,0.08248586646347028,False,8,2,35.0,26,0.25,False,False,False
13,112,disty10,ACTTRAV_C03,0.608120439002371,CYCLEISURE_N01,0.5809685180106217,0.027151920991749345,False,6,6,3.5,1,1.0,True,True,True
13,112,disty11,CYCLEISURE_N01,0.5809685180106217,GARD_B08,0.5809685180106217,0.0,True,5,5,2.0,1,1.0,True,True,True
13,112,disty12,ACTTRAV_C03,0.5269104007455605,WALKTRAV_B02,0.45601621105344214,0.07089418969211836,False,7,7,10.0,3,1.0,True,True,True
13,112,disty13,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,7,7,5.0,3,1.0,True,True,True
13,112,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,7,24.5,22,0.875,True,False,True
13,112,disty3,ACTTRAV_C03,0.3690716166479864,WALKTRAV_B02,0.3259670387993764,0.04310457784860999,False,8,0,32.5,31,0.0,False,False,False
13,112,disty4,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7254161041765916,0.011958764826923929,False,8,8,9.0,7,1.0,True,False,True
13,112,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,7,21.0,8,0.875,True,False,True
13,112,disty6,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,6.0,3,1.0,True,False,True
13,112,disty7,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.29179995172906487,0.15498766354894067,False,8,8,18.0,12,1.0,True,False,True
13,112,disty8,GARD_B08,0.2341999143606527,ACTTRAV_C03,0.22028197168477862,0.013917942675874095,False,8,8,6.0,4,1.0,True,False,True
13,112,disty9,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.4794169013034876,0.12870353769888343,False,8,8,6.0,3,1.0,True,False,True
13,112,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,0,62.5,60,0.0,False,False,False
13,112,no_disability,ACTTRAV_C03,0.8453482404747696,WALKTRAV_B02,0.7872076190256903,0.05814062144907939,False,8,0,337.0,320,0.0,False,False,False
13,112,non_limiting_disability,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,8,0,66.0,55,0.0,False,False,False
13,114,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,2,37.0,20,0.25,False,False,False
13,114,disty10,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,7,7,4.0,2,1.0,True,True,True
13,114,disty11,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.29179995172906487,0.06150996742012982,False,6,6,3.0,1,1.0,True,True,True
13,114,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,8.0,2,1.0,True,False,True
13,114,disty13,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,8,6.0,3,1.0,True,False,True
13,114,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,3,30.5,20,0.375,False,False,False
13,114,disty3,ACTTRAV_C03,0.4806193701107701,WALKTRAV_B02,0.43482885045108166,0.045790519659688445,False,8,2,38.0,19,0.25,False,False,False
13,114,disty4,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.19330465416182682,0.3876638638487948,False,8,8,10.5,5,1.0,True,False,True
13,114,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,3,30.5,14,0.375,False,False,False
13,114,disty6,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,7.0,5,1.0,True,False,True
13,114,disty7,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4794169013034876,0.05153199848152923,False,8,7,21.0,7,0.875,True,False,True
13,114,disty8,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,8,12.5,5,1.0,True,False,True
13,114,disty9,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4794169013034876,0.05153199848152923,False,8,8,10.5,6,1.0,True,False,True
13,114,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,76.5,47,0.0,False,False,False
13,114,no_disability,ACTTRAV_C03,0.8330221393789249,WALKTRAV_B02,0.7547840039598593,0.07823813541906555,False,8,0,324.5,273,0.0,False,False,False
13,114,non_limiting_disability,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,8,0,81.5,66,0.0,False,False,False
13,117,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,3,32.0,23,0.375,False,False,False
13,117,disty10,ACTTRAV_C03,0.4123684124356864,WALKTRAV_B02,0.3413511543222708,0.07101725811341558,False,8,8,3.0,1,1.0,True,False,True
13,117,disty11,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5189901349580929,0.05625320240780107,False,6,6,2.5,2,1.0,True,True,True
13,117,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,7,7,7.0,1,1.0,True,True,True
13,117,disty13,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,4.0,2,1.0,True,False,True
13,117,disty2,ACTTRAV_C03,0.6026702360120905,WALKTRAV_B02,0.5189901349580929,0.08368010105399759,False,8,5,22.5,17,0.625,True,False,True
13,117,disty3,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,0,36.5,30,0.0,False,False,False
13,117,disty4,ACTTRAV_C03,0.6026702360120905,WALKTRAV_B02,0.5814257050264424,0.021244530985648047,False,8,8,8.5,3,1.0,True,False,True
13,117,disty5,ACTTRAV_C03,0.3068168045582247,WALKTRAV_B02,0.29179995172906487,0.015016852829159821,False,8,8,16.0,9,1.0,True,False,True
13,117,disty6,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5189901349580929,0.05625320240780107,False,8,8,6.0,1,1.0,True,False,True
13,117,disty7,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4794169013034876,0.05153199848152923,False,8,8,17.0,13,1.0,True,False,True
13,117,disty8,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5189901349580929,0.05625320240780107,False,8,8,8.5,3,1.0,True,False,True
13,117,disty9,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,8,10.5,4,1.0,True,False,True
13,117,limiting_disability,ACTTRAV_C03,0.6026702360120905,WALKTRAV_B02,0.5189901349580929,0.08368010105399759,False,8,0,65.5,51,0.0,False,False,False
13,117,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,331.5,298,0.0,False,False,False
13,117,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,65.5,54,0.0,False,False,False
13,122,disty1,GARD_B08,0.509247181783548,ACTTRAV_C03,0.30375871655598874,0.20548846522755926,False,8,0,51.5,41,0.0,False,False,False
13,122,disty10,ACTTRAV_C03,0.5269104007455605,WALKTRAV_B02,0.4794169013034876,0.04749349944207293,False,7,7,4.0,1,1.0,True,True,True
13,122,disty11,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.5269104007455605,0.054058117265061156,False,6,6,3.0,1,1.0,True,True,True
13,122,disty12,GARD_B08,0.33160820114772593,ACTTRAV_C03,0.14507261258541562,0.1865355885623103,False,8,8,7.5,3,1.0,True,False,True
13,122,disty13,GARD_B08,0.5864187210009022,ACTTRAV_C03,0.3533099191491947,0.23310880185170751,False,8,8,5.0,2,1.0,True,False,True
13,122,disty2,ACTTRAV_C03,0.44678761527800553,GARD_B08,0.44627325787889727,0.0005143573991082673,False,8,2,32.5,21,0.25,False,False,False
13,122,disty3,GARD_B08,0.5535416193644251,ACTTRAV_C03,0.30375871655598874,0.2497829028084364,False,8,0,54.0,47,0.0,False,False,False
13,122,disty4,GARD_B08,0.509247181783548,ACTTRAV_C03,0.30375871655598874,0.20548846522755926,False,8,8,17.5,11,1.0,True,False,True
13,122,disty5,GARD_B08,0.5716827518518975,ACTTRAV_C03,0.467974975880366,0.10370777597153152,False,8,8,23.0,11,1.0,True,False,True
13,122,disty6,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.33273683158267314,0.020573087566521542,False,8,8,8.0,1,1.0,True,False,True
13,122,disty7,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.3533099191491947,0.22765859886142698,False,8,5,24.5,19,0.625,True,False,True
13,122,disty8,GARD_B08,0.44627325787889727,ACTTRAV_C03,0.23626718076539152,0.21000607711350575,False,8,8,13.5,5,1.0,True,False,True
13,122,disty9,GARD_B08,0.5716827518518975,ACTTRAV_C03,0.3533099191491947,0.21837283270270286,False,8,8,13.0,8,1.0,True,False,True
13,122,limiting_disability,GARD_B08,0.5716827518518975,ACTTRAV_C03,0.3533099191491947,0.21837283270270286,False,8,0,83.5,70,0.0,False,False,False
13,122,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,300.0,269,0.0,False,False,False
13,122,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,0,79.0,65,0.0,False,False,False
13,126,disty1,ACTTRAV_C03,0.4268528303583057,WALKTRAV_B02,0.33273683158267314,0.09411599877563254,False,8,0,36.0,33,0.0,False,False,False
13,126,disty10,ACTTRAV_C03,0.44370722174340427,WALKTRAV_B02,0.3413511543222708,0.10235606742113346,False,8,8,4.0,1,1.0,True,False,True
13,126,disty11,GARD_B08,0.28511508655675594,ACTTRAV_C03,0.100208947675808,0.18490613888094792,False,8,8,2.5,2,1.0,True,False,True
13,126,disty12,ACTTRAV_C03,0.4806193701107701,WALKTRAV_B02,0.43482885045108166,0.045790519659688445,False,8,8,6.5,1,1.0,True,False,True
13,126,disty13,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,8,5.0,2,1.0,True,False,True
13,126,disty2,ACTTRAV_C03,0.4268528303583057,GARD_B08,0.40515111235683693,0.02170171800146875,False,8,7,24.5,19,0.875,True,False,True
13,126,disty3,GARD_B08,0.44627325787889727,ACTTRAV_C03,0.30375871655598874,0.14251454132290853,False,8,0,36.0,30,0.0,False,False,False
13,126,disty4,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.29179995172906487,0.06150996742012982,False,8,8,11.0,5,1.0,True,False,True
13,126,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.56328457253897,0.044835866463400986,False,8,8,22.0,16,1.0,True,False,True
13,126,disty6,GARD_B08,0.5535416193644251,ACTTRAV_C03,0.30375871655598874,0.2497829028084364,False,8,8,6.0,5,1.0,True,False,True
13,126,disty7,GARD_B08,0.40515111235683693,ACTTRAV_C03,0.3690716166479864,0.03607949570885055,False,8,8,18.5,12,1.0,True,False,True
13,126,disty8,ACTTRAV_C03,0.24108015640753142,WALKTRAV_B02,0.18134588933490278,0.05973426707262863,False,8,8,10.5,7,1.0,True,False,True
13,126,disty9,GARD_B08,0.5052086827440917,ACTTRAV_C03,0.19330465416182682,0.31190402858226485,False,8,8,9.5,7,1.0,True,False,True
13,126,limiting_disability,ACTTRAV_C03,0.467974975880366,GARD_B08,0.4220055037419355,0.0459694721384305,False,8,0,65.5,51,0.0,False,False,False
13,126,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,316.0,301,0.0,False,False,False
13,126,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,74.5,51,0.0,False,False,False
13,129,disty1,ACTTRAV_C03,0.3812291191980822,GARD_B08,0.35952740119661347,0.02170171800146875,False,8,0,40.0,30,0.0,False,False,False
13,129,disty10,TENNIS_G01,0.23503155352775856,ACTTRAV_C03,0.11495539267922932,0.12007616084852925,False,7,7,5.0,3,1.0,True,True,True
13,129,disty11,ACTTRAV_C03,0.19330465416182682,TENNIS_G01,0.17193041518581817,0.021374238976008653,False,8,8,2.0,2,1.0,True,False,True
13,129,disty12,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.5189901349580929,0.07439433489527347,False,8,8,11.5,1,1.0,True,False,True
13,129,disty13,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,7,7,6.0,2,1.0,True,True,True
13,129,disty2,GARD_B08,0.39066669443421764,ACTTRAV_C03,0.3690716166479864,0.021595077786231265,False,8,4,29.0,21,0.5,True,False,True
13,129,disty3,ACTTRAV_C03,0.4268528303583057,WALKTRAV_B02,0.2948580397313008,0.13199479062700487,False,8,0,41.0,32,0.0,False,False,False
13,129,disty4,GARD_B08,0.3162240856248315,ACTTRAV_C03,0.3068168045582247,0.00940728106660682,False,8,8,10.5,7,1.0,True,False,True
13,129,disty5,ACTTRAV_C03,0.4806193701107701,WALKTRAV_B02,0.4317484569164804,0.04887091319428971,False,8,3,32.5,13,0.375,False,False,False
13,129,disty6,GARD_B08,0.4250858972765368,ACTTRAV_C03,0.20551272421296454,0.21957317306357224,False,8,8,6.5,3,1.0,True,False,True
13,129,disty7,GARD_B08,0.40515111235683693,ACTTRAV_C03,0.3533099191491947,0.051841193207642244,False,8,6,22.0,10,0.75,True,False,True
13,129,disty8,ACTTRAV_C03,0.5269104007455605,WALKTRAV_B02,0.4794169013034876,0.04749349944207293,False,8,8,11.5,8,1.0,True,False,True
13,129,disty9,ACTTRAV_C03,0.3533099191491947,GARD_B08,0.3162240856248315,0.037085833524363176,False,8,8,10.5,4,1.0,True,False,True
13,129,limiting_disability,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.43482885045108166,0.09612004933393514,False,8,0,84.0,56,0.0,False,False,False
13,129,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,322.5,298,0.0,False,False,False
13,129,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,70.0,56,0.0,False,False,False
13,135,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,0,35.0,32,0.0,False,False,False
13,135,disty10,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,6.5,3,1.0,True,False,True
13,135,disty11,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,4.0,1,1.0,True,False,True
13,135,disty12,ACTTRAV_C03,0.7213820793773854,WALKTRAV_B02,0.5961616741754471,0.12522040520193833,False,8,8,10.0,3,1.0,True,False,True
13,135,disty13,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,8.0,5,1.0,True,False,True
13,135,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,4,29.5,25,0.5,True,False,True
13,135,disty3,ACTTRAV_C03,0.3812291191980822,WALKTRAV_B02,0.3413511543222708,0.03987796487581141,False,8,1,36.5,22,0.125,False,False,False
13,135,disty4,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,9.0,5,1.0,True,False,True
13,135,disty5,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.6703409454616187,0.06703392354189686,False,8,1,33.5,18,0.125,False,False,False
13,135,disty6,GARD_B08,0.40515111235683693,DANCEART_B05,0.09325367467776048,0.31189743767907646,False,8,8,5.0,1,1.0,True,False,True
13,135,disty7,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,7,17.5,14,0.875,True,False,True
13,135,disty8,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.45601621105344214,0.1192271263124518,False,8,8,15.5,11,1.0,True,False,True
13,135,disty9,ACTTRAV_C03,0.3533099191491947,GARD_B08,0.3473698986465176,0.005940020502677057,False,8,8,8.0,5,1.0,True,False,True
13,135,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,73.0,64,0.0,False,False,False
13,135,no_disability,ACTTRAV_C03,0.7989365624871048,WALKTRAV_B02,0.7439484547228983,0.054988107764206484,False,8,0,315.0,302,0.0,False,False,False
13,135,non_limiting_disability,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,0,73.0,53,0.0,False,False,False
13,136,disty1,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.4484630333215465,0.042912632808864926,False,8,2,36.5,24,0.25,False,False,False
13,136,disty10,GARD_B08,0.33160820114772593,ACTTRAV_C03,0.23626718076539152,0.09534102038233441,False,8,8,4.0,3,1.0,True,False,True
13,136,disty11,GARD_B08,0.19858025368330978,ACTTRAV_C03,0.16247703722862006,0.036103216454689724,False,8,8,3.5,1,1.0,True,False,True
13,136,disty12,ACTTRAV_C03,0.2559016323621216,WALKTRAV_B02,0.20262930978788757,0.05327232257423403,False,8,8,6.5,3,1.0,True,False,True
13,136,disty13,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.4148940655313818,0.03189354974662373,False,7,7,5.0,1,1.0,True,True,True
13,136,disty2,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.4148940655313818,0.03189354974662373,False,8,5,27.5,20,0.625,True,False,True
13,136,disty3,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.4148940655313818,0.03189354974662373,False,8,1,38.0,27,0.125,False,False,False
13,136,disty4,GARD_B08,0.39066669443421764,ACTTRAV_C03,0.30375871655598874,0.0869079778782289,False,8,8,13.0,6,1.0,True,False,True
13,136,disty5,ACTTRAV_C03,0.467974975880366,WALKTRAV_B02,0.3571128518210625,0.11086212405930351,False,8,5,24.5,16,0.625,True,False,True
13,136,disty6,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.2948580397313008,0.05845187941789387,False,8,8,6.5,3,1.0,True,False,True
13,136,disty7,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.2948580397313008,0.05845187941789387,False,8,8,17.0,10,1.0,True,False,True
13,136,disty8,ACTTRAV_C03,0.30375871655598874,WALKTRAV_B02,0.29179995172906487,0.011958764826923873,False,8,8,11.0,7,1.0,True,False,True
13,136,disty9,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.29179995172906487,0.06150996742012982,False,8,8,8.0,4,1.0,True,False,True
13,136,limiting_disability,ACTTRAV_C03,0.5156851397205473,WALKTRAV_B02,0.43482885045108166,0.08085628926946564,False,8,0,66.0,51,0.0,False,False,False
13,136,no_disability,ACTTRAV_C03,0.7789313819129466,WALKTRAV_B02,0.7439484547228983,0.03498292719004836,False,8,0,315.5,291,0.0,False,False,False
13,136,non_limiting_disability,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,8,0,71.5,64,0.0,False,False,False
13,139,disty1,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.5189901349580929,0.011958764826923929,False,8,4,30.0,19,0.5,True,False,True
13,139,disty10,ACTTRAV_C03,0.24108015640753142,WALKTRAV_B02,0.22430841593846748,0.016771740469063934,False,8,8,2.5,1,1.0,True,False,True
13,139,disty11,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,7,7,2.0,1,1.0,True,True,True
13,139,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,6.5,2,1.0,True,False,True
13,139,disty13,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.6703409454616187,0.06703392354189686,False,8,8,3.0,1,1.0,True,False,True
13,139,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,6,24.5,14,0.75,True,False,True
13,139,disty3,ACTTRAV_C03,0.6026702360120905,WALKTRAV_B02,0.5149516359186366,0.08771860009345389,False,8,2,35.0,22,0.25,False,False,False
13,139,disty4,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,10.0,6,1.0,True,False,True
13,139,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,6,20.0,14,0.75,True,False,True
13,139,disty6,GARD_B08,0.171602936160358,ACTTRAV_C03,0.1276451850912002,0.04395775106915778,False,8,8,5.5,4,1.0,True,False,True
13,139,disty7,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.44370722174340427,0.1372612962672174,False,8,8,15.0,12,1.0,True,False,True
13,139,disty8,GARD_B08,0.3162240856248315,ACTTRAV_C03,0.16247703722862006,0.15374704839621145,False,8,8,5.5,4,1.0,True,False,True
13,139,disty9,GARD_B08,0.5716827518518975,ACTTRAV_C03,0.3068168045582247,0.26486594729367285,False,8,8,7.0,2,1.0,True,False,True
13,139,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,63.0,48,0.0,False,False,False
13,139,no_disability,ACTTRAV_C03,0.7665129474212738,WALKTRAV_B02,0.7279556650967681,0.038557282324505726,False,8,0,317.5,306,0.0,False,False,False
13,139,non_limiting_disability,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.6260725591949657,0.11130230980854983,False,8,0,75.0,70,0.0,False,False,False
13,142,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5814257050264424,0.026694733975928586,False,8,3,35.0,24,0.375,False,False,False
13,142,disty10,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,8,8,7.5,2,1.0,True,False,True
