LA_2023,age_group,activity_suffix,year,months12_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
129,85+,NETBALL_F06,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,ORIENTEERING_H04,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,PARKOUR_H05,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,POOL_I07,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,RIFLE_S09,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,ROCKCLIMB_R01,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,ROLLERSKATING_L16,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,ROUNDERS_F11,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,ROWINGWATER_R04,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,RUGBYLEAG13_Q17,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUGBYLEAGTAG_Q19,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUGBYLEAGTOUCH_Q18,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUGBYLEAGUE_F04,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,RUGBYUN15_Q13,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUGBYUN7_Q15,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUGBYUNION_F03,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,RUGBYUNTAG_Q16,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUGBYUNTOUCH_Q14,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,RUNJOG_U07,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,SHOOTING_J08,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,SKATEBOARDING_L17,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,SKIING_T01,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,SKITTLES_I09,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,SLEDDING_K02,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,SNOOKER_I06,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,SNOWBOARDING_T02,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,SNOWSPORT_K01,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,TABLETENNIS_G03,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,TAEKWONDO_J05,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,TENNIS_G01,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,TENPIN_I04,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,TRACKANDFIELD_L02,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,TRAMPOLINING_U25,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,TRIATHLON_L05,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,VOLLEYBALL_F10,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,WALKTRAV_B02,11,0.2533670423554761,8,8,6.5,4,1.0,True,False,True
129,85+,WATERPOLO_U06,11,0.0,8,8,4.0,1,1.0,True,False,True
129,85+,WATERSKIING_H10,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,WHEELCHBASKETBALL_F08,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,WHEELCHRUGBY_F05,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,WINTER_C10,11,0.0,8,8,6.5,4,1.0,True,False,True
129,85+,WRESTLING_J09,11,0.0,8,8,6.5,4,1.0,True,False,True
135,16-24,ABSEILING_H03,11,0.0384482359825965,8,0,47.0,32,0.0,False,False,False
135,16-24,ACTTRAV_C03,11,0.7623280750892584,8,0,47.0,32,0.0,False,False,False
135,16-24,AIKIDO_S04,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,AIRGUN_S08,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,ARCHERY_J01,11,0.0187088930454476,8,0,47.0,32,0.0,False,False,False
135,16-24,BADMINTON_G02,11,0.1736646163276436,8,0,47.0,32,0.0,False,False,False
135,16-24,BASESOFTBALL_F13,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,BASKETBALL_F07,11,0.3033361365639171,8,0,47.0,32,0.0,False,False,False
135,16-24,BOCCIA_L11,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,BOULES_L12,11,0.0098973099480192,8,0,47.0,32,0.0,False,False,False
135,16-24,BOWLSBOULES_C12,11,0.0432001681679779,8,0,47.0,32,0.0,False,False,False
135,16-24,BOWLSCARPET_U18,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,BOWLSCROWNGREEN_U19,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,BOWLSFLATGREEN_U20,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,BOWLSSHORTMAT_U23,11,0.0086482244147016,8,2,39.5,23,0.25,False,False,False
135,16-24,BOWLS_L10,11,0.0333028582199587,8,0,47.0,32,0.0,False,False,False
135,16-24,BOXINGTRAD_S01,11,0.0400035128045681,8,0,47.0,32,0.0,False,False,False
135,16-24,CAVING_H02,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,CHEERLEADING_L15,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,CLIMBWALL_R02,11,0.0360051573477387,8,2,39.5,23,0.25,False,False,False
135,16-24,CRICKETLONG_Q06,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,CRICKETOTH_Q12,11,0.0206122357320358,8,2,39.5,23,0.25,False,False,False
135,16-24,CRICKETSHORT_Q07,11,0.0135317272142284,8,2,39.5,23,0.25,False,False,False
135,16-24,CROQUET_I05,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,CYCBMX_N03,11,0.0461068205155433,8,2,39.5,23,0.25,False,False,False
135,16-24,CYCCROSS_N06,11,0.0594375985902703,8,2,39.5,23,0.25,False,False,False
135,16-24,CYCLEISURE_N01,11,0.165249834701731,8,2,39.5,23,0.25,False,False,False
135,16-24,CYCMOUNTAIN_N02,11,0.0468724051631639,8,2,39.5,23,0.25,False,False,False
135,16-24,CYCROAD_N04,11,0.0740511988481074,8,2,39.5,23,0.25,False,False,False
135,16-24,CYCTRACK_N05,11,0.0800498343223062,8,2,39.5,23,0.25,False,False,False
135,16-24,CYCTRAV_B04,11,0.2700618854043813,8,0,47.0,32,0.0,False,False,False
135,16-24,CYC_OLD_M02,11,0.3701970669563628,8,0,47.0,32,0.0,False,False,False
135,16-24,DANCEART_B05,11,0.1046561994794161,8,0,47.0,32,0.0,False,False,False
135,16-24,DANCEOTHER_O01,11,0.1342255532882433,8,0,47.0,32,0.0,False,False,False
135,16-24,DARTS_I08,11,0.0459294457892986,8,0,47.0,32,0.0,False,False,False
135,16-24,DIVING_U05,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,DODGEBALL_F12,11,0.0792049011735414,8,0,47.0,32,0.0,False,False,False
135,16-24,DRIVINGRANGE_U10,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,EQUESTDRESSAGE_U15,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,EQUESTEVENTING_U16,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,EQUESTHACKING_U12,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,EQUESTOTHER_U17,11,0.0206122357320358,8,1,39.5,26,0.125,False,False,False
135,16-24,EQUESTSCHOOLING_U13,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,EQUESTSHOWJUMP_U14,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,EQUEST_L09,11,0.0187088930454476,8,0,47.0,32,0.0,False,False,False
135,16-24,FELLRUNNING_L04,11,0.02217951166851,8,0,47.0,32,0.0,False,False,False
135,16-24,FENCING_J03,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,FOOTBALL11_Q01,11,0.2781271673910523,8,2,39.5,23,0.25,False,False,False
135,16-24,FOOTBALLOTHER_Q05,11,0.1389851326390937,8,2,39.5,23,0.25,False,False,False
135,16-24,FOOTBALLSMALL_Q02,11,0.1287248639115781,8,2,39.5,23,0.25,False,False,False
135,16-24,FOOTBALLWALK_Q04,11,0.0666505483437377,8,2,39.5,23,0.25,False,False,False
135,16-24,FOOTBALL_F01,11,0.2993910702026263,8,0,47.0,32,0.0,False,False,False
135,16-24,FRISBEE_I03,11,0.0336472440688078,8,0,47.0,32,0.0,False,False,False
135,16-24,FUTSAL_Q03,11,0.020047712854495,8,2,39.5,23,0.25,False,False,False
135,16-24,GARDENTRAMP_L14,11,0.0783558548864395,8,0,47.0,32,0.0,False,False,False
135,16-24,GARD_B08,11,0.1661487018843152,8,0,47.0,32,0.0,False,False,False
135,16-24,GLIDING_H08,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,GOALBALL_F15,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,GOLFADV_U11,11,0.1634403388829517,8,2,39.5,23,0.25,False,False,False
135,16-24,GOLFFULL_U08,11,0.0206122357320358,8,2,39.5,23,0.25,False,False,False
135,16-24,GOLFSHORT_U09,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,GOLF_L08,11,0.1483481879027999,8,0,47.0,32,0.0,False,False,False
135,16-24,GYMNASTICSONLY_U24,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,GYMNASTICS_L13,11,0.0648331274842011,8,0,47.0,32,0.0,False,False,False
135,16-24,GYMTRAMPCHEER_C13,11,0.1001836519885268,8,0,47.0,32,0.0,False,False,False
135,16-24,HANDBALL_F16,11,0.0792049011735414,8,0,47.0,32,0.0,False,False,False
135,16-24,HIGHROPES_H14,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,HOCKEY_F09,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,ICEHOCKEY_K03,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,ICESKATING_I02,11,0.1073789973198352,8,0,47.0,32,0.0,False,False,False
135,16-24,JUJITSU_S03,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,KARATE_S02,11,0.0158334192172593,8,2,39.5,23,0.25,False,False,False
135,16-24,KARTING_U26,11,0.0406599485865309,8,2,39.5,23,0.25,False,False,False
135,16-24,LACROSSE_F14,11,0.0144981214569724,8,0,47.0,32,0.0,False,False,False
135,16-24,LIFESAVING_H13,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,MARTIALCHINESE_S05,11,0.0206122357320358,8,2,39.5,23,0.25,False,False,False
135,16-24,MARTIALOTHER_S06,11,0.0158334192172593,8,2,39.5,23,0.25,False,False,False
135,16-24,MARTIAL_J07,11,0.0330802475423809,8,0,47.0,32,0.0,False,False,False
135,16-24,MODPENT_L06,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,MOTORCARRACE_U28,11,0.020047712854495,8,2,39.5,23,0.25,False,False,False
135,16-24,MOTORCYCRACE_U27,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,MOTORSPORTS_L18,11,0.0369053914979495,8,0,47.0,32,0.0,False,False,False
135,16-24,NETBALL_F06,11,0.0627446733192628,8,0,47.0,32,0.0,False,False,False
135,16-24,ORIENTEERING_H04,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,PARKOUR_H05,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,POOL_I07,11,0.151536164978742,8,0,47.0,32,0.0,False,False,False
135,16-24,RIFLE_S09,11,0.0109042093119045,8,2,39.5,23,0.25,False,False,False
135,16-24,ROCKCLIMB_R01,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,ROLLERSKATING_L16,11,0.0190021656929375,8,0,47.0,32,0.0,False,False,False
135,16-24,ROUNDERS_F11,11,0.0932220533173622,8,0,47.0,32,0.0,False,False,False
135,16-24,ROWINGWATER_R04,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,RUGBYLEAG13_Q17,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,RUGBYLEAGTAG_Q19,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,RUGBYLEAGTOUCH_Q18,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,RUGBYLEAGUE_F04,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,RUGBYUN15_Q13,11,0.0371686839744833,8,2,39.5,23,0.25,False,False,False
135,16-24,RUGBYUN7_Q15,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,RUGBYUNION_F03,11,0.0942325198854222,8,0,47.0,32,0.0,False,False,False
135,16-24,RUGBYUNTAG_Q16,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,RUGBYUNTOUCH_Q14,11,0.0666505483437377,8,2,39.5,23,0.25,False,False,False
135,16-24,RUNJOG_U07,11,0.2566092965916874,8,0,47.0,32,0.0,False,False,False
135,16-24,SHOOTING_J08,11,0.0098973099480192,8,0,47.0,32,0.0,False,False,False
135,16-24,SKATEBOARDING_L17,11,0.0256321583076349,8,0,47.0,32,0.0,False,False,False
135,16-24,SKIING_T01,11,0.0220260122563564,8,2,39.5,23,0.25,False,False,False
135,16-24,SKITTLES_I09,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,SLEDDING_K02,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,SNOOKER_I06,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,SNOWBOARDING_T02,11,0.0159730827696147,8,2,39.5,23,0.25,False,False,False
135,16-24,SNOWSPORT_K01,11,0.0599434568525252,8,0,47.0,32,0.0,False,False,False
135,16-24,TABLETENNIS_G03,11,0.1957105332728033,8,0,47.0,32,0.0,False,False,False
135,16-24,TAEKWONDO_J05,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,TENNIS_G01,11,0.116647930188071,8,0,47.0,32,0.0,False,False,False
135,16-24,TENPIN_I04,11,0.1652254136823655,8,0,47.0,32,0.0,False,False,False
135,16-24,TRACKANDFIELD_L02,11,0.0937357680852012,8,0,47.0,32,0.0,False,False,False
135,16-24,TRAMPOLINING_U25,11,0.0714289030197143,8,2,39.5,23,0.25,False,False,False
135,16-24,TRIATHLON_L05,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,VOLLEYBALL_F10,11,0.0604960081280937,8,0,47.0,32,0.0,False,False,False
135,16-24,WALKTRAV_B02,11,0.7361308783971833,8,0,47.0,32,0.0,False,False,False
135,16-24,WATERPOLO_U06,11,0.0,8,2,39.5,23,0.25,False,False,False
135,16-24,WATERSKIING_H10,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,WHEELCHBASKETBALL_F08,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,WHEELCHRUGBY_F05,11,0.0,8,0,47.0,32,0.0,False,False,False
135,16-24,WINTER_C10,11,0.1673224541723605,8,0,47.0,32,0.0,False,False,False
135,16-24,WRESTLING_J09,11,0.0,8,0,47.0,32,0.0,False,False,False
135,25-34,ABSEILING_H03,11,0.007713676114721,8,0,129.5,119,0.0,False,False,False
135,25-34,ACTTRAV_C03,11,0.8932164768608964,8,0,129.5,119,0.0,False,False,False
135,25-34,AIKIDO_S04,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,AIRGUN_S08,11,0.0073003239669324,8,0,123.0,78,0.0,False,False,False
135,25-34,ARCHERY_J01,11,0.0501923071236314,8,0,129.5,119,0.0,False,False,False
135,25-34,BADMINTON_G02,11,0.054275330616664,8,0,129.5,119,0.0,False,False,False
135,25-34,BASESOFTBALL_F13,11,0.0029127131350243,8,0,129.5,119,0.0,False,False,False
135,25-34,BASKETBALL_F07,11,0.0141817589263969,8,0,129.5,119,0.0,False,False,False
135,25-34,BOCCIA_L11,11,0.0029424707369604,8,0,129.5,119,0.0,False,False,False
135,25-34,BOULES_L12,11,0.0414622264996392,8,0,129.5,119,0.0,False,False,False
135,25-34,BOWLSBOULES_C12,11,0.0482615352939601,8,0,129.5,119,0.0,False,False,False
135,25-34,BOWLSCARPET_U18,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,BOWLSCROWNGREEN_U19,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,BOWLSFLATGREEN_U20,11,0.0042814191597697,8,0,123.0,78,0.0,False,False,False
135,25-34,BOWLSSHORTMAT_U23,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,BOWLS_L10,11,0.0038568380573605,8,0,129.5,119,0.0,False,False,False
135,25-34,BOXINGTRAD_S01,11,0.0541439838121738,8,0,129.5,119,0.0,False,False,False
135,25-34,CAVING_H02,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,CHEERLEADING_L15,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,CLIMBWALL_R02,11,0.0520626378406937,8,0,123.0,78,0.0,False,False,False
135,25-34,CRICKETLONG_Q06,11,0.0076334307596164,8,0,123.0,78,0.0,False,False,False
135,25-34,CRICKETOTH_Q12,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,CRICKETSHORT_Q07,11,0.0076334307596164,8,0,123.0,78,0.0,False,False,False
135,25-34,CROQUET_I05,11,0.0397926962492667,8,0,129.5,119,0.0,False,False,False
135,25-34,CYCBMX_N03,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,CYCCROSS_N06,11,0.0135598585626222,8,0,123.0,78,0.0,False,False,False
135,25-34,CYCLEISURE_N01,11,0.2882555649189415,8,0,123.0,78,0.0,False,False,False
135,25-34,CYCMOUNTAIN_N02,11,0.0686192435858005,8,0,123.0,78,0.0,False,False,False
135,25-34,CYCROAD_N04,11,0.1297599895317515,8,0,123.0,78,0.0,False,False,False
135,25-34,CYCTRACK_N05,11,0.0181386532995821,8,0,123.0,78,0.0,False,False,False
135,25-34,CYCTRAV_B04,11,0.3425012927891798,8,0,129.5,119,0.0,False,False,False
135,25-34,CYC_OLD_M02,11,0.3324856898630272,8,0,129.5,119,0.0,False,False,False
135,25-34,DANCEART_B05,11,0.1225612519340478,8,0,129.5,119,0.0,False,False,False
135,25-34,DANCEOTHER_O01,11,0.2326429394886383,8,0,129.5,119,0.0,False,False,False
135,25-34,DARTS_I08,11,0.1860082473703526,8,0,129.5,119,0.0,False,False,False
135,25-34,DIVING_U05,11,0.0135598585626222,8,0,123.0,78,0.0,False,False,False
135,25-34,DODGEBALL_F12,11,0.011804290194979,8,0,129.5,119,0.0,False,False,False
135,25-34,DRIVINGRANGE_U10,11,0.0810156190011598,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUESTDRESSAGE_U15,11,0.0088799527656741,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUESTEVENTING_U16,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUESTHACKING_U12,11,0.0088799527656741,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUESTOTHER_U17,11,0.0023412208683411,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUESTSCHOOLING_U13,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUESTSHOWJUMP_U14,11,0.0088799527656741,8,0,123.0,78,0.0,False,False,False
135,25-34,EQUEST_L09,11,0.0101083888086883,8,0,129.5,119,0.0,False,False,False
135,25-34,FELLRUNNING_L04,11,0.0390551121121922,8,0,129.5,119,0.0,False,False,False
135,25-34,FENCING_J03,11,0.0079993428571608,8,0,129.5,119,0.0,False,False,False
135,25-34,FOOTBALL11_Q01,11,0.049117438335121,8,0,123.0,78,0.0,False,False,False
135,25-34,FOOTBALLOTHER_Q05,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,FOOTBALLSMALL_Q02,11,0.105495853691427,8,0,123.0,78,0.0,False,False,False
135,25-34,FOOTBALLWALK_Q04,11,0.0261824289235389,8,0,123.0,78,0.0,False,False,False
135,25-34,FOOTBALL_F01,11,0.1301525427293977,8,0,129.5,119,0.0,False,False,False
135,25-34,FRISBEE_I03,11,0.0422734693618542,8,0,129.5,119,0.0,False,False,False
135,25-34,FUTSAL_Q03,11,0.0135598585626222,8,0,123.0,78,0.0,False,False,False
135,25-34,GARDENTRAMP_L14,11,0.0255379861472128,8,0,129.5,119,0.0,False,False,False
135,25-34,GARD_B08,11,0.2001705936940753,8,0,129.5,119,0.0,False,False,False
135,25-34,GLIDING_H08,11,0.0127654960800537,8,0,129.5,119,0.0,False,False,False
135,25-34,GOALBALL_F15,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,GOLFADV_U11,11,0.1830375972758559,8,0,123.0,78,0.0,False,False,False
135,25-34,GOLFFULL_U08,11,0.0291977876798303,8,0,123.0,78,0.0,False,False,False
135,25-34,GOLFSHORT_U09,11,0.0222339718275268,8,0,123.0,78,0.0,False,False,False
135,25-34,GOLF_L08,11,0.1983374288215426,8,0,129.5,119,0.0,False,False,False
135,25-34,GYMNASTICSONLY_U24,11,0.0170365288620784,8,0,123.0,78,0.0,False,False,False
135,25-34,GYMNASTICS_L13,11,0.0233709089545236,8,0,129.5,119,0.0,False,False,False
135,25-34,GYMTRAMPCHEER_C13,11,0.0409095522445756,8,0,129.5,119,0.0,False,False,False
135,25-34,HANDBALL_F16,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,HIGHROPES_H14,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,HOCKEY_F09,11,0.0044022644382595,8,0,129.5,119,0.0,False,False,False
135,25-34,ICEHOCKEY_K03,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,ICESKATING_I02,11,0.0836401823036389,8,0,129.5,119,0.0,False,False,False
135,25-34,JUJITSU_S03,11,0.0372292953013157,8,0,123.0,78,0.0,False,False,False
135,25-34,KARATE_S02,11,0.0,8,0,123.0,79,0.0,False,False,False
135,25-34,KARTING_U26,11,0.0568532667357199,8,0,123.0,78,0.0,False,False,False
135,25-34,LACROSSE_F14,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,LIFESAVING_H13,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,MARTIALCHINESE_S05,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,MARTIALOTHER_S06,11,0.0283755045117268,8,0,123.0,78,0.0,False,False,False
135,25-34,MARTIAL_J07,11,0.0431001969743958,8,0,129.5,119,0.0,False,False,False
135,25-34,MODPENT_L06,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,MOTORCARRACE_U28,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,MOTORCYCRACE_U27,11,0.0135598585626222,8,0,123.0,78,0.0,False,False,False
135,25-34,MOTORSPORTS_L18,11,0.0512152243564455,8,0,129.5,119,0.0,False,False,False
135,25-34,NETBALL_F06,11,0.0645387165756,8,0,129.5,119,0.0,False,False,False
135,25-34,ORIENTEERING_H04,11,0.0106192115154003,8,0,129.5,119,0.0,False,False,False
135,25-34,PARKOUR_H05,11,0.0062519080831515,8,0,129.5,119,0.0,False,False,False
135,25-34,POOL_I07,11,0.1565931415678899,8,0,129.5,119,0.0,False,False,False
135,25-34,RIFLE_S09,11,0.0161802767326065,8,0,123.0,78,0.0,False,False,False
135,25-34,ROCKCLIMB_R01,11,0.0469879780796139,8,0,123.0,78,0.0,False,False,False
135,25-34,ROLLERSKATING_L16,11,0.0124016072954204,8,0,129.5,119,0.0,False,False,False
135,25-34,ROUNDERS_F11,11,0.0458199385093339,8,0,129.5,119,0.0,False,False,False
135,25-34,ROWINGWATER_R04,11,0.0093065738021587,8,0,129.5,119,0.0,False,False,False
135,25-34,RUGBYLEAG13_Q17,11,0.004604165842166,8,0,123.0,78,0.0,False,False,False
135,25-34,RUGBYLEAGTAG_Q19,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,RUGBYLEAGTOUCH_Q18,11,0.0191875683582843,8,0,123.0,78,0.0,False,False,False
135,25-34,RUGBYLEAGUE_F04,11,0.0214323481281934,8,0,129.5,119,0.0,False,False,False
135,25-34,RUGBYUN15_Q13,11,0.004604165842166,8,0,123.0,78,0.0,False,False,False
135,25-34,RUGBYUN7_Q15,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,RUGBYUNION_F03,11,0.0336374012409226,8,0,129.5,119,0.0,False,False,False
135,25-34,RUGBYUNTAG_Q16,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,RUGBYUNTOUCH_Q14,11,0.0327362181760079,8,0,123.0,78,0.0,False,False,False
135,25-34,RUNJOG_U07,11,0.3764599469909196,8,0,129.5,119,0.0,False,False,False
135,25-34,SHOOTING_J08,11,0.0145757060339538,8,0,129.5,119,0.0,False,False,False
135,25-34,SKATEBOARDING_L17,11,0.032744395840773,8,0,129.5,119,0.0,False,False,False
135,25-34,SKIING_T01,11,0.1268923263410014,8,0,123.0,78,0.0,False,False,False
135,25-34,SKITTLES_I09,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,SLEDDING_K02,11,0.0313761464251453,8,0,129.5,119,0.0,False,False,False
135,25-34,SNOOKER_I06,11,0.0375391533672136,8,0,129.5,119,0.0,False,False,False
135,25-34,SNOWBOARDING_T02,11,0.0174645958120254,8,0,123.0,78,0.0,False,False,False
135,25-34,SNOWSPORT_K01,11,0.1212322435299624,8,0,129.5,119,0.0,False,False,False
135,25-34,TABLETENNIS_G03,11,0.0705942914636284,8,0,129.5,119,0.0,False,False,False
135,25-34,TAEKWONDO_J05,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,TENNIS_G01,11,0.1576684524144706,8,0,129.5,119,0.0,False,False,False
135,25-34,TENPIN_I04,11,0.1918979786154119,8,0,129.5,119,0.0,False,False,False
135,25-34,TRACKANDFIELD_L02,11,0.0512665827882736,8,0,129.5,119,0.0,False,False,False
135,25-34,TRAMPOLINING_U25,11,0.0137668417229036,8,0,123.0,78,0.0,False,False,False
135,25-34,TRIATHLON_L05,11,0.0078565094859409,8,0,129.5,119,0.0,False,False,False
135,25-34,VOLLEYBALL_F10,11,0.0314044348666156,8,0,129.5,119,0.0,False,False,False
135,25-34,WALKTRAV_B02,11,0.8813559030747384,8,0,129.5,119,0.0,False,False,False
135,25-34,WATERPOLO_U06,11,0.0,8,0,123.0,78,0.0,False,False,False
135,25-34,WATERSKIING_H10,11,0.0096058454082401,8,0,129.5,119,0.0,False,False,False
135,25-34,WHEELCHBASKETBALL_F08,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,WHEELCHRUGBY_F05,11,0.0,8,0,129.5,119,0.0,False,False,False
135,25-34,WINTER_C10,11,0.1543359339075271,8,0,129.5,119,0.0,False,False,False
135,25-34,WRESTLING_J09,11,0.0,8,0,129.5,119,0.0,False,False,False
135,35-44,ABSEILING_H03,11,0.0,8,0,95.0,90,0.0,False,False,False
135,35-44,ACTTRAV_C03,11,0.8726473702077647,8,0,95.0,90,0.0,False,False,False
135,35-44,AIKIDO_S04,11,0.0,8,0,77.5,63,0.0,False,False,False
135,35-44,AIRGUN_S08,11,0.0,8,0,77.5,63,0.0,False,False,False
135,35-44,ARCHERY_J01,11,0.0085285177232754,8,0,95.0,90,0.0,False,False,False
135,35-44,BADMINTON_G02,11,0.0475155401373456,8,0,95.0,90,0.0,False,False,False
135,35-44,BASESOFTBALL_F13,11,0.0,8,0,95.0,90,0.0,False,False,False
135,35-44,BASKETBALL_F07,11,0.0137080719603204,8,0,95.0,90,0.0,False,False,False
135,35-44,BOCCIA_L11,11,0.0,8,0,95.0,90,0.0,False,False,False
