LA_2023,age_group,activity_suffix,year,activity_inactive_rate,activity_fairly_active_rate,activity_active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
35,45-54,ICESKATING_I02,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,JUJITSU_S03,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,KARATE_S02,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,KARTING_U26,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,LACROSSE_F14,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,LIFESAVING_H13,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,MARTIAL_J07,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,MODPENT_L06,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,MOTORSPORTS_L18,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,NETBALL_F06,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,ORIENTEERING_H04,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,PARKOUR_H05,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,POOL_I07,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,RIFLE_S09,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,ROCKCLIMB_R01,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,ROLLERSKATING_L16,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,ROUNDERS_F11,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,ROWINGWATER_R04,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,RUGBYUN15_Q13,9,0.9890472993993784,0.0,0.0109527006006214,8,0,84.0,67,0.0,False,False,False
35,45-54,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,RUGBYUNION_F03,9,0.989845874075408,0.0,0.0101541259245921,8,0,88.5,71,0.0,False,False,False
35,45-54,RUGBYUNTAG_Q16,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,RUGBYUNTOUCH_Q14,9,0.9890472993993784,0.0109527006006214,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,RUNJOG_U07,9,0.8396462824364622,0.0646426839454239,0.0957110336181138,8,0,88.5,71,0.0,False,False,False
35,45-54,SHOOTING_J08,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,SKATEBOARDING_L17,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,SKIING_T01,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,SKITTLES_I09,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,SLEDDING_K02,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,SNOOKER_I06,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,SNOWBOARDING_T02,9,0.9888241801284736,0.0,0.0111758198715264,8,0,84.0,67,0.0,False,False,False
35,45-54,SNOWSPORT_K01,9,0.9896390227009768,0.0,0.0103609772990234,8,0,88.5,71,0.0,False,False,False
35,45-54,TABLETENNIS_G03,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,TAEKWONDO_J05,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,TENNIS_G01,9,0.978740552168008,0.0,0.0212594478319922,8,0,88.5,71,0.0,False,False,False
35,45-54,TENPIN_I04,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,TRACKANDFIELD_L02,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,TRAMPOLINING_U25,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,TRIATHLON_L05,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,VOLLEYBALL_F10,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,WALKTRAV_B02,9,0.5463282450057455,0.1436359665752112,0.3100357884190433,8,0,88.5,71,0.0,False,False,False
35,45-54,WATERPOLO_U06,9,1.0,0.0,0.0,8,0,84.0,67,0.0,False,False,False
35,45-54,WATERSKIING_H10,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,WHEELCHBASKETBALL_F08,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,WHEELCHRUGBY_F05,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,45-54,WINTER_C10,9,0.9896390227009768,0.0,0.0103609772990234,8,0,88.5,71,0.0,False,False,False
35,45-54,WRESTLING_J09,9,1.0,0.0,0.0,8,0,88.5,71,0.0,False,False,False
35,55-64,ABSEILING_H03,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,ACTTRAV_C03,9,0.6440765632467,0.1086316199897842,0.2472918167635156,8,0,87.0,77,0.0,False,False,False
35,55-64,AIKIDO_S04,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,AIRGUN_S08,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,ARCHERY_J01,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BADMINTON_G02,9,0.982711504924731,0.0,0.0172884950752689,8,0,87.0,77,0.0,False,False,False
35,55-64,BASESOFTBALL_F13,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BASKETBALL_F07,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BOCCIA_L11,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BOULES_L12,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BOWLSBOULES_C12,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BOWLSCARPET_U18,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,BOWLSCROWNGREEN_U19,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,BOWLSFLATGREEN_U20,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,BOWLSSHORTMAT_U23,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,BOWLS_L10,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,BOXINGTRAD_S01,9,0.9964131749069488,0.0035868250930511,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,CAVING_H02,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,CHEERLEADING_L15,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,CLIMBWALL_R02,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CRICKETLONG_Q06,9,0.9790093797728356,0.0,0.0209906202271644,8,0,81.0,63,0.0,False,False,False
35,55-64,CRICKETOTH_Q12,9,0.9790093797728356,0.0209906202271644,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CRICKETSHORT_Q07,9,0.9790093797728356,0.0209906202271644,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CROQUET_I05,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,CYCBMX_N03,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CYCCROSS_N06,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CYCLEISURE_N01,9,0.8588504843740115,0.104185339330329,0.0369641762956597,8,0,81.0,63,0.0,False,False,False
35,55-64,CYCMOUNTAIN_N02,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CYCROAD_N04,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CYCTRACK_N05,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,CYCTRAV_B04,9,0.9490609976417692,0.0509390023582307,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,CYC_OLD_M02,9,0.8816279514904503,0.086297980583983,0.0320740679255666,8,0,87.0,77,0.0,False,False,False
35,55-64,DANCEART_B05,9,0.9931038234858334,0.0,0.0068961765141664,8,0,87.0,77,0.0,False,False,False
35,55-64,DANCEOTHER_O01,9,0.9315891662231578,0.056458657569162,0.0119521762076799,8,0,87.0,77,0.0,False,False,False
35,55-64,DARTS_I08,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,DIVING_U05,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,DODGEBALL_F12,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,DRIVINGRANGE_U10,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUESTDRESSAGE_U15,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUESTEVENTING_U16,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUESTHACKING_U12,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUESTOTHER_U17,9,0.9945183362356228,0.0,0.0054816637643771,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUESTSCHOOLING_U13,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUESTSHOWJUMP_U14,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,EQUEST_L09,9,0.9959933108091872,0.0,0.0040066891908127,8,0,87.0,77,0.0,False,False,False
35,55-64,FELLRUNNING_L04,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,FENCING_J03,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,FOOTBALL11_Q01,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,FOOTBALLOTHER_Q05,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,FOOTBALLSMALL_Q02,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,FOOTBALLWALK_Q04,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,FOOTBALL_F01,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,FRISBEE_I03,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,FUTSAL_Q03,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,GARDENTRAMP_L14,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,GARD_B08,9,0.7521432183027646,0.0704419451364295,0.1774148365608056,8,0,87.0,77,0.0,False,False,False
35,55-64,GLIDING_H08,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,GOALBALL_F15,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,GOLFADV_U11,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,GOLFFULL_U08,9,0.9856701919183578,0.0,0.0143298080816422,8,0,81.0,63,0.0,False,False,False
35,55-64,GOLFSHORT_U09,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,GOLF_L08,9,0.98206562563516,0.0,0.0179343743648397,8,0,87.0,77,0.0,False,False,False
35,55-64,GYMNASTICSONLY_U24,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,GYMNASTICS_L13,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,GYMTRAMPCHEER_C13,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,HANDBALL_F16,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,HIGHROPES_H14,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,HOCKEY_F09,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,ICEHOCKEY_K03,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,ICESKATING_I02,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,JUJITSU_S03,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,KARATE_S02,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,KARTING_U26,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,LACROSSE_F14,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,LIFESAVING_H13,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,MARTIAL_J07,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,MODPENT_L06,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,MOTORCARRACE_U28,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,MOTORCYCRACE_U27,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,MOTORSPORTS_L18,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,NETBALL_F06,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,ORIENTEERING_H04,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,PARKOUR_H05,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,POOL_I07,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,RIFLE_S09,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,ROCKCLIMB_R01,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,ROLLERSKATING_L16,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,ROUNDERS_F11,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,ROWINGWATER_R04,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,RUGBYLEAG13_Q17,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUGBYLEAGTAG_Q19,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUGBYLEAGTOUCH_Q18,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUGBYLEAGUE_F04,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,RUGBYUN15_Q13,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUGBYUN7_Q15,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUGBYUNION_F03,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,RUGBYUNTAG_Q16,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUGBYUNTOUCH_Q14,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,RUNJOG_U07,9,0.8827000483813212,0.0707752671727893,0.0465246844458894,8,0,87.0,77,0.0,False,False,False
35,55-64,SHOOTING_J08,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,SKATEBOARDING_L17,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,SKIING_T01,9,0.995772073992986,0.0,0.0042279260070141,8,0,81.0,63,0.0,False,False,False
35,55-64,SKITTLES_I09,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,SLEDDING_K02,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,SNOOKER_I06,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,SNOWBOARDING_T02,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,SNOWSPORT_K01,9,0.996909700018096,0.0,0.0030902999819041,8,0,87.0,77,0.0,False,False,False
35,55-64,TABLETENNIS_G03,9,0.9860405870368636,0.0139594129631361,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,TAEKWONDO_J05,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,TENNIS_G01,9,0.983977889620006,0.0101462334358406,0.0058758769441532,8,0,87.0,77,0.0,False,False,False
35,55-64,TENPIN_I04,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,TRACKANDFIELD_L02,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,TRAMPOLINING_U25,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,TRIATHLON_L05,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,VOLLEYBALL_F10,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,WALKTRAV_B02,9,0.6440765632467,0.1187778534256249,0.237145583327675,8,0,87.0,77,0.0,False,False,False
35,55-64,WATERPOLO_U06,9,1.0,0.0,0.0,8,0,81.0,63,0.0,False,False,False
35,55-64,WATERSKIING_H10,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,WHEELCHBASKETBALL_F08,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,WHEELCHRUGBY_F05,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,55-64,WINTER_C10,9,0.996909700018096,0.0,0.0030902999819041,8,0,87.0,77,0.0,False,False,False
35,55-64,WRESTLING_J09,9,1.0,0.0,0.0,8,0,87.0,77,0.0,False,False,False
35,65-74,ABSEILING_H03,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,ACTTRAV_C03,9,0.7774650303195271,0.1037627349233524,0.1187722347571204,8,0,92.5,62,0.0,False,False,False
35,65-74,AIKIDO_S04,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,AIRGUN_S08,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,ARCHERY_J01,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BADMINTON_G02,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BASESOFTBALL_F13,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BASKETBALL_F07,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BOCCIA_L11,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BOULES_L12,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BOWLSBOULES_C12,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BOWLSCARPET_U18,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,BOWLSCROWNGREEN_U19,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,BOWLSFLATGREEN_U20,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,BOWLSSHORTMAT_U23,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,BOWLS_L10,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,BOXINGTRAD_S01,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,CAVING_H02,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,CHEERLEADING_L15,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,CLIMBWALL_R02,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CRICKETLONG_Q06,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CRICKETOTH_Q12,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CRICKETSHORT_Q07,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CROQUET_I05,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,CYCBMX_N03,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CYCCROSS_N06,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CYCLEISURE_N01,9,0.9468317125257004,0.0202287735713624,0.0329395139029371,8,0,84.5,40,0.0,False,False,False
35,65-74,CYCMOUNTAIN_N02,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CYCROAD_N04,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CYCTRACK_N05,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,CYCTRAV_B04,9,0.9601429170505452,0.0,0.0398570829494548,8,0,92.5,62,0.0,False,False,False
35,65-74,CYC_OLD_M02,9,0.8804616038575233,0.0700257143619529,0.0495126817805237,8,0,92.5,62,0.0,False,False,False
35,65-74,DANCEART_B05,9,0.9846976974608332,0.007215588355288,0.0080867141838786,8,0,92.5,62,0.0,False,False,False
35,65-74,DANCEOTHER_O01,9,0.9508895636768996,0.0252094456761748,0.0239009906469255,8,0,92.5,62,0.0,False,False,False
35,65-74,DARTS_I08,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,DIVING_U05,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,DODGEBALL_F12,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,DRIVINGRANGE_U10,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUESTDRESSAGE_U15,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUESTEVENTING_U16,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUESTHACKING_U12,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUESTOTHER_U17,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUESTSCHOOLING_U13,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUESTSHOWJUMP_U14,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,EQUEST_L09,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,FELLRUNNING_L04,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,FENCING_J03,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,FOOTBALL11_Q01,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,FOOTBALLOTHER_Q05,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,FOOTBALLSMALL_Q02,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,FOOTBALLWALK_Q04,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,FOOTBALL_F01,9,0.9801157201261512,0.0,0.0198842798738487,8,0,92.5,62,0.0,False,False,False
35,65-74,FRISBEE_I03,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,FUTSAL_Q03,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,GARDENTRAMP_L14,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,GARD_B08,9,0.6147427096904041,0.0897516836357894,0.2955056066738063,8,0,92.5,62,0.0,False,False,False
35,65-74,GLIDING_H08,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,GOALBALL_F15,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,GOLFADV_U11,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,GOLFFULL_U08,9,0.9887305829072752,0.0,0.0112694170927247,8,0,84.5,40,0.0,False,False,False
35,65-74,GOLFSHORT_U09,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,GOLF_L08,9,0.9808325853929756,0.0,0.0191674146070243,8,0,92.5,62,0.0,False,False,False
35,65-74,GYMNASTICSONLY_U24,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,GYMNASTICS_L13,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,GYMTRAMPCHEER_C13,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,HANDBALL_F16,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,HIGHROPES_H14,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,HOCKEY_F09,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,ICEHOCKEY_K03,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,ICESKATING_I02,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,JUJITSU_S03,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,KARATE_S02,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,KARTING_U26,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,LACROSSE_F14,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,LIFESAVING_H13,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,MARTIALCHINESE_S05,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,MARTIALOTHER_S06,9,1.0,0.0,0.0,8,0,84.5,40,0.0,False,False,False
35,65-74,MARTIAL_J07,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
35,65-74,MODPENT_L06,9,1.0,0.0,0.0,8,0,92.5,62,0.0,False,False,False
