LA_2023,age_group,activity_suffix,year,days10p60gr_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
196,16-24,SNOWBOARDING_T02,15,0.0,8,1,39.5,28,0.125,False,False,False
196,16-24,SNOWSPORT_K01,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,TABLETENNIS_G03,15,0.1062094816030763,8,0,43.5,35,0.0,False,False,False
196,16-24,TAEKWONDO_J05,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,TENNIS_G01,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,TENPIN_I04,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,TRACKANDFIELD_L02,15,0.0377803882796362,8,0,43.5,35,0.0,False,False,False
196,16-24,TRAMPOLINING_U25,15,0.0,8,1,39.5,28,0.125,False,False,False
196,16-24,TRIATHLON_L05,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,VOLLEYBALL_F10,15,0.0377803882796362,8,0,43.5,35,0.0,False,False,False
196,16-24,WALKTRAV_B02,15,0.5554546787112257,8,0,43.5,35,0.0,False,False,False
196,16-24,WATERPOLO_U06,15,0.0,8,1,39.5,28,0.125,False,False,False
196,16-24,WATERSKIING_H10,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,WHEELCHBASKETBALL_F08,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,WHEELCHRUGBY_F05,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,WINTER_C10,15,0.0,8,0,43.5,35,0.0,False,False,False
196,16-24,WRESTLING_J09,15,0.0,8,0,43.5,35,0.0,False,False,False
196,25-34,ABSEILING_H03,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,ACTTRAV_C03,15,0.467986147300429,8,0,81.0,68,0.0,False,False,False
196,25-34,AIKIDO_S04,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,AIRGUN_S08,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,ARCHERY_J01,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BADMINTON_G02,15,0.0213700285291746,8,0,81.0,68,0.0,False,False,False
196,25-34,BASESOFTBALL_F13,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BASKETBALL_F07,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BOCCIA_L11,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BOULES_L12,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BOWLSBOULES_C12,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BOWLSCARPET_U18,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,BOWLSCROWNGREEN_U19,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,BOWLSFLATGREEN_U20,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,BOWLSSHORTMAT_U23,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,BOWLS_L10,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,BOXINGTRAD_S01,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,CAVING_H02,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,CHEERLEADING_L15,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,CLIMBWALL_R02,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CRICKETLONG_Q06,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CRICKETOTH_Q12,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CRICKETSHORT_Q07,15,0.0202989123101691,8,0,76.0,52,0.0,False,False,False
196,25-34,CROQUET_I05,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,CYCBMX_N03,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CYCCROSS_N06,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CYCLEISURE_N01,15,0.1393835473199375,8,0,76.0,52,0.0,False,False,False
196,25-34,CYCMOUNTAIN_N02,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CYCROAD_N04,15,0.0202989123101691,8,0,76.0,52,0.0,False,False,False
196,25-34,CYCTRACK_N05,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,CYCTRAV_B04,15,0.0275315291388373,8,0,81.0,68,0.0,False,False,False
196,25-34,CYC_OLD_M02,15,0.1563859701169826,8,0,81.0,68,0.0,False,False,False
196,25-34,DANCEART_B05,15,0.0140518650318678,8,0,81.0,68,0.0,False,False,False
196,25-34,DANCEOTHER_O01,15,0.0408438702869135,8,0,81.0,68,0.0,False,False,False
196,25-34,DARTS_I08,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,DIVING_U05,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,DODGEBALL_F12,15,0.0456518080232591,8,0,81.0,68,0.0,False,False,False
196,25-34,DRIVINGRANGE_U10,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,EQUESTDRESSAGE_U15,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,EQUESTEVENTING_U16,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,EQUESTHACKING_U12,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,EQUESTOTHER_U17,15,0.0225982972185187,8,0,76.0,68,0.0,False,False,False
196,25-34,EQUESTSCHOOLING_U13,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,EQUESTSHOWJUMP_U14,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,EQUEST_L09,15,0.0206491448552195,8,0,81.0,68,0.0,False,False,False
196,25-34,FELLRUNNING_L04,15,0.009898804893472,8,0,81.0,68,0.0,False,False,False
196,25-34,FENCING_J03,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,FOOTBALL11_Q01,15,0.0366447299441334,8,0,76.0,52,0.0,False,False,False
196,25-34,FOOTBALLOTHER_Q05,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,FOOTBALLSMALL_Q02,15,0.0179272335748777,8,0,76.0,52,0.0,False,False,False
196,25-34,FOOTBALLWALK_Q04,15,0.0283480116999259,8,0,76.0,52,0.0,False,False,False
196,25-34,FOOTBALL_F01,15,0.0665420320460835,8,0,81.0,68,0.0,False,False,False
196,25-34,FRISBEE_I03,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,FUTSAL_Q03,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,GARDENTRAMP_L14,15,0.0093788503580035,8,0,81.0,68,0.0,False,False,False
196,25-34,GARD_B08,15,0.1211612914390404,8,0,81.0,68,0.0,False,False,False
196,25-34,GLIDING_H08,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,GOALBALL_F15,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,GOLFADV_U11,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,GOLFFULL_U08,15,0.0084529436767563,8,0,76.0,52,0.0,False,False,False
196,25-34,GOLFSHORT_U09,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,GOLF_L08,15,0.0077238588707169,8,0,81.0,68,0.0,False,False,False
196,25-34,GYMNASTICSONLY_U24,15,0.0499610581215712,8,0,76.0,52,0.0,False,False,False
196,25-34,GYMNASTICS_L13,15,0.0456518080232591,8,0,81.0,68,0.0,False,False,False
196,25-34,GYMTRAMPCHEER_C13,15,0.0550306583812627,8,0,81.0,68,0.0,False,False,False
196,25-34,HANDBALL_F16,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,HIGHROPES_H14,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,HOCKEY_F09,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,ICEHOCKEY_K03,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,ICESKATING_I02,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,JUJITSU_S03,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,KARATE_S02,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,KARTING_U26,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,LACROSSE_F14,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,LIFESAVING_H13,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,MARTIALCHINESE_S05,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,MARTIALOTHER_S06,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,MARTIAL_J07,15,0.0036135754269988,8,0,81.0,68,0.0,False,False,False
196,25-34,MODPENT_L06,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,MOTORCARRACE_U28,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,MOTORCYCRACE_U27,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,MOTORSPORTS_L18,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,NETBALL_F06,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,ORIENTEERING_H04,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,PARKOUR_H05,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,POOL_I07,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,RIFLE_S09,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,ROCKCLIMB_R01,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,ROLLERSKATING_L16,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,ROUNDERS_F11,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,ROWINGWATER_R04,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,RUGBYLEAG13_Q17,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUGBYLEAGTAG_Q19,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUGBYLEAGTOUCH_Q18,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUGBYLEAGUE_F04,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,RUGBYUN15_Q13,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUGBYUN7_Q15,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUGBYUNION_F03,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,RUGBYUNTAG_Q16,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUGBYUNTOUCH_Q14,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,RUNJOG_U07,15,0.1339529067396812,8,0,81.0,68,0.0,False,False,False
196,25-34,SHOOTING_J08,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,SKATEBOARDING_L17,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,SKIING_T01,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,SKITTLES_I09,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,SLEDDING_K02,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,SNOOKER_I06,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,SNOWBOARDING_T02,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,SNOWSPORT_K01,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,TABLETENNIS_G03,15,0.0123636358036547,8,0,81.0,68,0.0,False,False,False
196,25-34,TAEKWONDO_J05,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,TENNIS_G01,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,TENPIN_I04,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,TRACKANDFIELD_L02,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,TRAMPOLINING_U25,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,TRIATHLON_L05,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,VOLLEYBALL_F10,15,0.0456518080232591,8,0,81.0,68,0.0,False,False,False
196,25-34,WALKTRAV_B02,15,0.4414131628990109,8,0,81.0,68,0.0,False,False,False
196,25-34,WATERPOLO_U06,15,0.0,8,0,76.0,52,0.0,False,False,False
196,25-34,WATERSKIING_H10,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,WHEELCHBASKETBALL_F08,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,WHEELCHRUGBY_F05,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,WINTER_C10,15,0.0,8,0,81.0,68,0.0,False,False,False
196,25-34,WRESTLING_J09,15,0.0,8,0,81.0,68,0.0,False,False,False
196,35-44,ABSEILING_H03,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,ACTTRAV_C03,15,0.3737971429881249,8,0,111.5,99,0.0,False,False,False
196,35-44,AIKIDO_S04,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,AIRGUN_S08,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,ARCHERY_J01,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,BADMINTON_G02,15,0.0508403587291239,8,0,111.5,99,0.0,False,False,False
196,35-44,BASESOFTBALL_F13,15,0.0042165680394451,8,0,111.5,99,0.0,False,False,False
196,35-44,BASKETBALL_F07,15,0.0042165680394451,8,0,111.5,99,0.0,False,False,False
196,35-44,BOCCIA_L11,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,BOULES_L12,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,BOWLSBOULES_C12,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,BOWLSCARPET_U18,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,BOWLSCROWNGREEN_U19,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,BOWLSFLATGREEN_U20,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,BOWLSSHORTMAT_U23,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,BOWLS_L10,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,BOXINGTRAD_S01,15,0.0357789515810374,8,0,111.5,99,0.0,False,False,False
196,35-44,CAVING_H02,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,CHEERLEADING_L15,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,CLIMBWALL_R02,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,CRICKETLONG_Q06,15,0.0050005174088019,8,0,103.5,79,0.0,False,False,False
196,35-44,CRICKETOTH_Q12,15,0.003921915870953,8,0,103.5,79,0.0,False,False,False
196,35-44,CRICKETSHORT_Q07,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,CROQUET_I05,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,CYCBMX_N03,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,CYCCROSS_N06,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,CYCLEISURE_N01,15,0.0858150429423073,8,0,103.5,79,0.0,False,False,False
196,35-44,CYCMOUNTAIN_N02,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,CYCROAD_N04,15,0.0136816184446221,8,0,103.5,79,0.0,False,False,False
196,35-44,CYCTRACK_N05,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,CYCTRAV_B04,15,0.0834143856116822,8,0,111.5,99,0.0,False,False,False
196,35-44,CYC_OLD_M02,15,0.0934518850073492,8,0,111.5,99,0.0,False,False,False
196,35-44,DANCEART_B05,15,0.0089449461702754,8,0,111.5,99,0.0,False,False,False
196,35-44,DANCEOTHER_O01,15,0.0367466092668288,8,0,111.5,99,0.0,False,False,False
196,35-44,DARTS_I08,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,DIVING_U05,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,DODGEBALL_F12,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,DRIVINGRANGE_U10,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,EQUESTDRESSAGE_U15,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,EQUESTEVENTING_U16,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,EQUESTHACKING_U12,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,EQUESTOTHER_U17,15,0.0,8,0,108.5,87,0.0,False,False,False
196,35-44,EQUESTSCHOOLING_U13,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,EQUESTSHOWJUMP_U14,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,EQUEST_L09,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,FELLRUNNING_L04,15,0.0022116006306074,8,0,111.5,99,0.0,False,False,False
196,35-44,FENCING_J03,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,FOOTBALL11_Q01,15,0.016559508666138,8,0,103.5,79,0.0,False,False,False
196,35-44,FOOTBALLOTHER_Q05,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,FOOTBALLSMALL_Q02,15,0.0850224097801241,8,0,103.5,79,0.0,False,False,False
196,35-44,FOOTBALLWALK_Q04,15,0.0047557208158223,8,0,103.5,79,0.0,False,False,False
196,35-44,FOOTBALL_F01,15,0.1105601819286321,8,0,111.5,99,0.0,False,False,False
196,35-44,FRISBEE_I03,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,FUTSAL_Q03,15,0.0047557208158223,8,0,103.5,79,0.0,False,False,False
196,35-44,GARDENTRAMP_L14,15,0.0021171435456455,8,0,111.5,99,0.0,False,False,False
196,35-44,GARD_B08,15,0.108960988141219,8,0,111.5,99,0.0,False,False,False
196,35-44,GLIDING_H08,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,GOALBALL_F15,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,GOLFADV_U11,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,GOLFFULL_U08,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,GOLFSHORT_U09,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,GOLF_L08,15,0.0173656340713656,8,0,111.5,99,0.0,False,False,False
196,35-44,GYMNASTICSONLY_U24,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,GYMNASTICS_L13,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,GYMTRAMPCHEER_C13,15,0.0021171435456455,8,0,111.5,99,0.0,False,False,False
196,35-44,HANDBALL_F16,15,0.0111894984301429,8,0,111.5,99,0.0,False,False,False
196,35-44,HIGHROPES_H14,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,HOCKEY_F09,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,ICEHOCKEY_K03,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,ICESKATING_I02,15,0.0126223143701888,8,0,111.5,99,0.0,False,False,False
196,35-44,JUJITSU_S03,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,KARATE_S02,15,0.0035720982660646,8,0,103.5,79,0.0,False,False,False
196,35-44,KARTING_U26,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,LACROSSE_F14,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,LIFESAVING_H13,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,MARTIALCHINESE_S05,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,MARTIALOTHER_S06,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,MARTIAL_J07,15,0.0031671319586999,8,0,111.5,99,0.0,False,False,False
196,35-44,MODPENT_L06,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,MOTORCARRACE_U28,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,MOTORCYCRACE_U27,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,MOTORSPORTS_L18,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,NETBALL_F06,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,ORIENTEERING_H04,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,PARKOUR_H05,15,0.0131086013822881,8,0,111.5,99,0.0,False,False,False
196,35-44,POOL_I07,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,RIFLE_S09,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,ROCKCLIMB_R01,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,ROLLERSKATING_L16,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,ROUNDERS_F11,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,ROWINGWATER_R04,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,RUGBYLEAG13_Q17,15,0.0047557208158223,8,0,103.5,79,0.0,False,False,False
196,35-44,RUGBYLEAGTAG_Q19,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,RUGBYLEAGTOUCH_Q18,15,0.0047557208158223,8,0,103.5,79,0.0,False,False,False
196,35-44,RUGBYLEAGUE_F04,15,0.0042165680394451,8,0,111.5,99,0.0,False,False,False
196,35-44,RUGBYUN15_Q13,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,RUGBYUN7_Q15,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,RUGBYUNION_F03,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,RUGBYUNTAG_Q16,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,RUGBYUNTOUCH_Q14,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,RUNJOG_U07,15,0.1105987784124404,8,0,111.5,99,0.0,False,False,False
196,35-44,SHOOTING_J08,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,SKATEBOARDING_L17,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,SKIING_T01,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,SKITTLES_I09,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,SLEDDING_K02,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,SNOOKER_I06,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,SNOWBOARDING_T02,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,SNOWSPORT_K01,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,TABLETENNIS_G03,15,0.0042530178547856,8,0,111.5,99,0.0,False,False,False
196,35-44,TAEKWONDO_J05,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,TENNIS_G01,15,0.0238316409117474,8,0,111.5,99,0.0,False,False,False
196,35-44,TENPIN_I04,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,TRACKANDFIELD_L02,15,0.0022116006306074,8,0,111.5,99,0.0,False,False,False
196,35-44,TRAMPOLINING_U25,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,TRIATHLON_L05,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,VOLLEYBALL_F10,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,WALKTRAV_B02,15,0.3450813269851026,8,0,111.5,99,0.0,False,False,False
196,35-44,WATERPOLO_U06,15,0.0,8,0,103.5,79,0.0,False,False,False
196,35-44,WATERSKIING_H10,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,WHEELCHBASKETBALL_F08,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,WHEELCHRUGBY_F05,15,0.0,8,0,111.5,99,0.0,False,False,False
196,35-44,WINTER_C10,15,0.0126223143701888,8,0,111.5,99,0.0,False,False,False
196,35-44,WRESTLING_J09,15,0.009618309985473,8,0,111.5,99,0.0,False,False,False
196,45-54,ABSEILING_H03,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,ACTTRAV_C03,15,0.4186799651953204,8,0,87.5,74,0.0,False,False,False
196,45-54,AIKIDO_S04,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,AIRGUN_S08,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,ARCHERY_J01,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,BADMINTON_G02,15,0.009778541576406,8,0,87.5,74,0.0,False,False,False
196,45-54,BASESOFTBALL_F13,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,BASKETBALL_F07,15,0.0043908295506686,8,0,87.5,74,0.0,False,False,False
196,45-54,BOCCIA_L11,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,BOULES_L12,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,BOWLSBOULES_C12,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,BOWLSCARPET_U18,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,BOWLSCROWNGREEN_U19,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,BOWLSFLATGREEN_U20,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,BOWLSSHORTMAT_U23,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,BOWLS_L10,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,BOXINGTRAD_S01,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,CAVING_H02,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,CHEERLEADING_L15,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,CLIMBWALL_R02,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,CRICKETLONG_Q06,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,CRICKETOTH_Q12,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,CRICKETSHORT_Q07,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,CROQUET_I05,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,CYCBMX_N03,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,CYCCROSS_N06,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,CYCLEISURE_N01,15,0.0517061835436216,8,0,80.0,48,0.0,False,False,False
196,45-54,CYCMOUNTAIN_N02,15,0.0044851883588869,8,0,80.0,48,0.0,False,False,False
196,45-54,CYCROAD_N04,15,0.0285679863981065,8,0,80.0,48,0.0,False,False,False
196,45-54,CYCTRACK_N05,15,0.0091016583273754,8,0,80.0,48,0.0,False,False,False
196,45-54,CYCTRAV_B04,15,0.0421220334962307,8,0,87.5,74,0.0,False,False,False
196,45-54,CYC_OLD_M02,15,0.0574357108050611,8,0,87.5,74,0.0,False,False,False
196,45-54,DANCEART_B05,15,0.0220063582155421,8,0,87.5,74,0.0,False,False,False
196,45-54,DANCEOTHER_O01,15,0.0622408353459802,8,0,87.5,74,0.0,False,False,False
196,45-54,DARTS_I08,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,DIVING_U05,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,DODGEBALL_F12,15,0.0,8,0,87.5,74,0.0,False,False,False
196,45-54,DRIVINGRANGE_U10,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,EQUESTDRESSAGE_U15,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,EQUESTEVENTING_U16,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,EQUESTHACKING_U12,15,0.0,8,0,80.0,48,0.0,False,False,False
196,45-54,EQUESTOTHER_U17,15,0.0,8,0,80.0,59,0.0,False,False,False
196,45-54,EQUESTSCHOOLING_U13,15,0.0,8,0,80.0,48,0.0,False,False,False
