year,LA_2023,age_group,volunteer_category,volunteer_category_label,volunteer_category_rate,inactive_rate,fairly_active_rate,active_rate,mean_number_activities_150,n_parent_cell,weighted_n_parent_cell,n,weighted_n,small_cell
5,293.0,65-74,3.0,monthly,0.01642552772222925,0.0,0.0,1.0,7.0,41,61.20528074699472,1,1.005329035656586,True
5,293.0,75-84,0.0,not_volunteered,0.9385209837709471,0.582652032858172,0.04715249225430866,0.37019547488751936,0.2218005136120184,20,44.20286639018701,19,41.485317650014046,True
5,293.0,75-84,1.0,once_or_one_off,0.061479016229052975,0.0,1.0,0.0,0.0,20,44.20286639018701,1,2.7175487401729677,True
5,293.0,85+,0.0,not_volunteered,1.0,0.41226023301247283,0.0,0.5877397669875272,0.5877397669875272,2,4.5863251547563575,2,4.5863251547563575,True
6,8.0,16-24,0.0,not_volunteered,0.8324282536198029,0.2192410457730006,0.21583097602190052,0.5649279782050989,0.8864434148203985,53,72.11126295078672,44,60.02745268444178,False
6,8.0,16-24,1.0,once_or_one_off,0.023247008617418113,0.0,0.0,1.0,1.0,53,72.11126295078672,1,1.6763711512298425,True
6,8.0,16-24,2.0,a_few_times,0.05888257842106792,0.05493618911594723,0.0,0.9450638108840528,2.6174926032675336,53,72.11126295078672,4,4.246097095741949,True
6,8.0,16-24,3.0,monthly,0.033456585366579264,0.0,0.0,1.0,2.1386363742701504,53,72.11126295078672,2,2.4125966248048405,True
6,8.0,16-24,4.0,weekly,0.05198557397513164,0.08568293970925553,0.0,0.9143170602907446,6.400219422035211,53,72.11126295078672,2,3.748745394568293,True
6,8.0,25-34,0.0,not_volunteered,0.9858360481793711,0.3473822358077147,0.07574265950298756,0.5768751046892976,1.1966456742638374,71,67.72533660801041,68,66.76607820325867,False
6,8.0,25-34,1.0,once_or_one_off,0.006539869956187263,0.0,0.0,1.0,5.0,71,67.72533660801041,1,0.4429148941553967,True
6,8.0,25-34,2.0,a_few_times,0.004226868852718088,1.0,0.0,0.0,0.0,71,67.72533660801041,1,0.2862661158482473,True
6,8.0,25-34,4.0,weekly,0.0033972130117234036,1.0,0.0,0.0,0.0,71,67.72533660801041,1,0.2300773947480803,True
6,8.0,35-44,0.0,not_volunteered,0.8852924317017876,0.4767689497857159,0.1496652453953011,0.37356580481898294,0.6378301575858458,107,111.54083942949798,94,98.7462609725989,False
6,8.0,35-44,1.0,once_or_one_off,0.04813230150773617,0.0,0.14062990807955003,0.8593700919204499,2.57811027576135,107,111.54083942949798,3,5.368717313846584,True
6,8.0,35-44,2.0,a_few_times,0.02719822929811349,0.0,0.0,1.0,2.523537252685901,107,111.54083942949798,4,3.0337133269075442,True
6,8.0,35-44,3.0,monthly,0.004613466854836624,0.0,0.0,1.0,3.0,107,111.54083942949798,1,0.514589965668643,True
6,8.0,35-44,4.0,weekly,0.03476357063752623,0.44211929138420125,0.0,0.5578807086157989,1.1068276990821255,107,111.54083942949798,5,3.8775578504763235,True
6,8.0,45-54,0.0,not_volunteered,0.8715144159895244,0.3566145108094323,0.059783245549338615,0.583602243641229,1.202549684681648,82,86.45875575428892,74,75.35005202838003,False
6,8.0,45-54,1.0,once_or_one_off,0.02057677619525662,0.0,0.0,1.0,1.2842793262540506,82,86.45875575428892,2,1.7790424672763585,True
6,8.0,45-54,2.0,a_few_times,0.03292130351611673,0.0,0.0,1.0,1.0,82,86.45875575428892,1,2.8463349398127495,True
6,8.0,45-54,3.0,monthly,0.01931037092078917,0.0,0.771967074888609,0.22803292511139098,0.0,82,86.45875575428892,2,1.669550642965234,True
6,8.0,45-54,4.0,weekly,0.05567713337831311,0.23268478294327696,0.0,0.7673152170567229,2.301945651170169,82,86.45875575428892,3,4.81377567585454,True
6,8.0,55-64,0.0,not_volunteered,0.9195444037826795,0.399932369343726,0.2343160262019089,0.36575160445436544,0.44314465333158115,40,43.86878793173585,36,40.33929844335685,False
6,8.0,55-64,1.0,once_or_one_off,0.006936453073231523,0.0,1.0,0.0,0.0,40,43.86878793173585,1,0.3042937888680311,True
6,8.0,55-64,2.0,a_few_times,0.010327854737814906,1.0,0.0,0.0,0.0,40,43.86878793173585,1,0.4530704692829755,True
6,8.0,55-64,3.0,monthly,0.0631912884062736,0.0,0.0,1.0,2.0,40,43.86878793173585,2,2.772125230227975,True
6,8.0,65-74,0.0,not_volunteered,0.7962613037720987,0.48748145007213756,0.144073957530571,0.36844459239729155,0.20711422044401717,20,16.42519308743672,17,13.078745662510826,True
6,8.0,65-74,1.0,once_or_one_off,0.13736804441237363,0.0,1.0,0.0,0.0,20,16.42519308743672,1,2.2562966535168196,True
6,8.0,65-74,4.0,weekly,0.06637065181552772,0.0,0.0,1.0,5.11182295013006,20,16.42519308743672,2,1.0901507714090752,True
6,8.0,75-84,0.0,not_volunteered,1.0,0.5390442382344622,0.16132633389464734,0.2996294278708903,0.5985485389128855,11,18.2118125988475,11,18.2118125988475,True
6,8.0,85+,0.0,not_volunteered,1.0,1.0,0.0,0.0,0.0,2,2.5948197726796938,2,2.5948197726796938,True
6,9.0,16-24,0.0,not_volunteered,0.8934678914430703,0.07295946819372805,0.11567597876397112,0.8113645530423007,2.163175199430713,41,109.41446887247331,36,97.75831479685218,False
6,9.0,16-24,1.0,once_or_one_off,0.06455320709026575,0.18456878788699183,0.0,0.8154312121130082,1.6308624242260163,41,109.41446887247331,2,7.063054867796206,True
6,9.0,16-24,3.0,monthly,0.011101696242402603,0.0,0.0,1.0,5.0,41,109.41446887247331,1,1.2146861979460135,True
6,9.0,16-24,4.0,weekly,0.030877205224261583,0.0,0.45024815935952667,0.5497518406404733,0.5497518406404733,41,109.41446887247331,2,3.378413009878939,True
6,9.0,25-34,0.0,not_volunteered,0.8907886259381759,0.4615211475880043,0.12493166060837814,0.41354719180361743,0.8417980496479095,78,156.49636986798973,69,139.40518627901912,False
6,9.0,25-34,1.0,once_or_one_off,0.047397100257347724,0.0,0.0,1.0,1.120327651820176,78,156.49636986798973,3,7.41747413254408,True
6,9.0,25-34,2.0,a_few_times,0.01886935440680967,0.0,1.0,0.0,0.0,78,156.49636986798973,1,2.952985466418268,True
6,9.0,25-34,3.0,monthly,0.0049844289416411955,0.0,0.0,1.0,1.0,78,156.49636986798973,1,0.7800450352317931,True
6,9.0,25-34,4.0,weekly,0.03796049045602534,0.0,0.0,1.0,2.021853335415535,78,156.49636986798973,4,5.940678954776436,True
6,9.0,35-44,0.0,not_volunteered,0.9135602650933815,0.3362282329681453,0.07164264727897655,0.5921291197528782,1.147254483295549,104,182.91383315270545,97,167.10280990423215,False
6,9.0,35-44,1.0,once_or_one_off,0.006574516501382213,0.0,0.0,1.0,2.0,104,182.91383315270545,2,1.202570014393535,True
6,9.0,35-44,2.0,a_few_times,0.00927953853595278,0.0,0.0,1.0,1.4771095291123237,104,182.91383315270545,2,1.6973559634993676,True
6,9.0,35-44,4.0,weekly,0.0705856798692835,0.0,0.6546046546154296,0.3453953453845704,1.2991443856226739,104,182.91383315270545,3,12.911097270580402,True
6,9.0,45-54,0.0,not_volunteered,0.9214326070381385,0.21334559632709596,0.06453032117444867,0.7221240824984552,1.4258705454597336,60,114.35857410013962,55,105.37371907025579,False
6,9.0,45-54,2.0,a_few_times,0.014004254982963971,0.0,0.0,1.0,1.447777561266537,60,114.35857410013962,2,1.601506631186535,True
6,9.0,45-54,3.0,monthly,0.03197958305504102,0.0,0.5293173506059634,0.4706826493940366,0.0,60,114.35857410013962,2,3.657139518491478,True
6,9.0,45-54,4.0,weekly,0.032583554923856596,0.0,0.0,1.0,3.0,60,114.35857410013962,1,3.726208880205824,True
6,9.0,55-64,0.0,not_volunteered,0.8581342862805279,0.06986654511863405,0.17243313200275143,0.7577003228786144,1.0801583665764862,59,96.06615323344447,48,82.43765984069769,False
6,9.0,55-64,1.0,once_or_one_off,0.047527739512369035,0.0,0.0,1.0,0.5432106449142831,59,96.06615323344447,4,4.565807106834477,True
6,9.0,55-64,2.0,a_few_times,0.02833672517008954,0.0,0.0,1.0,1.0,59,96.06615323344447,2,2.7222001823238244,True
6,9.0,55-64,3.0,monthly,0.02744278321930685,0.40531242539898704,0.31969300856824323,0.2749945660327697,1.099978264131079,59,96.06615323344447,3,2.6363226178981303,True
6,9.0,55-64,4.0,weekly,0.038558465817706916,0.0,0.0,1.0,1.0,59,96.06615323344447,2,3.704163485690363,True
6,9.0,65-74,0.0,not_volunteered,0.6578336943664339,0.14642582643756927,0.07121328566041284,0.7823608879020179,1.3064149061560744,37,66.42432666024456,27,43.69616020271149,True
6,9.0,65-74,2.0,a_few_times,0.11373100327667728,0.0,0.0,1.0,1.0,37,66.42432666024456,2,7.554505313047356,True
6,9.0,65-74,3.0,monthly,0.10985637971089551,0.0,0.0,1.0,0.7036849444360599,37,66.42432666024456,3,7.297136051628386,True
6,9.0,65-74,4.0,weekly,0.11857892264599344,0.0,0.0,1.0,2.0413299348200966,37,66.42432666024456,5,7.87652509285734,True
6,9.0,75-84,0.0,not_volunteered,0.9505409193569145,0.2852028888254651,0.19292409105480288,0.5218730201197321,0.6861058469913662,16,67.82303545025562,15,64.46857047046258,True
6,9.0,75-84,4.0,weekly,0.049459080643085705,0.0,0.0,1.0,5.0,16,67.82303545025562,1,3.354464979793053,True
6,9.0,85+,0.0,not_volunteered,1.0,0.6100698598518507,0.0,0.38993014014814925,0.2861671979153053,7,20.212837314119557,7,20.212837314119557,True
6,17.0,16-24,0.0,not_volunteered,0.830154099137932,0.33535099086187403,0.09163273995212673,0.5730162691859995,0.9551063237814165,22,49.407688928842816,17,41.01599549321069,True
6,17.0,16-24,1.0,once_or_one_off,0.10466480258651317,0.0,0.0,1.0,2.2745136558592853,22,49.407688928842816,2,5.171246007993186,True
6,17.0,16-24,2.0,a_few_times,0.019640145819482004,0.0,0.0,1.0,2.0,22,49.407688928842816,1,0.9703742151660796,True
6,17.0,16-24,3.0,monthly,0.030433383532501346,0.0,1.0,0.0,0.0,22,49.407688928842816,1,1.503643146625994,True
6,17.0,16-24,4.0,weekly,0.015107568923571173,1.0,0.0,0.0,0.0,22,49.407688928842816,1,0.7464300658468572,True
6,17.0,25-34,0.0,not_volunteered,0.9209086996594311,0.11827571690727967,0.25756611012054526,0.624158172972175,0.9599450773270041,65,94.70731298936298,61,87.21678845327301,False
6,17.0,25-34,1.0,once_or_one_off,0.018241315918284238,0.0,0.0,1.0,3.0,65,94.70731298936298,1,1.7275860160107943,True
6,17.0,25-34,3.0,monthly,0.031184751674608303,0.0,0.0,1.0,1.0,65,94.70731298936298,1,2.95342403734269,True
6,17.0,25-34,4.0,weekly,0.029665232747676355,0.0,0.0,1.0,1.884430209928028,65,94.70731298936298,2,2.8095144827364846,True
6,17.0,35-44,0.0,not_volunteered,0.8607413058510007,0.2712458520411463,0.13628261298326788,0.5924715349755858,1.0446371363231923,74,95.63950913527742,64,82.3208759840474,False
6,17.0,35-44,1.0,once_or_one_off,0.06299208342800247,0.0,0.5511706780606859,0.4488293219393141,0.8976586438786281,74,95.63950913527742,3,6.0245319384626,True
6,17.0,35-44,2.0,a_few_times,0.04200065503597968,0.49431731016289937,0.0,0.5056826898371006,0.7453330049313097,74,95.63950913527742,4,4.016922031001214,True
6,17.0,35-44,3.0,monthly,0.025992443443753243,0.1178407714595992,0.0,0.8821592285404007,2.646477685621202,74,95.63950913527742,2,2.48590453218702,True
6,17.0,35-44,4.0,weekly,0.00827351224126379,0.0,0.0,1.0,3.0,74,95.63950913527742,1,0.7912746495791779,True
6,17.0,45-54,0.0,not_volunteered,0.8840450764682813,0.32577665911961173,0.16363107657830955,0.5105922643020788,0.8360255594325668,68,98.79961317068633,60,87.34331158051602,False
6,17.0,45-54,1.0,once_or_one_off,0.00955223073181362,0.0,0.0,1.0,3.0,68,98.79961317068633,1,0.9437567012203276,True
6,17.0,45-54,2.0,a_few_times,0.010934434506678005,0.0,0.0,1.0,2.0,68,98.79961317068633,1,1.0803178994999914,True
6,17.0,45-54,3.0,monthly,0.011047546829051309,0.0,0.0,1.0,1.0,68,98.79961317068633,1,1.0914933531953117,True
6,17.0,45-54,4.0,weekly,0.08442071146417576,0.18891376969876403,0.0,0.8110862303012359,2.045286588372476,68,98.79961317068633,5,8.34073363625469,True
6,17.0,55-64,0.0,not_volunteered,0.8883586279858955,0.2278812466455466,0.10982695557358582,0.6622917977808676,1.182747984063106,60,73.71208152517919,54,65.48276360969265,False
6,17.0,55-64,1.0,once_or_one_off,0.023184725352886407,0.0,0.0,1.0,1.0,60,73.71208152517919,2,1.7089943653508517,True
6,17.0,55-64,2.0,a_few_times,0.012438239909975947,0.0,0.0,1.0,2.0,60,73.71208152517919,1,0.9168485542738845,True
6,17.0,55-64,3.0,monthly,0.060780842303231865,1.0,0.0,0.0,0.0,60,73.71208152517919,2,4.480282403024887,True
6,17.0,55-64,4.0,weekly,0.015237564448010535,0.0,0.0,1.0,0.0,60,73.71208152517919,1,1.1231925928369246,True
6,17.0,65-74,0.0,not_volunteered,0.9311182215347985,0.39128440525951375,0.06539238966558551,0.543323205074901,0.6518647113958672,38,51.04618727083231,35,47.530035107749654,False
6,17.0,65-74,1.0,once_or_one_off,0.01295744113562741,0.0,0.0,1.0,1.0,38,51.04618727083231,1,0.6614279667600229,True
6,17.0,65-74,2.0,a_few_times,0.025656109568397287,0.0,0.0,1.0,0.0,38,51.04618727083231,1,1.3096465736694007,True
6,17.0,65-74,4.0,weekly,0.030268227761176745,0.0,1.0,0.0,0.0,38,51.04618727083231,1,1.5450776226532337,True
6,17.0,75-84,0.0,not_volunteered,0.9746508407775822,0.4312960617188437,0.08314712104715985,0.4855568172339965,0.5801657072668207,20,55.71684383078125,19,54.304468685144194,True
6,17.0,75-84,2.0,a_few_times,0.025349159222417723,0.0,1.0,0.0,0.0,20,55.71684383078125,1,1.4123751456370566,True
6,17.0,85+,0.0,not_volunteered,1.0,0.6506051113440472,0.06857483172354414,0.2808200569324087,0.5960494598420204,9,16.213527937266836,9,16.213527937266836,True
6,30.0,16-24,0.0,not_volunteered,0.756264962646424,0.2900442052741607,0.21877715285419733,0.49117864187164195,0.6603784548012509,53,130.91146005063447,38,99.00375044518191,False
6,30.0,16-24,1.0,once_or_one_off,0.005202286366857383,0.0,0.0,1.0,1.0,53,130.91146005063447,1,0.6810389038868108,True
6,30.0,16-24,2.0,a_few_times,0.07317038702783114,0.0,0.26066950256662796,0.7393304974333721,1.1674720884951628,53,130.91146005063447,5,9.578842198283379,True
6,30.0,16-24,3.0,monthly,0.014772674426344369,0.0,0.0,1.0,2.0,53,130.91146005063447,1,1.9339123780054104,True
6,30.0,16-24,4.0,weekly,0.15058968953254306,0.15918076405788617,0.1702399572221615,0.6705792787199523,1.0413543502739155,53,130.91146005063447,8,19.71391612527696,True
6,30.0,25-34,0.0,not_volunteered,0.863800041139047,0.29137414032041736,0.07399306015959756,0.6346327995199852,1.3296151366019842,73,154.08633633669913,64,133.09978366660573,False
6,30.0,25-34,1.0,once_or_one_off,0.009554289262207213,0.7470984102310344,0.0,0.2529015897689655,0.505803179537931,73,154.08633633669913,2,1.4721854287145737,True
6,30.0,25-34,2.0,a_few_times,0.06588562329908813,0.0,0.8030244776360276,0.19697552236397242,0.7585693746550605,73,154.08633633669913,3,10.152074311416355,True
6,30.0,25-34,3.0,monthly,0.0027413879010661003,0.0,0.0,1.0,0.0,73,154.08633633669913,1,0.4224104181530288,True
6,30.0,25-34,4.0,weekly,0.05801865839859143,0.0,0.47037814058640964,0.5296218594135903,0.1251860717576637,73,154.08633633669913,3,8.939882511809413,True
6,30.0,35-44,0.0,not_volunteered,0.8494288337786153,0.33588374981254804,0.12735936010554896,0.5367568900819031,0.9631453703667896,95,143.416417809111,82,121.82204052429981,False
6,30.0,35-44,1.0,once_or_one_off,0.03345620393814264,0.0,0.22886094170759108,0.7711390582924089,4.6268343497544535,95,143.416417809111,2,4.79816892229949,True
6,30.0,35-44,2.0,a_few_times,0.08561559258913917,0.0,0.0,1.0,1.7950521739429504,95,143.416417809111,7,12.278681597738611,True
6,30.0,35-44,3.0,monthly,0.01250648228607312,0.0,0.0,1.0,4.947319596863217,95,143.416417809111,2,1.7936348888617082,True
6,30.0,35-44,4.0,weekly,0.018992887408029954,0.8577625718178397,0.0,0.14223742818216034,0.2844748563643207,95,143.416417809111,2,2.7238918759114275,True
6,30.0,45-54,0.0,not_volunteered,0.8843935877575915,0.3477544828915971,0.10354644423168172,0.5486990728767213,0.986564200824221,51,86.28985920386889,44,76.31419816840703,False
6,30.0,45-54,1.0,once_or_one_off,0.04088092237955038,0.751076478509036,0.0,0.2489235214909639,0.9956940859638556,51,86.28985920386889,2,3.527609036255695,True
6,30.0,45-54,2.0,a_few_times,0.028997038075946648,0.14458816243137115,0.0,0.8554118375686288,5.132471025411773,51,86.28985920386889,2,2.5021503329026613,True
6,30.0,45-54,3.0,monthly,0.011885490884647968,0.0,0.0,1.0,1.0,51,86.28985920386889,1,1.0255973350051402,True
6,30.0,45-54,4.0,weekly,0.033842960902263436,0.38844696559240965,0.0,0.6115530344075903,0.0,51,86.28985920386889,2,2.920304331298351,True
6,30.0,55-64,0.0,not_volunteered,0.8969005319823017,0.44551614714800825,0.027505218055431352,0.5269786347965604,0.8288392619650427,46,65.3127060388483,41,58.57900079144673,False
6,30.0,55-64,2.0,a_few_times,0.059383954818595416,0.0,0.0,1.0,0.8589909317446953,46,65.3127060388483,2,3.8785267844911715,True
6,30.0,55-64,3.0,monthly,0.03730744817025679,0.8142385545184143,0.0,0.1857614454815856,0.3715228909631712,46,65.3127060388483,2,2.4366503954035506,True
6,30.0,55-64,4.0,weekly,0.006408065028845928,0.0,0.0,1.0,2.0,46,65.3127060388483,1,0.4185280675068381,True
6,30.0,65-74,0.0,not_volunteered,0.9700489892823803,0.2083255152551184,0.15846062469453867,0.6332138600503429,0.8107809059913165,33,57.23741683170152,31,55.523098346726364,False
6,30.0,65-74,3.0,monthly,0.029951010717619842,0.0,0.0,1.0,1.88360131286629,33,57.23741683170152,2,1.7143184849751667,True
6,30.0,75-84,0.0,not_volunteered,0.7819385173639213,0.5013593727940043,0.11365519511688502,0.3849854320891105,0.1298766119919071,14,37.62507011691018,12,29.420491542930325,True
6,30.0,75-84,2.0,a_few_times,0.21806148263607872,1.0,0.0,0.0,0.0,14,37.62507011691018,2,8.204578573979854,True
6,30.0,85+,0.0,not_volunteered,0.8747668941176402,0.0,0.20505600706772845,0.7949439929322716,1.473708065238701,4,8.966747176927498,3,7.843813578298986,True
6,30.0,85+,3.0,monthly,0.1252331058823597,1.0,0.0,0.0,0.0,4,8.966747176927498,1,1.1229335986285112,True
6,35.0,16-24,0.0,not_volunteered,0.8719243387184613,0.1280389933933382,0.21328612952909215,0.6586748770775698,0.9406776193274817,12,41.3259686385485,10,36.033117877066275,True
6,35.0,16-24,3.0,monthly,0.12807566128153883,0.0,0.0,1.0,1.0,12,41.3259686385485,2,5.292850761482234,True
6,35.0,25-34,0.0,not_volunteered,0.9491045768108509,0.08261231690981356,0.024751750160798443,0.892635932929388,2.064003506987751,38,73.54439197902202,35,69.80131902606104,False
6,35.0,25-34,2.0,a_few_times,0.02537836728142238,0.0,0.0,1.0,2.0,38,73.54439197902202,1,1.8664365911325151,True
6,35.0,25-34,3.0,monthly,0.012827872267015185,0.0,0.0,1.0,4.0,38,73.54439197902202,1,0.9434180662621906,True
6,35.0,25-34,4.0,weekly,0.01268918364071119,0.0,0.0,1.0,2.0,38,73.54439197902202,1,0.9332182955662576,True
6,35.0,35-44,0.0,not_volunteered,0.9319516954030458,0.1911058548898997,0.16065842086429447,0.6482357242458057,1.3376303668476428,64,112.73275623690544,58,105.06148330244231,False
6,35.0,35-44,1.0,once_or_one_off,0.026619598301808912,0.0,0.0,1.0,5.0,64,112.73275623690544,1,3.0009006864821663,True
6,35.0,35-44,2.0,a_few_times,0.02218724191198067,0.4789454939828764,0.0,0.5210545060171236,2.734951648027726,64,112.73275623690544,3,2.501228934032569,True
6,35.0,35-44,4.0,weekly,0.019241464383164666,0.0,0.0,1.0,3.235305359061263,64,112.73275623690544,2,2.1691433139484007,True
6,35.0,45-54,0.0,not_volunteered,0.855169573234411,0.23359898703085621,0.11933485769030196,0.6470661552788417,1.4689637329375722,77,159.4898038150821,66,136.3908274637837,False
6,35.0,45-54,1.0,once_or_one_off,0.034701489086908184,0.0,0.0,1.0,1.3916156707699439,77,159.4898038150821,2,5.534533686562199,True
6,35.0,45-54,2.0,a_few_times,0.02285658380404711,0.0,0.0,1.0,3.7732185134913876,77,159.4898038150821,3,3.6453920667904565,True
6,35.0,45-54,3.0,monthly,0.024720447444913078,0.0,0.0,1.0,1.1438025267612155,77,159.4898038150821,3,3.9426593132102346,True
6,35.0,45-54,4.0,weekly,0.06255190642972065,0.0,0.0,1.0,2.4712280495386443,77,159.4898038150821,3,9.97639128473552,True
6,35.0,55-64,0.0,not_volunteered,0.8885628784182162,0.11243957833207537,0.12441297284317418,0.7631474488247506,0.9291768799271766,51,124.05163155087189,45,110.22767480331873,False
6,35.0,55-64,1.0,once_or_one_off,0.011941909282371451,0.0,0.0,1.0,1.0,51,124.05163155087189,1,1.4814133303106802,True
6,35.0,55-64,2.0,a_few_times,0.005205207472559634,0.0,0.0,1.0,2.0,51,124.05163155087189,1,0.6457144795318128,True
6,35.0,55-64,3.0,monthly,0.024538717628959664,0.0,0.0,1.0,3.0,51,124.05163155087189,1,3.044067958038589,True
6,35.0,55-64,4.0,weekly,0.06975128719789302,0.5103874541811545,0.0,0.4896125458188455,1.0929027072989899,51,124.05163155087189,3,8.652760979672072,True
6,35.0,65-74,0.0,not_volunteered,0.8676402478737734,0.3031496869163787,0.06020474419825561,0.6366455688853656,0.7312162969250943,68,128.5699868510739,62,111.55249526059355,False
6,35.0,65-74,1.0,once_or_one_off,0.03831969419620366,0.0,0.0,1.0,1.0,68,128.5699868510739,2,4.926762578943078,True
6,35.0,65-74,3.0,monthly,0.03959055520013501,0.0,0.0,1.0,1.198530486947554,68,128.5699868510739,2,5.090157161508074,True
6,35.0,65-74,4.0,weekly,0.054449502729887786,0.0,0.0,1.0,1.0,68,128.5699868510739,2,7.000571850029186,True
6,35.0,75-84,0.0,not_volunteered,0.934157427350661,0.24495962693106463,0.09150982634367329,0.663530546725262,1.2719230294199928,24,74.61919499126665,21,69.70607522401899,True
6,35.0,75-84,3.0,monthly,0.06584257264933902,0.0,0.0,1.0,1.0,24,74.61919499126665,3,4.913119767247668,True
6,35.0,85+,0.0,not_volunteered,0.475459647296321,1.0,0.0,0.0,0.0,2,8.982451951407327,1,4.270793436672278,True
6,35.0,85+,2.0,a_few_times,0.524540352703679,1.0,0.0,0.0,0.0,2,8.982451951407327,1,4.711658514735049,True
6,44.0,16-24,0.0,not_volunteered,0.8293521361471523,0.282234875364174,0.06563894498611018,0.6521261796497156,1.02268051220743,58,117.71840982457203,48,97.63001465185474,False
6,44.0,16-24,1.0,once_or_one_off,0.021446821518298534,0.0,1.0,0.0,0.0,58,117.71840982457203,1,2.5246857249255172,True
6,44.0,16-24,2.0,a_few_times,0.02015358941548603,1.0,0.0,0.0,0.0,58,117.71840982457203,3,2.3724484982483416,True
6,44.0,16-24,3.0,monthly,0.006439853807412747,0.0,0.0,1.0,2.0,58,117.71840982457203,1,0.7580893497113443,True
6,44.0,16-24,4.0,weekly,0.1226075991116504,0.3409306762468415,0.0,0.6590693237531586,1.976707652834387,58,117.71840982457203,5,14.433171599832095,True
6,44.0,25-34,0.0,not_volunteered,0.9717174140674425,0.17475019063894343,0.046528800709488796,0.7787210086515678,1.7990811873696089,101,154.08261620015762,98,149.72476136676337,False
6,44.0,25-34,1.0,once_or_one_off,0.021546471398272288,0.0,0.0,1.0,8.0,101,154.08261620015762,1,3.319936682927662,True
6,44.0,25-34,4.0,weekly,0.006736114534285308,0.45531066934597936,0.0,0.5446893306540207,1.0893786613080414,101,154.08261620015762,2,1.0379181504665866,True
6,44.0,35-44,0.0,not_volunteered,0.9516439759184976,0.31444048282149817,0.14549769558329426,0.5400618215952078,1.2371438163296986,65,83.49094843849656,61,79.45365812521715,False
6,44.0,35-44,1.0,once_or_one_off,0.02696998156759649,0.0,0.0,1.0,3.4272685870709108,65,83.49094843849656,2,2.251749340447401,True
6,44.0,35-44,3.0,monthly,0.011523425917715463,0.0,0.0,1.0,6.0,65,83.49094843849656,1,0.9621017591308166,True
6,44.0,35-44,4.0,weekly,0.009862616596190607,0.0,0.0,1.0,4.0,65,83.49094843849656,1,0.8234392137012104,True
6,44.0,45-54,0.0,not_volunteered,0.9370234304685086,0.29883707567432893,0.10963362214262953,0.5915293021830413,1.5761321714480863,59,70.05916253542561,55,65.64707681469532,False
6,44.0,45-54,3.0,monthly,0.025497750410841364,0.42808294341037456,0.0,0.5719170565896254,1.1438341131792509,59,70.05916253542561,3,1.7863510403208505,True
6,44.0,45-54,4.0,weekly,0.0374788191206499,0.0,0.0,1.0,1.0,59,70.05916253542561,1,2.625734680409429,True
6,44.0,55-64,0.0,not_volunteered,0.9390752527451501,0.0866386137829613,0.15638707800239865,0.7569743082146401,1.7426080200658778,55,78.97388961033927,49,74.16242534609694,False
6,44.0,55-64,1.0,once_or_one_off,0.021031269231688916,0.7437058940227721,0.0,0.2562941059772279,0.5125882119544558,55,78.97388961033927,3,1.6609211346687254,True
6,44.0,55-64,2.0,a_few_times,0.007469567721800446,0.0,0.0,1.0,5.0,55,78.97388961033927,1,0.5899008166984218,True
6,44.0,55-64,3.0,monthly,0.01316546568788683,0.0,0.0,1.0,4.0,55,78.97388961033927,1,1.039728033903884,True
6,44.0,55-64,4.0,weekly,0.019258444613473622,0.0,0.0,1.0,7.0,55,78.97388961033927,1,1.5209142789712988,True
6,44.0,65-74,0.0,not_volunteered,0.9120179527280962,0.09963731453391032,0.06630733781814947,0.8340553476479402,1.9172791632316994,36,53.6012560188676,32,48.88530777798217,False
6,44.0,65-74,2.0,a_few_times,0.0201102465067925,0.0,0.0,1.0,5.0,36,53.6012560188676,1,1.0779344716131225,True
6,44.0,65-74,3.0,monthly,0.03206840004692999,0.0,0.0,1.0,1.0,36,53.6012560188676,1,1.7189065210309602,True
6,44.0,65-74,4.0,weekly,0.03580340071818155,0.0,0.0,1.0,2.0471694139780703,36,53.6012560188676,2,1.9191072482413574,True
6,44.0,75-84,0.0,not_volunteered,1.0,0.3169508090545356,0.2284298444196753,0.45461934652578917,0.3281868036763912,15,45.123065541026946,15,45.123065541026946,True
6,44.0,85+,0.0,not_volunteered,1.0,1.0,0.0,0.0,0.0,1,1.1251823256946498,1,1.1251823256946498,True
6,68.0,16-24,0.0,not_volunteered,0.9095828980455097,0.4377799364232113,0.10384509514452286,0.45837496843226583,0.8782972507435938,37,89.9184024068656,32,81.78824104885915,False
6,68.0,16-24,2.0,a_few_times,0.05628991322191974,0.0,0.0,1.0,1.7232215695619044,37,89.9184024068656,2,5.061499068536124,True
6,68.0,16-24,3.0,monthly,0.00884862659211405,0.0,0.0,1.0,1.0,37,89.9184024068656,1,0.795654366657803,True
6,68.0,16-24,4.0,weekly,0.02527856214045656,0.0,0.0,1.0,1.0,37,89.9184024068656,2,2.2730079228125306,True
6,68.0,25-34,0.0,not_volunteered,0.9120342300462917,0.25504004215482495,0.12213505704574035,0.6228249007994345,1.1350124922311695,78,169.88047811235154,71,154.93681105509444,False
6,68.0,25-34,1.0,once_or_one_off,0.02084206143458976,0.0,0.0,1.0,0.7348486707995234,78,169.88047811235154,2,3.540659361355112,True
6,68.0,25-34,2.0,a_few_times,0.008120491479791233,0.0,0.0,1.0,8.0,78,169.88047811235154,1,1.379512975094212,True
6,68.0,25-34,3.0,monthly,0.0076807362997265835,0.0,1.0,0.0,0.0,78,169.88047811235154,1,1.3048071548524458,True
