year,LA_2023,age_group,top_months12_activity,top_months12_rate,top_days10p60gr_activity,top_days10p60gr_rate
3,78.0,55-64,ACTTRAV_C03,0.7219335349005359,ACTTRAV_C03,0.4832918047872031
3,78.0,65-74,ACTTRAV_C03,0.7271090089529791,ACTTRAV_C03,0.5901759905658083
3,78.0,75-84,GARD_B08,0.601171209887656,ACTTRAV_C03,0.4557723688716675
3,78.0,85+,FOOTBALL11_Q01,0.4298437836913463,FOOTBALL11_Q01,0.4298437836913463
3,91.0,16-24,ACTTRAV_C03,0.8083639720927399,ACTTRAV_C03,0.418898443213551
3,91.0,25-34,WALKTRAV_B02,0.7083622916212023,WALKTRAV_B02,0.37869334448627334
3,91.0,35-44,ACTTRAV_C03,0.6228610107323322,ACTTRAV_C03,0.40812920408783787
3,91.0,45-54,ACTTRAV_C03,0.6768633359939649,ACTTRAV_C03,0.45526238432868454
3,91.0,55-64,ACTTRAV_C03,0.6748838592362223,ACTTRAV_C03,0.38551009039966666
3,91.0,65-74,GARD_B08,0.6856984235628492,GARD_B08,0.46059205554065824
3,91.0,75-84,GARD_B08,0.6387717464952224,GARD_B08,0.48251746452458716
3,91.0,85+,GARD_B08,0.5960509114042989,ACTTRAV_C03,0.5146797212577506
3,107.0,16-24,WALKTRAV_B02,0.9788042336063889,ACTTRAV_C03,0.6578659051257736
3,107.0,25-34,ACTTRAV_C03,0.8804724104530082,ACTTRAV_C03,0.5486412513870444
3,107.0,35-44,ACTTRAV_C03,0.7931732230703381,ACTTRAV_C03,0.46447443345479394
3,107.0,45-54,ACTTRAV_C03,0.6995331473232832,ACTTRAV_C03,0.4250673352782084
3,107.0,55-64,ACTTRAV_C03,0.7082663485842864,ACTTRAV_C03,0.46151940377055206
3,107.0,65-74,GARD_B08,0.8071816250447023,ACTTRAV_C03,0.6377808776564441
3,107.0,75-84,GARD_B08,0.8621824435666852,GARD_B08,0.5339100846133278
3,107.0,85+,ACTTRAV_C03,0.4568713606352247,GARD_B08,0.2599017343608083
3,109.0,16-24,ACTTRAV_C03,0.9710580067182962,ACTTRAV_C03,0.47506941879715336
3,109.0,25-34,ACTTRAV_C03,0.8859209691376064,ACTTRAV_C03,0.6120375746061779
3,109.0,35-44,ACTTRAV_C03,0.9109690773932841,ACTTRAV_C03,0.6138278891197773
3,109.0,45-54,ACTTRAV_C03,0.7814974620687147,ACTTRAV_C03,0.5128090357618933
3,109.0,55-64,ACTTRAV_C03,0.8474336972649607,ACTTRAV_C03,0.4237349643041731
3,109.0,65-74,ACTTRAV_C03,0.8600059375216049,ACTTRAV_C03,0.8259312419743311
3,109.0,75-84,WALKTRAV_B02,0.5939174674330886,ACTTRAV_C03,0.4390482201995225
3,109.0,85+,ACTTRAV_C03,0.5060309482814411,ACTTRAV_C03,0.5060309482814411
3,112.0,16-24,ACTTRAV_C03,0.8433719985354216,ACTTRAV_C03,0.6238308924242628
3,112.0,25-34,ACTTRAV_C03,0.9053974984972486,ACTTRAV_C03,0.42986200921484763
3,112.0,35-44,ACTTRAV_C03,0.8354792255128586,ACTTRAV_C03,0.5709138228168689
3,112.0,45-54,ACTTRAV_C03,0.7834775031395498,ACTTRAV_C03,0.4367290818999225
3,112.0,55-64,ACTTRAV_C03,0.831670152511997,ACTTRAV_C03,0.5445056385784145
3,112.0,65-74,ACTTRAV_C03,0.6713884083833581,WALKTRAV_B02,0.495562635336142
3,112.0,75-84,WALKTRAV_B02,0.6041316264787675,ACTTRAV_C03,0.5261245921031655
3,112.0,85+,GARD_B08,0.22972322093610498,GARD_B08,0.07598368697712382
3,114.0,16-24,ACTTRAV_C03,0.8935576275436492,WALKTRAV_B02,0.530196121806074
3,114.0,25-34,ACTTRAV_C03,0.9512370967529752,ACTTRAV_C03,0.4817945182100892
3,114.0,35-44,ACTTRAV_C03,0.8730698620958826,ACTTRAV_C03,0.5091512087568593
3,114.0,45-54,ACTTRAV_C03,0.7502709250569777,ACTTRAV_C03,0.4658685823214358
3,114.0,55-64,ACTTRAV_C03,0.7722112906267034,ACTTRAV_C03,0.49270519115226846
3,114.0,65-74,WALKTRAV_B02,0.7924269373978486,ACTTRAV_C03,0.6725997563831089
3,114.0,75-84,ACTTRAV_C03,0.722039522323809,WALKTRAV_B02,0.48692516273430775
3,114.0,85+,GARD_B08,0.4436233646612386,RUNJOG_U07,0.33948802409003886
3,117.0,16-24,ACTTRAV_C03,0.8266137836248884,ACTTRAV_C03,0.4252814984519667
3,117.0,25-34,ACTTRAV_C03,0.7324779180735829,ACTTRAV_C03,0.3355251823370864
3,117.0,35-44,WALKTRAV_B02,0.7459339693430596,ACTTRAV_C03,0.44619807614774876
3,117.0,45-54,WALKTRAV_B02,0.8158544223917952,ACTTRAV_C03,0.47114386860039154
3,117.0,55-64,ACTTRAV_C03,0.7099190845684022,WALKTRAV_B02,0.3681357126009454
3,117.0,65-74,GARD_B08,0.7157753633025673,GARD_B08,0.4639959019274092
3,117.0,75-84,WALKTRAV_B02,0.56693099878155,GARD_B08,0.4064404595216828
3,117.0,85+,ACTTRAV_C03,0.499481313818434,DIVING_U05,0.39047115302668617
3,122.0,16-24,WALKTRAV_B02,0.9005040643071613,WALKTRAV_B02,0.43784206853033136
3,122.0,25-34,WALKTRAV_B02,0.7829713242759442,WALKTRAV_B02,0.30266373327433643
3,122.0,35-44,ACTTRAV_C03,0.7883749582668674,ACTTRAV_C03,0.4089356288500992
3,122.0,45-54,ACTTRAV_C03,0.7426456704337894,ACTTRAV_C03,0.3728622826153099
3,122.0,55-64,ACTTRAV_C03,0.6786302689402315,ACTTRAV_C03,0.29348456585603666
3,122.0,65-74,GARD_B08,0.7147843037828495,GARD_B08,0.478594393884441
3,122.0,75-84,GARD_B08,0.8990178828352744,GARD_B08,0.658801830193195
3,122.0,85+,GARD_B08,0.5028173631925792,GARD_B08,0.2616240015436359
3,126.0,16-24,ACTTRAV_C03,0.7953402319353896,ACTTRAV_C03,0.5017984332880703
3,126.0,25-34,WALKTRAV_B02,0.699907428984783,ACTTRAV_C03,0.3344863887740976
3,126.0,35-44,ACTTRAV_C03,0.6294768049830489,ACTTRAV_C03,0.4030226781091987
3,126.0,45-54,GARD_B08,0.7467230605692965,ACTTRAV_C03,0.3678413536702004
3,126.0,55-64,ACTTRAV_C03,0.6768584352336687,ACTTRAV_C03,0.3628165820942315
3,126.0,65-74,GARD_B08,0.7760755630228588,GARD_B08,0.49848846371087707
3,126.0,75-84,GARD_B08,0.5863597007608035,GARD_B08,0.44073604067978783
3,126.0,85+,GARD_B08,0.7108216110622886,BOWLSFLATGREEN_U20,0.4214113434560555
3,129.0,16-24,ACTTRAV_C03,0.8414316732821814,ACTTRAV_C03,0.4243011353222669
3,129.0,25-34,ACTTRAV_C03,0.8391532776712881,ACTTRAV_C03,0.3891322120941687
3,129.0,35-44,ACTTRAV_C03,0.7193269758531252,ACTTRAV_C03,0.36431637412929846
3,129.0,45-54,ACTTRAV_C03,0.6844238296631502,ACTTRAV_C03,0.5134660017813787
3,129.0,55-64,ACTTRAV_C03,0.7162439147499788,ACTTRAV_C03,0.492787114590526
3,129.0,65-74,GARD_B08,0.6529083761301895,ACTTRAV_C03,0.5725326264148272
3,129.0,75-84,WALKTRAV_B02,0.5819560214633267,ACTTRAV_C03,0.30688626804396024
3,129.0,85+,GARD_B08,0.4154373748558386,GARD_B08,0.4154373748558386
3,135.0,16-24,ACTTRAV_C03,0.9465180859869733,ACTTRAV_C03,0.6162110062434463
3,135.0,25-34,ACTTRAV_C03,0.9161693472588267,ACTTRAV_C03,0.5876459425654131
3,135.0,35-44,ACTTRAV_C03,0.922410365433797,ACTTRAV_C03,0.5512054833748352
3,135.0,45-54,ACTTRAV_C03,0.885178565348384,ACTTRAV_C03,0.6536357771574554
3,135.0,55-64,WALKTRAV_B02,0.690716840783478,ACTTRAV_C03,0.39309216481613457
3,135.0,65-74,WALKTRAV_B02,0.7875224275510234,WALKTRAV_B02,0.6971757164323595
3,135.0,75-84,GARD_B08,0.7158947750904869,WALKTRAV_B02,0.4790143496596905
3,135.0,85+,ACTTRAV_C03,0.3431359537084506,GARD_B08,0.24249470165622392
3,136.0,16-24,ACTTRAV_C03,0.9137242046389437,ACTTRAV_C03,0.4620413869390248
3,136.0,25-34,ACTTRAV_C03,0.9171290646598885,ACTTRAV_C03,0.5437081645846206
3,136.0,35-44,ACTTRAV_C03,0.8085629855905848,ACTTRAV_C03,0.5421560129670464
3,136.0,45-54,ACTTRAV_C03,0.758141772963496,ACTTRAV_C03,0.3992997336290873
3,136.0,55-64,ACTTRAV_C03,0.7609982945539108,ACTTRAV_C03,0.4366393505725035
3,136.0,65-74,ACTTRAV_C03,0.6531217752719218,ACTTRAV_C03,0.5963756420636391
3,136.0,75-84,WALKTRAV_B02,0.5903045328830869,ACTTRAV_C03,0.4789744589271496
3,136.0,85+,GYMNASTICSONLY_U24,0.3719121242047395,GYMNASTICSONLY_U24,0.3719121242047395
3,139.0,16-24,WALKTRAV_B02,0.8662035207647579,ACTTRAV_C03,0.41777735591611204
3,139.0,25-34,ACTTRAV_C03,0.9075521157172457,ACTTRAV_C03,0.6403999252652819
3,139.0,35-44,ACTTRAV_C03,0.8770499520839614,ACTTRAV_C03,0.5334129129792999
3,139.0,45-54,ACTTRAV_C03,0.8468231747868231,ACTTRAV_C03,0.49796014336257005
3,139.0,55-64,GARD_B08,0.8218986666179838,ACTTRAV_C03,0.4978810133507854
3,139.0,65-74,GARD_B08,0.7862867478326625,GARD_B08,0.6399994013977642
3,139.0,75-84,GARD_B08,0.6914695519982391,GARD_B08,0.5630718539632653
3,139.0,85+,GARD_B08,0.4110775732572953,ACTTRAV_C03,0.19019044826100623
3,142.0,16-24,WALKTRAV_B02,0.9008659166077363,ACTTRAV_C03,0.6066145805336238
3,142.0,25-34,ACTTRAV_C03,0.9368032817438297,ACTTRAV_C03,0.6338974164500695
3,142.0,35-44,ACTTRAV_C03,0.8533352620126108,ACTTRAV_C03,0.4454581419291883
3,142.0,45-54,ACTTRAV_C03,0.90865463486993,ACTTRAV_C03,0.6236198538808096
3,142.0,55-64,ACTTRAV_C03,0.8352478743687971,ACTTRAV_C03,0.6343354868908126
3,142.0,65-74,ACTTRAV_C03,0.7370759703627299,ACTTRAV_C03,0.6760106112481543
3,142.0,75-84,ACTTRAV_C03,0.6666837886326126,ACTTRAV_C03,0.3703336538359103
3,142.0,85+,ACTTRAV_C03,0.7340142046851544,ACTTRAV_C03,0.7340142046851544
3,147.0,16-24,ACTTRAV_C03,0.7237384563315771,ACTTRAV_C03,0.42666653085524
3,147.0,25-34,ACTTRAV_C03,0.9403307790602073,ACTTRAV_C03,0.6885830573243618
3,147.0,35-44,ACTTRAV_C03,0.8760123321718133,ACTTRAV_C03,0.6669605840894423
3,147.0,45-54,WALKTRAV_B02,0.8471640209575347,ACTTRAV_C03,0.5724075574657193
3,147.0,55-64,GARD_B08,0.6806039286291717,ACTTRAV_C03,0.4138506160430215
3,147.0,65-74,WALKTRAV_B02,0.7085901832968092,ACTTRAV_C03,0.515380363747243
3,147.0,75-84,WALKTRAV_B02,0.6917739951525985,WALKTRAV_B02,0.6066208019839598
3,147.0,85+,ACTTRAV_C03,1.0,GARD_B08,1.0
3,160.0,16-24,ACTTRAV_C03,0.9766907820530328,ACTTRAV_C03,0.5235911045065736
3,160.0,25-34,ACTTRAV_C03,0.8651150463933917,ACTTRAV_C03,0.5266012037735007
3,160.0,35-44,ACTTRAV_C03,0.8178130049563,ACTTRAV_C03,0.556025968569046
3,160.0,45-54,ACTTRAV_C03,0.8457422521162914,ACTTRAV_C03,0.39121666439976993
3,160.0,55-64,GARD_B08,0.7950516951111244,ACTTRAV_C03,0.4035216441796264
3,160.0,65-74,GARD_B08,0.7710652540988426,GARD_B08,0.48937821267306725
3,160.0,75-84,GARD_B08,0.62741495245585,GARD_B08,0.3679226208855935
3,160.0,85+,ACTTRAV_C03,0.6659626906254508,ACTTRAV_C03,0.4312089776357991
3,171.0,16-24,ACTTRAV_C03,0.9522675937329588,ACTTRAV_C03,0.5459144996243942
3,171.0,25-34,ACTTRAV_C03,0.8430648622413209,ACTTRAV_C03,0.4350996895734648
3,171.0,35-44,ACTTRAV_C03,0.7399981927623424,ACTTRAV_C03,0.40565203123995425
3,171.0,45-54,ACTTRAV_C03,0.7836972569499618,ACTTRAV_C03,0.5386958563993677
3,171.0,55-64,ACTTRAV_C03,0.8287666947500543,ACTTRAV_C03,0.49380887762410064
3,171.0,65-74,GARD_B08,0.6155902280837061,GARD_B08,0.3431718319579904
3,171.0,75-84,ACTTRAV_C03,0.49384589067367723,ACTTRAV_C03,0.22491574993793031
3,171.0,85+,FOOTBALLSMALL_Q02,1.0,ABSEILING_H03,0.0
3,196.0,16-24,WALKTRAV_B02,0.906667659368612,WALKTRAV_B02,0.42758845367040005
3,196.0,25-34,WALKTRAV_B02,0.8297481254758444,ACTTRAV_C03,0.38415730336312315
3,196.0,35-44,WALKTRAV_B02,0.6558980566255795,ACTTRAV_C03,0.3706421795559761
3,196.0,45-54,ACTTRAV_C03,0.7680673503222729,ACTTRAV_C03,0.3117747426354884
3,196.0,55-64,GARD_B08,0.7303461929886395,GARD_B08,0.28351166477232326
3,196.0,65-74,GARD_B08,0.718273077282119,GARD_B08,0.4910437531809809
3,196.0,75-84,GARD_B08,0.7134409997575382,GARD_B08,0.6465397205702247
3,196.0,85+,GARD_B08,0.6195644352082976,GARD_B08,0.12453345680702153
3,201.0,16-24,WALKTRAV_B02,1.0,ACTTRAV_C03,0.5115766646371724
3,201.0,25-34,WALKTRAV_B02,0.9074877986233302,ACTTRAV_C03,0.4812316289592476
3,201.0,35-44,ACTTRAV_C03,0.8704775305498252,ACTTRAV_C03,0.6102245935154674
3,201.0,45-54,ACTTRAV_C03,0.8265161069908729,ACTTRAV_C03,0.5315068911238601
3,201.0,55-64,ACTTRAV_C03,0.8383254455730642,ACTTRAV_C03,0.4505234986435169
3,201.0,65-74,GARD_B08,0.889867766387032,ACTTRAV_C03,0.6827244864801362
3,201.0,75-84,ACTTRAV_C03,0.5276179634868149,GARD_B08,0.4327954747332723
3,201.0,85+,GARD_B08,0.7505040716327542,ACTTRAV_C03,0.43981432405669774
3,241.0,16-24,ACTTRAV_C03,0.8828207309762625,ACTTRAV_C03,0.549984353002728
3,241.0,25-34,ACTTRAV_C03,0.9268170016778524,ACTTRAV_C03,0.5931408258124284
3,241.0,35-44,ACTTRAV_C03,0.8789559043894503,ACTTRAV_C03,0.7171143112077902
3,241.0,45-54,ACTTRAV_C03,0.8209712224336136,ACTTRAV_C03,0.5553814585825928
3,241.0,55-64,WALKTRAV_B02,0.7833985471283619,ACTTRAV_C03,0.4924730509679148
3,241.0,65-74,ACTTRAV_C03,0.8308269970464358,ACTTRAV_C03,0.6739912442601125
3,241.0,75-84,GARD_B08,0.7064225705556462,ACTTRAV_C03,0.38417476115501187
3,241.0,85+,GARD_B08,0.4329728595451972,GARD_B08,0.2477767768747704
3,255.0,16-24,WALKTRAV_B02,0.8271811051265825,WALKTRAV_B02,0.6665936848081871
3,255.0,25-34,ACTTRAV_C03,0.7392028172159357,ACTTRAV_C03,0.392892151048647
3,255.0,35-44,ACTTRAV_C03,0.8152182393296885,ACTTRAV_C03,0.49160297582490814
3,255.0,45-54,GARD_B08,0.6159243868734215,GARD_B08,0.2808721296195686
3,255.0,55-64,ACTTRAV_C03,0.7094258747454659,ACTTRAV_C03,0.35500908268646014
3,255.0,65-74,GARD_B08,0.6600589623101318,ACTTRAV_C03,0.47994352685679137
3,255.0,75-84,GARD_B08,0.6740919948947148,GARD_B08,0.3903274989532349
3,255.0,85+,GARD_B08,0.6353817723666628,ACTTRAV_C03,0.28511644615301834
3,272.0,16-24,ACTTRAV_C03,0.9271584662288267,ACTTRAV_C03,0.5991380952524756
3,272.0,25-34,ACTTRAV_C03,0.8963184088337255,ACTTRAV_C03,0.5704103825259094
3,272.0,35-44,ACTTRAV_C03,0.8116068604763649,ACTTRAV_C03,0.5686918755550117
3,272.0,45-54,ACTTRAV_C03,0.7226098178549216,ACTTRAV_C03,0.515718674010441
3,272.0,55-64,ACTTRAV_C03,0.7990368808038857,ACTTRAV_C03,0.528033801427446
3,272.0,65-74,ACTTRAV_C03,0.7263224982316869,ACTTRAV_C03,0.37896952257597516
3,272.0,75-84,ACTTRAV_C03,0.4627462778020575,ACTTRAV_C03,0.39572909674170903
3,272.0,85+,ACTTRAV_C03,1.0,ACTTRAV_C03,0.384803048666105
3,279.0,16-24,ACTTRAV_C03,0.8840525920329201,WALKTRAV_B02,0.5983767367685394
3,279.0,25-34,ACTTRAV_C03,0.8593245508841961,ACTTRAV_C03,0.5387496341199768
3,279.0,35-44,ACTTRAV_C03,0.9292794034605805,ACTTRAV_C03,0.5314554356112828
3,279.0,45-54,ACTTRAV_C03,0.7125196758340936,ACTTRAV_C03,0.4411852569630103
3,279.0,55-64,WALKTRAV_B02,0.7175371092057891,ACTTRAV_C03,0.533306941485987
3,279.0,65-74,GARD_B08,0.6938548929662827,GARD_B08,0.42705734939660794
3,279.0,75-84,GARD_B08,0.7023668527158379,GARD_B08,0.3904463431761848
3,279.0,85+,GARD_B08,0.4591154041668949,GARD_B08,0.4591154041668949
3,280.0,16-24,WALKTRAV_B02,0.9364327031558578,ACTTRAV_C03,0.44820181730871034
3,280.0,25-34,ACTTRAV_C03,0.9268530444308603,ACTTRAV_C03,0.6366731750478529
3,280.0,35-44,ACTTRAV_C03,0.8252401985127075,ACTTRAV_C03,0.4507046326806865
3,280.0,45-54,ACTTRAV_C03,0.7906070364015438,ACTTRAV_C03,0.5147736678613318
3,280.0,55-64,ACTTRAV_C03,0.8021900102664644,ACTTRAV_C03,0.4556558000747446
3,280.0,65-74,WALKTRAV_B02,0.8000448602972318,ACTTRAV_C03,0.7244309266569042
3,280.0,75-84,ACTTRAV_C03,0.38589375011174,GARD_B08,0.3767117126265086
3,280.0,85+,ACTTRAV_C03,1.0,ACTTRAV_C03,0.7047454567842301
3,293.0,16-24,ACTTRAV_C03,0.9879924866951745,ACTTRAV_C03,0.7710740080643422
3,293.0,25-34,ACTTRAV_C03,0.8449353820909736,ACTTRAV_C03,0.5805965293255718
3,293.0,35-44,ACTTRAV_C03,0.9379044984744274,ACTTRAV_C03,0.6242395898671717
3,293.0,45-54,ACTTRAV_C03,0.9223296030148634,ACTTRAV_C03,0.5036114188676493
3,293.0,55-64,ACTTRAV_C03,0.9155540745557186,ACTTRAV_C03,0.6128469546456985
3,293.0,65-74,ACTTRAV_C03,0.7496540713588099,ACTTRAV_C03,0.6172649478327323
3,293.0,75-84,ACTTRAV_C03,0.7618866021824261,ACTTRAV_C03,0.4760293214645076
3,293.0,85+,GARD_B08,0.4928425856296152,ACTTRAV_C03,0.48607777567545096
4,8.0,16-24,WALKTRAV_B02,0.9061528667858102,ACTTRAV_C03,0.3782731549521093
4,8.0,25-34,ACTTRAV_C03,0.7110586103800901,ACTTRAV_C03,0.3935598462902455
4,8.0,35-44,ACTTRAV_C03,0.7211416037808623,ACTTRAV_C03,0.34893065808558466
4,8.0,45-54,ACTTRAV_C03,0.6266409484946115,ACTTRAV_C03,0.28619735550491965
4,8.0,55-64,GARD_B08,0.6427514796395121,ACTTRAV_C03,0.3434533546833194
4,8.0,65-74,GARD_B08,0.628958454678978,GARD_B08,0.526264319383748
4,8.0,75-84,WALKTRAV_B02,0.46239030010605287,ACTTRAV_C03,0.2951230221015403
4,8.0,85+,GARD_B08,0.6204548774953241,GARD_B08,0.3693691583796159
4,9.0,16-24,ACTTRAV_C03,0.8773695097387973,ACTTRAV_C03,0.5119805311672967
4,9.0,25-34,ACTTRAV_C03,0.7731208232558379,ACTTRAV_C03,0.5117921310966144
4,9.0,35-44,ACTTRAV_C03,0.8086831576347893,ACTTRAV_C03,0.33497363129494456
4,9.0,45-54,ACTTRAV_C03,0.7143649831534841,ACTTRAV_C03,0.3992647255030006
4,9.0,55-64,ACTTRAV_C03,0.69313591529933,ACTTRAV_C03,0.3447784920714133
4,9.0,65-74,ACTTRAV_C03,0.6785663700601319,ACTTRAV_C03,0.4567425621166358
4,9.0,75-84,WALKTRAV_B02,0.604733798084951,GARD_B08,0.44454051746754386
4,9.0,85+,GARD_B08,0.5174291312562153,GARD_B08,0.2580362126286452
4,17.0,16-24,WALKTRAV_B02,0.8974232671851778,ACTTRAV_C03,0.4272638749222819
4,17.0,25-34,ACTTRAV_C03,0.7319403579233585,ACTTRAV_C03,0.4266836911934898
4,17.0,35-44,ACTTRAV_C03,0.8002685370762023,ACTTRAV_C03,0.5018968331272222
4,17.0,45-54,GARD_B08,0.7283339015940763,ACTTRAV_C03,0.4572957016590178
4,17.0,55-64,GARD_B08,0.6619404982360815,ACTTRAV_C03,0.35348841272866444
4,17.0,65-74,GARD_B08,0.7191560876568818,ACTTRAV_C03,0.4591760871225422
4,17.0,75-84,GARD_B08,0.8986940830038083,GARD_B08,0.6036890386657962
4,17.0,85+,ACTTRAV_C03,1.0,GARD_B08,1.0
4,30.0,16-24,ACTTRAV_C03,0.8712679624822561,ACTTRAV_C03,0.544494366671427
4,30.0,25-34,ACTTRAV_C03,0.7282924187207678,ACTTRAV_C03,0.3522433141391929
4,30.0,35-44,ACTTRAV_C03,0.7375060594315994,ACTTRAV_C03,0.33118440682451644
4,30.0,45-54,ACTTRAV_C03,0.7587329580028846,ACTTRAV_C03,0.4199251303777911
4,30.0,55-64,ACTTRAV_C03,0.6103636902989648,ACTTRAV_C03,0.38848725080822094
4,30.0,65-74,ACTTRAV_C03,0.7842174173567629,ACTTRAV_C03,0.5677126072178731
4,30.0,75-84,ACTTRAV_C03,0.7707587544336252,GARD_B08,0.4511533130085722
4,30.0,85+,ACTTRAV_C03,0.8075580075211205,ACTTRAV_C03,0.746757098145254
4,35.0,16-24,ACTTRAV_C03,0.8667617163776876,RUNJOG_U07,0.36704862651124953
4,35.0,25-34,ACTTRAV_C03,0.8219401928769355,ACTTRAV_C03,0.5064224987140132
4,35.0,35-44,WALKTRAV_B02,0.7184592050953825,ACTTRAV_C03,0.3866541466755957
4,35.0,45-54,ACTTRAV_C03,0.7805249847634944,ACTTRAV_C03,0.49942758362439166
4,35.0,55-64,GARD_B08,0.8135633465778304,ACTTRAV_C03,0.4853897516481657
4,35.0,65-74,GARD_B08,0.8433425156732856,GARD_B08,0.6785803699232035
4,35.0,75-84,GARD_B08,0.7032223835738421,GARD_B08,0.5981496829671354
4,35.0,85+,GARD_B08,0.9347119775050885,GARD_B08,0.9347119775050885
4,44.0,16-24,ACTTRAV_C03,0.8873578100167508,ACTTRAV_C03,0.5980214670894993
4,44.0,25-34,ACTTRAV_C03,0.889026633554869,ACTTRAV_C03,0.5735041829076458
4,44.0,35-44,ACTTRAV_C03,0.8347427011248802,ACTTRAV_C03,0.5590037579014456
4,44.0,45-54,ACTTRAV_C03,0.8859299635297919,ACTTRAV_C03,0.6922906536471021
4,44.0,55-64,ACTTRAV_C03,0.7574279467730336,ACTTRAV_C03,0.33442321570014516
4,44.0,65-74,ACTTRAV_C03,0.7781267646169086,ACTTRAV_C03,0.7027814331362736
4,44.0,75-84,ACTTRAV_C03,0.6994733340309695,ACTTRAV_C03,0.5563930979708431
4,44.0,85+,GARD_B08,0.25967663561144677,ACTTRAV_C03,0.13590194049343188
4,68.0,16-24,WALKTRAV_B02,0.759025157715737,ACTTRAV_C03,0.6070069315123618
4,68.0,25-34,ACTTRAV_C03,0.7685052993200941,ACTTRAV_C03,0.4295066997388188
4,68.0,35-44,ACTTRAV_C03,0.7086327148523046,ACTTRAV_C03,0.4418242671863889
4,68.0,45-54,ACTTRAV_C03,0.6510456467593412,ACTTRAV_C03,0.4089008339707992
4,68.0,55-64,WALKTRAV_B02,0.7021315639581948,ACTTRAV_C03,0.44027598713575994
4,68.0,65-74,GARD_B08,0.820731621563267,GARD_B08,0.5962785941641879
4,68.0,75-84,GARD_B08,0.8891367922148481,GARD_B08,0.6928680352039479
4,68.0,85+,GARD_B08,0.6218092230103308,ACTTRAV_C03,0.13936827749749595
4,78.0,16-24,ACTTRAV_C03,0.9092564083981063,WALKTRAV_B02,0.47549672166018686
4,78.0,25-34,ACTTRAV_C03,0.8395796881003794,ACTTRAV_C03,0.4125688678023269
4,78.0,35-44,ACTTRAV_C03,0.7358181766202132,ACTTRAV_C03,0.45441319860349855
4,78.0,45-54,ACTTRAV_C03,0.7010824649863014,ACTTRAV_C03,0.43444224399056464
4,78.0,55-64,GARD_B08,0.5954264359738066,ACTTRAV_C03,0.31301660539197956
4,78.0,65-74,GARD_B08,0.7422917653033453,ACTTRAV_C03,0.5808793306010465
4,78.0,75-84,ACTTRAV_C03,0.6014553957953377,ACTTRAV_C03,0.4399646129043489
4,78.0,85+,ACTTRAV_C03,0.853917365833904,ACTTRAV_C03,0.853917365833904
4,91.0,16-24,WALKTRAV_B02,0.7812396361405444,ACTTRAV_C03,0.3787370302677584
4,91.0,25-34,ACTTRAV_C03,0.785639271462725,ACTTRAV_C03,0.46224276059693714
4,91.0,35-44,ACTTRAV_C03,0.6797635072246941,ACTTRAV_C03,0.37922957668213714
4,91.0,45-54,ACTTRAV_C03,0.7299590503514726,ACTTRAV_C03,0.44564950477356857
4,91.0,55-64,ACTTRAV_C03,0.821190340549003,ACTTRAV_C03,0.5263705088015572
4,91.0,65-74,ACTTRAV_C03,0.7671845648735938,WALKTRAV_B02,0.5769022303208812
4,91.0,75-84,ACTTRAV_C03,0.42714994852921556,ACTTRAV_C03,0.35110305716596085
4,91.0,85+,GARD_B08,0.6007779919932796,GARD_B08,0.5429227068559224
4,107.0,16-24,ACTTRAV_C03,0.7870649810768076,ACTTRAV_C03,0.3903706085504441
4,107.0,25-34,ACTTRAV_C03,0.8347541373013372,ACTTRAV_C03,0.5256159999492585
4,107.0,35-44,ACTTRAV_C03,0.8579590259881031,ACTTRAV_C03,0.5092565972267894
4,107.0,45-54,ACTTRAV_C03,0.7800651759226782,ACTTRAV_C03,0.3963730825667422
4,107.0,55-64,ACTTRAV_C03,0.7576577194681748,ACTTRAV_C03,0.43754348441116797
4,107.0,65-74,WALKTRAV_B02,0.6571054238199913,WALKTRAV_B02,0.573970219619773
4,107.0,75-84,GARD_B08,0.6910448602045268,GARD_B08,0.42831227495866014
4,107.0,85+,GARD_B08,0.48344046828883835,GARD_B08,0.48344046828883835
4,109.0,16-24,WALKTRAV_B02,0.9185490957688551,ACTTRAV_C03,0.675433551852492
4,109.0,25-34,ACTTRAV_C03,0.8360787886877687,ACTTRAV_C03,0.5487783250882955
4,109.0,35-44,ACTTRAV_C03,0.9115503897819369,ACTTRAV_C03,0.6312277980525723
4,109.0,45-54,ACTTRAV_C03,0.8951508721402304,ACTTRAV_C03,0.5924213718951749
4,109.0,55-64,ACTTRAV_C03,0.7459239004890617,ACTTRAV_C03,0.4558285330365577
4,109.0,65-74,ACTTRAV_C03,0.6803915984179848,ACTTRAV_C03,0.6084318634650263
4,109.0,75-84,ACTTRAV_C03,0.30978074518808574,ACTTRAV_C03,0.2024295959732955
4,109.0,85+,DANCEOTHER_O01,0.3267276557756562,ABSEILING_H03,0.0
4,112.0,16-24,ACTTRAV_C03,0.8994702962096943,ACTTRAV_C03,0.555248602253294
4,112.0,25-34,ACTTRAV_C03,0.9627959327423352,ACTTRAV_C03,0.659673199896124
4,112.0,35-44,ACTTRAV_C03,0.8918648555795928,ACTTRAV_C03,0.5803294694428661
4,112.0,45-54,ACTTRAV_C03,0.8541667737774279,ACTTRAV_C03,0.5384865208275639
4,112.0,55-64,ACTTRAV_C03,0.7440275763719798,ACTTRAV_C03,0.433339671607265
4,112.0,65-74,WALKTRAV_B02,0.7448311494395904,WALKTRAV_B02,0.6125878256230323
