year,LA_2023,activity_level_3cat,activity_level_3cat_label,n,n_frequent,weighted_n,weighted_frequent,sum_weight_squared,n_not_frequent,frequent_volunteer_rate,effective_n,small_cell,few_frequent_cases
5,117,0,inactive,103,9,148.5851209703325,8.667286994180118,353.53797875514556,94,0.05833213270331884,62.44742998052516,False,False
5,117,1,fairly_active,51,5,66.16596618414162,4.862750817407216,125.52125658733323,46,0.07349323372493424,34.878037394685904,False,False
5,117,2,active,210,30,300.93645651062553,43.47018490138655,692.3594644706847,180,0.1444497134226464,130.80308063154405,False,False
5,122,0,inactive,72,6,152.3976547318,20.067791049318117,525.6069722725931,66,0.1316804453758479,44.18709490730999,False,False
5,122,1,fairly_active,41,4,76.46585191783613,10.32676637813671,200.60128558227024,37,0.1350506941220376,29.147502681992894,False,True
5,122,2,active,190,33,321.8619100072023,42.695276333400294,1025.7402656664653,157,0.13265091334493387,100.99543966539564,False,False
5,126,0,inactive,100,12,210.8509441543742,20.09339041740718,1248.9734060450064,88,0.09529665849015992,35.595730409962776,False,False
5,126,1,fairly_active,34,4,41.06954758437172,3.8551379193850446,82.9363388232586,30,0.0938685265881051,20.337378798206053,False,True
5,126,2,active,247,35,358.21684709822506,51.58859639421859,868.5239299571225,212,0.14401499207007623,147.74412669473372,False,False
5,129,0,inactive,88,13,134.5552765820066,18.90793454884374,287.1122134778849,75,0.14052168765986695,63.05939492001046,False,False
5,129,1,fairly_active,47,4,74.29972896944057,4.92578172514424,217.76329721610452,43,0.06629609277808014,25.350689466526248,False,True
5,129,2,active,223,35,331.636171640219,64.15181182491638,890.6112957731443,188,0.1934403340493043,123.49107951152176,False,False
5,135,0,inactive,71,3,92.07951223492125,3.779747168731137,215.36931131154037,68,0.04104873143862793,39.36789564765949,False,True
5,135,1,fairly_active,37,2,53.78341474956207,1.5273727892085915,173.09286868248347,35,0.028398583398258997,16.711582193658217,False,True
5,135,2,active,297,34,397.9888590390931,46.08161988094579,942.9478623701352,263,0.11578620565461444,167.9786743681744,False,False
5,136,0,inactive,52,4,52.66111444307907,3.832271885262357,85.80701212126222,48,0.07277232785121981,32.318955127676546,False,True
5,136,1,fairly_active,42,3,44.367168790299985,4.011486821456652,71.74581883647029,39,0.09041565939032119,27.436381637146443,False,True
5,136,2,active,238,19,246.27358723082276,26.691453084535265,475.76394255845406,219,0.10838130627267956,127.48061452783574,False,False
5,139,0,inactive,46,6,57.247244757773466,7.9317733291785295,106.60197167965126,40,0.13855292709264394,30.742836935557353,False,False
5,139,1,fairly_active,34,5,42.87597201282408,7.324103988807689,94.25776529652262,29,0.17082071017811726,19.5034220285328,False,False
5,139,2,active,265,46,263.34881508601836,49.22797253715033,377.44692960871504,219,0.18693067793402016,183.74132352621098,False,False
5,142,0,inactive,46,1,83.82709352962085,0.7497612415601516,235.8423363988796,45,0.008944139776183682,29.795251000817277,False,True
5,142,1,fairly_active,31,4,68.83075940789715,12.857026318047987,250.54684501420462,27,0.186791870795092,18.909331867257087,False,True
5,142,2,active,286,30,565.3643077636663,53.391443224883865,1886.7561283342309,256,0.09443723717911562,169.41076575449566,False,False
5,147,0,inactive,69,9,139.76658334003815,15.786739146558016,720.801732749829,60,0.11295074093748471,27.10134691827635,False,False
5,147,1,fairly_active,46,5,88.89780223084183,17.930925800160086,358.8603203858265,41,0.20170268949505263,22.021992381261875,False,False
5,147,2,active,285,29,410.6223754330297,34.61661997514542,1027.4242846721554,256,0.08430280970110263,164.11013222260615,False,False
5,160,0,inactive,76,6,95.6653209566618,5.68517692715362,209.5207604413101,70,0.05942777247074844,43.679937083393156,False,False
5,160,1,fairly_active,50,2,57.908092980812036,3.982527053357387,120.21528739954341,48,0.06877323787327974,27.894515790901885,False,True
5,160,2,active,259,35,275.27911575464225,35.09723990666356,542.3814810900539,224,0.1274969218440309,139.71456292785166,False,False
5,171,0,inactive,127,12,229.24622321336017,16.674032186603174,705.0664782502788,115,0.07273416308841259,74.53741239834497,False,False
5,171,1,fairly_active,50,6,96.01433377752687,11.49455152449467,342.9600448926717,44,0.11971703674087343,26.8799600070828,False,False
5,171,2,active,214,22,369.1081367720979,25.671326727585154,1317.5411115195514,192,0.0695496093694506,103.40536279299852,False,False
5,196,0,inactive,125,9,223.2609223380319,16.918408164428072,603.0386468408705,116,0.07577863598902668,82.65712273061315,False,False
5,196,1,fairly_active,50,4,86.71273609010397,7.006707771341633,254.15467271679046,46,0.08080367529933435,29.58473483826402,False,True
5,196,2,active,216,43,292.2619191856255,51.36457332791703,666.3329681832823,173,0.17574842959713008,128.18970917640414,False,False
5,201,0,inactive,51,6,70.9438621890125,6.542687135154555,155.51173853187376,45,0.09222344165198071,32.36431943857425,False,False
5,201,1,fairly_active,30,2,35.06094351613708,2.6505539227580366,59.70845013113047,28,0.07559847673631766,20.5878691800249,False,True
5,201,2,active,305,62,318.7302343519498,66.33567539662405,593.3863765109215,243,0.20812482860780182,171.20204694854337,False,False
5,241,0,inactive,74,6,142.18027760268743,10.739903911879052,424.1515868206216,68,0.07553722705402885,47.66039304652302,False,False
5,241,1,fairly_active,44,3,60.86753298917313,5.8390465920055625,116.16179658485609,41,0.09593039680192375,31.893933126987104,False,True
5,241,2,active,275,30,471.8827094301236,62.39518258233258,1552.6628051637422,245,0.13222604120775072,143.41381188405012,False,False
5,255,0,inactive,70,2,104.91662638725974,4.112774044530763,269.13509954092234,68,0.039200403083397145,40.89952782546723,False,True
5,255,1,fairly_active,31,3,32.23922991128263,2.2429946800187044,47.84314337597727,28,0.0695734571263358,21.724491158631146,False,True
5,255,2,active,241,36,285.55061127571787,35.602600980395856,560.2705740560131,205,0.1246805279853497,145.53530985866885,False,False
5,272,0,inactive,94,5,200.64024350256108,8.106246830086805,694.0555507880035,89,0.04040189888417541,58.001851965683926,False,False
5,272,1,fairly_active,34,1,52.94862989764982,1.9618640221430348,121.45927300987832,33,0.0370522150608115,23.082283785860323,False,True
5,272,2,active,264,31,403.27042150694814,42.98684350351382,1105.595141139866,233,0.10659557758508499,147.09456184360897,False,False
5,279,0,inactive,74,6,123.66674882271532,15.053239898582856,351.8977301324516,68,0.12172423098275752,43.45996991405491,False,False
5,279,1,fairly_active,28,4,63.131844456721524,6.6965235226585005,270.2597903269887,24,0.10607203987599534,14.747402044845243,True,True
5,279,2,active,256,43,380.6827705928032,60.47950672804789,1023.3658154691161,213,0.15887114258906063,141.61052639791475,False,False
5,280,0,inactive,56,6,120.21223721308967,10.449835906908048,416.0631563686464,50,0.08692822086311015,34.73266439139367,False,False
5,280,1,fairly_active,34,4,72.87041530710863,8.293677395006117,277.0893402220164,30,0.11381405416797528,19.163845937832914,False,True
5,280,2,active,273,51,533.5050275898014,99.32140800716402,1906.8972961783006,222,0.18616770765191318,149.2621626943569,False,False
5,293,0,inactive,85,4,155.60639262877427,11.8624042625665,428.32916282484445,81,0.0762333992978444,56.52977085952413,False,True
5,293,1,fairly_active,36,3,71.2735102265625,1.7553121289159783,368.41275771382834,33,0.024627833304915598,13.78864643976805,False,True
5,293,2,active,219,28,344.9264532974629,56.412270445135675,961.8396571290297,191,0.16354869249905285,123.69448202987392,False,False
6,8,0,inactive,139,8,149.58265100941182,4.35831737599148,250.56140771970556,131,0.029136516478219472,89.29934456639707,False,False
6,8,1,fairly_active,49,1,56.175304580858146,1.2888381262282682,97.52941850283392,48,0.022943144426980866,32.356030551545715,False,True
6,8,2,active,198,22,213.1788525430138,26.347495996096722,395.2140504106045,176,0.12359338499948301,114.98888545167122,False,False
6,9,0,inactive,83,1,195.38443764541057,1.068534314394498,851.3314737591269,82,0.00546888138723569,44.841615341023406,False,True
6,9,1,fairly_active,40,5,92.96454453483291,15.704375385183676,366.0320769310665,35,0.16892865407735524,23.611063306335645,False,False
6,9,2,active,279,31,525.3606164711289,56.232524951875334,1560.1970457221016,248,0.10703604950365667,176.90315341622926,False,False
6,17,0,inactive,90,7,151.4249211550167,9.080966903496341,360.26267585748394,83,0.05997009497663845,63.64663420163373,False,False
6,17,1,fairly_active,44,3,75.44209777196276,4.461095914916284,231.25938621360314,41,0.059132712990043634,24.610936703677904,False,True
6,17,2,active,222,17,308.3757458612497,24.03539212311827,640.6059230682455,205,0.07794190187036543,148.44633371482465,False,False
6,30,0,inactive,104,9,209.4005472988517,18.282220275519304,633.4603630406166,95,0.08730741400320857,69.22073071562825,False,False
6,30,1,fairly_active,47,5,89.59573698622899,18.21049775265231,278.9966799686888,42,0.20325183279034015,28.77237136659267,False,False
6,30,2,active,218,33,384.8497292796203,55.268116181475925,1167.2564932614375,185,0.1436096012979647,126.88669112712668,False,False
6,35,0,inactive,61,3,140.20161294520048,10.325871490162402,457.2710051004093,58,0.07365016188649981,42.986526705579244,False,True
6,35,1,fairly_active,36,0,69.37679403553793,0.0,182.6942270796783,36,0.0,26.345329174250807,False,True
6,35,2,active,239,29,513.7377790334394,55.00291784776043,1637.4558725492054,210,0.10706418739778968,161.18083548433458,False,False
6,44,0,inactive,90,6,134.80903557249997,8.530441071285821,352.2538115880889,84,0.06327796230467186,51.591992688609636,False,False
6,44,1,fairly_active,43,0,59.8039359016157,0.0,155.2085115685917,43,0.0,23.043264271908072,False,True
6,44,2,active,257,18,409.56155902046464,24.135304590993897,1078.5589798338349,239,0.05892961402119266,155.52294660150716,False,False
6,68,0,inactive,87,2,196.28564027356714,4.097815774214645,664.6722751547031,85,0.020876798570203296,57.965487681334025,False,True
6,68,1,fairly_active,53,7,107.17279665546529,10.704264541294549,322.87853869573604,46,0.09987855944177867,35.57377455110923,False,False
6,68,2,active,233,28,513.748907228928,66.08682911308284,1812.3990164122717,205,0.12863643733967955,145.62904597101092,False,False
6,78,0,inactive,111,12,213.24547346495132,25.355002883061495,677.0484749719637,99,0.11890054438707137,67.16451426195782,False,False
6,78,1,fairly_active,45,4,76.56348663078931,6.6279227756439525,225.2439078611038,41,0.08656767171021955,26.024976838342834,False,True
6,78,2,active,230,26,420.5169365620006,51.26029688145552,1220.020862064907,204,0.12189829332569047,144.94382795733023,False,False
6,91,0,inactive,97,4,194.20471739380724,8.977155044202501,618.0752550058319,93,0.04622521617741487,61.02084164112454,False,True
6,91,1,fairly_active,41,3,70.00251185689625,1.952531285421516,216.33356690181148,38,0.02789230319924818,22.65183224431856,False,True
6,91,2,active,227,30,426.59460697791474,41.344857472018724,1209.9813548909979,197,0.09691837823481719,150.4014569869431,False,False
6,107,0,inactive,92,1,168.32785588317816,0.6667671315005614,515.1261267480893,91,0.003961121752559523,55.00452334867539,False,True
6,107,1,fairly_active,32,4,40.76057929115285,3.324134864171806,65.59763955961336,28,0.08155268943621993,25.327509271739892,False,True
6,107,2,active,252,18,397.10284968773374,25.005252248189333,954.4260106024723,234,0.0629692087776567,165.2204272289039,False,False
6,109,0,inactive,64,4,124.90787227772196,4.403880559156239,379.73996449990494,60,0.03525702967195364,41.085948321227086,False,True
6,109,1,fairly_active,24,0,31.49073556391845,0.0,51.402055377209756,24,0.0,19.29234967511271,True,True
6,109,2,active,273,23,448.1047423714239,35.51492641875771,1076.7884474721086,250,0.07925585931273227,186.47846808456902,False,False
6,112,0,inactive,59,2,70.491984581526,1.6492515757736572,128.33556692621988,57,0.02339629938870923,38.719740826787685,False,True
6,112,1,fairly_active,29,0,33.43347856619577,0.0,64.6000051094652,29,0.0,17.303365334757412,True,True
6,112,2,active,257,29,307.69298632396,37.32104595366383,620.2913668060417,228,0.12129313183099243,152.62984284377515,False,False
6,114,0,inactive,62,3,114.4309439465394,7.99205179722635,315.21601280405486,59,0.06984170121816113,41.54116669395165,False,True
6,114,1,fairly_active,42,1,66.09864479849196,0.6590372370941235,167.125722088698,41,0.009970510577081596,26.142180806126593,False,True
6,114,2,active,244,26,383.5843010636902,43.301932381969024,950.88387023708,218,0.11288765536517405,154.73699852100202,False,False
6,117,0,inactive,91,4,148.7733275774322,5.6832645195086595,388.58016244973743,87,0.03820082949042519,56.95994066944913,False,True
6,117,1,fairly_active,51,4,68.72773450919205,5.482446211990212,136.899257392512,47,0.07977050678510228,34.5034851228079,False,True
6,117,2,active,232,29,311.1822150491005,39.0870551638127,660.1570230113228,203,0.12560825546423107,146.6838457934632,False,False
6,122,0,inactive,78,3,138.13313507303576,5.506904733810657,369.6990010438907,75,0.03986664554380067,51.611616345266434,False,True
6,122,1,fairly_active,33,2,61.83824716486305,2.3995023144751872,161.07555498690004,31,0.03880288372466357,23.74021814007525,False,True
6,122,2,active,192,23,353.45044544121913,43.57040570772913,1053.3607880744173,169,0.12327161068743127,118.59869742347996,False,False
6,126,0,inactive,117,8,210.75539301770425,13.05076840421879,641.9854677431979,109,0.061923769623880874,69.18822608585069,False,False
6,126,1,fairly_active,41,2,66.66937574492819,2.9815376285803126,207.2009470713634,39,0.04472124712832833,21.451666727602145,False,True
6,126,2,active,200,26,356.67995047960943,42.682208569518075,1034.740100343915,174,0.1196652867987827,122.94931551589866,False,False
6,129,0,inactive,113,5,176.2813395828005,14.17233179036912,521.5887251516131,108,0.08039609764658205,59.57780371129353,False,False
6,129,1,fairly_active,44,4,65.88410391439766,2.9672466193451994,202.29176664039792,40,0.04503736778753952,21.45769558836955,False,True
6,129,2,active,257,17,328.1132508988833,28.86754251774493,702.973588036967,240,0.08798042273105643,153.1470132698245,False,False
6,135,0,inactive,73,3,100.57249674380795,3.6796222198360375,272.95304361964145,70,0.036586764164851904,37.057022582163306,False,True
6,135,1,fairly_active,38,3,58.00194856434731,6.328550003065038,151.6000736519479,35,0.10910926545931729,22.191453844441877,False,True
6,135,2,active,318,28,386.0573358526125,36.32161772350478,734.6970147720638,290,0.0940834802252573,202.85949659378412,False,False
6,136,0,inactive,81,4,81.69507908244817,4.799874637600174,123.2601194085555,77,0.05875353438064553,54.14635308088313,False,True
6,136,1,fairly_active,35,1,30.35782512696082,0.6196233582639649,43.914816531027775,34,0.020410663664890694,20.98602747862977,False,True
6,136,2,active,221,25,228.88315540501802,32.10787112581619,360.3086289056156,196,0.14028062077788123,145.39618156600065,False,False
6,139,0,inactive,73,4,76.70838401577407,3.7897007612591374,126.08686644810815,69,0.049403996836640894,46.667637511105355,False,True
6,139,1,fairly_active,39,3,41.32949674969982,3.8858591227017723,59.06330218775943,36,0.09402144783507424,28.920281093552685,False,True
6,139,2,active,261,36,269.55220809250494,45.90713056584285,477.62981901639995,225,0.17030886480472993,152.12281560890207,False,False
6,142,0,inactive,79,3,126.66194595789219,3.4454924025737466,305.6481807087096,76,0.027202269604472796,52.489265653865026,False,True
6,142,1,fairly_active,33,3,60.877916927235844,13.089414129783727,234.43906568359836,30,0.2150108740650376,15.808460755432506,False,True
6,142,2,active,278,30,519.1624851892117,50.96789864322963,1681.4071275998815,248,0.09817330815930218,160.30007343466994,False,False
6,147,0,inactive,65,2,121.9744501019126,5.126232816862087,365.53208559502156,63,0.0420271033202363,40.701670425034216,False,True
6,147,1,fairly_active,46,6,82.45794443519684,10.29574412701837,277.22552200423405,40,0.12486054797436441,24.52628658184712,False,False
6,147,2,active,250,21,435.97491421185083,33.14869485510848,1303.7419537467622,229,0.07603349131918338,145.79121679392586,False,False
6,160,0,inactive,72,2,88.19617855782359,1.7766855358187974,154.16143418262794,70,0.020144699746304298,50.45727521572349,False,True
6,160,1,fairly_active,38,1,53.49104828351849,0.5546989467115337,120.88159654251635,37,0.010369939728446975,23.670205625248634,False,True
6,160,2,active,252,28,295.77387213132135,33.64169016681843,528.7806400132287,224,0.11374125078864901,165.44135094160535,False,False
6,171,0,inactive,112,10,209.94117596792285,20.192096286455524,637.4218632039025,102,0.09617978080460356,69.14619643771971,False,False
6,171,1,fairly_active,42,6,69.61057233610094,9.795668110176958,185.25568542680537,36,0.1407209821933442,26.156453821084234,False,False
6,171,2,active,242,26,422.21264723205013,33.04327797929375,1245.7181469755471,216,0.07826217001295321,143.1010055649409,False,False
6,196,0,inactive,98,2,192.08785450043092,1.426582670934108,582.7676147625566,96,0.0074267197925879675,63.31467794690749,False,True
6,196,1,fairly_active,36,1,62.59448649567258,1.3572407485233853,147.58889643836605,35,0.021683071856771555,26.547185013292275,False,True
6,196,2,active,231,25,366.95305571795694,38.54872141873125,942.2399279035611,206,0.10505082548858811,142.9089779716149,False,False
6,201,0,inactive,56,5,77.42843042259031,10.32895407085621,225.09963361001385,51,0.13340001875903534,26.633370039564586,False,False
6,201,1,fairly_active,32,1,40.301175024025696,0.5262240148055367,87.38369034836371,31,0.013057287150854194,18.58681753817194,False,True
6,201,2,active,281,40,307.1904025364323,38.22623181086241,495.2403624762246,241,0.1244382360100877,190.54574416887442,False,False
6,241,0,inactive,77,6,153.24505009479472,11.877052641208676,474.7286971461343,71,0.07750366249260082,49.46835006969701,False,False
6,241,1,fairly_active,27,2,43.092738067947536,2.129136507759173,107.81857276532786,25,0.04940824378348863,17.2232299738798,True,True
6,241,2,active,280,17,495.7791428743523,36.330331909825276,1422.3186240802029,263,0.07327926644754526,172.8142726586186,False,False
6,255,0,inactive,90,7,121.72540850883371,14.625727428510363,286.54395724523823,83,0.12015344707139727,51.70960581088532,False,False
6,255,1,fairly_active,38,3,33.124981561875074,1.445886649775188,45.407002926056236,35,0.04364943259136239,24.165092007094618,False,True
6,255,2,active,251,29,273.9097236613997,34.65948271057351,459.61598692767035,222,0.12653615303346694,163.23743918870963,False,False
6,272,0,inactive,103,4,202.09737435547848,5.863880024581362,694.1058930284552,99,0.02901512225620067,58.84310900052252,False,True
6,272,1,fairly_active,54,2,86.91397112870789,4.21701302319047,313.9690979222263,52,0.04851939185871097,24.059814890550435,False,True
6,272,2,active,255,16,388.96150136698765,25.1645972836066,957.2541396513365,239,0.06469688438358748,158.046900273282,False,False
6,279,0,inactive,90,2,164.56715013465077,2.363780148667921,486.5481615992476,88,0.014363620848594924,55.66221196771771,False,True
6,279,1,fairly_active,48,0,81.85958455967783,0.0,259.76913271052973,48,0.0,25.79595009754375,False,True
6,279,2,active,255,26,331.2838175513974,23.03886160506927,721.2771189814742,229,0.06954418050164758,152.15922546719028,False,False
6,280,0,inactive,61,4,137.9867598120489,10.53444741916056,496.3416208072982,57,0.07634390019382643,38.3613726619561,False,True
6,280,1,fairly_active,27,3,44.00567872702201,2.546475493191186,115.60791793187234,24,0.057866974600882685,16.75058071166938,True,True
6,280,2,active,318,29,554.4685138923487,60.8506993379719,1497.9364467878302,289,0.10974599605449589,205.23923665603638,False,False
6,293,0,inactive,68,5,130.93528779651803,16.94407209527983,376.06478914211453,63,0.12940798756720207,45.58802122758236,False,False
6,293,1,fairly_active,43,0,78.08069104181605,0.0,239.52638241292732,43,0.0,25.452704842581458,False,True
6,293,2,active,221,16,377.2913273396139,44.7437966573347,1049.7799964833548,205,0.11859216847849553,135.5986455853036,False,False
7,8,0,inactive,124,8,137.6067701731478,6.481132387958198,243.17844985941508,116,0.04709893546518911,77.86719262513792,False,False
7,8,1,fairly_active,37,2,34.755978641473455,1.1171276744144527,53.81741425515629,35,0.03214202902868089,22.445858242080472,False,True
7,8,2,active,200,38,248.93353206933685,47.95215638110036,482.9091116842474,162,0.19263036193831845,128.32208357466982,False,False
7,9,0,inactive,81,3,187.01293858709278,8.750881513118202,670.1453225569679,78,0.04679292020772604,52.18844036027225,False,True
7,9,1,fairly_active,42,2,113.99495838280107,12.777942867440187,493.2274556241328,40,0.11209217537964426,26.34656767079763,False,True
7,9,2,active,256,34,554.2733329686549,87.56729627200805,2021.9729052458626,222,0.1579857645378731,151.94018022849073,False,False
7,17,0,inactive,87,13,142.2086732948034,22.291464905355426,320.522902363202,74,0.1567517957160353,63.09473242368183,False,False
7,17,1,fairly_active,40,1,54.29863510431561,2.02540315068687,116.39675086505989,39,0.037301179795694216,25.33010373811604,False,True
7,17,2,active,219,27,326.588291045258,53.20554268204304,787.7641274379924,192,0.16291319726055306,135.3957461794396,False,False
7,30,0,inactive,113,11,208.18315688817898,17.01566183526037,583.2346177227637,102,0.08173409458095575,74.31010693629575,False,False
7,30,1,fairly_active,50,8,84.4296499525625,12.78572047719856,204.30520322594296,42,0.15143637909647054,34.89076968455333,False,False
7,30,2,active,244,28,403.47966431462766,49.55804679928828,1165.4014149844982,216,0.12282662840882018,139.69078587193073,False,False
7,35,0,inactive,57,3,115.73064351935882,3.834294107427317,407.20602047730335,54,0.03313119145307385,32.8914141144223,False,True
7,35,1,fairly_active,31,2,56.704848615226545,3.1502649283141864,151.32143956868038,29,0.05555547726950934,21.249069964182873,False,True
7,35,2,active,281,41,560.6052350159109,98.80599613493686,1677.4780653666874,240,0.17624879320317546,187.35161789346273,False,False
7,44,0,inactive,53,3,111.51040116456805,9.671914302266385,364.69251336133146,50,0.08673553499276258,34.09603738029831,False,True
7,44,1,fairly_active,28,1,56.70040614739796,1.6128569857960695,176.27790854901852,27,0.02844524572898646,18.237884053326457,True,True
7,44,2,active,276,27,449.20232893447775,50.9388456969621,1206.7980315023467,249,0.1133984452346689,167.2050559023193,False,False
7,68,0,inactive,84,3,196.21753261165733,6.551943690669336,676.3828375015005,81,0.03339122454279645,56.92237882088692,False,True
7,68,1,fairly_active,53,1,123.85302631997199,6.180695212349205,454.98190329995555,52,0.04990346538954562,33.714686270725736,False,True
7,68,2,active,244,26,508.347426438645,53.13281355914216,1649.742526953882,218,0.10452066991147642,156.64087076905278,False,False
7,78,0,inactive,80,5,168.1471150282323,6.597641857885284,550.9354987291313,75,0.039237318206604525,51.31898808034204,False,False
7,78,1,fairly_active,42,4,80.15489088840357,5.796366422364337,294.33929831562034,38,0.07231456943075856,21.827892402062314,False,True
7,78,2,active,240,29,487.6395633593367,67.74271703566657,1538.9351428585994,211,0.13891964911335064,154.5174563442492,False,False
7,91,0,inactive,100,7,192.943334211084,9.32422002986321,541.5989721591577,93,0.048326209702908525,68.73559982597281,False,False
7,91,1,fairly_active,34,4,66.80761066009659,5.168510608585527,182.15547624014727,30,0.07736409905275386,24.50245764901876,False,True
7,91,2,active,232,32,442.7245760397614,60.44438491694996,1314.0382375234997,200,0.1365281897328451,149.1623642543212,False,False
7,107,0,inactive,85,4,155.63398434059698,2.973563074473651,482.54614174387154,81,0.019106129596773422,50.19610558731985,False,True
7,107,1,fairly_active,41,4,66.15708094119262,4.733534645725493,190.31008530416952,37,0.07154993204632407,22.998042125114956,False,True
7,107,2,active,251,35,382.7841754997579,62.08702572032461,1001.2774070714473,216,0.16219851732184232,146.33679335838056,False,False
7,109,0,inactive,71,1,108.6966526163962,1.41323441927645,264.04508561045947,70,0.01300163698935539,44.746003367924416,False,True
7,109,1,fairly_active,36,3,55.313470085702534,4.945668939670509,139.0079544631889,33,0.08941165564206519,22.010107153487574,False,True
7,109,2,active,293,31,431.81777088015355,53.920099787036825,1013.3303378962889,262,0.12486771833668184,184.01362346953542,False,False
7,112,0,inactive,79,5,82.73862019253549,3.7781516279656073,145.51486320515224,74,0.04566370117333023,47.04453634893193,False,False
7,112,1,fairly_active,25,2,25.182280050856615,2.0265157269162777,47.70240927572876,23,0.0804738777753106,13.293819708230723,True,True
7,112,2,active,280,38,299.9862544668136,40.900675589282976,561.2254061322047,242,0.1363418322682104,160.34867966727256,False,False
7,114,0,inactive,64,5,101.06357799518513,12.090319748544339,266.73082640334286,59,0.11963083029892674,38.29271230069139,False,False
7,114,1,fairly_active,40,6,70.34377624895473,17.02207522956804,190.4140205794142,34,0.2419840977732693,25.986777874370276,False,False
7,114,2,active,252,23,404.94554217112363,41.024037979775684,985.4050828798876,229,0.10130754313240364,166.4096268359244,False,False
7,117,0,inactive,112,7,142.02687562082446,6.006618822223035,290.2694246138293,105,0.04229212813396794,69.492794239177,False,False
7,117,1,fairly_active,44,4,51.5075936049409,4.533482456687054,97.3926652759101,40,0.08801580775561949,27.240574959683038,False,True
7,117,2,active,245,37,352.0764116213181,66.91661921048052,830.2873193663469,208,0.19006277331198734,149.2950653693532,False,False
7,122,0,inactive,89,2,170.7081920233696,2.7652288047899005,538.947400324261,87,0.016198571210989957,54.07074383577061,False,True
7,122,1,fairly_active,44,7,67.04829781077882,9.673817635755032,151.34407164735683,37,0.14428133079613917,29.703669198207407,False,False
7,122,2,active,225,34,325.14178908602577,38.16327407064357,724.5973105259225,191,0.117374251331767,145.89784073767913,False,False
7,126,0,inactive,111,10,202.0469982963342,12.641589381970153,598.8650567487412,101,0.06256756838044801,68.1672591521507,False,False
7,126,1,fairly_active,35,3,53.73748402782312,8.041975728202651,110.94528084894431,32,0.14965300057663358,26.028301226910845,False,True
7,126,2,active,226,31,390.54908962650666,42.06279877565804,1000.5843443607932,195,0.10770169459589293,152.43951423758634,False,False
7,129,0,inactive,116,5,174.55645688529424,5.1414989703079055,428.74105424570496,111,0.02945464786608566,71.06843708716946,False,False
7,129,1,fairly_active,30,2,35.62169623569117,2.4183683604614834,53.667619601414245,28,0.06789032011446998,23.643777237222874,False,True
7,129,2,active,231,32,361.2372112060339,42.98317599781119,1011.0391869973363,199,0.11898878261823216,129.06752224655023,False,False
7,135,0,inactive,71,6,100.78706313278151,10.192579790549964,223.34764815572458,65,0.10112984220129313,45.480810650169936,False,False
7,135,1,fairly_active,47,2,75.42794554794754,2.131728404445036,170.78246471643803,45,0.028261785323185726,33.31357805984709,False,True
7,135,2,active,274,26,397.917970985042,45.569368310428786,1023.2967382749936,248,0.11451950309663639,154.73391608749748,False,False
7,136,0,inactive,82,7,89.09030364786415,5.95066024135492,158.26405101599647,75,0.06679357907315407,50.15088488583171,False,False
7,136,1,fairly_active,47,4,46.703576261186434,3.7129343815025275,74.2114488399931,43,0.07950000147179748,29.392015244000724,False,True
7,136,2,active,249,31,216.18878529106289,31.800595948322194,322.39245451096775,218,0.14709641809360224,144.9711065866006,False,False
7,139,0,inactive,57,5,60.26383243475323,3.7200130149309563,95.39312517916444,52,0.06172878266510116,38.07118692152095,False,False
7,139,1,fairly_active,46,4,44.530198425564556,4.341884640885901,62.0120747627958,42,0.09750427337851807,31.97665260201579,False,True
7,139,2,active,257,36,283.714800941342,48.660165644725105,498.36841104292984,221,0.1715108463967151,161.51522947599398,False,False
7,142,0,inactive,62,5,150.4530616620887,16.198699601065936,618.0346059368028,57,0.10766613468755817,36.62598104710486,False,False
7,142,1,fairly_active,40,5,74.06018349809409,12.45997455803066,176.11212300787273,35,0.16824120559127853,31.14442484760789,False,False
7,142,2,active,282,28,503.2433562009594,67.57919844136818,1425.525502255459,254,0.1342873136995412,177.65650292450658,False,False
7,147,0,inactive,71,4,119.79634237910264,6.249260440067904,327.48580670202057,67,0.052165703192270665,43.82224619728119,False,True
7,147,1,fairly_active,43,5,76.58319347769786,5.594914340589506,269.59677977843467,38,0.07305668628481557,21.75465718864514,False,False
7,147,2,active,275,32,460.5869776919649,54.84764574629508,1230.3609015902766,243,0.11908205920441055,172.4212495254206,False,False
7,160,0,inactive,83,6,111.30277677580285,10.68327975314783,249.96105561958854,77,0.09598394633646164,49.56095295443845,False,False
7,160,1,fairly_active,30,1,30.15071441603912,1.050359406901917,43.97712132731292,29,0.03483696579816904,20.671329826969707,False,True
7,160,2,active,265,34,304.47686230857283,47.48815266958242,576.1803221937807,231,0.15596637560411875,160.89782332082962,False,False
7,171,0,inactive,107,10,188.6066862234864,21.604864157059925,548.7041458774111,97,0.11454983166110874,64.8299859869331,False,False
7,171,1,fairly_active,46,0,83.54976823874141,0.0,247.56090552570853,46,0.0,28.197359182879904,False,True
7,171,2,active,243,35,471.5271846714956,71.11067290981866,1566.8229772892555,208,0.15080927509908082,141.90364138576217,False,False
7,196,0,inactive,99,2,168.1545079493545,3.3643524708828503,422.6652527515746,97,0.020007506857301384,66.89913201904243,False,True
7,196,1,fairly_active,42,2,74.5599096283582,1.5163521259436399,205.09750143397724,40,0.020337365395181606,27.105060202688485,False,True
7,196,2,active,232,37,411.134787253493,61.47678146918555,1175.1764627723703,195,0.14952950559078054,143.83526103918925,False,False
