year,LA_2023,age_group_code,age_group,inactive,fairly_active,active,active_inactive_gap,fairly_inactive_gap
5,135,6,55-64,0.0,0.0,0.0368658655927832,0.0368658655927832,0.0
5,135,7,65-74,0.0,0.0,0.1622482911952978,0.1622482911952978,0.0
5,135,8,75-84,0.0,0.0,0.0,0.0,0.0
5,135,9,85+,,,0.0,,
5,136,2,16-24,0.0,,0.3051321463952431,0.3051321463952431,
5,136,3,25-34,0.0,0.1056099174326087,0.0232116330128243,0.0232116330128243,0.1056099174326087
5,136,4,35-44,0.0,0.0287238260275656,0.0373833255465888,0.0373833255465888,0.0287238260275656
5,136,5,45-54,0.1540572845352978,0.0,0.1274567745257184,-0.026600510009579387,-0.1540572845352978
5,136,6,55-64,0.0,0.0,0.1091622151088634,0.1091622151088634,0.0
5,136,7,65-74,0.038607541365057,0.3501248664853797,0.1068749284117444,0.06826738704668739,0.3115173251203227
5,136,8,75-84,0.1861798577754065,0.0,0.038568350864103,-0.14761150691130348,-0.1861798577754065
5,136,9,85+,,,0.4427015662383156,,
5,139,2,16-24,0.0,0.4231607627598491,0.1117018867666419,0.1117018867666419,0.4231607627598491
5,139,3,25-34,0.0,0.0,0.0677777756452522,0.0677777756452522,0.0
5,139,4,35-44,0.3053933049794657,0.0,0.1569118440034923,-0.1484814609759734,-0.3053933049794657
5,139,5,45-54,0.1563578942938808,0.3387345060036473,0.2966139764186989,0.1402560821248181,0.1823766117097665
5,139,6,55-64,0.2886890050634224,0.3066249852545982,0.246686749039043,-0.042002256024379375,0.017935980191175815
5,139,7,65-74,0.0,0.0668254356212255,0.2141277954914589,0.2141277954914589,0.0668254356212255
5,139,8,75-84,0.0,0.0,0.1539245323876883,0.1539245323876883,0.0
5,139,9,85+,,,1.0,,
5,142,2,16-24,0.0,0.4529391372620302,0.1201486220618147,0.1201486220618147,0.4529391372620302
5,142,3,25-34,0.0473483857362164,0.2546026727731519,0.11063993880292,0.0632915530667036,0.2072542870369355
5,142,4,35-44,0.0,0.0471270751699106,0.0351864574448263,0.0351864574448263,0.0471270751699106
5,142,5,45-54,0.0,0.0,0.0973485656297772,0.0973485656297772,0.0
5,142,6,55-64,0.0,0.0,0.1041441900602689,0.1041441900602689,0.0
5,142,7,65-74,0.0,0.0,0.0917489751847665,0.0917489751847665,0.0
5,142,8,75-84,,,0.0,,
5,142,9,85+,0.0,,,,
5,147,2,16-24,0.057752128414865,0.0,0.1719216221525707,0.1141694937377057,-0.057752128414865
5,147,3,25-34,0.3124795640592162,0.0533999272035044,0.0716605818657437,-0.24081898219347248,-0.2590796368557118
5,147,4,35-44,0.0,0.0828191317962155,0.0890734712919416,0.0890734712919416,0.0828191317962155
5,147,5,45-54,0.1043009593106073,0.0,0.1273662979180038,0.0230653386073965,-0.1043009593106073
5,147,6,55-64,0.0,0.1226726093037176,0.0193280598514391,0.0193280598514391,0.1226726093037176
5,147,7,65-74,0.3241770741560618,0.0,0.0,-0.3241770741560618,-0.3241770741560618
5,147,8,75-84,0.0,0.7595991830092526,0.0,0.0,0.7595991830092526
5,147,9,85+,0.0,,0.0,0.0,
5,160,2,16-24,0.0,0.0,0.1568673946178129,0.1568673946178129,0.0
5,160,3,25-34,0.0,0.0,0.1767329009637915,0.1767329009637915,0.0
5,160,4,35-44,0.0351786006459346,0.1216360918896166,0.0538364127101065,0.0186578120641719,0.086457491243682
5,160,5,45-54,0.093147073255254,0.0987001258817759,0.270151518493875,0.17700444523862097,0.0055530526265219066
5,160,6,55-64,0.1110582891648891,0.0,0.1353696786918052,0.024311389526916083,-0.1110582891648891
5,160,7,65-74,0.048137833052091,0.0,0.039377949964792,-0.008759883087299004,-0.048137833052091
5,160,8,75-84,0.1498482640673697,0.0,0.0640221438943178,-0.0858261201730519,-0.1498482640673697
5,160,9,85+,0.0,,0.0,0.0,
5,171,2,16-24,0.0572675674940105,0.3758996862912537,0.0926554458023411,0.0353878783083306,0.3186321187972432
5,171,3,25-34,0.0740880422277785,0.0486952038350507,0.0448824266146026,-0.029205615613175896,-0.025392838392727796
5,171,4,35-44,0.097745264350681,0.0997911601473326,0.1138473633862761,0.016102099035595105,0.002045895796651598
5,171,5,45-54,0.0903071704101307,0.0,0.0904753313039891,0.0001681608938584045,-0.0903071704101307
5,171,6,55-64,0.0,0.0567044760326917,0.0265735799777935,0.0265735799777935,0.0567044760326917
5,171,7,65-74,0.2249918172317155,,0.0,-0.2249918172317155,
5,171,8,75-84,0.0,,0.0,0.0,
5,171,9,85+,0.0,,,,
5,196,2,16-24,0.1081668068624498,0.1440206374782593,0.131229710176696,0.023062903314246194,0.035853830615809504
5,196,3,25-34,0.0223659505871495,0.0,0.1060082559742238,0.08364230538707429,-0.0223659505871495
5,196,4,35-44,0.1140376412512769,0.0974641736340521,0.094662137881418,-0.019375503369858896,-0.016573467617224794
5,196,5,45-54,0.0,0.0,0.179142839215328,0.179142839215328,0.0
5,196,6,55-64,0.0,0.0,0.4818300706148535,0.4818300706148535,0.0
5,196,7,65-74,0.0244944185129134,0.0,0.2239927272976052,0.1994983087846918,-0.0244944185129134
5,196,8,75-84,0.2754134873009966,0.4134970591899752,0.8451722359629158,0.5697587486619192,0.13808357188897863
5,196,9,85+,0.0,,0.0,0.0,
5,201,2,16-24,0.0,1.0,0.1414906856293198,0.1414906856293198,1.0
5,201,3,25-34,0.0897014605890026,0.0,0.1553042735382597,0.06560281294925711,-0.0897014605890026
5,201,4,35-44,0.0,0.0,0.1856606256748435,0.1856606256748435,0.0
5,201,5,45-54,0.0970638660157261,0.0,0.340736730647563,0.2436728646318369,-0.0970638660157261
5,201,6,55-64,0.0,0.0,0.0707108609878984,0.0707108609878984,0.0
5,201,7,65-74,0.0956481712837534,0.447527330043949,0.2106084111225294,0.114960239838776,0.3518791587601956
5,201,8,75-84,0.0890060629341682,0.0,0.3218213739553909,0.23281531102122272,-0.0890060629341682
5,201,9,85+,0.7031023274089139,,,,
5,241,2,16-24,0.0,0.0,0.3326669396454701,0.3326669396454701,0.0
5,241,3,25-34,0.0799842472398611,0.0793478766812447,0.0951372579777111,0.015153010737849998,-0.0006363705586164004
5,241,4,35-44,0.167696555910857,0.0,0.0440778709410799,-0.1236186849697771,-0.167696555910857
5,241,5,45-54,0.0474584555098165,0.0,0.2992373137603774,0.2517788582505609,-0.0474584555098165
5,241,6,55-64,0.0,0.3894246799437496,0.1979638067985747,0.1979638067985747,0.3894246799437496
5,241,7,65-74,0.0,0.0,0.0647332995303756,0.0647332995303756,0.0
5,241,8,75-84,0.0,0.0,0.0,0.0,0.0
5,255,2,16-24,0.0,0.0,0.146608654100667,0.146608654100667,0.0
5,255,3,25-34,0.0,0.1967470744392354,0.0715598662419651,0.0715598662419651,0.1967470744392354
5,255,4,35-44,0.0513214608601251,0.0936484754958917,0.1125525759653201,0.061231115105195,0.042327014635766595
5,255,5,45-54,0.0,0.0,0.1323191946317832,0.1323191946317832,0.0
5,255,6,55-64,0.0,0.0,0.0737640019260227,0.0737640019260227,0.0
5,255,7,65-74,0.0,0.0972506782519416,0.3513417553350862,0.3513417553350862,0.0972506782519416
5,255,8,75-84,0.1603341118878286,,0.0,-0.1603341118878286,
5,255,9,85+,0.0,,,,
5,272,2,16-24,0.0656938517909496,0.1134459056318091,0.0789692825187507,0.013275430727801102,0.04775205384085951
5,272,3,25-34,0.0373279724723287,0.0,0.1381669586751894,0.10083898620286072,-0.0373279724723287
5,272,4,35-44,0.0046781227195105,0.0,0.1030327723036344,0.0983546495841239,-0.0046781227195105
5,272,5,45-54,0.1120186891454787,,0.1030220131374159,-0.00899667600806281,
5,272,6,55-64,0.0,0.0,0.0724066505154727,0.0724066505154727,0.0
5,272,7,65-74,0.0,0.0,0.0,0.0,0.0
5,272,8,75-84,0.0,,0.0,0.0,
5,279,2,16-24,0.2275653629948492,0.0,0.2579398667320134,0.030374503737164216,-0.2275653629948492
5,279,3,25-34,0.1038977373049771,0.0,0.0979124830762219,-0.005985254228755205,-0.1038977373049771
5,279,4,35-44,0.140734119208993,0.1191915523138672,0.0519787122316962,-0.08875540697729681,-0.021542566895125806
5,279,5,45-54,0.0,0.3024992150644526,0.1890251410746162,0.1890251410746162,0.3024992150644526
5,279,6,55-64,0.1813187600595324,0.1893308187107642,0.1919437306672373,0.010624970607704898,0.008012058651231807
5,279,7,65-74,0.0,0.0,0.4498443903504553,0.4498443903504553,0.0
5,279,8,75-84,0.0,0.0,,,0.0
5,280,2,16-24,0.1363260251567255,0.0,0.2091189228702739,0.07279289771354838,-0.1363260251567255
5,280,3,25-34,0.1018196216169763,0.1727792013090922,0.1858631527626594,0.08404353114568311,0.07095957969211589
5,280,4,35-44,0.0,0.1556493991128046,0.1329065356527842,0.1329065356527842,0.1556493991128046
5,280,5,45-54,0.0,0.0,0.218030565706169,0.218030565706169,0.0
5,280,6,55-64,0.2287565337222215,0.1459482379930725,0.1418960503754768,-0.08686048334674468,-0.082808295729149
5,280,7,65-74,0.086568257502456,0.0,0.2738043021662095,0.1872360446637535,-0.086568257502456
5,280,8,75-84,0.0,,0.4330192389493671,0.4330192389493671,
5,293,2,16-24,0.2882812139620769,0.0242752615979873,0.1803284649754391,-0.10795274898663779,-0.2640059523640896
5,293,3,25-34,0.0,0.0606800512569279,0.2126069058095611,0.2126069058095611,0.0606800512569279
5,293,4,35-44,0.222054821222275,0.1075397578711138,0.1975451411350681,-0.024509680087206887,-0.11451506335116118
5,293,5,45-54,0.0,0.0,0.0854202287411576,0.0854202287411576,0.0
5,293,6,55-64,0.0,0.0,0.327350796635924,0.327350796635924,0.0
5,293,7,65-74,0.0,0.0,0.0364679544837143,0.0364679544837143,0.0
5,293,8,75-84,0.0,0.0,0.0,0.0,0.0
5,293,9,85+,0.0,,0.0,0.0,
6,8,2,16-24,0.0404279958818785,0.0,0.2168322251831981,0.1764042293013196,-0.0404279958818785
6,8,3,25-34,0.021777739166787,0.0,0.0,-0.021777739166787,-0.021777739166787
6,8,4,35-44,0.0351346661037697,0.0,0.1209722411216917,0.085837575017922,-0.0351346661037697
6,8,5,45-54,0.0400161400582178,0.2224624442998445,0.1313874058120284,0.0913712657538106,0.1824463042416267
6,8,6,55-64,0.0273163381521506,0.0,0.1581695549868985,0.1308532168347479,-0.0273163381521506
6,8,7,65-74,0.0,0.0,0.1844916439253004,0.1844916439253004,0.0
6,8,8,75-84,0.0,0.0,0.0,0.0,0.0
6,8,9,85+,0.0,,,,
6,9,2,16-24,0.0,0.1185653810466749,0.0348497829076236,0.0348497829076236,0.1185653810466749
6,9,3,25-34,0.0,0.1449737331632744,0.0936179736069135,0.0936179736069135,0.1449737331632744
6,9,4,35-44,0.0,0.413823565957944,0.0579158328589152,0.0579158328589152,0.413823565957944
6,9,5,45-54,0.0,0.2215978532798812,0.0847835072100375,0.0847835072100375,0.2215978532798812
6,9,6,55-64,0.1564891475964571,0.0559719237164642,0.0964049618290346,-0.0600841857674225,-0.1005172238799929
6,9,7,65-74,0.0,0.0,0.3993399412583657,0.3993399412583657,0.0
6,9,8,75-84,0.0,0.0,0.0906639783386865,0.0906639783386865,0.0
6,9,9,85+,0.0,,0.0,0.0,
6,17,2,16-24,0.0514737296547769,0.2857522838056874,0.0327337535021384,-0.018739976152638504,0.2342785541509105
6,17,3,25-34,0.0,0.0,0.093059296734455,0.093059296734455,0.0
6,17,4,35-44,0.0925957490259494,0.0,0.0887824929747411,-0.0038132560512083025,-0.0925957490259494
6,17,5,45-54,0.0524700174164068,0.0,0.1640470849567082,0.11157706754030139,-0.0524700174164068
6,17,6,55-64,0.2309117281617499,0.0,0.0432966746947879,-0.187615053466962,-0.2309117281617499
6,17,7,65-74,0.0,0.3320476655742241,0.0471176471960278,0.0471176471960278,0.3320476655742241
6,17,8,75-84,0.0,0.2382695722419649,0.0,0.0,0.2382695722419649
6,17,9,85+,0.0,0.0,0.0,0.0,0.0
6,30,2,16-24,0.0985157755486183,0.2127379004562171,0.3107909527691311,0.2122751772205128,0.1142221249075988
6,30,3,25-34,0.0,0.5564945252997303,0.0777932622219048,0.0777932622219048,0.5564945252997303
6,30,4,35-44,0.0540164075800441,0.0,0.1730699318323073,0.11905352425226319,-0.0540164075800441
6,30,5,45-54,0.0487599838810711,0.0,0.1038054868865895,0.0550455030055184,-0.0487599838810711
6,30,6,55-64,0.0706509998265556,0.0,0.133344962596855,0.0626939627702994,-0.0706509998265556
6,30,7,65-74,0.0,0.0,0.0464933795343102,0.0464933795343102,0.0
6,30,8,75-84,0.3574229453407144,0.0,0.0,-0.3574229453407144,-0.3574229453407144
6,30,9,85+,1.0,0.0,0.0,-1.0,-1.0
6,35,2,16-24,0.0,0.0,0.1823425779316329,0.1823425779316329,0.0
6,35,3,25-34,0.0,0.0,0.0566700899045183,0.0566700899045183,0.0
6,35,4,35-44,0.0563058204744046,0.0,0.0465609603955371,-0.009744860078867497,-0.0563058204744046
6,35,5,45-54,0.0,0.0,0.1577367830910191,0.1577367830910191,0.0
6,35,6,55-64,0.262712935609272,0.0,0.0847480023835478,-0.1779649332257242,-0.262712935609272
6,35,7,65-74,0.0,0.0,0.1373370702339348,0.1373370702339348,0.0
6,35,8,75-84,0.0,0.0,0.0960245809519456,0.0960245809519456,0.0
6,35,9,85+,0.524540352703679,,,,
6,44,2,16-24,0.2092863532599956,0.0,0.1389082774105217,-0.07037807584947389,-0.2092863532599956
6,44,3,25-34,0.0177413036346147,0.0,0.004692456679925,-0.013048846954689702,-0.0177413036346147
6,44,4,35-44,0.0,0.0,0.0380329779574305,0.0380329779574305,0.0
6,44,5,45-54,0.0375178169407335,0.0,0.0858620067383105,0.048344189797577,-0.0375178169407335
6,44,6,55-64,0.0,0.0,0.052759414885431,0.052759414885431,0.0
6,44,7,65-74,0.0,0.0,0.1036722763124279,0.1036722763124279,0.0
6,44,8,75-84,0.0,0.0,0.0,0.0,0.0
6,44,9,85+,0.0,,,,
6,68,2,16-24,0.0,0.0,0.1782154581577939,0.1782154581577939,0.0
6,68,3,25-34,0.0076791188298688,0.0645049260773209,0.0891584346839319,0.08147931585406311,0.056825807247452106
6,68,4,35-44,0.0,0.1866890754103384,0.1531454411492813,0.1531454411492813,0.1866890754103384
6,68,5,45-54,0.0,0.0749989474972001,0.1599096928118839,0.1599096928118839,0.0749989474972001
6,68,6,55-64,0.0,0.1855412511105869,0.0409377805270103,0.0409377805270103,0.1855412511105869
6,68,7,65-74,0.0,0.0653381280551929,0.1724933955530937,0.1724933955530937,0.0653381280551929
6,68,8,75-84,0.0,0.0,0.1092078684052918,0.1092078684052918,0.0
6,68,9,85+,1.0,,,,
6,78,2,16-24,0.0226474012654177,1.0,0.1504857533712906,0.1278383521058729,0.9773525987345824
6,78,3,25-34,0.2746687960394962,0.0,0.0052290754354593,-0.26943972060403687,-0.2746687960394962
6,78,4,35-44,0.1686317399235673,0.0318795092748047,0.1080812382960438,-0.06055050162752351,-0.1367522306487626
6,78,5,45-54,0.0275131624962821,0.1280050094096321,0.1655192009418324,0.1380060384455503,0.10049184691335
6,78,6,55-64,0.1477954774979724,0.1349933823474082,0.195001505144052,0.04720602764607962,-0.012802095150564186
6,78,7,65-74,0.0,0.0,0.152211117206593,0.152211117206593,0.0
6,78,8,75-84,0.0,0.0,0.2414592312152284,0.2414592312152284,0.0
6,91,2,16-24,0.108225865197959,0.0,0.0628455122729678,-0.04538035292499121,-0.108225865197959
6,91,3,25-34,0.0,0.0328310782115506,0.0632571091140355,0.0632571091140355,0.0328310782115506
6,91,4,35-44,0.0,0.0,0.0983712112211574,0.0983712112211574,0.0
6,91,5,45-54,0.0204446113828077,0.0,0.1473467024002369,0.1269020910174292,-0.0204446113828077
6,91,6,55-64,0.0159094762238903,0.028322136355854,0.0645019524791697,0.048592476255279404,0.0124126601319637
6,91,7,65-74,0.2860404476055677,0.0820839211388064,0.1252728513954906,-0.16076759621007708,-0.20395652646676127
6,91,8,75-84,0.0,,0.0724057371575606,0.0724057371575606,
6,91,9,85+,0.0,,,,
6,107,2,16-24,0.0393545335549773,0.0,0.0837628949879091,0.04440836143293181,-0.0393545335549773
6,107,3,25-34,0.0,0.2703855034199262,0.0372339234618499,0.0372339234618499,0.2703855034199262
6,107,4,35-44,0.0,0.0,0.076971056462493,0.076971056462493,0.0
6,107,5,45-54,0.0,0.0685864735132575,0.1301071486388711,0.1301071486388711,0.0685864735132575
6,107,6,55-64,0.0,0.1092419261470822,0.0201989523228281,0.0201989523228281,0.1092419261470822
6,107,7,65-74,0.0,0.0,0.0472655582359169,0.0472655582359169,0.0
6,107,8,75-84,0.0,0.0,0.0,0.0,0.0
6,107,9,85+,0.0,,0.0,0.0,
6,109,2,16-24,0.0822635543543888,0.0,0.1064187666532384,0.024155212298849607,-0.0822635543543888
6,109,3,25-34,0.0664053988524684,0.0,0.0543121680580689,-0.012093230794399508,-0.0664053988524684
6,109,4,35-44,0.0,0.0,0.1101417024271753,0.1101417024271753,0.0
6,109,5,45-54,0.0,0.0,0.0800326380016024,0.0800326380016024,0.0
6,109,6,55-64,0.0,0.0,0.0473040691576333,0.0473040691576333,0.0
6,109,7,65-74,0.0,0.0,0.1146831379953527,0.1146831379953527,0.0
6,109,8,75-84,0.0,,0.0,0.0,
6,109,9,85+,0.0,,,,
6,112,2,16-24,0.0468136331388019,0.0,0.2540250714879737,0.2072114383491718,-0.0468136331388019
6,112,3,25-34,0.0,0.0,0.1241434141403161,0.1241434141403161,0.0
6,112,4,35-44,0.0,0.0,0.098462499059022,0.098462499059022,0.0
6,112,5,45-54,0.0897548542758592,0.0,0.1901468811013923,0.1003920268255331,-0.0897548542758592
6,112,6,55-64,0.0,0.0,0.0772767104296466,0.0772767104296466,0.0
6,112,7,65-74,0.0,0.0,0.0311596050477693,0.0311596050477693,0.0
6,112,8,75-84,0.0,0.0,0.0,0.0,0.0
6,112,9,85+,0.0,,0.0,0.0,
6,114,2,16-24,0.1506387155306854,0.0,0.1536387973595317,0.0030000818288463127,-0.1506387155306854
6,114,3,25-34,0.0,0.0,0.1181055637615688,0.1181055637615688,0.0
6,114,4,35-44,0.0,0.0686517244715512,0.0749375498115573,0.0749375498115573,0.0686517244715512
6,114,5,45-54,0.0721826835089426,0.0,0.1191367127317535,0.0469540292228109,-0.0721826835089426
6,114,6,55-64,0.2601817054066929,0.0,0.0926005309937461,-0.1675811744129468,-0.2601817054066929
6,114,7,65-74,0.0,0.0,0.09995093535429,0.09995093535429,0.0
6,114,8,75-84,0.0,,0.1698806767548918,0.1698806767548918,
6,114,9,85+,,0.0,,,
6,117,2,16-24,0.0,0.1020081964317142,0.1113234701074443,0.1113234701074443,0.1020081964317142
6,117,3,25-34,0.1141242971698089,0.0658862261682382,0.1438441236576877,0.029719826487878798,-0.04823807100157071
6,117,4,35-44,0.0397619504862143,0.2166845981908019,0.1444142690204016,0.1046523185341873,0.1769226477045876
6,117,5,45-54,0.0696795247245412,0.0,0.0847818786652737,0.015102353940732505,-0.0696795247245412
6,117,6,55-64,0.0,0.0,0.0986692973961468,0.0986692973961468,0.0
6,117,7,65-74,0.0,0.0,0.1319791649045138,0.1319791649045138,0.0
6,117,8,75-84,0.0,0.0,0.2324196160905144,0.2324196160905144,0.0
6,117,9,85+,0.0,,0.0,0.0,
6,122,2,16-24,0.0,0.0,0.4977422431660111,0.4977422431660111,0.0
6,122,3,25-34,0.0903622740158328,0.1937242705423232,0.1530354300442928,0.06267315602845999,0.10336199652649039
6,122,4,35-44,0.0,0.0,0.0747071646475146,0.0747071646475146,0.0
6,122,5,45-54,0.0,0.0,0.0808588899337586,0.0808588899337586,0.0
6,122,6,55-64,0.0,0.0,0.0920996641364429,0.0920996641364429,0.0
6,122,7,65-74,0.0,0.0713514976353823,0.0696628025606459,0.0696628025606459,0.0713514976353823
6,122,8,75-84,0.1428591696453311,0.0,0.2886500556318842,0.14579088598655307,-0.1428591696453311
6,122,9,85+,0.0,,,,
6,126,2,16-24,0.048931582491256,,0.0,-0.048931582491256,
6,126,3,25-34,0.0474688833341926,0.145549995140746,0.1826158944871289,0.13514701115293629,0.0980811118065534
6,126,4,35-44,0.0820272516983456,0.0767059636094713,0.11481641816976,0.0327891664714144,-0.005321288088874304
6,126,5,45-54,0.1362303383360871,0.0,0.137811379021782,0.0015810406856948955,-0.1362303383360871
6,126,6,55-64,0.0,0.0,0.1234424785642516,0.1234424785642516,0.0
6,126,7,65-74,0.0730197448932332,0.0,0.0963103910978659,0.023290646204632712,-0.0730197448932332
6,126,8,75-84,0.0,,0.1361059560275809,0.1361059560275809,
6,126,9,85+,0.0,,0.0,0.0,
6,129,2,16-24,0.0,0.0,0.2269598265086511,0.2269598265086511,0.0
6,129,3,25-34,0.0,0.1177016801090301,0.0652825637064583,0.0652825637064583,0.1177016801090301
6,129,4,35-44,0.2321664974942382,0.0345296028283565,0.0715797133709736,-0.1605867841232646,-0.1976368946658817
6,129,5,45-54,0.0,0.0677793671614026,0.0466936641658166,0.0466936641658166,0.0677793671614026
6,129,6,55-64,0.1512139455013047,0.0,0.0712354562074191,-0.07997848929388561,-0.1512139455013047
6,129,7,65-74,0.0854420993195127,0.0,0.0,-0.0854420993195127,-0.0854420993195127
6,129,8,75-84,0.0,0.0,0.496570287132584,0.496570287132584,0.0
6,129,9,85+,0.0,,0.0,0.0,
6,135,2,16-24,0.1429235752966079,0.3069296841488182,0.2726877710693661,0.1297641957727582,0.1640061088522103
6,135,3,25-34,0.0,0.04893282344077,0.0784080348203382,0.0784080348203382,0.04893282344077
6,135,4,35-44,0.0612528136031606,0.0,0.0284600679710703,-0.0327927456320903,-0.0612528136031606
6,135,5,45-54,0.1446998361328285,0.0,0.0716644631716046,-0.0730353729612239,-0.1446998361328285
6,135,6,55-64,0.0,0.1907866293170241,0.1173801220604725,0.1173801220604725,0.1907866293170241
6,135,7,65-74,0.0,0.0,0.0395124310291947,0.0395124310291947,0.0
6,135,8,75-84,0.0,0.0,0.0,0.0,0.0
6,135,9,85+,0.0,,0.0,0.0,
6,136,2,16-24,0.2935313140775476,0.0,0.359034215420497,0.0655029013429494,-0.2935313140775476
6,136,3,25-34,0.0,0.0,0.0087074796470762,0.0087074796470762,0.0
6,136,4,35-44,0.0,0.0,0.0450328535416502,0.0450328535416502,0.0
6,136,5,45-54,0.0,0.1821709608752816,0.1060125913492039,0.1060125913492039,0.1821709608752816
6,136,6,55-64,0.0540697397696516,0.0,0.1232438230726038,0.0691740833029522,-0.0540697397696516
6,136,7,65-74,0.1531886864057522,0.0,0.2398589750951051,0.08667028868935289,-0.1531886864057522
6,136,8,75-84,0.0,,0.1192150810560997,0.1192150810560997,
6,136,9,85+,0.0,,0.0,0.0,
6,139,2,16-24,0.0,0.0,0.1162594939109368,0.1162594939109368,0.0
6,139,3,25-34,0.0,0.0,0.1123520026248317,0.1123520026248317,0.0
6,139,4,35-44,0.0386649269703176,0.3916706606719358,0.2706653110928228,0.23200038412250523,0.3530057337016182
6,139,5,45-54,0.1366812012869096,0.0,0.1933112006316516,0.056629999344742,-0.1366812012869096
6,139,6,55-64,0.0214728809960457,0.0,0.1262998636092435,0.1048269826131978,-0.0214728809960457
6,139,7,65-74,0.0580090924408524,0.1685703058279984,0.1258621534934532,0.0678530610526008,0.110561213387146
6,139,8,75-84,0.0,0.0,0.2909084437397112,0.2909084437397112,0.0
6,139,9,85+,0.0,0.0,0.0,0.0,0.0
6,142,2,16-24,0.0,0.0,0.1269606268325517,0.1269606268325517,0.0
6,142,3,25-34,0.0,0.3967692306848621,0.068794640244488,0.068794640244488,0.3967692306848621
6,142,4,35-44,0.0754726029538024,0.1551612342383395,0.1323707249331208,0.0568981219793184,0.0796886312845371
6,142,5,45-54,0.036406552196783,0.0,0.0864304534850393,0.0500239012882563,-0.036406552196783
6,142,6,55-64,0.0,0.0,0.1333737049385578,0.1333737049385578,0.0
6,142,7,65-74,0.0,,0.0676100264071865,0.0676100264071865,
6,142,8,75-84,0.0,,0.0,0.0,
6,147,2,16-24,0.0,0.0,0.2463786706833098,0.2463786706833098,0.0
6,147,3,25-34,0.0,0.1349394995553213,0.0645700732338838,0.0645700732338838,0.1349394995553213
6,147,4,35-44,0.0,0.2862130502880057,0.0247659594121226,0.0247659594121226,0.2862130502880057
6,147,5,45-54,0.2016516132237606,0.1298640809008228,0.0738347389266865,-0.1278168742970741,-0.0717875323229378
6,147,6,55-64,0.0,0.0790271086349136,0.1372472671915516,0.1372472671915516,0.0790271086349136
6,147,7,65-74,0.0,0.0,0.1447656231959478,0.1447656231959478,0.0
6,147,8,75-84,0.0,0.0,,,0.0
6,147,9,85+,0.0,,,,
6,160,2,16-24,0.0,0.0,0.2868519632768322,0.2868519632768322,0.0
6,160,3,25-34,0.0,0.0,0.0825496718486306,0.0825496718486306,0.0
6,160,4,35-44,0.0,0.0,0.1134763684946254,0.1134763684946254,0.0
6,160,5,45-54,0.0,0.0576878902080975,0.0259292470874515,0.0259292470874515,0.0576878902080975
6,160,6,55-64,0.1422822310764872,0.0,0.0996870376197085,-0.04259519345677869,-0.1422822310764872
6,160,7,65-74,0.1169533165644318,0.0,0.1594079060448097,0.042454589480377905,-0.1169533165644318
6,160,8,75-84,0.0,0.0,0.0,0.0,0.0
6,160,9,85+,0.0,0.0,,,0.0
6,171,2,16-24,0.1586575908055197,0.2067758926390498,0.0892134614742797,-0.06944412933123999,0.04811830183353011
6,171,3,25-34,0.0944670281343913,0.1457127821002284,0.0495518097816001,-0.0449152183527912,0.051245753965837096
6,171,4,35-44,0.0623832849370457,0.143297536202572,0.1005737844108518,0.038190499473806094,0.08091425126552629
6,171,5,45-54,0.0,0.113662571903941,0.1208564030089337,0.1208564030089337,0.113662571903941
6,171,6,55-64,0.1430871971265874,0.0,0.0584273321182056,-0.08465986500838181,-0.1430871971265874
6,171,7,65-74,0.0,0.0,0.0,0.0,0.0
6,171,8,75-84,0.0,0.0,0.0,0.0,0.0
6,171,9,85+,0.0,,,,
6,196,2,16-24,0.0,0.0,0.0376904487772726,0.0376904487772726,0.0
6,196,3,25-34,0.0,0.0,0.0803460050313481,0.0803460050313481,0.0
6,196,4,35-44,0.026920774268854,0.0,0.0455020470899536,0.018581272821099597,-0.026920774268854
6,196,5,45-54,0.0,0.0,0.0707347437603692,0.0707347437603692,0.0
6,196,6,55-64,0.0,0.0,0.1112589698392783,0.1112589698392783,0.0
6,196,7,65-74,0.0307263227040072,0.4400963067495964,0.1775505911711678,0.14682426846716062,0.40936998404558916
6,196,8,75-84,0.0,0.0,0.4904802153677883,0.4904802153677883,0.0
6,196,9,85+,,,0.0,,
6,201,2,16-24,0.6490245119638784,,0.0453381027513029,-0.6036864092125755,
6,201,3,25-34,0.0,0.0,0.1393566925405713,0.1393566925405713,0.0
6,201,4,35-44,0.0,0.0457654372066812,0.0454930236528117,0.0454930236528117,0.0457654372066812
6,201,5,45-54,0.0,0.0,0.1404417636845658,0.1404417636845658,0.0
6,201,6,55-64,0.2947790107920451,0.0,0.2361588883068784,-0.05862012248516671,-0.2947790107920451
6,201,7,65-74,0.0,0.0,0.123243890791204,0.123243890791204,0.0
6,201,8,75-84,0.1138494199965412,0.0,0.168333562518688,0.0544841425221468,-0.1138494199965412
6,201,9,85+,0.0,,,,
6,241,2,16-24,0.2160328385459063,0.0,0.0960056696123537,-0.1200271689335526,-0.2160328385459063
6,241,3,25-34,0.0394060446943635,0.0,0.0569506854748301,0.0175446407804666,-0.0394060446943635
6,241,4,35-44,0.0736520798139708,0.0,0.0913215357840885,0.017669455970117695,-0.0736520798139708
6,241,5,45-54,0.0,0.2195170390974348,0.1159135320044656,0.1159135320044656,0.2195170390974348
6,241,6,55-64,0.1482161020064071,0.0,0.0,-0.1482161020064071,-0.1482161020064071
6,241,7,65-74,0.0,0.0,0.0227193439301567,0.0227193439301567,0.0
