LA_2023,disability_group,year,inactive_rate_deterministic,inactive_rate_median,inactive_rate_lower_90,inactive_rate_upper_90,fairly_active_rate_deterministic,fairly_active_rate_median,fairly_active_rate_lower_90,fairly_active_rate_upper_90,active_rate_deterministic,active_rate_median,active_rate_lower_90,active_rate_upper_90
117,limiting_disability,11,0.4045797657416149,0.23077228635065022,0.03152154123556083,0.6572176902495307,0.09803072899705306,0.3140308174874959,4.412797580038721e-06,0.7962015499936617,0.49738950526133197,0.4154392700467916,0.03892104480866096,0.8068021401457616
117,no_disability,11,0.23180898920417228,0.1620440495879294,0.022026627873448612,0.5170010230831161,0.09974646664963513,0.33097376543663243,5.0747427150644e-06,0.7197766995819014,0.6684445441461926,0.473687050375258,0.1043856872469702,0.8618367816337533
117,non_limiting_disability,11,0.22479144551333033,0.16326184823822731,0.03510992367154116,0.5552722636383308,0.10105897877432775,0.31488189005169165,4.59510515851848e-06,0.7349514653102333,0.6741495757123419,0.4812678997762062,0.041892571906664955,0.8685253471266556
122,disty1,11,0.4105890166369223,0.2384456833929085,0.022822717451718637,0.6207208547885713,0.10052326710577733,0.30016650992697436,4.366306197354517e-06,0.7726979475079767,0.4888877162573005,0.407621607282877,0.053020148789059814,0.7945142025285572
122,disty10,11,0.31583878271999677,0.24016840377837723,0.04586410220222849,0.6942738837233228,0.07254431047681444,0.20450800051755672,2.6739490705209196e-06,0.6284325863809401,0.6116169068031888,0.4959530734949912,0.06032931638387435,0.8738764862956031
122,disty11,11,0.3354300951380662,0.23306821839982444,0.03226413983897701,0.6382370310130671,0.09707005772451376,0.3038459939213458,4.488039748312313e-06,0.736968018544882,0.56749984713742,0.42170681207492083,0.018484899872926966,0.8638441551536592
122,disty12,11,0.40287133175521567,0.2352787722534329,0.04500518935778893,0.6235318001157186,0.10183950810009233,0.3099765889460695,4.766050976702519e-06,0.7559975942097963,0.49528916014469193,0.41481389359246557,0.043799895907157,0.7783437872297262
122,disty13,11,0.41872840551879514,0.2632386983177334,0.06152802302839846,0.6478393112422544,0.069784195342972,0.21841429518074723,2.9127055896225446e-06,0.6657776306790116,0.5114873991382329,0.4700802745807545,0.07727476688534604,0.7768680658676419
122,disty2,11,0.40287133175521567,0.22802880927879077,0.03199950828219321,0.6105526568621584,0.10183950810009233,0.3324967072533176,4.44274898958034e-06,0.7829021977228726,0.49528916014469193,0.4088798209004715,0.036667043792283915,0.8196206041665617
122,disty3,11,0.45662464188948504,0.2696689273399311,0.05901660766079731,0.7015469845031121,0.10966486418108604,0.3101090566366739,4.647001294654409e-06,0.7582731495538153,0.4337104939294289,0.3682597522367941,0.03877523212914357,0.7482084364631587
122,disty4,11,0.4181739968656812,0.25152763766183195,0.037846709037064635,0.5884141012538967,0.10298938043995044,0.31263207440820356,4.412973649724599e-06,0.7625182241523674,0.4788366226943684,0.39904738147455243,0.052385333582854104,0.7995627630949439
122,disty5,11,0.40287133175521567,0.22993562264165052,0.044749263097939605,0.6297521855240195,0.10183950810009233,0.3019933900642586,4.973598265682989e-06,0.7729372919652732,0.49528916014469193,0.4110983935420625,0.039593665179199565,0.8319119997677583
122,disty6,11,0.4065380245494695,0.23541371870610164,0.04065865226315528,0.661849368300624,0.10121415847214936,0.2958851496421053,4.562876144613791e-06,0.7632621629565038,0.49224781697838116,0.4089309688478757,0.047099562558933536,0.8005873473540792
122,disty7,11,0.40287133175521567,0.23647313446000148,0.031783913818170854,0.619675789066517,0.10183950810009233,0.29552768573343313,4.590138432507854e-06,0.8022321497862859,0.49528916014469193,0.4131339766833801,0.07198132602445455,0.7906541592188261
122,disty8,11,0.4033944693657066,0.234087371389996,0.029720769038957835,0.5859347842739041,0.10175028766946448,0.3123799630243179,4.214112239748643e-06,0.7997670447630619,0.494855242964829,0.40984464804859444,0.056391743339195305,0.8225471165740691
122,disty9,11,0.4239529683884205,0.27875577486884884,0.05104996952604631,0.6726574057935739,0.10196644111874302,0.3045518748897268,4.284240910115086e-06,0.7810763437078868,0.4740805904928364,0.36645918860538984,0.049373847173168964,0.7580359140655295
122,limiting_disability,11,0.40287133175521567,0.2381788762607865,0.027051287243838987,0.6608894512358304,0.10183950810009233,0.31585757108342666,4.193849474563161e-06,0.76944436043305,0.49528916014469193,0.40530900513573054,0.05023731105932871,0.8007756987321544
122,no_disability,11,0.21830492317742703,0.1536649850283059,0.02061006660367633,0.4753068149068169,0.10071333583483918,0.3078939318132202,4.820102820172707e-06,0.8436341252466618,0.6809817409877338,0.4935417682064005,0.045400344261593124,0.9154431979291514
122,non_limiting_disability,11,0.21933915376357538,0.16530619393373389,0.03535615125492881,0.5779219552423444,0.10058008590728838,0.3106284591106132,4.650727924625859e-06,0.8240749466326261,0.6800807603291362,0.4716997789141536,2.5307015481394185e-06,0.8658936283678036
126,disty1,11,0.41652692872455793,0.2379091483461121,0.04876206274405392,0.65116157597409,0.09973041313643422,0.302555138772442,4.862474274353606e-06,0.7649262718666556,0.4837426581390078,0.40108311532198765,0.04475883107416959,0.7809243622369886
126,disty10,11,0.41990962032850654,0.28172535227672174,0.04813076707020817,0.6302433958557384,0.06931956476414514,0.21328407232135047,2.948112600013777e-06,0.6379714341059699,0.5107708149073483,0.4606022925501721,0.1068401266040425,0.824258344617674
126,disty11,11,0.40520805464335524,0.22510528221598589,0.033813703122875204,0.652029078945088,0.10190386121298815,0.2938703520278473,4.538747878949851e-06,0.762044406424501,0.49288808414365665,0.4185738659944261,0.08835749714801598,0.8250726210868008
126,disty12,11,0.40532478361500573,0.23147010812374172,0.02765762382521907,0.6557700155850864,0.10164514513485841,0.3094144070766723,4.6165413748341734e-06,0.7559920456892079,0.49303007125013587,0.4090689241144482,0.060726385271239254,0.8420357945925344
126,disty13,11,0.3997277145972583,0.25079050215808263,0.0340296448811604,0.6303025617475935,0.06541722336279501,0.22640738614033912,2.7177862227142777e-06,0.6769522242624716,0.5348550620399466,0.4827165971054117,0.07693565874511588,0.8071224350200061
126,disty2,11,0.40532478361500573,0.24039639932849768,0.051947250586413994,0.609092000740883,0.10164514513485841,0.30445934797799246,4.3652762309070375e-06,0.7639076171459321,0.49303007125013587,0.4183074670474309,0.04809247772675605,0.8189426426848314
126,disty3,11,0.45642206733173196,0.28217939477193443,0.03113918662734139,0.694433483872019,0.11005984778434547,0.31511354640907174,4.7971576417304875e-06,0.7888308490296576,0.4335180848839226,0.3524176439638167,0.048871721448232645,0.7648064348446588
126,disty4,11,0.41943791256283963,0.2501748758432831,0.050161069995154794,0.5658993231117109,0.09923285183477776,0.29206475547043464,4.075443403929678e-06,0.7500763102939199,0.4813292356023827,0.418420011611221,0.08340194755382256,0.8089096684513626
126,disty5,11,0.40532478361500573,0.2387826315016462,0.04699497375615383,0.6303624367644627,0.10164514513485841,0.3043349692617122,4.7245776320653315e-06,0.7802252114998077,0.49303007125013587,0.4096073250475277,0.07113910459009914,0.7970175764284548
126,disty6,11,0.407726245179842,0.24628349705970634,0.04517537563581107,0.6065131689442251,0.09751268870322961,0.3018318589179194,4.958514119222264e-06,0.7946068526709482,0.49476106611692827,0.42071982051874657,0.028848338198821717,0.7819357799022102
126,disty7,11,0.40532478361500573,0.23730100183228603,0.04302555864954715,0.5966175148393486,0.10164514513485841,0.2986972789647404,4.628507329943054e-06,0.7337493740401066,0.49303007125013587,0.4317603322481588,0.05820576617187692,0.7638604162888439
126,disty8,11,0.4045797657416149,0.23322037690324515,0.035381758604734886,0.6654360990714172,0.09803072899705306,0.2960420688552326,4.3896394727789e-06,0.7846656218451192,0.49738950526133197,0.4128005114442201,1.7493353416995382e-06,0.836007168465707
126,disty9,11,0.42925167921607377,0.29898838217013146,0.058956320179507284,0.7214090869539855,0.0975554290865228,0.2815395338925599,4.109367713800012e-06,0.7337795885843247,0.4731928916974035,0.36490998190642365,0.02430667947561122,0.7397861668182545
126,limiting_disability,11,0.4045797657416149,0.22798422645503427,0.0355210687459202,0.639154134738615,0.09803072899705306,0.32134315880086994,4.890425590154363e-06,0.7990014677379574,0.49738950526133197,0.4070122572823601,0.028450468973347572,0.7971475028217744
126,no_disability,11,0.22292364338951035,0.16575635898508626,0.023115795080751456,0.5879290536246593,0.10090019252967959,0.30544098993354507,5.093394094812081e-06,0.8448659493490736,0.67617616408081,0.4653982831469758,2.229014566975696e-06,0.8433166271461973
126,non_limiting_disability,11,0.2269953944525692,0.17047188461962332,0.02370888272793025,0.5701820939339883,0.09873526784977778,0.29048083393658874,4.443972376564049e-06,0.7836853850665924,0.674269337697653,0.48866388945850314,0.07183001338149154,0.8647796896673149
129,disty1,11,0.41252995298765627,0.2567659272106459,0.04815525166294013,0.642345993179608,0.10041359812158895,0.29919793494776425,4.29952799501505e-06,0.739965752709329,0.4870564488907547,0.3872502520244576,0.06925843840150364,0.7930432570609359
129,disty10,11,0.41581761872279954,0.2577591248184002,0.05015770303762711,0.6331747314293996,0.06249234632123286,0.22426744219310973,2.8622647874399603e-06,0.7005546159972553,0.5216900349559676,0.4728573046171418,2.1535790702701325e-06,0.8513888025606798
129,disty11,11,0.40021306858566114,0.21816402677368746,0.03705512418759958,0.5820526685591941,0.0909432883576708,0.29694979357640483,4.270959900287072e-06,0.7590823339925719,0.5088436430566681,0.4355631710636314,0.0678322109834615,0.8277394597196558
129,disty12,11,0.40510361675973694,0.23029303935325543,0.01987804444771741,0.6402537623373203,0.0979444815129441,0.30499986904592064,4.263400173437475e-06,0.8008188755282191,0.4969519017273189,0.4040696822094504,0.03238032135010823,0.7986432414449984
129,disty13,11,0.42293940350545306,0.2881008261955671,0.04250131398411129,0.6852974394447429,0.058229037871092626,0.18624101927696202,2.3945497808121215e-06,0.6640419371189942,0.5188315586234542,0.45202500009635166,0.07563687025982374,0.839671721213505
129,disty2,11,0.4045797657416149,0.2389527960765274,0.03464886529429031,0.6469120400650221,0.09803072899705306,0.2922191159563926,4.416039360819192e-06,0.7578107983730475,0.49738950526133197,0.4159312189571362,0.04698607317430105,0.7999175605189137
129,disty3,11,0.45642206733173196,0.27618016882797286,0.04258008213358175,0.6887969900182503,0.11005984778434547,0.30822172809807025,4.717599661052508e-06,0.7735592529279308,0.4335180848839226,0.37110530921685303,0.041433121055538875,0.7431167485677074
129,disty4,11,0.42345357478188805,0.24841120550073037,0.04342312425080276,0.6579296294930345,0.09854647285374502,0.2938016023707005,4.340398132825532e-06,0.7608409583669302,0.477999952364367,0.4100101116246647,0.03955667168896169,0.8251959594573176
129,disty5,11,0.4045797657416149,0.22388514640953805,0.04870394540562422,0.6398975138234566,0.09803072899705306,0.3329714902084115,4.291064662958046e-06,0.7697083239592379,0.49738950526133197,0.394601772458145,0.08949287423865944,0.8229807688864477
129,disty6,11,0.4108432920549838,0.2275553597163401,0.024552853162050046,0.6337747538221224,0.09169595047122636,0.29855650926998595,4.585016382223405e-06,0.786543286249365,0.4974607574737898,0.4152507004897083,0.03674027657234325,0.8218568165601733
129,disty7,11,0.40532478361500573,0.23646474784996124,0.03043395045843454,0.6265304261875371,0.10164514513485841,0.27972777038992513,4.412033394830727e-06,0.7727229121824754,0.49303007125013587,0.4313652613823725,0.03987188056137272,0.8083531071976751
129,disty8,11,0.4045797657416149,0.24997831672830145,0.03909867403286183,0.6696497239908885,0.09803072899705306,0.27042272933947803,4.140618185170483e-06,0.7479328578707081,0.49738950526133197,0.42396754746715903,0.04883986382976755,0.8040646337239207
129,disty9,11,0.42575305243434153,0.27878132892393903,0.05162347025941261,0.6919331655125668,0.09815343353870709,0.2735118871422874,3.805910102204947e-06,0.7027928740567969,0.47609351402695144,0.3993073966101656,0.038302176698745576,0.7765228135845168
129,limiting_disability,11,0.4045797657416149,0.2238552923099871,0.04295651432439624,0.5835907998253098,0.09803072899705306,0.30052072187810097,3.846210117607884e-06,0.7576379548511736,0.49738950526133197,0.4297456814571528,0.05102765724128921,0.8337562680218827
129,no_disability,11,0.24464444617074219,0.1671335640468838,0.020168980367028865,0.545736490582776,0.09633489826494322,0.3048976118917183,4.920859329797268e-06,0.7887524045690579,0.6590206555643147,0.47475302566989985,0.07739630915626838,0.8782490616019334
129,non_limiting_disability,11,0.21904137571783414,0.1669195325010609,0.033337146894297766,0.5373436285504875,0.10180115154798099,0.3091050703562875,5.262441697225843e-06,0.7907355632175829,0.6791574727341849,0.47611133730649774,0.08879071990959575,0.8570201637638292
135,disty1,11,0.40503553055650404,0.22449756152545866,0.03663008116662654,0.6402331182523308,0.08130549815313998,0.2930538407306347,3.844777260339319e-06,0.7814888952728131,0.513658971290356,0.4087391619634746,0.02674056990777114,0.8124552219671318
135,disty10,11,0.40809377888561427,0.2518134831477924,0.050662619586270295,0.6099213744228928,0.062054433086327396,0.21118795869423865,2.8143351063958845e-06,0.7083229835004708,0.5298517880280583,0.48986353251667114,0.05191709315805697,0.7886058947666766
135,disty11,11,0.2711862963399588,0.19939596110398486,0.0294617528476962,0.5788040508459474,0.0879653866358384,0.29154856755462766,4.30082050802166e-06,0.7586288912304026,0.6408483170242028,0.46581796727324953,0.06887835655405394,0.8361481705467914
135,disty12,11,0.16607001980741268,0.16987137217599768,0.02773264166140009,0.5077212729164388,0.08564330782114647,0.2882954195545317,4.0755689509500404e-06,0.7558490421545409,0.7482866723714409,0.5088302535989375,0.07718350978476261,0.8465877331034566
135,disty13,11,0.3586669501365244,0.20648140008706595,0.03078488120557462,0.6044995128391882,0.08985250290835055,0.297740156726669,4.159646001008106e-06,0.7620827110392258,0.551480546955125,0.4399504259487321,0.05895905527718996,0.818671706893023
135,disty2,11,0.36986050933166015,0.21415907080652502,0.04340431534868269,0.6267364412059923,0.08973336126539053,0.2881405830820518,4.127496983633075e-06,0.7887871805763537,0.5404061294029493,0.4186843748726366,2.081559633535941e-06,0.8095349733148511
135,disty3,11,0.44454594702421024,0.27300293939740977,0.04711303945994709,0.7031728351320824,0.10255030564052607,0.2669594227803518,4.220505427560184e-06,0.7601476523092997,0.4529037473352638,0.3928706888686743,0.030713756904538064,0.8260695080689812
135,disty4,11,0.34690727108029346,0.22172985272483547,0.03820855714183247,0.6052425525218037,0.08888083032046919,0.287628908528917,4.110549364706412e-06,0.7510344839021874,0.5642118985992374,0.43593954618898745,0.06331766847894374,0.8112177386160303
135,disty5,11,0.29430435965212637,0.19888008699835447,0.02220723113148001,0.6034418581576684,0.08605038899279045,0.2902308571259429,4.109933820045131e-06,0.7726212786981647,0.6196452513550832,0.46717474165356504,0.07365648775561559,0.8704488039446423
135,disty6,11,0.3941075274285759,0.21725948003615755,0.03752524785099219,0.6356908921006027,0.0849581714860201,0.29249779305434354,3.973853193590625e-06,0.7746083803543694,0.520934301085404,0.4382923035902526,0.04726185236363695,0.8445475073490829
135,disty7,11,0.39521533704583955,0.22108304765046705,0.026705937667643415,0.6393036814740847,0.08728960494273372,0.3037489247053803,4.087355540404583e-06,0.8357438166710265,0.5174950580114267,0.4301603269012919,0.04047461294043808,0.8265433600455039
135,disty8,11,0.3964657875757083,0.23447652707366082,0.025681708136243153,0.650119160439885,0.08440181418631469,0.29056582407882564,4.1827347326350324e-06,0.761705233638207,0.5191323982379771,0.4309174512329965,0.051259191250665345,0.7869297969699229
135,disty9,11,0.4189145256919403,0.28348745658623176,0.03892641460353498,0.6705462981827349,0.09025198715350136,0.2590459741170139,3.3817787551347105e-06,0.6879754945257657,0.4908334871545583,0.4026259725678542,0.06488475540146955,0.8441885207169587
135,limiting_disability,11,0.39521533704583955,0.21272654263640783,0.05130030164473333,0.6285841545314171,0.08728960494273372,0.2898763038351081,4.335003897030676e-06,0.7450513147587383,0.5174950580114267,0.4350169955414056,0.049509336370427474,0.8043726435129241
135,no_disability,11,0.14440236871618162,0.14373783337000123,0.01689951658321336,0.48473847765599687,0.08697379470881147,0.291952610067328,4.307320454718032e-06,0.802789196243814,0.7686238365750069,0.529638310277528,0.05508946129555824,0.8788687738753377
135,non_limiting_disability,11,0.13232031900464478,0.13770261818523322,0.017437326035786703,0.4717650559784402,0.08842646491978023,0.29183231556391087,4.143863938001997e-06,0.7553356466798652,0.779253216075575,0.5247194503278622,0.08604728007916325,0.8933441201580279
136,disty1,11,0.41252995298765627,0.2515223385771076,0.04654884236662157,0.6630726507564945,0.10041359812158895,0.3125598987661018,4.804314067745876e-06,0.7764930141720325,0.4870564488907547,0.40281106881162754,0.034986806451655486,0.7550531010822353
136,disty10,11,0.425293191602,0.2639851439302553,0.04836999402116985,0.6451172190246843,0.06473003808043237,0.22302985695947602,3.047822979750266e-06,0.6648113380784553,0.5099767703175677,0.4677901325128056,0.09513354034267738,0.838217549309826
136,disty11,11,0.40532478361500573,0.2399725598287003,0.04308096280448316,0.6251635940502842,0.10164514513485841,0.2948619874216777,4.601511205468802e-06,0.73487484079367,0.49303007125013587,0.4287112110031134,0.07601681717252032,0.7999854061111391
136,disty12,11,0.40510361675973694,0.23112795919970144,0.024812878280719187,0.5955453016166996,0.0979444815129441,0.3168745366403982,4.8412636592858754e-06,0.8230800493640572,0.4969519017273189,0.4184512991781314,0.034296656910451584,0.8110680730901882
136,disty13,11,0.42455439052521976,0.2620376698271681,0.05167979597190526,0.6485411402580525,0.059024976264682553,0.20309775581033945,2.534424480447282e-06,0.6521749985485328,0.5164206332100977,0.4813110973013039,0.0816043513485272,0.835845402357954
136,disty2,11,0.4045797657416149,0.22802754282586868,0.0361188250503718,0.6417303608970477,0.09803072899705306,0.3058693656798046,4.2828305600092096e-06,0.8352480515007035,0.49738950526133197,0.40223388672350313,0.02416805505003399,0.8265835941072576
136,disty3,11,0.45642206733173196,0.2709064315463588,0.03982846143609707,0.6720208699037612,0.11005984778434547,0.30825892025030827,4.494533598068625e-06,0.7983905751644927,0.4335180848839226,0.357442240770002,0.04391578670741805,0.7631127746220673
136,disty4,11,0.41943791256283963,0.25499302522545697,0.04408573620721658,0.6401260580852317,0.09923285183477776,0.30884293779321015,4.314268393498022e-06,0.7791363911961974,0.4813292356023827,0.38165581079508104,0.06164015601245853,0.7989154214241133
136,disty5,11,0.40510361675973694,0.2301440200362001,0.02832887345954559,0.621420960185211,0.0979444815129441,0.31894563849298474,4.351457255593671e-06,0.7944008806098526,0.4969519017273189,0.4137706122647068,0.03786199046494963,0.8503396452572147
136,disty6,11,0.41451917148268413,0.24609427040719806,0.03772292087395799,0.5850742116283971,0.09486565540799191,0.28704028596404474,4.101834679661206e-06,0.7574523390650482,0.49061517310932395,0.4289494906151916,0.08718418390504225,0.8339899000473453
136,disty7,11,0.4045797657416149,0.23891975678767963,0.027591038294105016,0.6698289522824752,0.09803072899705306,0.2942877981668205,4.415993566416214e-06,0.7626753585303037,0.49738950526133197,0.40833446694192027,0.03377832544109012,0.8799102892785778
136,disty8,11,0.40510361675973694,0.23080571515954196,0.03670340162382004,0.5941084652776766,0.0979444815129441,0.3147067935329281,4.930866247989543e-06,0.7667813937776758,0.4969519017273189,0.412481563973906,0.07016185035529669,0.8400862750772691
136,disty9,11,0.4297844168649026,0.29227841810732325,0.0361401043740732,0.7138259689092091,0.09746437064967861,0.28376688964481134,3.858437340746289e-06,0.765169700930593,0.4727512124854189,0.3777160143586391,0.034222626558076695,0.7659994029871182
136,limiting_disability,11,0.4045797657416149,0.24139652461423075,0.04713710048715569,0.6206201676590605,0.09803072899705306,0.31474193927177085,4.49466453459424e-06,0.771996434081168,0.49738950526133197,0.4131387172836096,0.054016265464791394,0.7531523624964712
136,no_disability,11,0.15359216532889838,0.1564520198117319,0.02142677266704924,0.4742480439941738,0.09125238142873696,0.30421309524182893,3.736676027881281e-06,0.7591185849219068,0.7551554532423647,0.5011681609707304,0.06457539959707298,0.862663038678457
136,non_limiting_disability,11,0.15267024468378493,0.15365770567850157,0.020235208783375546,0.46406876592764157,0.09144330012611912,0.29841478233373875,4.243219170690589e-06,0.7457397433180085,0.7558864551900959,0.5012513795271765,0.10191435417806623,0.9348257018381454
139,disty1,11,0.40571504642682465,0.24490406319495273,0.04718560502360411,0.6578824490702996,0.0978438149709854,0.2957683212172102,4.609530156435762e-06,0.715825231360972,0.49644113860218986,0.41579781223378853,0.07396692810843739,0.7751818404875195
139,disty10,11,0.4171296554435602,0.26339928364455006,0.048044721720635765,0.5918617291779396,0.06885287220024972,0.2277053928333263,3.17269166432793e-06,0.6498060067694488,0.5140174723561902,0.4754759013240428,0.0889453023149471,0.7872119370489306
139,disty11,11,0.4010142911306117,0.23107202335307298,0.02988959004810097,0.6120116264708924,0.09344871993505315,0.29616807108474924,4.459005705000262e-06,0.7408980952823048,0.5055369889343352,0.4268531581571161,0.10781828315702002,0.8281899868707119
139,disty12,11,0.30044169015568817,0.20615361575955446,0.02785195480655947,0.5733204579490339,0.08921875038530637,0.3023530538771394,4.478322119950494e-06,0.7677686717836979,0.6103395594590054,0.4521993354902751,0.051812421239385176,0.8395917714378083
139,disty13,11,0.30842196336551125,0.23197859898787376,0.029146254095544732,0.5700597911189488,0.057366891542743395,0.2145530983391401,2.7451369421072506e-06,0.7195402382946142,0.6342111450917454,0.5146023321256168,0.08491011644767568,0.8797014605079573
139,disty2,11,0.398643539803164,0.2197632168542063,0.026777929147953485,0.6607711906169582,0.09096256205887034,0.31447416496887526,4.202829476240451e-06,0.7472291161788205,0.5103938981379657,0.42664512164441115,0.058404319833196515,0.7981227226993913
139,disty3,11,0.44966386815685216,0.2601870057051109,0.0265399584969356,0.6588216127524048,0.11142820055913973,0.31652052269704267,4.990519758626499e-06,0.7771466554372322,0.4389079312840081,0.37017296796742116,0.04266112544908822,0.7676727959002975
139,disty4,11,0.3937738110305242,0.23411849744984947,0.027398977542435813,0.671239907821428,0.09333108620660663,0.29515171635453064,4.434790165848751e-06,0.733419756288202,0.5128951027628691,0.4130353032230205,0.0476334400884029,0.7975818793957198
139,disty5,11,0.3620226848054777,0.21430362431902572,0.0447600749824345,0.6183244759513562,0.0936965974005257,0.3035214360295457,4.399569369849297e-06,0.7445446973944768,0.5442807177939967,0.432659811326573,0.07033855227658736,0.7845209416176536
139,disty6,11,0.4044678565318939,0.23814137821504644,0.03128392292191111,0.6022504253491002,0.0964942733474274,0.3143923048737197,4.434348301471713e-06,0.8012215486433076,0.4990378701206786,0.40230639870932405,0.05751071661438084,0.7536967532663195
139,disty7,11,0.3273234391623906,0.21460993966606776,0.03976737881388788,0.6200933191366962,0.10064331219374555,0.291032899661417,4.598402896137121e-06,0.789453195405336,0.5720332486438638,0.43364892722089576,0.024553413514823163,0.8176938148131989
139,disty8,11,0.3984363365225911,0.22592439649687032,0.02596724675085629,0.6446661669236904,0.09927656223778349,0.3179355049890946,4.5976783318872224e-06,0.7912542134253628,0.5022871012396254,0.39735334137118394,0.033973409013021025,0.7939181624264177
139,disty9,11,0.4156579138618174,0.2572481238494602,0.02425314804005181,0.6890970977343088,0.09881693924956111,0.3011921204079785,4.3678720894726884e-06,0.7591467922172915,0.4855251468886216,0.3851625156232228,0.04630681858852844,0.8067927919625841
139,limiting_disability,11,0.39854815469572386,0.22691505263807174,0.03914460439223064,0.6302169503141759,0.09902378095235291,0.2981365035936451,4.27166949624049e-06,0.768956062000407,0.5024280643519232,0.4172510227192523,0.02594690383749867,0.8098213377037267
139,no_disability,11,0.15374343770068302,0.1536510602490736,0.021746705444466122,0.48877422903920176,0.09132748180329764,0.29788767458823506,4.417235950739246e-06,0.8201093759088876,0.7549290804960194,0.49811849381134254,5.5439708849468545e-06,0.8906896670163593
139,non_limiting_disability,11,0.15283644894268975,0.15604403307356174,0.022466901601122146,0.489337062806077,0.09142536346588274,0.2908618097431037,3.88105686399096e-06,0.794878197646115,0.7557381875914274,0.507804635163132,0.08082945435537887,0.8986910966586739
142,disty1,11,0.4123075804608555,0.24627216420807896,0.043535313857198096,0.5809598534227912,0.09675841195625769,0.2732621951442365,4.458475698132055e-06,0.7802344048088509,0.4909340075828867,0.434274120819677,0.05352591490911632,0.8021405659171763
142,disty10,11,0.345119216421875,0.2600274796394726,0.06165501856931437,0.618940087170759,0.06797490791900483,0.19796076709453617,2.968818164556486e-06,0.6497594821391866,0.5869058756591202,0.506327920609912,0.08357626244383319,0.8215141125857244
142,disty11,11,0.40637993716027804,0.22607667864650222,0.03170766322346209,0.6391228951410468,0.10632251854044943,0.29884109549046234,4.4615505198856555e-06,0.8026979506442422,0.4872975442992727,0.41389273375730395,0.021776658208485913,0.8179397894918722
142,disty12,11,0.4045797657416149,0.22756207122278443,0.03249865402937366,0.6293766321993794,0.09803072899705306,0.30421268670760226,4.497985809226872e-06,0.7733831354771221,0.49738950526133197,0.42422241496985735,1.9798821684546475e-06,0.8331908233672987
142,disty13,11,0.18382926955090897,0.1972058487823633,0.04405078852781395,0.588130868940981,0.05659132159737645,0.20541069189380834,2.6685064496532013e-06,0.6465406954784033,0.7595794088517145,0.5500644950974675,0.05293028715196033,0.8600028405735428
142,disty2,11,0.4045797657416149,0.22073001020815325,0.02641949859565517,0.6636087540403487,0.09803072899705306,0.3256041302656971,4.4383945587743496e-06,0.7814792954027453,0.49738950526133197,0.4071897684606141,0.03598115685056141,0.7859874299090912
142,disty3,11,0.45642206733173196,0.26694221082312364,0.04631594013291168,0.7029719400235998,0.11005984778434547,0.3071426658698342,4.7895590836301194e-06,0.7476114897676445,0.4335180848839226,0.3687515730423979,0.04698547205048654,0.7696772117789467
142,disty4,11,0.41984946387851096,0.2500675164450369,0.043059314576195634,0.7147451332253322,0.0993953939307568,0.3053236124316328,4.679348975559239e-06,0.7585247490818616,0.48075514219073223,0.3897560311990311,1.8488224600368692e-06,0.7249646386877511
142,disty5,11,0.40562028420688756,0.21976929195514439,0.03613126890083077,0.5717826126268358,0.09012341392610607,0.3067502403904362,4.3649346660241e-06,0.7560178880637314,0.5042563018670064,0.42037789404683534,0.04066263977614648,0.8655388382987282
142,disty6,11,0.4082513768717841,0.24177122084492422,0.05480486087088904,0.6804066534444676,0.0974262303673878,0.2776396240056284,4.501314597292448e-06,0.7411223821997999,0.4943223927608282,0.41605520893950526,0.05669661892468133,0.7817724056050236
142,disty7,11,0.40562028420688756,0.22539121755244163,0.03540391632567472,0.5649364620905618,0.09012341392610607,0.3183794248693029,4.3454575392812585e-06,0.818576919763626,0.5042563018670064,0.4082478854463948,0.04906901985521466,0.7650104255816352
142,disty8,11,0.4045797657416149,0.23174546964222087,0.042685821972813044,0.6592896451777679,0.09803072899705306,0.31494078527259783,4.8421306929641926e-06,0.7345624497494145,0.49738950526133197,0.4041337649688885,0.08783241623254169,0.772816361039077
142,disty9,11,0.4273551967656534,0.2670056766395126,0.05769699919995071,0.5785249440046264,0.1025656670324076,0.30717399687083036,4.422684634464933e-06,0.7622700869043939,0.4700791362019389,0.3786440606357544,0.0679552484147204,0.7796422932004147
142,limiting_disability,11,0.4051995138047939,0.23197405629042656,0.02060862691776092,0.6410715543859901,0.08997089034425303,0.2908826220911438,4.424276548302053e-06,0.7307598038530876,0.5048295958509531,0.41889578445626185,0.07560870325566767,0.8363797852984823
142,no_disability,11,0.1535291184178723,0.1499703601855064,0.018313595534171292,0.49160984967434584,0.09162540651195336,0.3060202563518644,3.859823899471458e-06,0.7597043068612281,0.7548454750701743,0.5090496500652903,0.06869689535315561,0.9178496996570283
142,non_limiting_disability,11,0.15267024468378493,0.15413535954599192,0.02387784702399968,0.5852143392700397,0.09144330012611912,0.2995396386547993,3.7396598802358573e-06,0.747702605233045,0.7558864551900959,0.4879671432139463,0.05851028483645291,0.9115070439935263
147,disty1,11,0.37729197206599585,0.23132064756346246,0.02942717644922519,0.5992047268713303,0.09411455372719708,0.29596008132171175,4.459078385200018e-06,0.7847179074257955,0.528593474206807,0.4237185812908606,0.06533300523680913,0.8146691123769138
147,disty10,11,0.3546229013555027,0.24631575022018903,0.043793536227533916,0.654554100973619,0.05935644460538591,0.2314687315062553,2.9762953683323015e-06,0.6896760819229913,0.5860206540391114,0.4842781317365136,0.06484028129000066,0.809849855612145
