LA_2023,age_group,year,overall_inactive_rate_deterministic,overall_inactive_rate_median,overall_inactive_rate_lower_90,overall_inactive_rate_upper_90,overall_fairly_active_rate_deterministic,overall_fairly_active_rate_median,overall_fairly_active_rate_lower_90,overall_fairly_active_rate_upper_90,overall_active_rate_deterministic,overall_active_rate_median,overall_active_rate_lower_90,overall_active_rate_upper_90
139,16-24,10,0.19204958646186793,0.19113403054466827,0.08019972354234524,0.33616887642844867,0.08722455206028218,0.1294900760658878,0.008945909936416934,0.2685611832148726,0.7207258614778499,0.676885452148968,0.45894209063511576,0.8465775146145514
139,25-34,10,0.1477005213033669,0.13255543728292543,0.051152445352775744,0.28259234389766397,0.08719010318343028,0.12681478714024985,2.1029709490715963e-06,0.2814033638560824,0.7651093755132028,0.7335343133283727,0.5346626223001271,0.9068511886432992
139,35-44,10,0.17657126827168995,0.17083546043302372,0.06931412213997111,0.3433504891233722,0.09078276312588651,0.13785519307425526,0.011248560462383797,0.3354574932464448,0.7326459686024236,0.6850875082592245,0.41738235946708935,0.8461817418838843
139,45-54,10,0.21051728158783173,0.20664310835574556,0.09196130275951908,0.3572340942946265,0.09699954013656803,0.14312979199025183,0.02549265946692786,0.26984506045389817,0.6924831782756002,0.6486212198223045,0.4585178764835202,0.8155749313382599
139,55-64,10,0.21399052555820985,0.19391360655481177,0.08172527603927522,0.3827929886125138,0.09343063445540199,0.1457697243881258,0.010944365875236369,0.2627261622810221,0.6925788399863881,0.6591474294329898,0.4497299095225317,0.8326298034590447
139,65-74,10,0.16052714864636988,0.1639487078957518,0.07094595295054446,0.3661956840244294,0.0909573010597996,0.13887039961221587,2.5047153867898295e-06,0.3534869217923738,0.7485155502938305,0.6970952018420715,0.3890560806027249,0.8698557530871389
139,75-84,10,0.29396777810192753,0.27071379043847854,0.11727706784348911,0.4500985804732182,0.10251356789825643,0.15245346684525243,4.34646461029147e-06,0.295387240334939,0.6035186539998161,0.5635200249444934,0.3569862736938631,0.7703145349722142
139,85+,10,0.5596363939422995,0.5259634954143684,0.27607966318293087,0.7447891339065755,0.07471441839448305,0.11042076470512696,0.017742070422932233,0.21443515337244182,0.36564918766321747,0.3589091792275649,0.18118173652416528,0.5914053377907564
142,16-24,10,0.2329254177462566,0.22001095306851615,0.08494240608619553,0.369539421824116,0.09450319607073972,0.1435047763260822,0.010271943575603616,0.2736842849016934,0.6725713861830037,0.6281921616913556,0.45511763717976705,0.8043506136759159
142,25-34,10,0.14861408590731573,0.13248450246388405,0.05193976727027786,0.27612564736022305,0.08559158668277829,0.13476753173852193,2.3535067641324797e-06,0.2691343052301007,0.7657943274099058,0.7222443068917588,0.5333194613812204,0.8725293324689722
142,35-44,10,0.19912524367419543,0.1744937386982287,0.07062784855421456,0.34770609930298846,0.09278778873078673,0.15157078289716508,0.034442706033755544,0.3676098117157592,0.7080869675950179,0.6689270617910265,0.39178526168021155,0.8396285757989917
142,45-54,10,0.1800761493485789,0.17700861357626027,0.06737518567185916,0.3612561108526576,0.08850064433668346,0.13694817532019815,0.021767785089194663,0.28082492063709064,0.7314232063147377,0.6886930897923674,0.4422683756365912,0.8376986704175554
142,55-64,10,0.22177837211276838,0.2188610944946463,0.09160349701054063,0.3903142989578299,0.09448949674608804,0.13920720820993004,0.017065772625275373,0.26684614514661503,0.6837321311411435,0.6432009462084288,0.40643189392079576,0.8290571826486901
142,65-74,10,0.23229804374046828,0.21148495764971442,0.07784795836748817,0.39863735553390106,0.10135692268946041,0.15175726389370764,2.0500790847431893e-06,0.28635949416982176,0.6663450335700712,0.6285907411424692,0.40264625736228554,0.8472613632420019
142,75-84,10,0.3755389113853101,0.3300171664660799,0.1563196626790079,0.5924708692166275,0.08811893820239222,0.14240760578131667,3.550907807277524e-06,0.2598607000990944,0.5363421504122977,0.5147392246564413,0.2840880234374417,0.7335074103178001
142,85+,10,0.5391245652778033,0.4915820171366623,0.2008701188575045,0.6763835541567476,0.14363693500703978,0.20469400487129796,3.4045529196623543e-06,0.382877412630526,0.31723849971515694,0.30665565328052014,0.17381376609062532,0.5348244149055659
147,16-24,10,0.20744985777459363,0.1794787579043502,0.07268592078214854,0.35954154120945286,0.09145682595969606,0.14181084019413726,2.5850042925831904e-06,0.2877930527282182,0.7010933162657103,0.6696887810785908,0.45196902712909925,0.840245807248
147,25-34,10,0.1823637740837293,0.1727997934906103,0.06941814413562065,0.3649432526260614,0.09113684217319121,0.14215221781479842,0.01782010998547058,0.2917162713917385,0.7264993837430795,0.6830229120520709,0.43206928580530096,0.8594497572872639
147,35-44,10,0.1615988828409171,0.1590229915701113,0.06367287067002844,0.313729829134071,0.09068201710622761,0.14448900124843025,3.0659859363158533e-06,0.32736152219948345,0.7477191000528554,0.6935240370752952,0.3748113712960455,0.8412990963295262
147,45-54,10,0.21982959535494354,0.20606301501347984,0.08517951210344547,0.39031859385151313,0.09585538570234052,0.14257259274464423,6.523401995670877e-06,0.29624198813844427,0.684315018942716,0.646949256693585,0.38081406388668126,0.8263052738438206
147,55-64,10,0.23917014058378916,0.2301415595990698,0.08936607500788323,0.41859937774390205,0.10432738074168366,0.14461302897479295,2.136145015576441e-06,0.273871281919082,0.6565024786745272,0.625083236367328,0.44851901541146383,0.8138892187515752
147,65-74,10,0.2228188446259949,0.2016183817050921,0.08495843791429133,0.40733085516975254,0.09385988810195645,0.14449949716695415,6.297257328571539e-06,0.30164789691664295,0.6833212672720487,0.645572035308516,0.3795841899305329,0.8246494271199001
147,75-84,10,0.3409318771884828,0.28893604871941636,0.13403103381050155,0.5118156153098415,0.09453060653620814,0.15221821836054794,3.899063055983183e-06,0.3098856003667887,0.5645375162753091,0.5611283453356616,0.31536550580133227,0.7534146759875995
147,85+,10,0.5836012509440869,0.5618478286176236,0.2868428977746968,0.7628399510219774,0.12757535142854964,0.14992672268141494,3.2015821689527787e-06,0.28647037668584335,0.2888233976273635,0.2845745839570882,0.15716709564959194,0.5343097045814565
160,16-24,10,0.1792958522051848,0.16741891972994447,0.07661735800990638,0.34055845542132795,0.08762532493985173,0.13795683264419445,0.022410990711951205,0.26896801980011037,0.7330788228549636,0.6853086864878968,0.47486798310341183,0.8370743411677316
160,25-34,10,0.14844192912590165,0.1524684250408359,0.058935765035444676,0.318588078462988,0.0866508510746665,0.1374956055513344,2.2345012476866213e-06,0.26146096470226987,0.7649072197994318,0.7114066617715661,0.5167798011698227,0.8499444415349954
160,35-44,10,0.2298344382366636,0.2093343548337134,0.09311563472368053,0.40950848883132795,0.10171935941851824,0.14950624184382116,2.587147809416114e-06,0.2923059407103443,0.6684462023448182,0.633601711527259,0.43604053984728225,0.8185841166416729
160,45-54,10,0.2214939205427415,0.20835186606079006,0.08677612389407247,0.39475694592603205,0.09565089892373337,0.14301617622907747,2.6375044075823662e-06,0.2733380189181519,0.6828551805335251,0.6382796054462108,0.40410722347417605,0.8176120285867982
160,55-64,10,0.23043321128991417,0.2239094899966626,0.08466217209571708,0.40594029461799463,0.0993791259619333,0.14401966807233899,7.140742395100118e-06,0.28947200491881564,0.6701876627481526,0.6231266689688295,0.41260982733717944,0.7849342709163152
160,65-74,10,0.23160441828364292,0.21796568387614496,0.08655813846486193,0.3924308746953204,0.10404020708129497,0.1499894990797062,0.027845154720069463,0.3510644525775851,0.6643553746350621,0.622624895020544,0.35210958951574656,0.8027803292261483
160,75-84,10,0.3741001670426589,0.3306129098903151,0.15129081274519032,0.5528031162519383,0.091612487549895,0.15493138766608927,0.012206966872374264,0.31690321235608976,0.5342873454074462,0.5110083516555697,0.2752644583913116,0.7419886933615782
160,85+,10,0.45719540519385293,0.4288549542144891,0.21078298383514385,0.6541887960027785,0.10089278420536721,0.13429522432724322,3.322452440726588e-06,0.2733370739837147,0.44191181060078,0.43508309572001636,0.2302463296507102,0.6885255094960112
17,16-24,10,0.20692471709074467,0.1954828634357999,0.08557339517768915,0.3677281624189182,0.0912390647690576,0.1408259970479417,0.009138204455673555,0.26336516826711504,0.7018362181401977,0.660505304755423,0.49742240023100104,0.8168492528961009
17,25-34,10,0.16630903906748817,0.15693356531180686,0.06281299677371996,0.3446129857688248,0.09338295502778142,0.13767813412127677,1.818468404067627e-06,0.294467564089757,0.7403080059047303,0.6970909421471441,0.4242607851936143,0.8550285648079053
17,35-44,10,0.2157009811033792,0.1990729956622353,0.07664198018583503,0.39087686500559793,0.08985463738937863,0.13699613272592737,3.014212023025921e-06,0.27208151450020857,0.6944443815072421,0.6540671761063308,0.4132384275987484,0.8305087284722248
17,45-54,10,0.241160168323296,0.2176963335887317,0.10012008412556501,0.39071589046239313,0.10448256045452761,0.14646601968003714,0.01735584806444452,0.30386222660756823,0.6543572712221764,0.6211566263940023,0.42114134133863496,0.8071906540563363
17,55-64,10,0.23089146682458223,0.2194349659961933,0.0973517122111526,0.41926569168078626,0.10136322212804007,0.14297155702059866,0.02857137229277965,0.2888638402905478,0.6677453110473777,0.6314271524776249,0.4126422787099597,0.7818290416631369
17,65-74,10,0.2543676928804476,0.248032601160474,0.09215879355439878,0.4680872920870542,0.10259560424412255,0.1498121224233212,2.8495853225058664e-06,0.31141586948324324,0.6430367028754299,0.5995220710681586,0.37430792178740696,0.7880775593358368
17,75-84,10,0.4014712755964903,0.34118042869094134,0.17406208067768383,0.563866150623195,0.08707507282625179,0.14297312626152978,0.026905614427147975,0.28441828127521046,0.511453651577258,0.5074385432555593,0.26155816327851394,0.696853048315362
17,85+,10,0.5394179565270297,0.4816391993562493,0.20358217622436028,0.7012870060767614,0.06367528462834005,0.11406079669852015,0.008322643548724862,0.23739847708992895,0.3969067588446303,0.3977798367756667,0.21544305097125663,0.6721635729490474
171,16-24,10,0.3023709693354102,0.27325213733917486,0.12925413397683921,0.48649770749569293,0.10153180398838103,0.1526239354507689,0.011872413790988207,0.3167026689536749,0.5960972266762088,0.5701499611833689,0.3230593172161335,0.7415403053284055
171,25-34,10,0.23308613729024133,0.21804556417334614,0.08982268103219733,0.4353203501550785,0.10502088652532135,0.1501029169370332,3.149705311989761e-06,0.29423103669483097,0.6618929761844374,0.6226617856017826,0.4036988185532357,0.786904074157012
171,35-44,10,0.2640457008076104,0.2575872841536502,0.1300062739685723,0.4664711882790326,0.11180162414918512,0.14586315628604382,0.019008640386975126,0.2865174258847318,0.6241526750432044,0.5877711665495711,0.35711561843895195,0.7591209522263528
171,45-54,10,0.296957533910787,0.264419837270196,0.12904408115326924,0.4685505064198985,0.10979612251705793,0.15779273595882826,0.030897691010105387,0.3224671509090545,0.593246343572155,0.5756042392322507,0.3162535982005002,0.7617891621724648
171,55-64,10,0.3217594354764693,0.29236478065678273,0.13168271367138307,0.5399599234843105,0.10381380618384538,0.154865651763948,2.4518819349114313e-06,0.3153709692339809,0.5744267583396854,0.5563175298451613,0.3211780329491743,0.7315973369398464
171,65-74,10,0.2804913020239848,0.2643353219023771,0.1136648570388686,0.5014505221717951,0.10774989267014488,0.15750659382076787,2.4202712375352364e-06,0.3248801598711097,0.6117588053058702,0.5744988219115483,0.3447868850691252,0.7693995196533038
171,75-84,10,0.4232001268659895,0.39717466376919625,0.1961433981496132,0.6228476891429365,0.09153720034991474,0.13915725225602632,3.3344733214313195e-06,0.25455596137308206,0.4852626727840958,0.4643458367548356,0.2614274686594702,0.7023023196189313
171,85+,10,0.5755514563381138,0.5432143146601831,0.3343254348185679,0.7375252853742763,0.13191256041621743,0.18445299332626647,5.887954905487545e-06,0.32873936140187193,0.2925359832456689,0.27945514158121654,0.14444715983628367,0.49377848425458204
196,16-24,10,0.22901436840732747,0.2167864381813646,0.08824764217225199,0.48178645163845946,0.09938395676883531,0.1458450489952281,2.7947166618179915e-06,0.3116778046625491,0.6716016748238371,0.6287166765983461,0.35338955683424134,0.8167963578913905
196,25-34,10,0.2296522319028816,0.2027644336920128,0.08904884879790431,0.38134639123661257,0.11080788033664066,0.16359244374092316,7.473905301042083e-06,0.3384018005658027,0.6595398877604777,0.6277394824579792,0.3879831741512788,0.8176844527413125
196,35-44,10,0.22850798837137332,0.21404390734584922,0.09250661646017214,0.3762382110684681,0.11315393384196484,0.16843637991440452,0.017150856989969897,0.3001491826611452,0.6583380777866618,0.609497429991494,0.40878329318961226,0.788304280633665
196,45-54,10,0.23487005581481427,0.21787784813259642,0.10360726327760096,0.4367453458166587,0.10620091331827743,0.16027666788465,6.790443872817199e-06,0.3146281995221606,0.6589290308669083,0.610250480271209,0.30343094384965613,0.7885765084726599
196,55-64,10,0.23640247700395867,0.22312521037366378,0.09903579958366687,0.4141471694978642,0.10946571202001999,0.1703763139523459,0.01844629718350559,0.3620134120591542,0.6541318109760214,0.607841048445579,0.4123116753465062,0.7776849870181088
196,65-74,10,0.23428049146834515,0.22825507472069687,0.10470570128727379,0.4119172267614578,0.10844450317304233,0.1569341579964164,0.011282954736043793,0.27614409354983444,0.6572750053586126,0.6106392319222042,0.3884455011773137,0.7952358607050521
196,75-84,10,0.3728897403895752,0.3302095454007955,0.13959416951195014,0.5758071324199624,0.09432914610481238,0.1578062006114328,0.011357836125486239,0.30792653304770634,0.5327811135056124,0.5070372397097815,0.25545073685524844,0.7201372848922641
196,85+,10,0.5788785902547267,0.5519609699939787,0.2987404581716656,0.7509208545971859,0.07283353588908055,0.10787850541823674,2.781657696005995e-06,0.23028317398422432,0.34828787385619275,0.33583808735580156,0.17000652257853432,0.6165928511288956
201,16-24,10,0.14160529068541894,0.140069113811643,0.0541812351495399,0.27325908227790013,0.08609238138920325,0.1330295732944991,0.008545885871864061,0.2642638496658001,0.7723023279253779,0.7232506083251322,0.5508875524187377,0.8840900662283634
201,25-34,10,0.12835873003113926,0.1274705287723189,0.0526936081720694,0.24499955256135528,0.08961643074567328,0.14093441726780082,0.013384522653014186,0.26765662925800154,0.7820248392231873,0.7310988650901216,0.5443428960488341,0.87335107447841
201,35-44,10,0.1669265844202382,0.16863598106641015,0.06417735356033248,0.3206228307779971,0.09080259666003407,0.13319778550257272,2.5794902051530626e-06,0.27577520967397395,0.7422708189197278,0.6968793922441618,0.48401873922817906,0.8502434356578445
201,45-54,10,0.1430037911430233,0.14817016986583825,0.06158339414511173,0.2925437926619446,0.08747476539749989,0.13708021908226886,0.017011526435299247,0.26277829706351674,0.7695214434594768,0.7115767179979968,0.5178963624613483,0.8517410127939611
201,55-64,10,0.14495046574122208,0.15124152199396806,0.05670705117487295,0.2957345184964086,0.08902893634141779,0.1387439014281293,9.06330915745584e-06,0.27324151174716,0.7660205979173601,0.704696313560683,0.4704754622143593,0.8641359485564819
201,65-74,10,0.1430037911430233,0.15130085103465482,0.05397732716698564,0.3248606847803819,0.08747476539749989,0.1389529537512858,2.9892218961063165e-06,0.30478965166653627,0.7695214434594768,0.7048772565369792,0.5028303547887929,0.862331281461185
201,75-84,10,0.316449637029159,0.28650786903532044,0.12275282941364594,0.46782856853959837,0.098682858416318,0.14946134056627913,0.011752506235872817,0.3099936121432628,0.5848675045545231,0.5542065938829097,0.36026655497568894,0.7705744697332649
201,85+,10,0.484993884745042,0.40094073769461047,0.18603760165174119,0.6263874325018639,0.06518750894854151,0.117581998373877,0.026040950643304018,0.24090267577670726,0.4498186063064165,0.4627856617071635,0.23774241268770677,0.6951000868455159
241,16-24,10,0.2323057043614608,0.22617655855369576,0.10473929528090359,0.4509780072936722,0.07752075772189583,0.11259179025890631,1.8245291895353513e-06,0.23997250064600867,0.6901735379166434,0.6557421918198871,0.4338480949167657,0.8231810866952136
241,25-34,10,0.14860797085496186,0.14618467042199104,0.05824991439769408,0.28672691045942056,0.08562921202149447,0.1239511546206313,0.008964216843270383,0.2486412031455186,0.7657628171235437,0.7150700314660237,0.5585821071376624,0.8700110775596206
241,35-44,10,0.1805761127413393,0.1806679113554968,0.06944349446777486,0.3481672731546918,0.08596995766882164,0.12341346845630752,0.007787828752742196,0.24478710632229056,0.7334539295898391,0.6916324280672808,0.4816453250716393,0.8558012817652515
241,45-54,10,0.19461402526644808,0.1969054823355958,0.06851634654600507,0.37335414593455524,0.09340066486220033,0.13699475790463178,5.456550680166368e-06,0.2805867658084211,0.7119853098713516,0.6590044012093922,0.46513025647503553,0.8271604416832495
241,55-64,10,0.23528192295459482,0.23302162817702532,0.09417173863229816,0.4169438801006208,0.07961120616160265,0.1218135678932753,2.1356017116225865e-06,0.24741881165899282,0.6851068708838025,0.632636022617055,0.4591399179521155,0.8153337282062865
241,65-74,10,0.21649294241364425,0.20527687703577802,0.08411717625511246,0.40449257752761303,0.08651297473111158,0.12062896499443246,1.333262656472739e-06,0.25041919082118397,0.6969940828552442,0.6631648940782828,0.45608216687838576,0.8528224141698126
241,75-84,10,0.3216708880044795,0.29971248956786156,0.120393902760606,0.5114387254994702,0.07703395123220087,0.118360718780217,2.3030844404688348e-06,0.24271328480001997,0.6012951607633196,0.5774174023274962,0.3494472695823022,0.7908208022528056
241,85+,10,0.6034540074548088,0.5642912891004863,0.3371076003396839,0.7480630868869266,0.10837667063792542,0.15172523337830257,0.020766161338421203,0.2902606452351754,0.2881693219072657,0.2888561093537574,0.13492946652038212,0.5312117050466619
255,16-24,10,0.18639788090277318,0.18380536746527476,0.06738900005292983,0.33959653134636086,0.0904656096735098,0.13900039415245308,2.3180126029800534e-06,0.27005958452327217,0.723136509423717,0.6755804856832346,0.4974973298142586,0.8310493744794377
255,25-34,10,0.1624182887290012,0.15770477973069652,0.06567414643118934,0.321958321654524,0.09575471596864898,0.14589379093918423,0.015327670360781535,0.2830940408744883,0.7418269953023499,0.6907635962350813,0.46348446219932854,0.838466331984435
255,35-44,10,0.19909229221349448,0.17992246539783113,0.06809337877892309,0.38594511077127674,0.09293791518876586,0.1389968614064842,2.8579709466178113e-06,0.28159074854835536,0.7079697925977396,0.6669189741268222,0.4185251667321965,0.8487805935791147
255,45-54,10,0.1790479307497528,0.17900754612172565,0.07549078045468789,0.37287336623826306,0.09370522358663638,0.1532276283876568,8.210091109889897e-06,0.2945055380870106,0.7272468456636109,0.6524429640550606,0.40775298378575,0.8284919619069036
255,55-64,10,0.2225340591574923,0.210810512088976,0.08269860459278303,0.3973609106328578,0.10131270771146353,0.14779576430024252,2.681659096409029e-06,0.3014549119570483,0.6761532331310443,0.6318032086119159,0.43484545633145705,0.8208061456504331
255,65-74,10,0.17970933170977785,0.17569390448327735,0.08288845481982099,0.37346739952168456,0.0903573812928135,0.14387431076152674,0.015243042701553258,0.30316519882742304,0.7299332869974087,0.67770681997451,0.3878654174314395,0.8184435056772058
255,75-84,10,0.3750896828212626,0.3255697036323178,0.14998344875503022,0.5228512550193193,0.08920975198374534,0.15005715872619518,1.9394860653661846e-06,0.2812060728307851,0.5357005651949921,0.5183447866291513,0.32108214783865163,0.7533435975841271
255,85+,10,0.5331652124344471,0.48803029421523236,0.27253828668574676,0.6947893744846768,0.1486965952046436,0.19882069781026213,3.4331708136310424e-06,0.3763404404037831,0.31813819236090934,0.30967364688259746,0.14104598955233213,0.5027686000198849
272,16-24,10,0.22362864800488252,0.21664005414908255,0.08713332579275238,0.40681350469202177,0.09622438416639031,0.13652015090509484,0.02408999628997422,0.29780781881887963,0.6801469678287272,0.6450432383505518,0.3744663780215146,0.8125356534648709
272,25-34,10,0.1746907640448071,0.1719018226283098,0.07044842223324173,0.3517940834579003,0.08942266628535331,0.14132992538662698,0.023761494249838686,0.27379454176523793,0.7358865696698396,0.6885452356288253,0.47260692603282645,0.8368435243270685
272,35-44,10,0.20899314103873165,0.18560411606587787,0.07183537729785576,0.36780676165417314,0.09257268778540143,0.1454254483324275,2.978412746088115e-06,0.31771410689288565,0.6984341711758668,0.6577454898425743,0.4040964248821993,0.8449234910131246
272,45-54,10,0.2620978786592565,0.25949271019458064,0.11208740030760021,0.4689968154406332,0.10224071360479166,0.153735864361163,2.65944408307364e-06,0.2915441938145076,0.6356614077359518,0.5870175002359201,0.3263933505623422,0.7703590985127906
272,55-64,10,0.24160643252367706,0.2277764717600338,0.10708313271099004,0.44919661741046296,0.1065108688725326,0.1568582139992003,0.029519296233787372,0.31597742894563113,0.6518826986037903,0.6083474628231464,0.3198342589402474,0.7900384514102736
272,65-74,10,0.2225218890540466,0.20303123726607045,0.08587733514287578,0.4288191678195586,0.10083284120428138,0.14958327519716214,0.011287033064206585,0.3056755549331821,0.676645269741672,0.6388136904247914,0.34617393105179445,0.8086314630332495
272,75-84,10,0.39762013085475256,0.3450486708215982,0.15482222175670463,0.5894156300247759,0.08500857653636988,0.14441396056547276,2.7346355699837972e-06,0.27092956705792776,0.5173712926088776,0.5012313558484051,0.27492366264557944,0.7262998785673114
272,85+,10,0.6016126098833405,0.5800908083387273,0.3215006030880207,0.7562368381334841,0.07234999691950313,0.1069568314104829,0.019350105301175508,0.20655588825660917,0.3260373931971563,0.3254409360185503,0.16493213425527872,0.5244996456156603
279,16-24,10,0.22615999933438624,0.20686785189679208,0.08104294695361133,0.3872714673680838,0.08681472210667966,0.13424473744713622,2.5978576646706497e-06,0.2753559045372682,0.6870252785589341,0.6560859275243072,0.4444064009862649,0.8303094430903739
279,25-34,10,0.24846904223906588,0.23358626624369347,0.0927129801741191,0.4369622404248959,0.10305228613089391,0.14853005119568563,0.010998290743747283,0.2900175155702293,0.6484786716300402,0.6169360911968079,0.42034419733183814,0.7838911038147224
279,35-44,10,0.22992670735205217,0.22560613549818526,0.0856038209948415,0.454481337556781,0.10135873652530424,0.1500807316901563,2.945386063404367e-06,0.3007376910465534,0.6687145561226436,0.6169145512304413,0.36058414587424326,0.8011162688280584
279,45-54,10,0.2744872701571776,0.2502905597855709,0.10671806859840552,0.47309561458252053,0.09982724218666751,0.1553336006311709,2.454565488304459e-06,0.3065942519161296,0.625685487656155,0.5867199789768773,0.3373509810921826,0.7718168149127627
279,55-64,10,0.21467774937034972,0.20335638342908371,0.09164890642291357,0.3982446545975874,0.09417214031370004,0.13605285812801832,0.016618686151092455,0.2666717562025773,0.6911501103159503,0.6535105304600088,0.4367357365430587,0.8234383182317593
279,65-74,10,0.22285559970608576,0.2116745698203632,0.10443363886607093,0.38272137102764026,0.09948438213749253,0.1414836722124715,2.5965015488612417e-06,0.26210897587519877,0.6776600181564217,0.6385817069538231,0.46034432304904926,0.7857826355580737
279,75-84,10,0.3750896828212626,0.33776533141750786,0.15439779328689082,0.5843415084436342,0.08920975198374534,0.15252222806083762,2.3667010746343786e-06,0.3105762323273347,0.5357005651949921,0.5011229988242978,0.2688887676630788,0.7117327505690517
279,85+,10,0.5423387224610439,0.49065635158512066,0.2436447750638149,0.6898634597458894,0.12555689966968156,0.17128213202921294,0.022820245310347386,0.3373081418942714,0.3321043778692746,0.33259979050924265,0.16839785998358175,0.5648939576222102
280,16-24,10,0.13964705163354899,0.13759600925006749,0.05904950029976835,0.286255505166205,0.08456175021360353,0.12986032343320433,0.013318777395935831,0.2606994137652716,0.7757911981528474,0.7261330989778086,0.5484775588673716,0.856203958437043
280,25-34,10,0.1201275876967392,0.11538671411108715,0.0534057692002608,0.23628972888551725,0.08533690285395049,0.13352556280805825,2.671611640763155e-06,0.2719794240069751,0.7945355094493103,0.7390462963877279,0.5283683713069882,0.8815809957536231
280,35-44,10,0.12863278249069418,0.12776470214718205,0.046341503516341365,0.292126894463918,0.09251403482650172,0.14422083787950624,3.0084766224169843e-06,0.2859882194251681,0.7788531826828041,0.7237214077063572,0.4642848562975128,0.8992017436783902
280,45-54,10,0.16963156093349446,0.15778503671826877,0.06556985437674984,0.31771670174594635,0.09292529162598866,0.14278209960874877,0.02485597017057316,0.2904821953308847,0.7374431474405168,0.696667371956408,0.49434602115899107,0.8483864895735231
280,55-64,10,0.13783747638615618,0.13870821240124828,0.0539818303603792,0.2941778909214478,0.091712387109896,0.13712862393026448,2.5564590332587685e-06,0.2860351189745254,0.7704501365039478,0.7188108614508142,0.5021408201008377,0.8748877563207215
280,65-74,10,0.15446195862502435,0.15369929734607451,0.06688918100631792,0.28803366594785146,0.09090868551237567,0.13560312449553477,3.2170281684451624e-06,0.26828591137627866,0.7546293558626,0.7034049264036315,0.5103848342547016,0.85995705018706
280,75-84,10,0.24006629291488027,0.20733507879856344,0.08799198454376456,0.39098517460007476,0.08863159129872046,0.1428732504734997,0.027192164261717788,0.27915015756129036,0.6713021157863992,0.6454929952723689,0.40375692438883326,0.8245682897455645
280,85+,10,0.37512344230815153,0.2771532275441928,0.08839084943206375,0.521908966905743,0.07680398315185658,0.13427464239224368,2.1178884463030073e-06,0.2652284713164473,0.5480725745399919,0.5779495440004003,0.3039273453494928,0.7931177493075269
293,16-24,10,0.23180912264662581,0.22122969021766498,0.0950518966697799,0.41434356157006386,0.0889567264316362,0.1363720811061086,0.008965155122661163,0.25281560076686094,0.679234150921738,0.638816347045834,0.4625508328301984,0.802468654830529
293,25-34,10,0.1684414906398717,0.16528530866556124,0.06519149770150824,0.31335023603587414,0.08894956528251972,0.13690713832533669,2.7466021059687008e-06,0.28206371343112563,0.7426089440776086,0.6890581216645306,0.47358635098179247,0.8515452516602865
293,35-44,10,0.22120345779738584,0.20736672238727544,0.08305019911422727,0.3648452170625735,0.09236678482655868,0.14304850304593492,0.025627364181939692,0.2760415363361181,0.6864297573760555,0.6403475775603913,0.4190830739477229,0.8296246322831116
293,45-54,10,0.2141730079306824,0.2081712790794119,0.08852953056559554,0.41072621479965876,0.0915754038256398,0.13733289531643317,2.1599474310285747e-06,0.2673608991431019,0.6942515882436778,0.6484333755546734,0.4510105871869883,0.8357791867389122
293,55-64,10,0.2290511280619155,0.2087316881029108,0.0940269535890211,0.37714230627998796,0.0949417394693006,0.14776381273470085,0.027225429325027507,0.29928139535042986,0.676007132468784,0.6319423339797929,0.45812055706283716,0.7972455920599402
293,65-74,10,0.2237104388780329,0.21421330119251575,0.10273002539635404,0.44560774167268835,0.09606030915876132,0.14887025201748533,2.9042454120458796e-06,0.2890966238499585,0.6802292519632057,0.626796794797899,0.3642451154544253,0.8001544182019772
293,75-84,10,0.3326390269065175,0.29225366869204483,0.10326335693811738,0.5042565339059085,0.09022529060472088,0.14609593517744512,2.1740673839956203e-06,0.3010362273293369,0.5771356824887617,0.5547643575682597,0.3288448386526351,0.7840118936350075
293,85+,10,0.5593724414723218,0.5000297823576527,0.22120476060774552,0.7150991600044068,0.10279048288862569,0.15433554967895824,2.816650888729645e-06,0.313192518525963,0.3378370756390525,0.3384090293813881,0.16258798089257112,0.5969450169863938
30,16-24,10,0.21678953998382622,0.19093285737064913,0.08222409085228596,0.3490939248483819,0.08890360756535176,0.1441235325856441,0.03410420876634884,0.2761696214399247,0.694306852450822,0.6584723160235018,0.4457085247944284,0.8139883848272709
30,25-34,10,0.22385856409234714,0.20284526276206552,0.08193419290142256,0.3791767426088762,0.10694171683516844,0.15562382952941178,2.432125965157748e-06,0.3053209644271208,0.6691997190724845,0.6308258575628929,0.46913806967015,0.8227783728561673
30,35-44,10,0.23807187085412668,0.21970165449923967,0.09162919282971616,0.40899687973209836,0.10273718558198375,0.1579514735285581,6.531428684185592e-06,0.31841841766226725,0.6591909435638896,0.6146671355832162,0.36535903471854714,0.8005139281322953
30,45-54,10,0.2715071065278868,0.2352370532197276,0.1025799959724525,0.44083414290526857,0.1011144049465976,0.15612896876996493,6.073631391010947e-06,0.3078985393738869,0.6273784885255156,0.6048703276834679,0.35439823665426656,0.7655458921903638
30,55-64,10,0.23183281122905178,0.22484824587631108,0.09299609262817199,0.4142027693034479,0.10159343959026564,0.13843144674412927,2.2419083584317527e-06,0.2816882555927123,0.6665737491806826,0.6261177720375444,0.3571416125109166,0.8169499115000955
30,65-74,10,0.24567880864188282,0.22905255371732577,0.09676505271505065,0.37384257245829616,0.10588166126656358,0.15894889649076094,6.8929869746758225e-06,0.2789481057624033,0.6484395300915536,0.6055635880379788,0.4050406147015201,0.8048954800601076
