LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,volunteering_weight,weight_source,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
78,1.0,2.0,4.0,2.0,1.2591694814159022,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
78,1.0,8.0,,0.0,,wt_final_online,8,8,75-84,,,0,inactive
78,1.0,6.0,0.0,2.0,0.5570275920921386,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
78,1.0,7.0,0.0,2.0,1.0995385804568505,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
78,1.0,7.0,4.0,2.0,0.5105990671270351,wt_final_online,8,7,65-74,1,twiceplus_volunteer,2,active
78,1.0,6.0,0.0,2.0,0.8144001522377335,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
78,1.0,3.0,0.0,2.0,7.763480054352512,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
78,1.0,3.0,0.0,2.0,2.077921118284485,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
78,1.0,3.0,0.0,2.0,0.4871244327828967,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
78,1.0,2.0,0.0,2.0,5.395043996734921,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,1.0,2.0,1.6772077625969128,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,0.0,2.0,0.7652971593575421,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,4.0,2.0,0.6996932666753273,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
78,1.0,4.0,0.0,2.0,1.0272323359388582,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,0.0,2.0,2.0544646718777164,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,7.0,0.0,2.0,1.4660514044977415,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
78,1.0,,3.0,2.0,2.402765515745802,wt_final_online,8,,,1,twiceplus_volunteer,2,active
78,1.0,9.0,,0.0,,wt_final_online,8,9,85+,,,0,inactive
78,1.0,5.0,,0.0,,wt_final_online,8,5,45-54,,,0,inactive
78,1.0,8.0,0.0,0.0,2.402765515745802,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
78,1.0,5.0,2.0,2.0,1.6832674166971888,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
78,1.0,2.0,3.0,2.0,3.133104989732396,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
78,1.0,4.0,0.0,2.0,0.5454561076866034,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
78,1.0,3.0,0.0,2.0,1.6089690590719965,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
78,1.0,7.0,,0.0,,wt_final_online,8,7,65-74,,,0,inactive
78,1.0,5.0,3.0,2.0,1.131828158257934,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
78,1.0,6.0,0.0,0.0,1.0821354277506527,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
78,1.0,6.0,0.0,2.0,2.842075554297162,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
78,1.0,6.0,2.0,2.0,1.7777974829522925,wt_final_online,8,6,55-64,1,twiceplus_volunteer,2,active
78,1.0,5.0,0.0,2.0,3.014110005439924,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,5.0,0.0,2.0,0.5188894753491005,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
78,1.0,4.0,,0.0,,wt_final_online,8,4,35-44,,,0,inactive
78,1.0,4.0,,0.0,,wt_final_online,8,4,35-44,,,0,inactive
78,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
78,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
78,1.0,7.0,0.0,2.0,0.5105990671270351,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,0.0,2.0,0.7975286879930341,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
91,1.0,8.0,,0.0,,wt_final_online,8,8,75-84,,,0,inactive
91,1.0,7.0,,0.0,,wt_final_online,8,7,65-74,,,0,inactive
91,1.0,7.0,0.0,2.0,2.4844595189907106,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
91,1.0,5.0,2.0,2.0,2.984984114493855,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
91,1.0,4.0,0.0,2.0,0.586739580741968,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
91,1.0,5.0,0.0,2.0,2.5938379511510465,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,1.0,2.0,0.5506301823662906,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,9.0,,0.0,,wt_final_online,8,9,85+,,,0,inactive
91,1.0,4.0,0.0,0.0,1.136044431629069,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
91,1.0,2.0,0.0,0.0,2.1501817321132437,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
91,1.0,4.0,0.0,2.0,5.324688158640638,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,4.0,,0.0,,wt_final_online,8,4,35-44,,,0,inactive
91,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
91,1.0,7.0,4.0,0.0,4.731101074693453,wt_final_online,8,7,65-74,1,twiceplus_volunteer,0,inactive
91,1.0,2.0,0.0,2.0,2.2596906742448897,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,0.0,2.0,1.3161334290257038,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
91,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
91,1.0,4.0,0.0,2.0,1.0440043789892328,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
91,1.0,8.0,0.0,0.0,1.9902363488011856,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
91,1.0,7.0,0.0,0.0,1.5770335383757554,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
91,1.0,7.0,0.0,0.0,1.0985042723926182,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
91,1.0,3.0,0.0,2.0,3.5484933295164227,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,4.0,2.0,2.8125160286158764,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
91,1.0,4.0,0.0,2.0,6.250823492491506,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,0.0,2.0,1.5770335383757554,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,2.0,1.0,1.2143460103251178,wt_final_online,8,7,65-74,1,twiceplus_volunteer,1,fairly_active
91,1.0,3.0,0.0,2.0,2.257375646801998,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,0.0,2.0,0.6900659197493484,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
91,1.0,8.0,0.0,2.0,1.9902363488011856,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,0.0,1.0,1.5770335383757554,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
91,1.0,7.0,0.0,2.0,1.568280689169555,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,0.0,0.0,2.6948143131143127,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
91,1.0,5.0,2.0,2.0,2.0574454807923788,wt_final_online,8,5,45-54,1,twiceplus_volunteer,2,active
91,1.0,5.0,0.0,2.0,3.788671285113869,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,5.0,0.0,2.0,1.403097419819561,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,0.0,2.0,0.7491520913284615,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
91,1.0,6.0,0.0,1.0,0.8150454726244488,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
91,1.0,5.0,0.0,1.0,0.7519937485977991,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
91,1.0,8.0,,1.0,,wt_final_online,8,8,75-84,,,1,fairly_active
91,1.0,6.0,0.0,2.0,2.2256712864549693,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
91,1.0,7.0,,0.0,,wt_final_online,8,7,65-74,,,0,inactive
91,1.0,6.0,1.0,2.0,2.4451363224225457,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,2.0,0.8185329784204846,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,2.0,0.0,2.0,1.6838505465030784,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
107,1.0,8.0,2.0,0.0,1.840460416194717,wt_final_online,8,8,75-84,1,twiceplus_volunteer,0,inactive
107,1.0,9.0,,1.0,,wt_final_online,8,9,85+,,,1,fairly_active
107,1.0,4.0,0.0,2.0,0.9591963939373986,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,0.0,1.1164375936332955,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
107,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
107,1.0,4.0,4.0,2.0,0.3266755104758952,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
107,1.0,4.0,4.0,2.0,0.3546483847042203,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
107,1.0,7.0,0.0,0.0,0.4539616134329811,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
107,1.0,3.0,0.0,2.0,1.054088293772283,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,2.0,0.5677406771528701,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,0.0,2.0,0.6453586650898104,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
107,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
107,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
107,1.0,6.0,4.0,2.0,0.7200452757648153,wt_final_online,8,6,55-64,1,twiceplus_volunteer,2,active
107,1.0,2.0,1.0,2.0,1.5314285134236414,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
107,1.0,8.0,0.0,1.0,0.939916022231998,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,4.0,3.0,2.0,0.4333019648255218,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
107,1.0,4.0,0.0,2.0,0.3266755104758952,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,1.0,0.7720282450173536,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,4.0,3.0,2.0,0.3336638346731859,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
107,1.0,9.0,,0.0,,wt_final_online,8,9,85+,,,0,inactive
107,1.0,3.0,0.0,2.0,5.141328857919015,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,8.0,,0.0,,wt_final_online,8,8,75-84,,,0,inactive
107,1.0,8.0,,2.0,,wt_final_online,8,8,75-84,,,2,active
107,1.0,3.0,0.0,2.0,0.5263967829151465,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
107,1.0,8.0,0.0,2.0,0.5609061488737275,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,2,active
107,1.0,7.0,0.0,2.0,0.44445374958215,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,0.0,0.0,1.8657318727363776,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
107,1.0,4.0,0.0,2.0,0.3340707001357033,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,0.0,0.3266755104758952,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,3.0,0.0,2.0,0.3472525016248627,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
107,1.0,6.0,,0.0,,wt_final_online,8,6,55-64,,,0,inactive
107,1.0,4.0,0.0,0.0,2.0206072846207532,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,4.0,0.0,1.0,1.8622981687068392,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,2.0,2.0,2.0,0.1800256621440168,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
107,1.0,2.0,2.0,2.0,0.7370313127946292,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
107,1.0,5.0,2.0,0.0,1.0478537003482502,wt_final_online,8,5,45-54,1,twiceplus_volunteer,0,inactive
107,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
107,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
107,1.0,2.0,0.0,2.0,0.5568152942736597,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
107,1.0,2.0,0.0,1.0,0.6105571261506731,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,3.0,0.0,2.0,0.3557710392904648,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,2.0,0.0,2.0,0.3338951153944132,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
107,1.0,7.0,0.0,1.0,0.44445374958215,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,7.0,0.0,2.0,0.5018336749059985,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,1.0,2.0,1.5629704288925568,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,2.0,0.3860141225086768,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,0.0,0.5860232968011557,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,5.0,0.0,0.0,1.3864595610164303,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
107,1.0,6.0,0.0,2.0,0.2247667019451356,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,2.0,2.9104433351132064,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,7.0,0.0,2.0,0.3495590858476362,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
107,1.0,2.0,1.0,2.0,1.1002279543700246,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,2.0,1.0215032902832362,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
107,1.0,2.0,0.0,1.0,0.22935043024829,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,3.0,,0.0,,wt_final_online,8,3,25-34,,,0,inactive
107,1.0,5.0,0.0,2.0,1.051477530443515,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
107,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
107,1.0,5.0,0.0,2.0,0.6236190595468392,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,2.0,0.3190363264647791,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,5.0,0.0,0.0,0.2807661131240865,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
107,1.0,3.0,0.0,0.0,2.199645105462209,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
107,1.0,3.0,0.0,0.0,1.4955667401550596,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
107,1.0,7.0,,0.0,,wt_final_online,8,7,65-74,,,0,inactive
107,1.0,4.0,,0.0,0.1747488113003338,wt_final_online,8,4,35-44,,,0,inactive
107,1.0,4.0,0.0,2.0,0.685426798030528,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,3.0,0.0,0.0,0.206594178414686,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
107,1.0,3.0,0.0,1.0,1.075135212414451,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
107,1.0,4.0,0.0,2.0,0.5117156115730306,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,2.0,1.1191852531376367,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
107,1.0,4.0,0.0,0.0,0.2275502613165341,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
107,1.0,6.0,0.0,2.0,0.1908399738626428,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,6.0,0.0,2.0,0.243127728154089,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
107,1.0,7.0,0.0,2.0,0.3095903397685577,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
109,1.0,8.0,0.0,0.0,2.218872958083169,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,0,inactive
109,1.0,7.0,0.0,1.0,2.524108257782146,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
109,1.0,3.0,0.0,2.0,1.4473367817864649,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
109,1.0,3.0,4.0,2.0,1.121280108436036,wt_final_online,8,3,25-34,1,twiceplus_volunteer,2,active
109,1.0,3.0,0.0,2.0,1.121280108436036,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
109,1.0,7.0,0.0,2.0,2.9154172289470406,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
109,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
109,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
109,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
109,1.0,3.0,0.0,1.0,0.8528838504873812,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
109,1.0,6.0,0.0,2.0,0.351742521071074,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
109,1.0,6.0,3.0,0.0,1.7946666102988953,wt_final_online,8,6,55-64,1,twiceplus_volunteer,0,inactive
109,1.0,6.0,0.0,0.0,0.776909737443247,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
109,1.0,7.0,,1.0,,wt_final_online,8,7,65-74,,,1,fairly_active
109,1.0,3.0,0.0,2.0,0.7658267237683646,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
109,1.0,7.0,0.0,0.0,1.262054128891073,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
109,1.0,3.0,0.0,0.0,0.7475200355600506,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
109,1.0,4.0,0.0,0.0,0.6326102770502671,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
109,1.0,2.0,0.0,2.0,1.4272683355065927,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
109,1.0,7.0,0.0,2.0,1.4920837917584078,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
109,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
109,1.0,2.0,,2.0,,wt_final_online,8,2,16-24,,,2,active
109,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
109,1.0,4.0,0.0,2.0,0.5690866297089419,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
109,1.0,5.0,0.0,2.0,0.7067260796658094,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
109,1.0,4.0,2.0,2.0,1.857493108878775,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
109,1.0,3.0,0.0,0.0,4.321132143043183,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
109,1.0,5.0,0.0,0.0,1.3022617026684038,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,0,inactive
109,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
109,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
109,1.0,9.0,,2.0,,wt_final_online,8,9,85+,,,2,active
109,1.0,3.0,0.0,2.0,0.6606320753474128,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
109,1.0,3.0,0.0,0.0,1.649153094576624,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
109,1.0,2.0,3.0,2.0,5.529784811563118,wt_final_online,8,2,16-24,1,twiceplus_volunteer,2,active
109,1.0,2.0,0.0,0.0,5.529784811563118,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,0,inactive
109,1.0,5.0,,2.0,2.331598820323629,wt_final_online,8,5,45-54,,,2,active
112,1.0,8.0,0.0,2.0,0.7536062756000675,wt_final_online,8,8,75-84,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,3.0,2.0,0.3536924204783091,wt_final_online,8,3,25-34,1,twiceplus_volunteer,2,active
112,1.0,9.0,0.0,0.0,1.4314962075376627,wt_final_online,8,9,85+,0,not_twiceplus_volunteer,0,inactive
112,1.0,6.0,0.0,0.0,0.3833289170135626,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
112,1.0,3.0,0.0,2.0,1.6361444054682692,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,6.0,0.0,2.0,1.3291750139895928,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
112,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
112,1.0,4.0,0.0,2.0,1.8501247584198155,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
112,1.0,7.0,0.0,1.0,0.3135816156298011,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
112,1.0,6.0,0.0,0.0,0.7393995924007517,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,0,inactive
112,1.0,8.0,,0.0,,wt_final_online,8,8,75-84,,,0,inactive
112,1.0,3.0,0.0,2.0,1.147480012594731,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,4.0,2.0,2.0,0.8594255438517698,wt_final_online,8,4,35-44,1,twiceplus_volunteer,2,active
112,1.0,3.0,0.0,2.0,1.042493030633781,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,0.0,2.0,0.7088042830062492,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
112,1.0,8.0,,2.0,,wt_final_online,8,8,75-84,,,2,active
112,1.0,,,1.0,,wt_final_online,8,,,,,1,fairly_active
112,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
112,1.0,2.0,,2.0,,wt_final_online,8,2,16-24,,,2,active
112,1.0,4.0,0.0,2.0,1.0365981655670111,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,2,active
112,1.0,7.0,0.0,0.0,0.9901769322312126,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
112,1.0,5.0,0.0,2.0,0.5363628897581638,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,0.0,0.0,1.311524100504583,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
112,1.0,3.0,0.0,0.0,1.4936255017076,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
112,1.0,5.0,0.0,2.0,0.4368505153846256,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
112,1.0,5.0,,2.0,,wt_final_online,8,5,45-54,,,2,active
112,1.0,3.0,0.0,2.0,0.5077675395694707,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,3.0,0.0,2.0,0.6718486961784775,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,2,active
112,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
112,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
112,1.0,5.0,0.0,2.0,1.2437616038488035,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
112,1.0,4.0,,2.0,,wt_final_online,8,4,35-44,,,2,active
112,1.0,7.0,,1.0,,wt_final_online,8,7,65-74,,,1,fairly_active
112,1.0,7.0,,2.0,,wt_final_online,8,7,65-74,,,2,active
112,1.0,2.0,0.0,1.0,1.4550217297278765,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
112,1.0,3.0,0.0,0.0,1.0155350791389417,wt_final_online,8,3,25-34,0,not_twiceplus_volunteer,0,inactive
112,1.0,3.0,,1.0,,wt_final_online,8,3,25-34,,,1,fairly_active
112,1.0,5.0,0.0,2.0,1.0594778466213035,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
112,1.0,6.0,0.0,1.0,0.2535084205354327,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
112,1.0,5.0,0.0,2.0,0.4228076074078951,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
112,1.0,2.0,0.0,2.0,0.3260854329840839,wt_final_online,8,2,16-24,0,not_twiceplus_volunteer,2,active
114,1.0,4.0,0.0,0.0,1.1758704853613648,wt_final_online,8,4,35-44,0,not_twiceplus_volunteer,0,inactive
114,1.0,7.0,0.0,2.0,2.852340305719764,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,2,active
114,1.0,7.0,0.0,0.0,0.4173417947363891,wt_final_online,8,7,65-74,0,not_twiceplus_volunteer,0,inactive
114,1.0,6.0,0.0,2.0,2.188652154058799,wt_final_online,8,6,55-64,0,not_twiceplus_volunteer,2,active
114,1.0,9.0,0.0,2.0,1.6454778887495911,wt_final_online,8,9,85+,0,not_twiceplus_volunteer,2,active
114,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
114,1.0,6.0,,2.0,,wt_final_online,8,6,55-64,,,2,active
114,1.0,5.0,0.0,2.0,1.834440735853769,wt_final_online,8,5,45-54,0,not_twiceplus_volunteer,2,active
114,1.0,3.0,,2.0,,wt_final_online,8,3,25-34,,,2,active
