series_id,year,LA_2023,activity_level_3cat,activity_level_3cat_label,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_122__activity_2,3,122,2,active,0.17344425642705386,0.8265557435729463,216,368.03364331133497,1559.7359075120148,86.84083116677978,32,63.833321604274055,184,304.20032170706094,False,False,False,True,True,6,1.0,True,True
borough_122__activity_2,4,122,2,active,0.15199174561871973,0.8480082543812804,225,397.45025897733177,1317.373703387256,119.91032457607218,33,60.409158658576885,192,337.0411003187549,False,False,False,True,True,6,1.0,True,True
borough_122__activity_2,5,122,2,active,0.13265091334493387,0.867349086655066,190,321.8619100072023,1025.7402656664653,100.99543966539564,33,42.695276333400294,157,279.166633673802,False,False,False,True,True,6,1.0,True,True
borough_122__activity_2,6,122,2,active,0.12260876715422774,0.8773912328457724,194,355.36125775510465,1055.2151055431484,119.6738208635568,23,43.57040570772913,171,311.79085204737555,False,False,False,True,True,6,1.0,True,True
borough_122__activity_2,7,122,2,active,0.117374251331767,0.882625748668233,225,325.14178908602577,724.5973105259225,145.89784073767913,34,38.16327407064357,191,286.9785150153822,False,False,False,True,True,6,1.0,True,True
borough_122__activity_2,8,122,2,active,0.12267363301897971,0.8773263669810203,230,378.58178120472934,954.2615400388888,150.19379808003652,32,46.44200249518064,198,332.1397787095487,False,False,False,True,True,6,1.0,True,True
borough_126__activity_0,3,126,0,inactive,0.04297518475018,0.95702481524982,80,183.97076528142168,797.1039230571726,42.46026333482791,3,7.906177626601098,77,176.06458765482057,False,True,False,True,True,6,1.0,True,True
borough_126__activity_0,4,126,0,inactive,0.02374737844955775,0.9762526215504422,78,124.57750435290517,391.1280296208598,39.67896293661693,2,2.958389142169867,76,121.6191152107353,False,True,False,True,True,6,1.0,True,True
borough_126__activity_0,5,126,0,inactive,0.09529665849015992,0.9047033415098401,100,210.8509441543742,1248.9734060450064,35.595730409962776,12,20.09339041740718,88,190.75755373696703,False,False,False,True,True,6,1.0,True,True
borough_126__activity_0,6,126,0,inactive,0.061467890354800145,0.9385321096451997,118,212.31846951128736,644.4286758679898,69.95208963179326,8,13.05076840421879,110,199.26770110706855,False,False,False,True,True,6,1.0,True,True
borough_126__activity_0,7,126,0,inactive,0.06181645121404285,0.9381835487859571,112,204.50202387383834,604.8922073349406,69.13806668588607,10,12.641589381970153,102,191.86043449186818,False,False,False,True,True,6,1.0,True,True
borough_126__activity_0,8,126,0,inactive,0.04532502493955773,0.9546749750604422,104,190.12236206767744,522.6257311033222,69.16328532443981,6,8.617300802285104,98,181.50506126539233,False,False,False,True,True,6,1.0,True,True
borough_126__activity_1,3,126,1,fairly_active,0.1136573329442898,0.8863426670557103,36,71.43160939331365,227.43765006692473,22.434609305088692,2,8.118726211562308,34,63.312883181751346,False,True,False,True,True,6,1.0,True,True
borough_126__activity_1,4,126,1,fairly_active,0.06860947524996572,0.9313905247500343,44,109.10238925504035,573.0857403817807,20.770594175364636,2,7.485457675305817,42,101.61693157973453,False,True,False,True,True,6,1.0,True,True
borough_126__activity_1,5,126,1,fairly_active,0.0938685265881051,0.9061314734118949,34,41.06954758437172,82.9363388232586,20.337378798206053,4,3.8551379193850446,30,37.214409664986675,False,True,False,True,True,6,1.0,True,True
borough_126__activity_1,6,126,1,fairly_active,0.04472124712832833,0.9552787528716716,41,66.66937574492819,207.2009470713634,21.451666727602145,2,2.9815376285803126,39,63.687838116347876,False,True,False,True,True,6,1.0,True,True
borough_126__activity_1,7,126,1,fairly_active,0.14965300057663358,0.8503469994233664,35,53.73748402782312,110.94528084894431,26.028301226910845,3,8.041975728202651,32,45.69550829962047,False,True,False,True,True,6,1.0,True,True
borough_126__activity_1,8,126,1,fairly_active,0.09808620013665585,0.9019137998633441,42,80.10437548308293,238.99549149818762,26.848669534769854,4,7.857133805455501,38,72.24724167762743,False,True,False,True,True,6,1.0,True,True
borough_126__activity_2,3,126,2,active,0.13810238950844458,0.8618976104915553,207,396.81755690230347,1276.169125467375,123.38817036358273,28,54.80145280711129,179,342.01610409519213,False,False,False,True,True,6,1.0,True,True
borough_126__activity_2,4,126,2,active,0.18778872570047653,0.8122112742995234,214,367.42470481695034,1326.335604929281,101.78488250492319,38,68.99821710844884,176,298.4264877085015,False,False,False,True,True,6,1.0,True,True
borough_126__activity_2,5,126,2,active,0.14385712762291744,0.8561428723770825,248,358.6099433977588,868.6784546578297,148.04222530694562,35,51.58859639421859,213,307.0213470035402,False,False,False,True,True,6,1.0,True,True
borough_126__activity_2,6,126,2,active,0.1170035129837159,0.8829964870162841,203,364.7942483184964,1057.876965629973,125.79425389701136,26,42.682208569518075,177,322.1120397489783,False,False,False,True,True,6,1.0,True,True
borough_126__activity_2,7,126,2,active,0.10738896399616454,0.8926110360038354,227,391.6864192596209,1001.8778630551531,153.13069256225086,31,42.06279877565804,196,349.62362048396284,False,False,False,True,True,6,1.0,True,True
borough_126__activity_2,8,126,2,active,0.15790402393995814,0.8420959760600419,232,377.8233196345365,956.1555067365829,149.29628062999623,39,59.65982250864631,193,318.1634971258902,False,False,False,True,True,6,1.0,True,True
borough_129__activity_0,3,129,0,inactive,0.06656995758386572,0.9334300424161343,80,165.58176725506257,563.6789137121285,48.639963249204975,4,11.022771222831041,76,154.55899603223153,False,True,False,True,True,6,1.0,True,True
borough_129__activity_0,4,129,0,inactive,0.018546742452048775,0.9814532575479512,78,111.18759555393535,251.19309498671123,49.21584888995266,2,2.0621676986014026,76,109.12542785533395,False,True,False,True,True,6,1.0,True,True
borough_129__activity_0,5,129,0,inactive,0.1392826037282281,0.8607173962717719,89,135.7523053326703,288.54509130780036,63.867620549732614,13,18.90793454884374,76,116.84437078382655,False,False,False,True,True,6,1.0,True,True
borough_129__activity_0,6,129,0,inactive,0.08039609764658205,0.9196039023534179,113,176.2813395828005,521.5887251516131,59.57780371129353,5,14.17233179036912,108,162.10900779243138,False,False,False,True,True,6,1.0,True,True
borough_129__activity_0,7,129,0,inactive,0.02945464786608566,0.9705453521339144,116,174.55645688529424,428.74105424570496,71.06843708716946,5,5.1414989703079055,111,169.41495791498633,False,False,False,True,True,6,1.0,True,True
borough_129__activity_0,8,129,0,inactive,0.18853427238549472,0.8114657276145053,97,186.6178412507489,742.0044442176146,46.93532356104853,14,35.18385891436171,83,151.4339823363872,False,False,False,True,True,6,1.0,True,True
borough_129__activity_1,3,129,1,fairly_active,0.10508190064889744,0.8949180993511027,36,65.00401083304655,218.45907501947983,19.3423936451532,2,6.8307450081380505,34,58.173265824908505,False,True,False,True,True,6,1.0,True,True
borough_129__activity_1,4,129,1,fairly_active,0.09381480458700407,0.9061851954129959,43,74.0943745560393,301.1652410242081,18.22911675391302,3,6.951149269971113,40,67.14322528606819,False,True,False,True,True,6,1.0,True,True
borough_129__activity_1,5,129,1,fairly_active,0.06629609277808014,0.93370390722192,47,74.29972896944057,217.76329721610452,25.350689466526248,4,4.92578172514424,43,69.37394724429633,False,True,False,True,True,6,1.0,True,True
borough_129__activity_1,6,129,1,fairly_active,0.04503736778753952,0.9549626322124605,44,65.88410391439766,202.29176664039792,21.45769558836955,4,2.9672466193451994,40,62.91685729505246,False,True,False,True,True,6,1.0,True,True
borough_129__activity_1,7,129,1,fairly_active,0.06789032011446998,0.93210967988553,30,35.62169623569117,53.667619601414245,23.643777237222874,2,2.4183683604614834,28,33.20332787522968,False,True,False,True,True,6,1.0,True,True
borough_129__activity_1,8,129,1,fairly_active,0.1777950738282708,0.8222049261717292,49,71.05825972210546,164.8313520846428,30.6329846286848,8,12.633808533400183,41,58.424451188705284,False,False,False,True,True,6,1.0,True,True
borough_129__activity_2,3,129,2,active,0.09697117895799463,0.9030288210420054,209,361.5614793887483,1199.0243185733934,109.02756629099875,18,35.0610429221236,191,326.5004364666247,False,False,False,True,True,6,1.0,True,True
borough_129__activity_2,4,129,2,active,0.18346407776678458,0.8165359222332154,222,386.6154986741566,1358.9393365507533,109.99132911587797,30,70.93005591459966,192,315.6854427595569,False,False,False,True,True,6,1.0,True,True
borough_129__activity_2,5,129,2,active,0.21048944071611284,0.7895105592838871,224,338.7976977254364,941.8987516423934,121.86435090173649,36,71.31333791013377,188,267.48435981530264,False,False,False,True,True,6,1.0,True,True
borough_129__activity_2,6,129,2,active,0.08798042273105643,0.9120195772689438,257,328.1132508988833,702.973588036967,153.1470132698245,17,28.86754251774493,240,299.2457083811384,False,False,False,True,True,6,1.0,True,True
borough_129__activity_2,7,129,2,active,0.11898878261823216,0.8810112173817679,231,361.2372112060339,1011.0391869973363,129.06752224655023,32,42.98317599781119,199,318.2540352082228,False,False,False,True,True,6,1.0,True,True
borough_129__activity_2,8,129,2,active,0.21548769442378754,0.7845123055762124,233,353.63373858865975,813.9291924503364,153.64582352883622,45,76.20371899893468,188,277.4300195897251,False,False,False,True,True,6,1.0,True,True
borough_135__activity_0,3,135,0,inactive,0.008419184922794934,0.9915808150772052,43,67.2512757294548,181.20303162119328,24.95948355154442,1,0.5662009266601508,42,66.68507480279466,False,True,False,True,True,6,1.0,True,True
borough_135__activity_0,4,135,0,inactive,0.0,1.0,60,85.82599596372714,251.42549651378974,29.29735323307477,0,0.0,60,85.82599596372714,False,True,True,True,True,6,1.0,True,True
borough_135__activity_0,5,135,0,inactive,0.04086662982332857,0.9591333701766714,72,92.48981834497843,215.53766241549062,39.68849991978158,3,3.779747168731137,69,88.7100711762473,False,True,False,True,True,6,1.0,True,True
borough_135__activity_0,6,135,0,inactive,0.036586764164851904,0.963413235835148,73,100.57249674380795,272.95304361964145,37.057022582163306,3,3.6796222198360375,70,96.8928745239719,False,True,False,True,True,6,1.0,True,True
borough_135__activity_0,7,135,0,inactive,0.10048962032614334,0.8995103796738566,72,101.42918002346424,223.75996225702465,45.977298424885404,6,10.192579790549964,66,91.23660023291427,False,False,False,True,True,6,1.0,True,True
borough_135__activity_0,8,135,0,inactive,0.0188494550372388,0.9811505449627613,76,91.2455548292329,148.15780245449318,56.19515906799314,1,1.7199289831015332,75,89.52562584613138,False,True,False,True,True,6,1.0,True,True
borough_135__activity_1,3,135,1,fairly_active,0.0377214346519779,0.9622785653480221,33,51.66585135282998,138.76005993329935,19.23723726622675,2,1.9489100355445803,31,49.716941317285404,False,True,False,True,True,6,1.0,True,True
borough_135__activity_1,4,135,1,fairly_active,0.09373015388080942,0.9062698461191905,29,38.51796205385264,80.41346908333941,18.450060887740275,2,3.6102945104827864,27,34.907667543369854,True,True,False,True,True,6,1.0,True,True
borough_135__activity_1,5,135,1,fairly_active,0.028398583398258997,0.9716014166017408,37,53.78341474956207,173.09286868248347,16.711582193658217,2,1.5273727892085915,35,52.25604196035347,False,True,False,True,True,6,1.0,True,True
borough_135__activity_1,6,135,1,fairly_active,0.10910926545931729,0.8908907345406827,38,58.00194856434731,151.6000736519479,22.191453844441877,3,6.328550003065038,35,51.67339856128227,False,True,False,True,True,6,1.0,True,True
borough_135__activity_1,7,135,1,fairly_active,0.028261785323185726,0.9717382146768142,47,75.42794554794754,170.78246471643803,33.31357805984709,2,2.131728404445036,45,73.2962171435025,False,True,False,True,True,6,1.0,True,True
borough_135__activity_1,8,135,1,fairly_active,0.02310544490714556,0.9768945550928545,32,39.93212378573633,85.92235927640928,18.55831850368165,1,0.9226494861566475,31,39.009474299579686,False,True,False,True,True,6,1.0,True,True
borough_135__activity_2,3,135,2,active,0.089596681751261,0.910403318248739,222,397.7738733899599,1362.3008942413528,116.14471885065062,23,35.63921914308662,199,362.13465424687325,False,False,False,True,True,6,1.0,True,True
borough_135__activity_2,4,135,2,active,0.16036938988023056,0.8396306101197695,224,396.20843686797156,1468.8098913594242,106.87640815113998,27,63.53970528591645,197,332.6687315820551,False,False,False,True,True,6,1.0,True,True
borough_135__activity_2,5,135,2,active,0.11578620565461444,0.8842137943453855,297,397.9888590390931,942.9478623701352,167.9786743681744,34,46.08161988094579,263,351.90723915814726,False,False,False,True,True,6,1.0,True,True
borough_135__activity_2,6,135,2,active,0.0940834802252573,0.9059165197747427,318,386.0573358526125,734.6970147720638,202.85949659378412,28,36.32161772350478,290,349.73571812910774,False,False,False,True,True,6,1.0,True,True
borough_135__activity_2,7,135,2,active,0.11420440514551272,0.8857955948544873,275,399.01585453176614,1024.5020865571612,155.4058837525192,26,45.569368310428786,249,353.44648622133735,False,False,False,True,True,6,1.0,True,True
borough_135__activity_2,8,135,2,active,0.13625018716970563,0.8637498128302944,294,370.86977594895217,758.9984391643237,181.21827874094947,32,50.531076388631526,262,320.33869956032066,False,False,False,True,True,6,1.0,True,True
borough_136__activity_0,3,136,0,inactive,0.006983204426079159,0.9930167955739209,73,65.0943545206855,173.1520439590899,24.471411908171394,1,0.4545671846016169,72,64.63978733608388,False,True,False,True,True,6,1.0,True,True
borough_136__activity_0,4,136,0,inactive,0.1032977269692504,0.8967022730307498,68,79.48987219574266,190.45680889990211,33.17623464444568,3,8.211123114896434,65,71.27874908084624,False,True,False,True,True,6,1.0,True,True
borough_136__activity_0,5,136,0,inactive,0.07231088525631975,0.9276891147436802,53,52.99716455797958,85.91994180098686,32.68972711470467,4,3.832271885262357,49,49.16489267271722,False,True,False,True,True,6,1.0,True,True
borough_136__activity_0,6,136,0,inactive,0.05875353438064553,0.9412464656193543,81,81.69507908244817,123.2601194085555,54.14635308088313,4,4.799874637600174,77,76.89520444484799,False,True,False,True,True,6,1.0,True,True
borough_136__activity_0,7,136,0,inactive,0.06550264509228626,0.9344973549077137,84,90.84610603084919,159.8182142321465,51.64001500467428,7,5.95066024135492,77,84.89544578949426,False,False,False,True,True,6,1.0,True,True
borough_136__activity_0,8,136,0,inactive,0.15997004019566163,0.8400299598043384,73,68.61252942565412,100.402234602964,46.888191411302266,9,10.975949090147905,64,57.63658033550621,False,False,False,True,True,6,1.0,True,True
borough_136__activity_1,3,136,1,fairly_active,0.014427708248319139,0.9855722917516809,26,18.58881678543433,21.827955925200428,15.83034667407925,1,0.2681940252617041,25,18.320622760172625,True,True,False,True,True,6,1.0,True,True
borough_136__activity_1,4,136,1,fairly_active,0.10346644523301912,0.8965335547669809,22,24.971911047149668,59.519663591776585,10.47714828537629,2,2.583754866723736,20,22.388156180425934,True,True,False,True,True,6,1.0,True,True
borough_136__activity_1,5,136,1,fairly_active,0.09041565939032119,0.9095843406096789,42,44.367168790299985,71.74581883647029,27.436381637146443,3,4.011486821456652,39,40.355681968843335,False,True,False,True,True,6,1.0,True,True
borough_136__activity_1,6,136,1,fairly_active,0.020410663664890694,0.9795893363351093,35,30.35782512696082,43.914816531027775,20.98602747862977,1,0.6196233582639649,34,29.738201768696854,False,True,False,True,True,6,1.0,True,True
borough_136__activity_1,7,136,1,fairly_active,0.07950000147179748,0.9204999985282025,47,46.703576261186434,74.2114488399931,29.392015244000724,4,3.7129343815025275,43,42.990641879683906,False,True,False,True,True,6,1.0,True,True
borough_136__activity_1,8,136,1,fairly_active,0.04783139745646418,0.9521686025435359,44,38.25392298182235,45.978451434385676,31.827140276516545,3,1.829738594412514,41,36.42418438740984,False,True,False,True,True,6,1.0,True,True
borough_136__activity_2,3,136,2,active,0.13462705055638788,0.8653729494436122,259,265.92004189023066,570.2676376667829,124.00049381764343,24,35.800030923512864,235,230.1200109667178,False,False,False,True,True,6,1.0,True,True
borough_136__activity_2,4,136,2,active,0.06732255176844532,0.9326774482315547,218,251.41968392630895,589.7348624331764,107.18690973228279,17,16.926214686735094,201,234.49346923957387,False,False,False,True,True,6,1.0,True,True
borough_136__activity_2,5,136,2,active,0.10838130627267956,0.8916186937273205,238,246.27358723082276,475.76394255845406,127.48061452783574,19,26.691453084535265,219,219.5821341462875,False,False,False,True,True,6,1.0,True,True
borough_136__activity_2,6,136,2,active,0.14028062077788123,0.8597193792221187,221,228.88315540501802,360.3086289056156,145.39618156600065,25,32.10787112581619,196,196.77528427920183,False,False,False,True,True,6,1.0,True,True
borough_136__activity_2,7,136,2,active,0.14653021553850984,0.8534697844614901,250,217.02415321954282,323.0902940869006,145.77808105863866,31,31.800595948322194,219,185.2235572712206,False,False,False,True,True,6,1.0,True,True
borough_136__activity_2,8,136,2,active,0.12999954868972044,0.8700004513102796,246,226.92598381914604,323.41451073989344,159.22415482990675,35,29.500275482459788,211,197.42570833668626,False,False,False,True,True,6,1.0,True,True
borough_139__activity_0,3,139,0,inactive,0.09247539377863816,0.9075246062213619,57,58.950407047860494,111.46472215329919,31.17713321286542,2,5.451462105161905,55,53.49894494269859,False,True,False,True,True,6,1.0,True,True
borough_139__activity_0,4,139,0,inactive,0.011845409134190328,0.9881545908658096,53,64.16285244303117,136.1735104317564,30.23254391087589,1,0.7600352384043877,52,63.40281720462678,False,True,False,True,True,6,1.0,True,True
borough_139__activity_0,5,139,0,inactive,0.13855292709264394,0.861447072907356,46,57.247244757773466,106.60197167965126,30.742836935557353,6,7.9317733291785295,40,49.31547142859493,False,False,False,True,True,6,1.0,True,True
borough_139__activity_0,6,139,0,inactive,0.049403996836640894,0.950596003163359,73,76.70838401577407,126.08686644810815,46.667637511105355,4,3.7897007612591374,69,72.91868325451493,False,True,False,True,True,6,1.0,True,True
borough_139__activity_0,7,139,0,inactive,0.06172878266510116,0.9382712173348988,57,60.26383243475323,95.39312517916444,38.07118692152095,5,3.7200130149309563,52,56.54381941982228,False,False,False,True,True,6,1.0,True,True
borough_139__activity_0,8,139,0,inactive,0.035088888374555524,0.9649111116254446,72,77.79810573858491,133.61841100354837,45.29724018609461,2,2.7298490480130733,70,75.06825669057184,False,True,False,True,True,6,1.0,True,True
borough_139__activity_1,3,139,1,fairly_active,0.1225091313710223,0.8774908686289778,36,39.452551849027344,70.95866554354396,21.935359627712256,5,4.83329785739456,31,34.61925399163279,False,False,False,True,True,6,1.0,True,True
borough_139__activity_1,4,139,1,fairly_active,0.0726967193817091,0.9273032806182908,40,38.3518174399136,48.30358981332729,30.45036417849508,4,2.7880513102079365,36,35.56376612970566,False,True,False,True,True,6,1.0,True,True
borough_139__activity_1,5,139,1,fairly_active,0.17082071017811726,0.8291792898218826,34,42.87597201282408,94.25776529652262,19.5034220285328,5,7.324103988807689,29,35.551868024016386,False,False,False,True,True,6,1.0,True,True
borough_139__activity_1,6,139,1,fairly_active,0.09402144783507424,0.9059785521649257,39,41.32949674969982,59.06330218775943,28.920281093552685,3,3.8858591227017723,36,37.44363762699805,False,True,False,True,True,6,1.0,True,True
borough_139__activity_1,7,139,1,fairly_active,0.09750427337851807,0.9024957266214819,46,44.530198425564556,62.0120747627958,31.97665260201579,4,4.341884640885901,42,40.188313784678655,False,True,False,True,True,6,1.0,True,True
borough_139__activity_1,8,139,1,fairly_active,0.12201344919994932,0.8779865508000507,34,33.380889809131084,53.18582424892113,20.950766866642187,4,4.072917502975521,30,29.307972306155563,False,True,False,True,True,6,1.0,True,True
borough_139__activity_2,3,139,2,active,0.25631690747803443,0.7436830925219655,221,284.013969379123,818.2951874704136,98.57559477019646,48,72.79758231181798,173,211.21638706730502,False,False,False,True,True,6,1.0,True,True
borough_139__activity_2,4,139,2,active,0.11541877898672338,0.8845812210132767,234,276.81948271418275,556.7701182869131,137.6313553714452,30,31.950166694607354,204,244.86931601957542,False,False,False,True,True,6,1.0,True,True
borough_139__activity_2,5,139,2,active,0.1829428296011281,0.8170571703988719,268,269.0893796957362,388.5131015517504,186.37490981855888,46,49.22797253715033,222,219.8614071585859,False,False,False,True,True,6,1.0,True,True
borough_139__activity_2,6,139,2,active,0.17004449918307216,0.8299555008169279,262,269.9712768504121,477.8054376402538,152.5401022730042,36,45.90713056584285,226,224.06414628456926,False,False,False,True,True,6,1.0,True,True
borough_139__activity_2,7,139,2,active,0.1715108463967151,0.8284891536032849,257,283.714800941342,498.36841104292984,161.51522947599398,36,48.660165644725105,221,235.05463529661688,False,False,False,True,True,6,1.0,True,True
borough_139__activity_2,8,139,2,active,0.16307257396494812,0.8369274260350519,277,261.8771680772842,405.99071805592104,168.91925876672877,45,42.70498386101408,232,219.1721842162701,False,False,False,True,True,6,1.0,True,True
borough_142__activity_0,3,142,0,inactive,0.036955771537247877,0.9630442284627522,59,111.6327721281071,414.5087826411137,30.064202098693567,3,4.125475222835979,56,107.50729690527113,False,True,False,True,True,6,1.0,True,True
borough_142__activity_0,4,142,0,inactive,0.056828192632823064,0.9431718073671769,66,132.47864976213938,476.08294750210194,36.864568947246546,4,7.528522228419156,62,124.95012753372022,False,True,False,True,True,6,1.0,True,True
borough_142__activity_0,5,142,0,inactive,0.008944139776183682,0.9910558602238163,46,83.82709352962085,235.8423363988796,29.795251000817277,1,0.7497612415601516,45,83.0773322880607,False,True,False,True,True,6,1.0,True,True
borough_142__activity_0,6,142,0,inactive,0.026381750820790827,0.9736182491792091,80,130.60135492821183,321.16712374414453,53.108530257514374,3,3.4454924025737466,77,127.15586252563809,False,True,False,True,True,6,1.0,True,True
borough_142__activity_0,7,142,0,inactive,0.10766613468755817,0.8923338653124419,62,150.4530616620887,618.0346059368028,36.62598104710486,5,16.198699601065936,57,134.25436206102276,False,False,False,True,True,6,1.0,True,True
borough_142__activity_0,8,142,0,inactive,0.10371405966057663,0.8962859403394234,76,134.87154620127595,380.85724212604157,47.76155462655734,9,13.98807558923335,67,120.8834706120426,False,False,False,True,True,6,1.0,True,True
borough_142__activity_1,3,142,1,fairly_active,0.023635096615492453,0.9763649033845075,30,59.45621736420388,245.90234088454886,14.375795572109503,1,1.4052534417946787,29,58.0509639224092,False,True,False,True,True,6,1.0,True,True
borough_142__activity_1,4,142,1,fairly_active,0.03401360265115721,0.9659863973488427,31,69.34465376459181,366.2917285332169,13.128008718589031,3,2.3586614991308985,28,66.98599226546091,False,True,False,True,True,6,1.0,True,True
borough_142__activity_1,5,142,1,fairly_active,0.186791870795092,0.8132081292049078,31,68.83075940789715,250.54684501420462,18.909331867257087,4,12.857026318047987,27,55.97373308984915,False,True,False,True,True,6,1.0,True,True
borough_142__activity_1,6,142,1,fairly_active,0.2043989983792289,0.7956010016207712,34,64.03854340567003,244.42862541977766,16.77763819387769,3,13.089414129783727,31,50.94912927588631,False,True,False,True,True,6,1.0,True,True
borough_142__activity_1,7,142,1,fairly_active,0.16824120559127853,0.8317587944087215,40,74.06018349809409,176.11212300787273,31.14442484760789,5,12.45997455803066,35,61.60020894006343,False,False,False,True,True,6,1.0,True,True
borough_142__activity_1,8,142,1,fairly_active,0.10130632044555282,0.8986936795544472,39,67.74503552024221,161.62573369924198,28.395167852286153,4,6.863000277009015,35,60.8820352432332,False,True,False,True,True,6,1.0,True,True
borough_142__activity_2,3,142,2,active,0.09967692222983185,0.9003230777701681,242,542.8031999689066,2231.091243862252,132.05883654782323,25,54.10495234940457,217,488.698247619502,False,False,False,True,True,6,1.0,True,True
borough_142__activity_2,4,142,2,active,0.14660545536984915,0.8533945446301509,215,502.5480908870486,2283.079948120413,110.62012255074002,27,73.67629170974409,188,428.8717991773045,False,False,False,True,True,6,1.0,True,True
borough_142__activity_2,5,142,2,active,0.09443723717911562,0.9055627628208845,286,565.3643077636663,1886.7561283342309,169.41076575449566,30,53.391443224883865,256,511.97286453878246,False,False,False,True,True,6,1.0,True,True
borough_142__activity_2,6,142,2,active,0.09785699799527928,0.9021430020047206,279,520.8406111710925,1684.2232344109448,161.06828162832898,30,50.96789864322963,249,469.87271252786286,False,False,False,True,True,6,1.0,True,True
borough_142__activity_2,7,142,2,active,0.13397726860757408,0.8660227313924259,283,504.40794280790215,1426.8817642205295,178.31005984345683,28,67.57919844136818,255,436.82874436653395,False,False,False,True,True,6,1.0,True,True
borough_142__activity_2,8,142,2,active,0.09500179338977725,0.9049982066102229,275,518.8919118469008,1475.7900081839443,182.44385358826227,33,49.29566220090578,242,469.5962496459951,False,False,False,True,True,6,1.0,True,True
borough_147__activity_0,3,147,0,inactive,0.045845493023994044,0.954154506976006,62,121.75444874088315,375.3894059207717,39.49004834549079,2,5.581892730390399,60,116.17255601049276,False,True,False,True,True,6,1.0,True,True
borough_147__activity_0,4,147,0,inactive,0.0,1.0,50,118.2828254842844,525.3479556236377,26.631543255816506,0,0.0,50,118.2828254842844,False,True,True,True,True,6,1.0,True,True
borough_147__activity_0,5,147,0,inactive,0.11295074093748471,0.8870492590625154,69,139.76658334003815,720.801732749829,27.10134691827635,9,15.786739146558016,60,123.97984419348015,False,False,False,True,True,6,1.0,True,True
borough_147__activity_0,6,147,0,inactive,0.0420271033202363,0.9579728966797636,65,121.9744501019126,365.53208559502156,40.701670425034216,2,5.126232816862087,63,116.8482172850505,False,True,False,True,True,6,1.0,True,True
borough_147__activity_0,7,147,0,inactive,0.052165703192270665,0.9478342968077293,71,119.79634237910264,327.48580670202057,43.82224619728119,4,6.249260440067904,67,113.54708193903474,False,True,False,True,True,6,1.0,True,True
borough_147__activity_0,8,147,0,inactive,0.11049963776678862,0.8895003622332114,83,142.95765133123646,385.26891103676144,53.04578046317715,7,15.796768688092495,76,127.16088264314396,False,False,False,True,True,6,1.0,True,True
borough_147__activity_1,3,147,1,fairly_active,0.028100608956569486,0.9718993910434306,29,61.02102484026703,208.4799184108175,17.860547437566915,1,1.7147279571654568,28,59.30629688310158,True,True,False,True,True,6,1.0,True,True
borough_147__activity_1,4,147,1,fairly_active,0.1250507084167154,0.8749492915832846,30,53.78144550837868,168.42753548195097,17.17322451280934,1,6.72540786049773,29,47.05603764788095,False,True,False,True,True,6,1.0,True,True
borough_147__activity_1,5,147,1,fairly_active,0.20170268949505263,0.7982973105049475,46,88.89780223084183,358.8603203858265,22.021992381261875,5,17.930925800160086,41,70.96687643068175,False,False,False,True,True,6,1.0,True,True
borough_147__activity_1,6,147,1,fairly_active,0.11784708530141078,0.8821529146985893,47,87.36528443351426,301.3075078633201,25.331904200711826,6,10.29574412701837,41,77.0695403064959,False,False,False,True,True,6,1.0,True,True
borough_147__activity_1,7,147,1,fairly_active,0.07305668628481557,0.9269433137151846,43,76.58319347769786,269.59677977843467,21.75465718864514,5,5.594914340589506,38,70.98827913710836,False,False,False,True,True,6,1.0,True,True
borough_147__activity_1,8,147,1,fairly_active,0.11360818926694673,0.8863918107330533,40,53.46722400720421,104.36656392687765,27.391378382826478,6,6.074314504588694,34,47.39290950261552,False,False,False,True,True,6,1.0,True,True
borough_147__activity_2,3,147,2,active,0.07686042851928304,0.923139571480717,212,453.3524492577552,1912.6715493695374,107.45621396195946,23,34.84486352021759,189,418.5075857375376,False,False,False,True,True,6,1.0,True,True
borough_147__activity_2,4,147,2,active,0.09643895774437837,0.9035610422556217,244,496.3882634596364,1725.5044144155995,142.79958141047442,22,47.87116676458923,222,448.5170966950472,False,False,False,True,True,6,1.0,True,True
borough_147__activity_2,5,147,2,active,0.08430280970110263,0.9156971902988974,285,410.6223754330297,1027.4242846721554,164.11013222260615,29,34.61661997514542,256,376.0057554578843,False,False,False,True,True,6,1.0,True,True
borough_147__activity_2,6,147,2,active,0.07496664601343714,0.9250333539865628,253,442.1792439422574,1325.4300582827482,147.51625900703425,21,33.14869485510848,232,409.0305490871489,False,False,False,True,True,6,1.0,True,True
borough_147__activity_2,7,147,2,active,0.11908205920441055,0.8809179407955895,275,460.5869776919649,1230.3609015902766,172.4212495254206,32,54.84764574629508,243,405.7393319456698,False,False,False,True,True,6,1.0,True,True
borough_147__activity_2,8,147,2,active,0.1257012106446112,0.8742987893553889,278,459.4100402558999,1129.3810821227319,186.87898038032796,30,57.74839824245619,248,401.6616420134437,False,False,False,True,True,6,1.0,True,True
