series_id,year,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_114__age_6__activity_0,7,114,6,55-64,0,inactive,0.0,1.0,9,7.320404565521059,7.391141085747538,7.250345025375965,0,0.0,9,7.320404565521059,True,True,True,True,True,6,1.0,True,True
borough_114__age_6__activity_0,8,114,6,55-64,0,inactive,0.0,1.0,11,12.874856710474113,26.058759658385885,6.3610830863892245,0,0.0,11,12.874856710474113,True,True,True,True,True,6,1.0,True,True
borough_114__age_6__activity_1,3,114,6,55-64,1,fairly_active,0.19936496713846383,0.8006350328615361,3,3.017497678920741,3.2950365037237805,2.7633357724571495,1,0.6015833255984244,2,2.4159143533223166,True,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_1,4,114,6,55-64,1,fairly_active,0.19408314096912707,0.8059168590308728,4,12.713962779711046,55.53605138869108,2.9106291412859417,1,2.467565830450894,3,10.246396949260152,True,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_1,5,114,6,55-64,1,fairly_active,0.0,1.0,4,3.6970889548965533,4.942409568213439,2.7655471590872036,0,0.0,4,3.6970889548965533,True,True,True,True,True,6,1.0,True,True
borough_114__age_6__activity_1,6,114,6,55-64,1,fairly_active,0.0,1.0,7,14.341769344676626,69.5960955166168,2.955429416105627,0,0.0,7,14.341769344676626,True,True,True,True,True,6,1.0,True,True
borough_114__age_6__activity_1,7,114,6,55-64,1,fairly_active,0.49689357866723327,0.5031064213327667,8,16.03319934669267,44.22723199573959,5.812334837404005,3,7.966793800863266,5,8.066405545829403,True,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_1,8,114,6,55-64,1,fairly_active,0.12030688275424241,0.8796931172457577,5,6.7037657036197835,17.28876087835245,2.599404024686326,1,0.8065091545172967,4,5.8972565491024875,True,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_2,3,114,6,55-64,2,active,0.11564456350614688,0.8843554364938533,37,40.7782033023481,75.98287057065504,21.88469390638999,4,4.715777521464964,33,36.062425780883146,False,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_2,4,114,6,55-64,2,active,0.13620020394039178,0.8637997960596082,31,31.61225473119128,44.179102083305104,22.620076055537698,6,4.305595541403867,25,27.30665918978741,False,False,False,True,True,6,1.0,True,True
borough_114__age_6__activity_2,5,114,6,55-64,2,active,0.1561434158206335,0.8438565841793666,42,52.50657418530599,130.62168535013674,21.10629889123656,4,8.198555846333175,38,44.30801833897282,False,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_2,6,114,6,55-64,2,active,0.09260053099374614,0.9073994690062539,32,45.78351623195297,117.05608382024673,17.907060360744293,3,4.239577913839641,29,41.543938318113334,False,True,False,True,True,6,1.0,True,True
borough_114__age_6__activity_2,7,114,6,55-64,2,active,0.19858617490084396,0.801413825099156,42,60.76937033618236,142.28333790023834,25.95466500543698,6,12.06795680619527,36,48.70141352998709,False,False,False,True,True,6,1.0,True,True
borough_114__age_6__activity_2,8,114,6,55-64,2,active,0.08180028776432655,0.9181997122356735,39,44.894379266647626,87.14126383896877,23.129172116003726,4,3.6723731430125914,35,41.22200612363504,False,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_0,3,114,7,65-74,0,inactive,0.10815671184716791,0.8918432881528322,5,3.267840402533654,2.858315120267147,3.7360404458950076,1,0.3534388727793656,4,2.9144015297542887,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_0,4,114,7,65-74,0,inactive,0.0,1.0,6,5.579626787743603,7.728304812176638,4.028339441458671,0,0.0,6,5.579626787743603,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_0,5,114,7,65-74,0,inactive,0.0650929283720225,0.9349070716279774,8,13.447465067950482,26.908518976316984,6.720337039467178,1,0.8753348804533754,7,12.572130187497105,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_0,6,114,7,65-74,0,inactive,0.0,1.0,7,8.609093391573682,15.085618703515811,4.913055969495256,0,0.0,7,8.609093391573682,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_0,7,114,7,65-74,0,inactive,0.1596105310973232,0.8403894689026767,6,9.805496901001868,18.688062232960842,5.144876353524647,1,1.565060568042065,5,8.240436332959803,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_0,8,114,7,65-74,0,inactive,0.0,1.0,8,7.436448065414446,8.363586351996922,6.612086908913475,0,0.0,8,7.436448065414446,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_1,3,114,7,65-74,1,fairly_active,0.0,1.0,7,5.516387775399799,5.1836424388069355,5.870492505571859,0,0.0,7,5.516387775399799,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_1,4,114,7,65-74,1,fairly_active,0.0,1.0,6,7.892665364767269,17.14491644157584,3.6333899189578784,0,0.0,6,7.892665364767269,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_1,5,114,7,65-74,1,fairly_active,0.0,1.0,2,2.269679196032742,2.625405377225827,1.9621517109663207,0,0.0,2,2.269679196032742,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_1,6,114,7,65-74,1,fairly_active,0.0,1.0,5,5.767870122480225,7.164942803368715,4.643208838200132,0,0.0,5,5.767870122480225,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_1,7,114,7,65-74,1,fairly_active,0.5180184842138902,0.48198151578610965,5,9.895759765380124,32.75418183143522,2.9897269862541145,1,5.126186473807014,4,4.769573291573109,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_1,8,114,7,65-74,1,fairly_active,0.10807512454547089,0.891924875454529,6,8.134164182037269,16.380953396132654,4.03911941755226,1,0.8791008070469861,5,7.255063374990282,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_2,3,114,7,65-74,2,active,0.3226549021653618,0.6773450978346381,18,13.940776729539746,15.716672209439535,12.365547441153087,4,4.498059951778799,14,9.442716777760946,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_2,4,114,7,65-74,2,active,0.08048205941569841,0.9195179405843016,22,27.287187943662015,51.71837246216742,14.397023541632331,1,2.196129081369136,21,25.09105886229288,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_2,5,114,7,65-74,2,active,0.1080571238609812,0.8919428761390188,23,26.293527505729855,46.932121029212,14.730840489059831,4,2.841202958428767,19,23.45232454730109,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_2,6,114,7,65-74,2,active,0.09995093535429009,0.90004906464571,27,40.706264137429486,91.01787659379687,18.205214206668355,4,4.068629175314872,23,36.63763496211462,True,True,False,True,True,6,1.0,True,True
borough_114__age_7__activity_2,7,114,7,65-74,2,active,0.0,1.0,17,33.046513438031866,102.30354372862514,10.674821326882856,0,0.0,17,33.046513438031866,True,True,True,True,True,6,1.0,True,True
borough_114__age_7__activity_2,8,114,7,65-74,2,active,0.042354320178398276,0.9576456798216016,35,48.788511874478665,98.21023730425681,24.236973214430606,2,2.0664042529592557,33,46.722107621519406,False,True,False,True,True,6,1.0,True,True
borough_114__age_8__activity_0,3,114,8,75-84,0,inactive,0.0,1.0,10,12.73939610907427,24.6424044295018,6.585891960672516,0,0.0,10,12.73939610907427,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_0,4,114,8,75-84,0,inactive,0.0,1.0,2,4.2992469656168195,9.453954610452882,1.955110346196172,0,0.0,2,4.2992469656168195,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_0,5,114,8,75-84,0,inactive,0.0,1.0,5,16.000526353667773,72.51425878732474,3.5305724401773495,0,0.0,5,16.000526353667773,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_0,6,114,8,75-84,0,inactive,0.0,1.0,3,7.732751510818138,20.148188165476725,2.9677827821023524,0,0.0,3,7.732751510818138,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_0,7,114,8,75-84,0,inactive,0.15335487181867233,0.8466451281813278,5,13.625249184365831,46.072531272594105,4.029459858362345,1,2.089498342165892,4,11.53575084219994,True,True,False,True,True,6,1.0,True,True
borough_114__age_8__activity_0,8,114,8,75-84,0,inactive,0.0,1.0,8,15.89505250486957,38.50377329217243,6.561764537085591,0,0.0,8,15.89505250486957,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_1,3,114,8,75-84,1,fairly_active,0.0,1.0,2,2.2026864108067703,2.4769090403357192,1.958823414724667,0,0.0,2,2.2026864108067703,True,True,True,True,True,5,0.8333333333333334,True,False
borough_114__age_8__activity_1,4,114,8,75-84,1,fairly_active,0.0,1.0,2,1.7186607582399156,1.4776489457452073,1.9989827830345352,0,0.0,2,1.7186607582399156,True,True,True,True,True,5,0.8333333333333334,True,False
borough_114__age_8__activity_1,5,114,8,75-84,1,fairly_active,0.0,1.0,1,0.5786916526750499,0.3348840288757805,1.0,0,0.0,1,0.5786916526750499,True,True,True,True,True,5,0.8333333333333334,True,False
borough_114__age_8__activity_1,6,114,8,75-84,1,fairly_active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,5,0.8333333333333334,True,False
borough_114__age_8__activity_1,7,114,8,75-84,1,fairly_active,0.0,1.0,1,1.3425755217145054,1.8025090315069765,1.0,0,0.0,1,1.3425755217145054,True,True,True,True,True,5,0.8333333333333334,True,False
borough_114__age_8__activity_1,8,114,8,75-84,1,fairly_active,0.0,1.0,4,4.476438445026577,5.136500868292621,3.901196878172199,0,0.0,4,4.476438445026577,True,True,True,True,True,5,0.8333333333333334,True,False
borough_114__age_8__activity_2,3,114,8,75-84,2,active,0.1962727975105543,0.8037272024894456,8,15.372069644092893,34.40747097788747,6.867709785898087,1,3.017119112573183,7,12.354950531519709,True,True,False,True,True,6,1.0,True,True
borough_114__age_8__activity_2,4,114,8,75-84,2,active,0.2802553770084437,0.7197446229915564,8,10.185383074770968,15.837526597714987,6.5503933167694655,2,2.854508373595359,6,7.33087470117561,True,True,False,True,True,6,1.0,True,True
borough_114__age_8__activity_2,5,114,8,75-84,2,active,0.0,1.0,8,59.3723648862915,1134.322463496503,3.1076504482905425,0,0.0,8,59.3723648862915,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_2,6,114,8,75-84,2,active,0.16988067675489188,0.830119323245108,7,16.263709575258112,41.71358455716521,6.341057762270573,1,2.7628899891898633,6,13.500819586068246,True,True,False,True,True,6,1.0,True,True
borough_114__age_8__activity_2,7,114,8,75-84,2,active,0.0,1.0,6,11.860911341966814,27.50675630331171,5.114424118595892,0,0.0,6,11.860911341966814,True,True,True,True,True,6,1.0,True,True
borough_114__age_8__activity_2,8,114,8,75-84,2,active,0.26830400037017943,0.7316959996298206,15,34.26774331770928,107.06350372000736,10.96805345694069,5,9.194172615799886,10,25.073570701909397,True,False,False,True,True,6,1.0,True,True
borough_114__age_9__activity_0,3,114,9,85+,0,inactive,0.0,1.0,3,6.239975552629375,15.388234471598716,2.530328932099187,0,0.0,3,6.239975552629375,True,True,True,True,True,4,0.6666666666666666,True,False
borough_114__age_9__activity_0,4,114,9,85+,0,inactive,0.0,1.0,2,1.6685000786738098,1.57885323242263,1.7632370478558277,0,0.0,2,1.6685000786738098,True,True,True,True,True,4,0.6666666666666666,True,False
borough_114__age_9__activity_0,5,114,9,85+,0,inactive,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,4,0.6666666666666666,True,False
borough_114__age_9__activity_0,6,114,9,85+,0,inactive,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,4,0.6666666666666666,True,False
borough_114__age_9__activity_0,7,114,9,85+,0,inactive,0.0,1.0,1,2.3948052763015184,5.7350923114015915,1.0,0,0.0,1,2.3948052763015184,True,True,True,True,True,4,0.6666666666666666,True,False
borough_114__age_9__activity_0,8,114,9,85+,0,inactive,0.0,1.0,3,11.277760261978049,45.32423476052107,2.806178134030761,0,0.0,3,11.277760261978049,True,True,True,True,True,4,0.6666666666666666,True,False
borough_114__age_9__activity_1,3,114,9,85+,1,fairly_active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,1,0.16666666666666666,True,False
borough_114__age_9__activity_1,4,114,9,85+,1,fairly_active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,1,0.16666666666666666,True,False
borough_114__age_9__activity_1,5,114,9,85+,1,fairly_active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,1,0.16666666666666666,True,False
borough_114__age_9__activity_1,6,114,9,85+,1,fairly_active,0.0,1.0,2,4.718499847440614,13.594824065991808,1.6376998115034316,0,0.0,2,4.718499847440614,True,True,True,True,True,1,0.16666666666666666,True,False
borough_114__age_9__activity_1,7,114,9,85+,1,fairly_active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,1,0.16666666666666666,True,False
borough_114__age_9__activity_1,8,114,9,85+,1,fairly_active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,1,0.16666666666666666,True,False
borough_114__age_9__activity_2,3,114,9,85+,2,active,0.0,1.0,1,2.4750089302740905,6.125669204936498,1.0,0,0.0,1,2.4750089302740905,True,True,True,True,True,3,0.5,True,False
borough_114__age_9__activity_2,4,114,9,85+,2,active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,3,0.5,True,False
borough_114__age_9__activity_2,5,114,9,85+,2,active,0.0,1.0,1,2.318474465486295,5.375323847111961,1.0,0,0.0,1,2.318474465486295,True,True,True,True,True,3,0.5,True,False
borough_114__age_9__activity_2,6,114,9,85+,2,active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,3,0.5,True,False
borough_114__age_9__activity_2,7,114,9,85+,2,active,,,0,0.0,0.0,,0,0.0,0,0.0,,,,False,False,3,0.5,True,False
borough_114__age_9__activity_2,8,114,9,85+,2,active,0.0,1.0,1,1.6454778887495911,2.707597482363812,1.0,0,0.0,1,1.6454778887495911,True,True,True,True,True,3,0.5,True,False
borough_117__age_2__activity_0,3,117,2,16-24,0,inactive,0.0,1.0,6,21.429446440981476,108.30494613265256,4.240075741364912,0,0.0,6,21.429446440981476,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_0,4,117,2,16-24,0,inactive,0.0,1.0,4,12.0292586997887,41.31005284753823,3.5028535402869947,0,0.0,4,12.0292586997887,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_0,5,117,2,16-24,0,inactive,0.09492736260211591,0.9050726373978841,5,15.75209196751662,65.0036799807599,3.8171439128760687,1,1.4953045459423278,4,14.256787421574293,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_0,6,117,2,16-24,0,inactive,0.0,1.0,10,23.15680870418649,72.87499781142627,7.358323231101476,0,0.0,10,23.15680870418649,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_0,7,117,2,16-24,0,inactive,0.0,1.0,6,15.558127329058365,56.07986724634281,4.316260680930521,0,0.0,6,15.558127329058365,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_0,8,117,2,16-24,0,inactive,0.7305360924257014,0.26946390757429856,6,10.825426987645848,27.541351305462797,4.255051546494255,3,7.90836513039453,3,2.9170618572513183,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_1,3,117,2,16-24,1,fairly_active,0.0,1.0,4,17.45265175852275,97.36585860963783,3.128355850334141,0,0.0,4,17.45265175852275,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_1,4,117,2,16-24,1,fairly_active,0.11513934637192326,0.8848606536280768,3,16.03169798758976,104.1255711665899,2.4683210616352076,1,1.8458792275231624,2,14.185818760066597,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_1,5,117,2,16-24,1,fairly_active,0.12320059619360584,0.8767994038063943,6,10.176480013275677,26.140621036856544,3.961678848967878,1,1.2537484047878773,5,8.922731608487801,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_1,6,117,2,16-24,1,fairly_active,0.10200819643171423,0.8979918035682857,7,10.888694757150228,18.42194734980454,6.436001105803228,1,1.1107361136723573,6,9.77795864347787,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_1,7,117,2,16-24,1,fairly_active,0.0,1.0,2,5.60020351985991,15.810735859456251,1.9836065659836981,0,0.0,2,5.60020351985991,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_1,8,117,2,16-24,1,fairly_active,0.0,1.0,1,1.51686771066879,2.300887651669576,1.0,0,0.0,1,1.51686771066879,True,True,True,True,True,6,1.0,True,True
borough_117__age_2__activity_2,3,117,2,16-24,2,active,0.019433925811659085,0.980566074188341,21,77.0344760018863,526.2139379197639,11.277372310480398,1,1.4970822915606905,20,75.53739371032562,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_2,4,117,2,16-24,2,active,0.33524997130295237,0.6647500286970476,13,53.8075347427374,342.68125725146996,8.448815725472459,3,18.038974478385327,10,35.768560264352075,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_2,5,117,2,16-24,2,active,0.2861077728797471,0.713892227120253,31,54.22542358059241,123.95676883409725,23.721145607062983,8,15.514315174104215,23,38.7111084064882,False,False,False,True,True,6,1.0,True,True
borough_117__age_2__activity_2,6,117,2,16-24,2,active,0.11132347010744431,0.8886765298925556,25,40.08197049940109,97.34078788968348,16.504534162344996,3,4.4620640447375415,22,35.61990645466354,True,True,False,True,True,6,1.0,True,True
borough_117__age_2__activity_2,7,117,2,16-24,2,active,0.3601913996414882,0.6398086003585117,18,50.49798135027281,193.2004744030773,13.19896407258451,6,18.188938581624534,12,32.309042768648276,True,False,False,True,True,6,1.0,True,True
borough_117__age_2__activity_2,8,117,2,16-24,2,active,0.362776079277293,0.637223920722707,22,47.22679878147537,140.12059450252318,15.91750685232641,8,17.13275289876127,14,30.09404588271409,True,False,False,True,True,6,1.0,True,True
borough_117__age_3__activity_0,3,117,3,25-34,0,inactive,0.21394643921196568,0.7860535607880343,10,22.5608771581642,73.07556786128481,6.965298978065663,1,4.826819333487802,9,17.7340578246764,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_0,4,117,3,25-34,0,inactive,0.0,1.0,9,27.75919804650818,116.54242504956999,6.611953336799959,0,0.0,9,27.75919804650818,True,True,True,True,True,6,1.0,True,True
borough_117__age_3__activity_0,5,117,3,25-34,0,inactive,0.02213436825082567,0.9778656317491742,20,21.799609267668163,42.628860905442934,11.14791608617265,1,0.4825205792546792,19,21.31708868841348,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_0,6,117,3,25-34,0,inactive,0.11412429716980897,0.885875702830191,16,23.88150265716951,71.00293754804734,8.032430612866648,2,2.7254597061083956,14,21.156042951061114,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_0,7,117,3,25-34,0,inactive,0.0,1.0,22,24.01766513129243,37.50044431785139,15.382437431129377,0,0.0,22,24.01766513129243,True,True,True,True,True,6,1.0,True,True
borough_117__age_3__activity_0,8,117,3,25-34,0,inactive,0.058681581639447124,0.9413184183605529,12,29.367897779692452,122.40789754099251,7.045896852444801,1,1.7233546911379605,11,27.644543088554492,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_1,3,117,3,25-34,1,fairly_active,0.0,1.0,3,7.715182357460392,27.94999170573596,2.129662127829986,0,0.0,3,7.715182357460392,True,True,True,True,True,6,1.0,True,True
borough_117__age_3__activity_1,4,117,3,25-34,1,fairly_active,0.7149960632381773,0.2850039367618227,2,5.326402656846406,16.808045339044988,1.6879157980943684,1,3.808356930866548,1,1.5180457259798572,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_1,5,117,3,25-34,1,fairly_active,0.2400947660727543,0.7599052339272457,7,8.199448055320152,11.34835814880176,5.924288564949119,1,1.968644562767792,6,6.2308034925523605,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_1,6,117,3,25-34,1,fairly_active,0.06588622616823825,0.9341137738317616,6,9.410080059138627,25.22718650888266,3.510086496891737,1,0.6199946630376364,5,8.79008539610099,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_1,7,117,3,25-34,1,fairly_active,0.19328324243695613,0.8067167575630438,9,6.3744815990080745,5.430051476455052,7.483173195002563,1,1.2320804723109935,8,5.142401126697081,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_1,8,117,3,25-34,1,fairly_active,0.36391478368154095,0.6360852163184592,7,12.18924878100039,28.34997967172363,5.24084276481198,2,4.435847833378244,5,7.753400947622148,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_2,3,117,3,25-34,2,active,0.26981995622716254,0.7301800437728375,22,49.72741604354968,181.51718732154492,13.623040015422138,4,13.417449220160474,18,36.30996682338921,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_2,4,117,3,25-34,2,active,0.0,1.0,16,35.5407120111235,163.168019472159,7.741358964482288,0,0.0,16,35.5407120111235,True,True,True,True,True,6,1.0,True,True
borough_117__age_3__activity_2,5,117,3,25-34,2,active,0.15890830789837354,0.8410916921016264,35,49.57677857402019,102.84196715315987,23.899357838196586,5,7.878161994249888,30,41.698616579770295,False,False,False,True,True,6,1.0,True,True
borough_117__age_3__activity_2,6,117,3,25-34,2,active,0.14384412365768778,0.8561558763423123,29,45.72312199248185,106.72356527239873,19.58896218846671,3,6.577002413902103,26,39.14611957857975,True,True,False,True,True,6,1.0,True,True
borough_117__age_3__activity_2,7,117,3,25-34,2,active,0.13922598557125504,0.860774014428745,43,67.39615070747661,174.9518203774782,25.962811477951494,6,9.383295505957268,37,58.01285520151934,False,False,False,True,True,6,1.0,True,True
borough_117__age_3__activity_2,8,117,3,25-34,2,active,0.1595090460129845,0.8404909539870156,26,49.147274162289044,188.54990409922522,12.810690989861554,5,7.839434815765326,21,41.30783934652372,True,False,False,True,True,6,1.0,True,True
borough_117__age_4__activity_0,3,117,4,35-44,0,inactive,0.12520955490748242,0.8747904450925176,13,20.072391848770533,76.46551777621416,5.269053636826594,2,2.513255249313137,11,17.559136599457396,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_0,4,117,4,35-44,0,inactive,0.029058342829379157,0.9709416571706209,13,22.46780375417646,61.12795532338845,8.258123519191901,1,0.6528771441120717,12,21.81492661006439,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_0,5,117,4,35-44,0,inactive,0.011046061472313552,0.9889539385276864,29,45.81951184526711,121.55741896748016,17.27107801046866,1,0.5061251444742194,28,45.31338670079289,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_0,6,117,4,35-44,0,inactive,0.03976195048621436,0.9602380495137857,25,33.87677451672983,66.29326256219301,17.311500555289484,1,1.3470066309668598,24,32.52976788576297,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_0,7,117,4,35-44,0,inactive,0.040756673898617805,0.9592433261013821,30,31.03258640542291,57.87303029186079,16.640245277522254,2,1.2647850043565017,28,29.767801401066407,False,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_0,8,117,4,35-44,0,inactive,0.07977958069523536,0.9202204193047646,22,32.85688317032793,71.89808795778337,15.015347449885958,2,2.621308362281098,20,30.235574808046835,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_1,3,117,4,35-44,1,fairly_active,0.0,1.0,4,3.516509708129178,3.4746815704227028,3.558841372005903,0,0.0,4,3.516509708129178,True,True,True,True,True,6,1.0,True,True
borough_117__age_4__activity_1,4,117,4,35-44,1,fairly_active,0.0,1.0,11,23.00563870572014,71.80292838919104,7.371000377441452,0,0.0,11,23.00563870572014,True,True,True,True,True,6,1.0,True,True
borough_117__age_4__activity_1,5,117,4,35-44,1,fairly_active,0.0,1.0,8,11.88529310134432,21.177345884286833,6.670344474548868,0,0.0,8,11.88529310134432,True,True,True,True,True,6,1.0,True,True
borough_117__age_4__activity_1,6,117,4,35-44,1,fairly_active,0.21668459819080196,0.7833154018091981,17,17.314176764776978,35.231615311522354,8.508855310528466,2,3.751715435280219,15,13.56246132949676,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_1,7,117,4,35-44,1,fairly_active,0.0,1.0,6,7.200328531866935,18.626879143325336,2.7833288962630562,0,0.0,6,7.200328531866935,True,True,True,True,True,6,1.0,True,True
borough_117__age_4__activity_1,8,117,4,35-44,1,fairly_active,0.15847622052081728,0.8415237794791828,14,15.782079553077445,23.537234770918513,10.58212816602438,3,2.5010843195305825,11,13.280995233546863,True,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_2,3,117,4,35-44,2,active,0.14564864430057606,0.854351355699424,36,64.42658544766537,193.7405209676582,21.4244541705255,6,9.383644827367684,30,55.04294062029769,False,False,False,True,True,6,1.0,True,True
borough_117__age_4__activity_2,4,117,4,35-44,2,active,0.0839819536111115,0.9160180463888884,39,71.83467609958382,327.21576673817475,15.77008571980312,4,6.0328164358644685,35,65.80185966371934,False,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_2,5,117,4,35-44,2,active,0.06031943229308199,0.939680567706918,47,59.940715881139056,111.8334262240533,32.1271514399035,4,3.6155899531912317,43,56.32512592794782,False,True,False,True,True,6,1.0,True,True
borough_117__age_4__activity_2,6,117,4,35-44,2,active,0.14441426902040166,0.8555857309795983,47,54.05084761492294,90.8116947707221,32.170901944597524,6,7.805713648242217,41,46.24513396668072,False,False,False,True,True,6,1.0,True,True
borough_117__age_4__activity_2,7,117,4,35-44,2,active,0.07169293418484723,0.9283070658151528,62,73.22207012453913,127.2886303853719,42.12058482435419,5,5.249505054316852,57,67.97256507022227,False,False,False,True,True,6,1.0,True,True
borough_117__age_4__activity_2,8,117,4,35-44,2,active,0.29256574790307976,0.7074342520969202,52,74.36191984785744,159.60056886662352,34.647089059439885,13,21.755750695797282,39,52.606169152060154,False,False,False,True,True,6,1.0,True,True
borough_117__age_5__activity_0,3,117,5,45-54,0,inactive,0.0,1.0,18,33.716208099124074,88.8796527968767,12.790134218699233,0,0.0,18,33.716208099124074,True,True,True,True,True,6,1.0,True,True
borough_117__age_5__activity_0,4,117,5,45-54,0,inactive,0.0353858364824855,0.9646141635175145,12,11.907633395669755,17.52598773027247,8.090370441190833,1,0.4213615682325535,11,11.486271827437202,True,True,False,True,True,6,1.0,True,True
borough_117__age_5__activity_0,5,117,5,45-54,0,inactive,0.21668329073770748,0.7833167092622926,19,24.735117899299564,51.49128424310188,11.882128528853192,5,5.359686743205399,14,19.375431156094166,True,False,False,True,True,6,1.0,True,True
borough_117__age_5__activity_0,6,117,5,45-54,0,inactive,0.06967952472454125,0.9303204752754588,14,23.11723836810382,52.04698977096761,10.267773642998069,1,1.610798182433404,13,21.506440185670417,True,True,False,True,True,6,1.0,True,True
borough_117__age_5__activity_0,7,117,5,45-54,0,inactive,0.13496016944386502,0.865039830556135,24,30.243042246503844,53.298069239843535,17.16087688294844,4,4.081606106086127,20,26.161436140417717,True,True,False,True,True,6,1.0,True,True
borough_117__age_5__activity_0,8,117,5,45-54,0,inactive,0.10504305276499971,0.8949569472350003,14,16.876699640527697,24.08064276030639,11.82788157241712,1,1.7727800508390026,13,15.103919589688696,True,True,False,True,True,6,1.0,True,True
borough_117__age_5__activity_1,3,117,5,45-54,1,fairly_active,0.11466935319262976,0.8853306468073702,6,16.892605215667356,104.39813050609713,2.7333833430640424,1,1.9370641138190197,5,14.955541101848334,True,True,False,True,True,6,1.0,True,True
