BoroughName,period_start,personal_safety,property_public_space,calendar_year,ladcode23,laname23,total_population,personal_safety_crime_rate_per_1000,property_public_space_crime_rate_per_1000,month_index,year,survey_wave,selected_recorded_crime_rate_per_1000
Sutton,2017-08-01,307,461,2017,E09000029,Sutton,204824,1.49884779127446,2.2507128070929188,22,2,2016/17,3.7495605983673785
Sutton,2017-09-01,355,446,2017,E09000029,Sutton,204824,1.733195328672421,2.177479201656056,23,2,2016/17,3.910674530328477
Sutton,2017-10-01,364,455,2017,E09000029,Sutton,204824,1.777135491934539,2.2214193649181735,24,2,2016/17,3.9985548568527127
Sutton,2017-11-01,347,430,2017,E09000029,Sutton,204824,1.694137405772761,2.0993633558567355,25,3,2017/18,3.7935007616294962
Sutton,2017-12-01,308,425,2017,E09000029,Sutton,204824,1.5037300316369175,2.074952154044448,26,3,2017/18,3.5786821856813655
Sutton,2018-01-01,326,487,2018,E09000029,Sutton,206286,1.5803302211492782,2.3608000542935534,27,3,2017/18,3.9411302754428315
Sutton,2018-02-01,260,397,2018,E09000029,Sutton,206286,1.260386065947277,1.9245125699271886,28,3,2017/18,3.1848986358744655
Sutton,2018-03-01,302,475,2018,E09000029,Sutton,206286,1.4639868919849142,2.3026283897113715,29,3,2017/18,3.7666152816962857
Sutton,2018-04-01,351,431,2018,E09000029,Sutton,206286,1.701521189028824,2.089332286243371,30,3,2017/18,3.790853475272195
Sutton,2018-05-01,316,431,2018,E09000029,Sutton,206286,1.53185383399746,2.089332286243371,31,3,2017/18,3.621186120240831
Sutton,2018-06-01,409,403,2018,E09000029,Sutton,206286,1.9826842345093705,1.9535984022182795,32,3,2017/18,3.93628263672765
Sutton,2018-07-01,422,480,2018,E09000029,Sutton,206286,2.0457035378067343,2.3268665832872806,33,3,2017/18,4.372570121094014
Sutton,2018-08-01,349,424,2018,E09000029,Sutton,206286,1.6918259115984604,2.055398815237098,34,3,2017/18,3.7472247268355585
Sutton,2018-09-01,378,376,2018,E09000029,Sutton,206286,1.8324074343387335,1.82271215690837,35,3,2017/18,3.6551195912471037
Sutton,2018-10-01,347,472,2018,E09000029,Sutton,206286,1.6821306341680968,2.2880854735658263,36,3,2017/18,3.970216107733923
Sutton,2018-11-01,338,441,2018,E09000029,Sutton,206286,1.6385018857314602,2.137808673395189,37,4,2018/19,3.7763105591266495
Sutton,2018-12-01,393,463,2018,E09000029,Sutton,206286,1.9051220150664612,2.2444567251291896,38,4,2018/19,4.1495787401956505
Sutton,2019-01-01,377,471,2019,E09000029,Sutton,208516,1.808014732682384,2.2588194670912545,39,4,2018/19,4.066834199773639
Sutton,2019-02-01,390,467,2019,E09000029,Sutton,208516,1.8703600682921215,2.239636286903643,40,4,2018/19,4.109996355195765
Sutton,2019-03-01,392,472,2019,E09000029,Sutton,208516,1.8799516583859273,2.263615262138157,41,4,2018/19,4.143566920524084
Sutton,2019-04-01,413,465,2019,E09000029,Sutton,208516,1.9806633543708876,2.2300446968098373,42,4,2018/19,4.210708051180725
Sutton,2019-05-01,418,560,2019,E09000029,Sutton,208516,2.004642329605402,2.6856452262656103,43,4,2018/19,4.690287555871013
Sutton,2019-06-01,402,437,2019,E09000029,Sutton,208516,1.9279096088549559,2.0957624354965567,44,4,2018/19,4.023672044351512
Sutton,2019-07-01,398,466,2019,E09000029,Sutton,208516,1.9087264286673444,2.23484049185674,45,4,2018/19,4.143566920524084
Sutton,2019-08-01,413,570,2019,E09000029,Sutton,208516,1.9806633543708876,2.733603176734639,46,4,2018/19,4.714266531105526
Sutton,2019-09-01,378,480,2019,E09000029,Sutton,208516,1.812810527729287,2.3019816225133805,47,4,2018/19,4.114792150242668
Sutton,2019-10-01,392,476,2019,E09000029,Sutton,208516,1.8799516583859273,2.2827984423257686,48,4,2018/19,4.162750100711696
Sutton,2019-11-01,395,535,2019,E09000029,Sutton,208516,1.8943390435266358,2.5657503500930385,49,5,2019/20,4.460089393619675
Sutton,2019-12-01,390,511,2019,E09000029,Sutton,208516,1.8703600682921215,2.4506512689673694,50,5,2019/20,4.321011337259491
Sutton,2020-01-01,432,597,2020,E09000029,Sutton,209921,2.057917025928802,2.8439270011099413,51,5,2019/20,4.901844027038743
Sutton,2020-02-01,424,511,2020,E09000029,Sutton,209921,2.0198074513745645,2.434249074651893,52,5,2019/20,4.4540565260264575
Sutton,2020-03-01,327,454,2020,E09000029,Sutton,209921,1.5577288599044403,2.1627183559529537,53,5,2019/20,3.7204472158573942
Sutton,2020-04-01,323,280,2020,E09000029,Sutton,209921,1.5386740726273218,1.3338351093982974,54,5,2019/20,2.8725091820256194
Sutton,2020-05-01,402,348,2020,E09000029,Sutton,209921,1.9150061213504128,1.6577664931093126,55,5,2019/20,3.5727726144597254
Sutton,2020-06-01,400,427,2020,E09000029,Sutton,209921,1.9054787277118534,2.0340985418324036,56,5,2019/20,3.939577269544257
Sutton,2020-07-01,390,406,2020,E09000029,Sutton,209921,1.8578417595190573,1.9340609086275313,57,5,2019/20,3.7919026681465886
Sutton,2020-08-01,386,422,2020,E09000029,Sutton,209921,1.8387869722419385,2.0102800577360056,58,5,2019/20,3.8490670299779444
Sutton,2020-09-01,370,413,2020,E09000029,Sutton,209921,1.7625678231334645,1.9674067863624887,59,5,2019/20,3.729974609495953
Sutton,2020-10-01,388,448,2020,E09000029,Sutton,209921,1.848314365880498,2.134136175037276,60,5,2019/20,3.9824505409177737
Sutton,2020-11-01,443,483,2020,E09000029,Sutton,209921,2.1103176909408776,2.300865563712063,61,6,2020/21,4.411183254652941
Sutton,2020-12-01,334,386,2020,E09000029,Sutton,209921,1.5910747376393977,1.8387869722419385,62,6,2020/21,3.429861709881336
Sutton,2021-01-01,303,340,2021,E09000029,Sutton,209617,1.4454934475734316,1.6220058487622664,63,6,2020/21,3.067499296335698
Sutton,2021-02-01,338,334,2021,E09000029,Sutton,209617,1.6124646378871943,1.59338221613705,64,6,2020/21,3.2058468540242444
Sutton,2021-03-01,401,376,2021,E09000029,Sutton,209617,1.9130127804519672,1.7937476445135652,65,6,2020/21,3.706760424965532
Sutton,2021-04-01,414,355,2021,E09000029,Sutton,209617,1.9750306511399363,1.6935649303253075,66,6,2020/21,3.668595581465244
Sutton,2021-05-01,448,390,2021,E09000029,Sutton,209617,2.137231236016163,1.8605361206390703,67,6,2020/21,3.997767356655233
Sutton,2021-06-01,500,464,2021,E09000029,Sutton,209617,2.3853027187680387,2.21356092301674,68,6,2020/21,4.598863641784779
Sutton,2021-07-01,480,425,2021,E09000029,Sutton,209617,2.2898906100173173,2.027507310952833,69,6,2020/21,4.3173979209701505
Sutton,2021-08-01,402,390,2021,E09000029,Sutton,209617,1.9177833858895033,1.8605361206390703,70,6,2020/21,3.7783195065285735
Sutton,2021-09-01,418,484,2021,E09000029,Sutton,209617,1.9941130728900804,2.3089730317674615,71,6,2020/21,4.303086104657542
Sutton,2021-10-01,414,484,2021,E09000029,Sutton,209617,1.9750306511399363,2.3089730317674615,72,6,2020/21,4.2840036829073975
Sutton,2021-11-01,446,563,2021,E09000029,Sutton,209617,2.127690025141091,2.6858508613328116,73,7,2021/22,4.813540886473902
Sutton,2021-12-01,433,475,2021,E09000029,Sutton,209617,2.0656721544531216,2.266037582829637,74,7,2021/22,4.331709737282758
Sutton,2022-01-01,417,411,2022,E09000029,Sutton,210369,1.9822312222808494,1.9537099097300459,75,7,2021/22,3.9359411320108952
Sutton,2022-02-01,405,416,2022,E09000029,Sutton,210369,1.9251885971792422,1.9774776701890489,76,7,2021/22,3.902666267368291
Sutton,2022-03-01,436,474,2022,E09000029,Sutton,210369,2.0725487120250605,2.2531836915134833,77,7,2021/22,4.325732403538543
Sutton,2022-04-01,359,434,2022,E09000029,Sutton,210369,1.7065252009564147,2.0630416078414595,78,7,2021/22,3.769566808797874
Sutton,2022-05-01,451,507,2022,E09000029,Sutton,210369,2.1438519934020697,2.4100509105429033,79,7,2021/22,4.553902903944973
Sutton,2022-06-01,428,474,2022,E09000029,Sutton,210369,2.034520295290656,2.2531836915134833,80,7,2021/22,4.287703986804139
Sutton,2022-07-01,438,461,2022,E09000029,Sutton,210369,2.082055816208662,2.1913875143200756,81,7,2021/22,4.273443330528737
Sutton,2022-08-01,480,516,2022,E09000029,Sutton,210369,2.2817050040642872,2.4528328793691085,82,7,2021/22,4.734537883433395
Sutton,2022-09-01,385,517,2022,E09000029,Sutton,210369,1.8301175553432303,2.4575864314609093,83,7,2021/22,4.287703986804139
Sutton,2022-10-01,384,489,2022,E09000029,Sutton,210369,1.8253640032514296,2.3244869728904924,84,7,2021/22,4.149850976141922
Sutton,2022-11-01,383,480,2022,E09000029,Sutton,210369,1.820610451159629,2.2817050040642872,85,8,2022/23,4.102315455223916
Sutton,2022-12-01,377,451,2022,E09000029,Sutton,210369,1.7920891386088253,2.1438519934020697,86,8,2022/23,3.9359411320108952
Sutton,2023-01-01,453,499,2023,E09000029,Sutton,212336,2.1334111973476,2.3500489789767163,87,8,2022/23,4.483460176324316
Sutton,2023-02-01,437,429,2023,E09000029,Sutton,212336,2.0580589254766033,2.0203827895411046,88,8,2022/23,4.078441715017708
Sutton,2023-03-01,406,408,2023,E09000029,Sutton,212336,1.9120638987265466,1.9214829327104213,89,8,2022/23,3.833546831436968
Sutton,2023-04-01,408,382,2023,E09000029,Sutton,212336,1.9214829327104213,1.7990354909200512,90,8,2022/23,3.7205184236304722
Sutton,2023-05-01,419,455,2023,E09000029,Sutton,212336,1.9732876196217315,2.1428302313314744,91,8,2022/23,4.116117850953206
Sutton,2023-06-01,448,445,2023,E09000029,Sutton,212336,2.1098636123879135,2.0957350614121015,92,8,2022/23,4.205598673800015
Sutton,2023-07-01,474,512,2023,E09000029,Sutton,212336,2.2323110541782833,2.411272699871901,93,8,2022/23,4.6435837540501845
Sutton,2023-08-01,408,427,2023,E09000029,Sutton,212336,1.9214829327104213,2.01096375555723,94,8,2022/23,3.9324466882676514
Sutton,2023-09-01,441,438,2023,E09000029,Sutton,212336,2.076896993444352,2.0627684424685406,95,8,2022/23,4.139665435912892
Sutton,2023-10-01,457,417,2023,E09000029,Sutton,212336,2.152249265315349,1.963868585637857,96,8,2022/23,4.116117850953206
Tower Hamlets,2015-11-01,774,1020,2015,E09000030,Tower Hamlets,282674,2.7381365106093947,3.6083969519658687,1,1,2015/16,6.346533462575263
Tower Hamlets,2015-12-01,767,1090,2015,E09000030,Tower Hamlets,282674,2.713373002115511,3.8560320369047028,2,1,2015/16,6.569405039020214
Tower Hamlets,2016-01-01,765,962,2016,E09000030,Tower Hamlets,289011,2.6469580742601493,3.3285930293310635,3,1,2015/16,5.975551103591213
Tower Hamlets,2016-02-01,679,924,2016,E09000030,Tower Hamlets,289011,2.3493915456505117,3.1971101445965724,4,1,2015/16,5.546501690247084
Tower Hamlets,2016-03-01,741,920,2016,E09000030,Tower Hamlets,289011,2.563916252322576,3.1832698409403104,5,1,2015/16,5.747186093262886
Tower Hamlets,2016-04-01,783,995,2016,E09000030,Tower Hamlets,289011,2.709239440713329,3.442775534495227,6,1,2015/16,6.152014975208556
Tower Hamlets,2016-05-01,827,1182,2016,E09000030,Tower Hamlets,289011,2.8614827809322136,4.089809730425485,7,1,2015/16,6.951292511357699
Tower Hamlets,2016-06-01,829,1108,2016,E09000030,Tower Hamlets,289011,2.8684029327603446,3.8337641127846345,8,1,2015/16,6.702167045544979
Tower Hamlets,2016-07-01,918,1268,2016,E09000030,Tower Hamlets,289011,3.176349689112179,4.387376259035123,9,1,2015/16,7.563725948147302
Tower Hamlets,2016-08-01,744,1163,2016,E09000030,Tower Hamlets,289011,2.5742964800647727,4.02406828805824,10,1,2015/16,6.598364768123012
Tower Hamlets,2016-09-01,812,1138,2016,E09000030,Tower Hamlets,289011,2.8095816422212305,3.937566390206601,11,1,2015/16,6.747148032427832
Tower Hamlets,2016-10-01,856,1285,2016,E09000030,Tower Hamlets,289011,2.9618249824401146,4.446197549574237,12,1,2015/16,7.408022532014352
Tower Hamlets,2016-11-01,758,1153,2016,E09000030,Tower Hamlets,289011,2.6227375428616906,3.9894675289175843,13,2,2016/17,6.612205071779275
Tower Hamlets,2016-12-01,762,1125,2016,E09000030,Tower Hamlets,289011,2.6365778465179526,3.892585403323749,14,2,2016/17,6.529163249841702
Tower Hamlets,2017-01-01,723,1040,2017,E09000030,Tower Hamlets,293526,2.463154882361358,3.5431273549872926,15,2,2016/17,6.006282237348651
Tower Hamlets,2017-02-01,661,1123,2017,E09000030,Tower Hamlets,293526,2.2519299823525003,3.825896172741086,16,2,2016/17,6.077826155093586
Tower Hamlets,2017-03-01,852,1067,2017,E09000030,Tower Hamlets,293526,2.9026389485088204,3.6351123920879242,17,2,2016/17,6.537751340596745
Tower Hamlets,2017-04-01,770,1313,2017,E09000030,Tower Hamlets,293526,2.623276983980976,4.473198285671456,18,2,2016/17,7.096475269652432
Tower Hamlets,2017-05-01,833,1273,2017,E09000030,Tower Hamlets,293526,2.837908737215783,4.336924156633484,19,2,2016/17,7.174832893849267
Tower Hamlets,2017-06-01,918,1209,2017,E09000030,Tower Hamlets,293526,3.1274912614214756,4.1188855501727275,20,2,2016/17,7.246376811594203
Tower Hamlets,2017-07-01,984,1288,2017,E09000030,Tower Hamlets,293526,3.3523435743341303,4.388026955022724,21,2,2016/17,7.740370529356854
Tower Hamlets,2017-08-01,771,1226,2017,E09000030,Tower Hamlets,293526,2.6266838372069254,4.176802055013866,22,2,2016/17,6.803485892220792
Tower Hamlets,2017-09-01,773,1120,2017,E09000030,Tower Hamlets,293526,2.633497543658824,3.815675613063238,23,2,2016/17,6.449173156722062
Tower Hamlets,2017-10-01,875,1308,2017,E09000030,Tower Hamlets,293526,2.9809965727056547,4.45616401954171,24,2,2016/17,7.4371605922473645
Tower Hamlets,2017-11-01,839,1088,2017,E09000030,Tower Hamlets,293526,2.858349856571479,3.70665630983286,25,3,2017/18,6.5650061664043395
Tower Hamlets,2017-12-01,813,948,2017,E09000030,Tower Hamlets,293526,2.769771672696797,3.2296968581999552,26,3,2017/18,5.999468530896753
Tower Hamlets,2018-01-01,879,1041,2018,E09000030,Tower Hamlets,300050,2.929511748041993,3.4694217630394935,27,3,2017/18,6.398933511081486
Tower Hamlets,2018-02-01,694,946,2018,E09000030,Tower Hamlets,300050,2.312947842026329,3.152807865355774,28,3,2017/18,5.465755707382103
Tower Hamlets,2018-03-01,853,1023,2018,E09000030,Tower Hamlets,300050,2.8428595234127645,3.4094317613731047,29,3,2017/18,6.252291284785869
Tower Hamlets,2018-04-01,851,1112,2018,E09000030,Tower Hamlets,300050,2.8361939676720547,3.7060489918346944,30,3,2017/18,6.5422429595067495
Tower Hamlets,2018-05-01,899,1258,2018,E09000030,Tower Hamlets,300050,2.9961673054490916,4.192634560906516,31,3,2017/18,7.1888018663556075
Tower Hamlets,2018-06-01,1031,1223,2018,E09000030,Tower Hamlets,300050,3.436093984335944,4.0759873354440925,32,3,2017/18,7.5120813197800365
Tower Hamlets,2018-07-01,1030,1345,2018,E09000030,Tower Hamlets,300050,3.4327612064655892,4.482586235627395,33,3,2017/18,7.915347442092985
Tower Hamlets,2018-08-01,833,1277,2018,E09000030,Tower Hamlets,300050,2.776203966005666,4.25595734044326,34,3,2017/18,7.032161306448925
Tower Hamlets,2018-09-01,888,1198,2018,E09000030,Tower Hamlets,300050,2.9595067488751874,3.992667888685219,35,3,2017/18,6.9521746375604065
Tower Hamlets,2018-10-01,863,1303,2018,E09000030,Tower Hamlets,300050,2.876187302116314,4.342609565072488,36,3,2017/18,7.218796867188802
Tower Hamlets,2018-11-01,919,1153,2018,E09000030,Tower Hamlets,300050,3.0628228628561907,3.8426928845192467,37,4,2018/19,6.905515747375437
Tower Hamlets,2018-12-01,860,1070,2018,E09000030,Tower Hamlets,300050,2.866188968505249,3.566072321279787,38,4,2018/19,6.4322612897850355
Tower Hamlets,2019-01-01,786,1179,2019,E09000030,Tower Hamlets,305066,2.5764916444310413,3.8647374666465617,39,4,2018/19,6.441229111077603
Tower Hamlets,2019-02-01,816,1199,2019,E09000030,Tower Hamlets,305066,2.674831020172684,3.9302970504743238,40,4,2018/19,6.605128070647008
Tower Hamlets,2019-03-01,936,1437,2019,E09000030,Tower Hamlets,305066,3.068188523139255,4.7104560980246895,41,4,2018/19,7.778644621163945
Tower Hamlets,2019-04-01,825,1263,2019,E09000030,Tower Hamlets,305066,2.704332832895177,4.140087718723161,42,4,2018/19,6.844420551618338
Tower Hamlets,2019-05-01,939,1292,2019,E09000030,Tower Hamlets,305066,3.0780224607134192,4.235149115273416,43,4,2018/19,7.313171575986836
Tower Hamlets,2019-06-01,943,1373,2019,E09000030,Tower Hamlets,305066,3.091134377478972,4.500665429775852,44,4,2018/19,7.591799807254824
Tower Hamlets,2019-07-01,955,1256,2019,E09000030,Tower Hamlets,305066,3.130470127775629,4.117141864383445,45,4,2018/19,7.247611992159074
Tower Hamlets,2019-08-01,846,1198,2019,E09000030,Tower Hamlets,305066,2.7731703959143266,3.9270190712829356,46,4,2018/19,6.700189467197262
Tower Hamlets,2019-09-01,840,1144,2019,E09000030,Tower Hamlets,305066,2.753502520765998,3.7500081949479784,47,4,2018/19,6.503510715713976
Tower Hamlets,2019-10-01,867,1338,2019,E09000030,Tower Hamlets,305066,2.842007958933477,4.385936158077269,48,4,2018/19,7.227944117010745
Tower Hamlets,2019-11-01,886,1333,2019,E09000030,Tower Hamlets,305066,2.9042895635698502,4.369546262120328,49,5,2019/20,7.273835825690178
Tower Hamlets,2019-12-01,842,1215,2019,E09000030,Tower Hamlets,305066,2.7600584791487743,3.982744717536533,50,5,2019/20,6.7428031966853075
Tower Hamlets,2020-01-01,823,1127,2020,E09000030,Tower Hamlets,306780,2.682704218006389,3.6736423495664647,51,5,2019/20,6.356346567572854
Tower Hamlets,2020-02-01,818,1181,2020,E09000030,Tower Hamlets,306780,2.666405893474151,3.849664254514636,52,5,2019/20,6.516070147988787
Tower Hamlets,2020-03-01,640,899,2020,E09000030,Tower Hamlets,306780,2.086185540126475,2.930438750896408,53,5,2019/20,5.016624291022882
Tower Hamlets,2020-04-01,623,641,2020,E09000030,Tower Hamlets,306780,2.0307712367168653,2.0894452050329226,54,5,2019/20,4.120216441749788
Tower Hamlets,2020-05-01,730,748,2020,E09000030,Tower Hamlets,306780,2.3795553817067607,2.4382293500228176,55,5,2019/20,4.817784731729578
Tower Hamlets,2020-06-01,775,939,2020,E09000030,Tower Hamlets,306780,2.526240302496903,3.0608253471543123,56,5,2019/20,5.587065649651215
Tower Hamlets,2020-07-01,882,1145,2020,E09000030,Tower Hamlets,306780,2.8750244474867985,3.7323163178825216,57,5,2019/20,6.607340765369321
Tower Hamlets,2020-08-01,918,1206,2020,E09000030,Tower Hamlets,306780,2.9923723841189127,3.931155877175826,58,5,2019/20,6.923528261294739
Tower Hamlets,2020-09-01,905,1251,2020,E09000030,Tower Hamlets,306780,2.9499967403350937,4.077840797965969,59,5,2019/20,7.027837538301062
Tower Hamlets,2020-10-01,843,1179,2020,E09000030,Tower Hamlets,306780,2.747897516135341,3.8431449247017406,60,5,2019/20,6.591042440837082
Tower Hamlets,2020-11-01,858,967,2020,E09000030,Tower Hamlets,306780,2.7967924897320557,3.152095964534846,61,6,2020/21,5.948888454266902
Tower Hamlets,2020-12-01,874,935,2020,E09000030,Tower Hamlets,306780,2.8489471282352175,3.047786687528522,62,6,2020/21,5.8967338157637395
Tower Hamlets,2021-01-01,800,826,2021,E09000030,Tower Hamlets,312715,2.5582399309275217,2.6413827286826663,63,6,2020/21,5.199622659610188
Tower Hamlets,2021-02-01,712,773,2021,E09000030,Tower Hamlets,312715,2.2768335385254943,2.471899333258718,64,6,2020/21,4.748732871784212
Tower Hamlets,2021-03-01,900,931,2021,E09000030,Tower Hamlets,312715,2.878019922293462,2.9771517196169035,65,6,2020/21,5.855171641910365
Tower Hamlets,2021-04-01,856,964,2021,E09000030,Tower Hamlets,312715,2.7373167260924482,3.0826791167676637,66,6,2020/21,5.819995842860112
Tower Hamlets,2021-05-01,1001,1041,2021,E09000030,Tower Hamlets,312715,3.2009977135730616,3.328909710119438,67,6,2020/21,6.529907423692499
Tower Hamlets,2021-06-01,1013,1112,2021,E09000030,Tower Hamlets,312715,3.2393713125369747,3.5559535039892554,68,6,2020/21,6.7953248165262305
Tower Hamlets,2021-07-01,1063,1082,2021,E09000030,Tower Hamlets,312715,3.3992613082199448,3.4600195065794734,69,6,2020/21,6.859280814799418
Tower Hamlets,2021-08-01,871,1167,2021,E09000030,Tower Hamlets,312715,2.785283724797339,3.7318324992405225,70,6,2020/21,6.517116224037862
Tower Hamlets,2021-09-01,951,1157,2021,E09000030,Tower Hamlets,312715,3.0411077178900916,3.6998545001039287,71,6,2020/21,6.740962217994021
Tower Hamlets,2021-10-01,963,1309,2021,E09000030,Tower Hamlets,312715,3.0794813168540043,4.185920086980158,72,6,2020/21,7.265401403834161
Tower Hamlets,2021-11-01,1005,1226,2021,E09000030,Tower Hamlets,312715,3.2137889132276993,3.9205026941464274,73,7,2021/22,7.134291607374127
Tower Hamlets,2021-12-01,852,1031,2021,E09000030,Tower Hamlets,312715,2.724525526437811,3.296931710982844,74,7,2021/22,6.021457237420655
Tower Hamlets,2022-01-01,909,1066,2022,E09000030,Tower Hamlets,324881,2.79794755618211,3.281201424521594,75,7,2021/22,6.079148980703704
Tower Hamlets,2022-02-01,825,1013,2022,E09000030,Tower Hamlets,324881,2.5393913463699014,3.118064768330558,76,7,2021/22,5.657456114700459
Tower Hamlets,2022-03-01,929,1232,2022,E09000030,Tower Hamlets,324881,2.8595085585183497,3.7921577439123864,77,7,2021/22,6.651666302430736
Tower Hamlets,2022-04-01,938,1313,2022,E09000030,Tower Hamlets,324881,2.8872110095696577,4.041479803374158,78,7,2021/22,6.928690812943816
Tower Hamlets,2022-05-01,1036,1191,2022,E09000030,Tower Hamlets,324881,3.188859921017234,3.6659576891230943,79,7,2021/22,6.854817610140328
Tower Hamlets,2022-06-01,940,1046,2022,E09000030,Tower Hamlets,324881,2.8933671098032816,3.219640422185354,80,7,2021/22,6.113007531988636
Tower Hamlets,2022-07-01,1003,989,2022,E09000030,Tower Hamlets,324881,3.087284267162438,3.0441915655270697,81,7,2021/22,6.131475832689508
Tower Hamlets,2022-08-01,955,1109,2022,E09000030,Tower Hamlets,324881,2.9395378615554617,3.41355757954451,82,7,2021/22,6.353095441099972
Tower Hamlets,2022-09-01,899,1094,2022,E09000030,Tower Hamlets,324881,2.7671670550139895,3.36738682779233,83,7,2021/22,6.134553882806319
Tower Hamlets,2022-10-01,1000,1223,2022,E09000030,Tower Hamlets,324881,3.078050116812002,3.7644552928610784,84,7,2021/22,6.84250540967308
Tower Hamlets,2022-11-01,944,1313,2022,E09000030,Tower Hamlets,324881,2.90567931027053,4.041479803374158,85,8,2022/23,6.9471591136446875
Tower Hamlets,2022-12-01,832,1140,2022,E09000030,Tower Hamlets,324881,2.5609376971875855,3.5089771331656823,86,8,2022/23,6.069914830353268
Tower Hamlets,2023-01-01,903,1293,2023,E09000030,Tower Hamlets,329143,2.743488392583163,3.928383711639014,87,8,2022/23,6.671872104222177
Tower Hamlets,2023-02-01,921,1196,2023,E09000030,Tower Hamlets,329143,2.798175868847279,3.6336789784379433,88,8,2022/23,6.431854847285223
Tower Hamlets,2023-03-01,1010,1276,2023,E09000030,Tower Hamlets,329143,3.068575057042076,3.876734428500682,89,8,2022/23,6.945309485542758
Tower Hamlets,2023-04-01,954,1222,2023,E09000030,Tower Hamlets,329143,2.8984362419981586,3.7126719997083333,90,8,2022/23,6.611108241706492
Tower Hamlets,2023-05-01,1102,1184,2023,E09000030,Tower Hamlets,329143,3.3480888246142255,3.5972206609285324,91,8,2022/23,6.945309485542758
Tower Hamlets,2023-06-01,1074,1205,2023,E09000030,Tower Hamlets,329143,3.263019417092267,3.6610227165700016,92,8,2022/23,6.924042133662269
Tower Hamlets,2023-07-01,1118,1351,2023,E09000030,Tower Hamlets,329143,3.3966999146267733,4.1045989129345,93,8,2022/23,7.501298827561273
Tower Hamlets,2023-08-01,1050,1287,2023,E09000030,Tower Hamlets,329143,3.190102782073445,3.9101545528843085,94,8,2022/23,7.100257334957753
Tower Hamlets,2023-09-01,1031,1366,2023,E09000030,Tower Hamlets,329143,3.1323771126835447,4.150171809821263,95,8,2022/23,7.282548922504807
Tower Hamlets,2023-10-01,1103,1406,2023,E09000030,Tower Hamlets,329143,3.35112701774001,4.271699534852632,96,8,2022/23,7.622826552592642
Waltham Forest,2015-11-01,644,824,2015,E09000031,Waltham Forest,274579,2.345408789455858,3.0009578299869983,1,1,2015/16,5.346366619442856
Waltham Forest,2015-12-01,587,843,2015,E09000031,Waltham Forest,274579,2.1378182599543303,3.0701546731541742,2,1,2015/16,5.207972933108504
Waltham Forest,2016-01-01,574,756,2016,E09000031,Waltham Forest,277081,2.071596392390673,2.7284440290023495,3,1,2015/16,4.800040421393023
Waltham Forest,2016-02-01,596,704,2016,E09000031,Waltham Forest,277081,2.1509955572558206,2.5407732756847277,4,1,2015/16,4.691768832940548
Waltham Forest,2016-03-01,656,772,2016,E09000031,Waltham Forest,277081,2.3675387341607688,2.786188876177002,5,1,2015/16,5.153727610337771
Waltham Forest,2016-04-01,618,722,2016,E09000031,Waltham Forest,277081,2.2303947221209683,2.605736228756212,6,1,2015/16,4.83613095087718
Waltham Forest,2016-05-01,612,796,2016,E09000031,Waltham Forest,277081,2.2087404044304733,2.8728061469389816,7,1,2015/16,5.081546551369454
Waltham Forest,2016-06-01,639,801,2016,E09000031,Waltham Forest,277081,2.3061848340377002,2.890851411681061,8,1,2015/16,5.1970362457187615
Waltham Forest,2016-07-01,682,786,2016,E09000031,Waltham Forest,277081,2.46137411081958,2.8367156174548236,9,1,2015/16,5.2980897282744035
Waltham Forest,2016-08-01,545,770,2016,E09000031,Waltham Forest,277081,1.9669338568866144,2.778970770280171,10,1,2015/16,4.7459046271667855
Waltham Forest,2016-09-01,541,774,2016,E09000031,Waltham Forest,277081,1.9524976450929512,2.793406982073834,11,1,2015/16,4.7459046271667855
Waltham Forest,2016-10-01,606,859,2016,E09000031,Waltham Forest,277081,2.1870860867399786,3.1001764826891773,12,1,2015/16,5.287262569429156
Waltham Forest,2016-11-01,570,794,2016,E09000031,Waltham Forest,277081,2.0571601805970094,2.86558804104215,13,2,2016/17,4.922748221639159
Waltham Forest,2016-12-01,618,739,2016,E09000031,Waltham Forest,277081,2.2303947221209683,2.667090128879281,14,2,2016/17,4.897484851000249
Waltham Forest,2017-01-01,540,824,2017,E09000031,Waltham Forest,278105,1.9417126624835943,2.9629096923823734,15,2,2016/17,4.9046223548659675
Waltham Forest,2017-02-01,586,799,2017,E09000031,Waltham Forest,278105,2.1071178152136785,2.8730155876377625,16,2,2016/17,4.9801334028514415
Waltham Forest,2017-03-01,655,899,2017,E09000031,Waltham Forest,278105,2.355225544308804,3.232592006616206,17,2,2016/17,5.58781755092501
Waltham Forest,2017-04-01,616,747,2017,E09000031,Waltham Forest,278105,2.2149907409072114,2.686035849768972,18,2,2016/17,4.901026590676183
Waltham Forest,2017-05-01,619,881,2017,E09000031,Waltham Forest,278105,2.2257780334765647,3.1678682512000864,19,2,2016/17,5.393646284676651
Waltham Forest,2017-06-01,676,893,2017,E09000031,Waltham Forest,278105,2.430736592294277,3.2110174214774996,20,2,2016/17,5.641754013771777
Waltham Forest,2017-07-01,590,920,2017,E09000031,Waltham Forest,278105,2.121500871972816,3.308103054601679,21,2,2016/17,5.4296039265744955
Waltham Forest,2017-08-01,501,866,2017,E09000031,Waltham Forest,278105,1.8014778590820013,3.11393178835332,22,2,2016/17,4.915409647435322
Waltham Forest,2017-09-01,581,816,2017,E09000031,Waltham Forest,278105,2.089138994264756,2.934143578864098,23,2,2016/17,5.023282573128855
