year,survey_wave,calendar_year,geography_code,geography_name,inner_outer,age_band,respondent_n,effective_n,inactive_rate,fairly_active_rate,active_rate,population,population_share
4,2018/19,2019,E09000011,Greenwich,Outer London,65+,72.0,45.557820195250756,0.31744016156166344,0.15470232266812678,0.5278575157702098,29599,0.1301758753084085
4,2018/19,2019,E09000012,Hackney,Inner London,16–34,183.0,112.2316583866264,0.2114204298324679,0.09379365786410676,0.6947859123034252,94632,0.44519088278879404
4,2018/19,2019,E09000012,Hackney,Inner London,35–54,197.0,130.40950324657098,0.1405729160525256,0.08159586202464142,0.777831221922833,76055,0.3577964387363865
4,2018/19,2019,E09000012,Hackney,Inner London,55–64,55.0,37.07914593616633,0.3849919905637277,0.1725371443502113,0.4424708650860611,22041,0.10369063580551831
4,2018/19,2019,E09000012,Hackney,Inner London,65+,56.0,32.31277674675617,0.37358078413467793,0.1202429580477467,0.5061762578175754,19837,0.09332204266930115
4,2018/19,2019,E09000013,Hammersmith and Fulham,Inner London,16–34,152.0,87.13991219351097,0.12670859545939558,0.08335278249592466,0.7899386220446798,68815,0.43402712078208766
4,2018/19,2019,E09000013,Hammersmith and Fulham,Inner London,35–54,184.0,118.13327814325416,0.12399037679521888,0.0928782215915553,0.7831314016132257,54306,0.3425165562913907
4,2018/19,2019,E09000013,Hammersmith and Fulham,Inner London,55–64,76.0,39.397646675533046,0.23417873910553974,0.11317607113206248,0.652645189762398,16510,0.10413118889940082
4,2018/19,2019,E09000013,Hammersmith and Fulham,Inner London,65+,88.0,60.66668359405088,0.42225896761024706,0.07646015800075906,0.501280874388994,18919,0.11932513402712078
4,2018/19,2019,E09000014,Haringey,Inner London,16–34,128.0,74.42761009620499,0.1661906590532399,0.08389428952556847,0.7499150514211915,84519,0.37994605529332437
4,2018/19,2019,E09000014,Haringey,Inner London,35–54,222.0,135.03064003092985,0.21285603254650068,0.1039805165767892,0.6831634508767102,84814,0.38127219599910095
4,2018/19,2019,E09000014,Haringey,Inner London,55–64,70.0,39.26972161885124,0.23128629491815092,0.19388326118559543,0.5748304438962539,26207,0.1178107439874129
4,2018/19,2019,E09000014,Haringey,Inner London,65+,72.0,52.98059931907769,0.208837388319038,0.16727293916050964,0.6238896725204524,26910,0.12097100472016184
4,2018/19,2019,E09000015,Harrow,Outer London,16–34,88.0,46.891361680681264,0.23416329447794418,0.14392687825927014,0.6219098272627859,67306,0.32194123302545163
4,2018/19,2019,E09000015,Harrow,Outer London,35–54,202.0,117.69912849006911,0.19361043935403724,0.11113345288693835,0.6952561077590242,73698,0.35251574884125836
4,2018/19,2019,E09000015,Harrow,Outer London,55–64,69.0,39.46588523199034,0.24443221262650214,0.11520778849221072,0.6403599988812871,28915,0.13830759149155997
4,2018/19,2019,E09000015,Harrow,Outer London,65+,113.0,85.46578516853717,0.343030982083358,0.11999167312918839,0.5369773447874536,39144,0.18723542664173
4,2018/19,2019,E09000016,Havering,Outer London,16–34,105.0,65.71326055406934,0.12998568748505956,0.07740399328070077,0.7926103192342397,62399,0.29811620029525443
4,2018/19,2019,E09000016,Havering,Outer London,35–54,169.0,111.96567409746591,0.2615497384504663,0.13578592890547106,0.6026643326440627,69413,0.33162614482755326
4,2018/19,2019,E09000016,Havering,Outer London,55–64,84.0,58.34681075512852,0.21547540396839765,0.1021215791568002,0.6824030168748023,30897,0.14761288226610164
4,2018/19,2019,E09000016,Havering,Outer London,65+,147.0,106.65788168015716,0.30620966667211225,0.15205234395465794,0.5417379893732298,46602,0.22264477261109067
4,2018/19,2019,E09000017,Hillingdon,Outer London,16–34,114.0,74.47612218991036,0.22276737238393648,0.1957016780975534,0.5815309495185104,80604,0.3350918546787892
4,2018/19,2019,E09000017,Hillingdon,Outer London,35–54,192.0,99.69824945034053,0.24530329284130628,0.13432163496782046,0.6203750721908734,87583,0.3641053782483797
4,2018/19,2019,E09000017,Hillingdon,Outer London,55–64,75.0,43.48607662683226,0.15894855990711435,0.11350083062495343,0.7275506094679322,32000,0.13303234764678248
4,2018/19,2019,E09000017,Hillingdon,Outer London,65+,118.0,83.73603110830845,0.3203218149165029,0.12183900885313424,0.5578391762303627,40356,0.16777041942604856
4,2018/19,2019,E09000018,Hounslow,Outer London,16–34,133.0,82.45300271380893,0.1661766911294388,0.09378729827119767,0.7400360105993636,78919,0.34469068292597704
4,2018/19,2019,E09000018,Hounslow,Outer London,35–54,215.0,121.0648472675306,0.2306714606338321,0.1607875500188524,0.6085409893473156,88843,0.3880352556823145
4,2018/19,2019,E09000018,Hounslow,Outer London,55–64,73.0,43.70475313768372,0.23329929071606773,0.11393989653148157,0.6527608127524507,28289,0.12355649120355003
4,2018/19,2019,E09000018,Hounslow,Outer London,65+,97.0,57.58901924529197,0.47222829391544907,0.0517041298191656,0.47606757626538543,32905,0.14371757018815842
4,2018/19,2019,E09000019,Islington,Inner London,16–34,162.0,96.6829521798034,0.15178395441808992,0.06113571212367321,0.7870803334582368,87607,0.46492633947524836
4,2018/19,2019,E09000019,Islington,Inner London,35–54,201.0,117.73504663671876,0.16438431961029196,0.0836582251109491,0.751957455278759,61311,0.32537467096883754
4,2018/19,2019,E09000019,Islington,Inner London,55–64,63.0,41.81707603351545,0.14004501746433856,0.08022211231622833,0.7797328702194333,19431,0.10311942769805553
4,2018/19,2019,E09000019,Islington,Inner London,65+,61.0,37.52752081073134,0.24280098492567528,0.16119087126311724,0.5960081438112075,20083,0.10657956185785854
4,2018/19,2019,E09000020,Kensington and Chelsea,Inner London,16–34,105.0,62.493804571093754,0.2155377774923992,0.06658199130589097,0.7178802312017096,42425,0.3397043751201076
4,2018/19,2019,E09000020,Kensington and Chelsea,Inner London,35–54,140.0,92.45169211045709,0.13834669510220174,0.11643528156807702,0.7452180233297213,44342,0.3550541284991352
4,2018/19,2019,E09000020,Kensington and Chelsea,Inner London,55–64,91.0,49.51863958596909,0.1954051148660627,0.08286542216384973,0.7217294629700876,17239,0.13803567996925245
4,2018/19,2019,E09000020,Kensington and Chelsea,Inner London,65+,140.0,96.21870065866018,0.2485860614335517,0.12118555091353961,0.6302283876529088,20882,0.1672058164115047
4,2018/19,2019,E09000021,Kingston upon Thames,Outer London,16–34,96.0,50.513570380815146,0.06891801138742086,0.1538538387512943,0.7772281498612849,43564,0.3192437344276711
4,2018/19,2019,E09000021,Kingston upon Thames,Outer London,35–54,187.0,124.1263332657182,0.10064058128935889,0.16106830492453672,0.7382911137861045,51242,0.3755093067565587
4,2018/19,2019,E09000021,Kingston upon Thames,Outer London,55–64,103.0,58.630282146192386,0.258748885168863,0.09571243465189072,0.6455386801792464,17716,0.12982558991645904
4,2018/19,2019,E09000021,Kingston upon Thames,Outer London,65+,110.0,80.83422972844687,0.2733771356389221,0.08095632921516446,0.6456665351459135,23938,0.17542136889931115
4,2018/19,2019,E09000022,Lambeth,Inner London,16–34,179.0,114.3839360144734,0.17651457829072437,0.043637026276510234,0.7798483954327654,126864,0.4572812699373898
4,2018/19,2019,E09000022,Lambeth,Inner London,35–54,205.0,123.35543485193212,0.13089284381839494,0.13897687560968097,0.7301302805719241,94682,0.3412812555193904
4,2018/19,2019,E09000022,Lambeth,Inner London,55–64,59.0,34.54554350460728,0.2397930861167386,0.08990748713514499,0.6702994267481165,29409,0.10600473631281292
4,2018/19,2019,E09000022,Lambeth,Inner London,65+,54.0,34.52324970380053,0.3652774734039508,0.08231970345595095,0.5524028231400983,26476,0.09543273823040684
4,2018/19,2019,E09000023,Lewisham,Inner London,16–34,148.0,86.57305418242913,0.2056870860668388,0.07782235433752992,0.7164905595956316,92827,0.3786693318103941
4,2018/19,2019,E09000023,Lewisham,Inner London,35–54,216.0,142.54932726293777,0.11483514847252013,0.07858388596993585,0.8065809655575441,94062,0.3837072693154932
4,2018/19,2019,E09000023,Lewisham,Inner London,55–64,73.0,41.52775557326045,0.1740696056670059,0.14178826932176108,0.6841421250112328,30035,0.12252182426368606
4,2018/19,2019,E09000023,Lewisham,Inner London,65+,68.0,40.57019410070319,0.27265932609004684,0.18775181364141155,0.5395888602685416,28216,0.1151015746104267
4,2018/19,2019,E09000024,Merton,Outer London,16–34,134.0,72.92701316516377,0.166577060857392,0.12947034367976296,0.7039525954628448,57557,0.3309528327382082
4,2018/19,2019,E09000024,Merton,Outer London,35–54,192.0,110.36064873560652,0.17847523023028788,0.10858018560070029,0.712944584169012,67926,0.39057459764364943
4,2018/19,2019,E09000024,Merton,Outer London,55–64,81.0,44.18918386013034,0.22819699760175174,0.07469312007645434,0.6971098823217939,21801,0.12535578133894534
4,2018/19,2019,E09000024,Merton,Outer London,65+,95.0,52.062006791646894,0.24352723710180238,0.16058612401873143,0.5958866388794662,26629,0.15311678827919706
4,2018/19,2019,E09000025,Newham,Inner London,16–34,203.0,131.16132777257414,0.23857757217803585,0.08306583473745119,0.678356593084513,120134,0.4407956292493918
4,2018/19,2019,E09000025,Newham,Inner London,35–54,191.0,103.92885172368784,0.36551280766779154,0.1441438247981337,0.49034336753407487,100704,0.36950308029309564
4,2018/19,2019,E09000025,Newham,Inner London,55–64,42.0,25.463781531523264,0.2204419696764158,0.2782470033270283,0.5013110269965556,27516,0.10096169722498431
4,2018/19,2019,E09000025,Newham,Inner London,65+,38.0,29.149837978618823,0.46532060971525785,0.09293754899257037,0.44174184129217176,24185,0.08873959323252818
4,2018/19,2019,E09000026,Redbridge,Outer London,16–34,106.0,70.0128449056439,0.1828003744790238,0.09423294721333107,0.7229666783076449,83518,0.34417703783070963
4,2018/19,2019,E09000026,Redbridge,Outer London,35–54,186.0,122.66898137519358,0.27870607480410775,0.16638132182031515,0.554912603375577,90840,0.3743509437072447
4,2018/19,2019,E09000026,Redbridge,Outer London,55–64,81.0,47.16820775869692,0.24808520934215075,0.23533828002773843,0.5165765106301108,30681,0.12643616582873154
4,2018/19,2019,E09000026,Redbridge,Outer London,65+,108.0,76.56682487142011,0.301248680656692,0.1405973625327753,0.5581539568105327,37621,0.1550358526333141
4,2018/19,2019,E09000027,Richmond upon Thames,Outer London,16–34,65.0,37.899755412362715,0.08047931360128262,0.07573518998626703,0.8437854964124505,39638,0.25165705868908245
4,2018/19,2019,E09000027,Richmond upon Thames,Outer London,35–54,210.0,138.67758892852927,0.09021344850025119,0.1199521395014477,0.7898344119983013,64397,0.4088490743327323
4,2018/19,2019,E09000027,Richmond upon Thames,Outer London,55–64,87.0,48.97952671383118,0.16843246780966273,0.05854134829075927,0.7730261838995781,22683,0.14401173273738477
4,2018/19,2019,E09000027,Richmond upon Thames,Outer London,65+,143.0,95.08219096682538,0.27440447791848205,0.09707827847803184,0.6285172436034863,30790,0.19548213424080046
4,2018/19,2019,E09000028,Southwark,Inner London,16–34,185.0,101.7094687306787,0.22697624665015234,0.061247505250225244,0.7117762480996223,113817,0.4408026211832505
4,2018/19,2019,E09000028,Southwark,Inner London,35–54,170.0,96.22539965899759,0.1792112127304194,0.0881830435956484,0.7326057436739322,90426,0.3502114607054887
4,2018/19,2019,E09000028,Southwark,Inner London,55–64,72.0,40.573131426778005,0.32077463197629386,0.047073740189580084,0.6321516278341263,28962,0.11216712366965655
4,2018/19,2019,E09000028,Southwark,Inner London,65+,73.0,52.18709294966119,0.27648199778978577,0.07485439550411299,0.648663606706101,24999,0.09681879444160431
4,2018/19,2019,E09000029,Sutton,Outer London,16–34,115.0,68.18713021545331,0.13550889716909606,0.06890952729463433,0.7955815755362695,46635,0.28297078365340855
4,2018/19,2019,E09000029,Sutton,Outer London,35–54,215.0,133.6694370247608,0.14689568256205252,0.11737965536500106,0.7357246620729465,63532,0.3854980128030096
4,2018/19,2019,E09000029,Sutton,Outer London,55–64,88.0,55.059255887220374,0.24172661999466694,0.08779331567000298,0.6704800643353301,23298,0.1413670701738418
4,2018/19,2019,E09000029,Sutton,Outer London,65+,110.0,84.11793566590696,0.29058399715570193,0.15832313397699355,0.5510928688673042,31340,0.19016413336974
4,2018/19,2019,E09000030,Tower Hamlets,Inner London,16–34,267.0,142.52409662417426,0.19108151558636885,0.09175498854929852,0.7171634958643326,130723,0.528609439699793
4,2018/19,2019,E09000030,Tower Hamlets,Inner London,35–54,175.0,108.08896589301001,0.24872144997777684,0.12397595119094415,0.6273025988312788,81065,0.3278055447722567
4,2018/19,2019,E09000030,Tower Hamlets,Inner London,55–64,43.0,25.46956180359736,0.2239203141986614,0.08544613643734357,0.690633549363995,18437,0.07455438017598344
4,2018/19,2019,E09000030,Tower Hamlets,Inner London,65+,22.0,10.54923726170044,0.4744525996701149,0.1323259993413343,0.39322140098855085,17071,0.06903063535196688
4,2018/19,2019,E09000031,Waltham Forest,Outer London,16–34,120.0,78.03405453892124,0.18420330769525703,0.10897168107726952,0.7068250112274738,81534,0.3660238108064429
4,2018/19,2019,E09000031,Waltham Forest,Outer London,35–54,201.0,118.35673964385762,0.13486726019926387,0.08228761730058384,0.782845122500152,86933,0.39026109285496235
4,2018/19,2019,E09000031,Waltham Forest,Outer London,55–64,73.0,38.90286297244349,0.38142411550026467,0.05119235329301334,0.567383531206722,26282,0.11798559859218158
4,2018/19,2019,E09000031,Waltham Forest,Outer London,65+,72.0,50.74907577121516,0.2733158371763754,0.21702799527006558,0.5096561675535589,28007,0.12572949774641312
4,2018/19,2019,E09000032,Wandsworth,Inner London,16–34,136.0,87.34632268991783,0.12416854610440362,0.05594430983123011,0.8198871440643665,124122,0.4453542109191113
4,2018/19,2019,E09000032,Wandsworth,Inner London,35–54,226.0,137.03494397294466,0.09647113802008654,0.08058641794929208,0.8229424440306214,97047,0.3482081347953384
4,2018/19,2019,E09000032,Wandsworth,Inner London,55–64,68.0,41.131945009310556,0.13445023571256848,0.14584723193345442,0.719702532353977,26609,0.0954740513232677
4,2018/19,2019,E09000032,Wandsworth,Inner London,65+,61.0,40.43753129942681,0.23502433518264948,0.05123951894901375,0.7137361458683367,30926,0.11096360296228257
4,2018/19,2019,E09000033,Westminster,Inner London,16–34,131.0,77.84720530937084,0.16642264830569103,0.08030982049168493,0.753267531202624,71044,0.3961612883439004
4,2018/19,2019,E09000033,Westminster,Inner London,35–54,181.0,113.07723431228013,0.18841792137537694,0.07913019147091903,0.732451887153704,62033,0.3459134226653507
4,2018/19,2019,E09000033,Westminster,Inner London,55–64,79.0,46.793348600529775,0.14536313565303047,0.07289610802161221,0.7817407563253571,21132,0.1178379644344815
4,2018/19,2019,E09000033,Westminster,Inner London,65+,107.0,67.92863151458674,0.33706821935445114,0.11689700050405433,0.5460347801414944,25122,0.14008732455626746
5,2019/20,2020,E09000002,Barking and Dagenham,Outer London,16–34,150.0,99.88581497362743,0.24417238577643688,0.11379246724865194,0.642035146974911,58531,0.36292892840755486
5,2019/20,2020,E09000002,Barking and Dagenham,Outer London,35–54,175.0,106.58751492485688,0.35051616390434853,0.1647943623117331,0.48468947378391847,64212,0.3981546932549574
5,2019/20,2020,E09000002,Barking and Dagenham,Outer London,55–64,78.0,55.384975800977706,0.29204145368860784,0.1081880966331503,0.5997704496782419,19455,0.12063320808065776
5,2019/20,2020,E09000002,Barking and Dagenham,Outer London,65+,77.0,52.412399168543836,0.4401573444264373,0.1087485626183554,0.4510940929552074,19076,0.11828317025683
5,2019/20,2020,E09000003,Barnet,Outer London,16–34,136.0,78.6749129135762,0.23172389898336382,0.1393731263974619,0.6289029746191743,99302,0.3197617130896796
5,2019/20,2020,E09000003,Barnet,Outer London,35–54,163.0,108.9130829758429,0.20591949148395702,0.10982825132250996,0.684252257193533,114114,0.36745773627435196
5,2019/20,2020,E09000003,Barnet,Outer London,55–64,81.0,51.504750387274804,0.2773742579037627,0.165482507913894,0.5571432341823433,41474,0.13355015295443567
5,2019/20,2020,E09000003,Barnet,Outer London,65+,108.0,67.02923059814984,0.3155601384798554,0.091614083631196,0.5928257778889486,55660,0.17923039768153276
5,2019/20,2020,E09000004,Bexley,Outer London,16–34,96.0,50.81379451028969,0.2564860813480135,0.14943515743380412,0.5940787612181824,56949,0.2903487304986234
5,2019/20,2020,E09000004,Bexley,Outer London,35–54,194.0,128.35143954021396,0.2871290137377995,0.13757513418724393,0.5752958520749564,68390,0.34867951463240543
5,2019/20,2020,E09000004,Bexley,Outer London,55–64,83.0,49.332009249854764,0.3110207901708489,0.08425401223292435,0.6047251975962267,29903,0.1524574283674926
5,2019/20,2020,E09000004,Bexley,Outer London,65+,118.0,71.32737525278505,0.2934329706953366,0.10078264890117661,0.6057843804034866,40898,0.20851432650147853
5,2019/20,2020,E09000005,Brent,Outer London,16–34,155.0,82.51859342929268,0.2697828186367048,0.11377482657389147,0.6164423547894036,102091,0.3686527281262413
5,2019/20,2020,E09000005,Brent,Outer London,35–54,193.0,104.53631468405435,0.28837577783093254,0.13993302961791146,0.5716911925511561,100044,0.3612609684757881
5,2019/20,2020,E09000005,Brent,Outer London,55–64,74.0,41.875952189466574,0.24786923046572878,0.09392872014014747,0.6582020493941236,35695,0.12889538872639295
5,2019/20,2020,E09000005,Brent,Outer London,65+,104.0,64.41396794232054,0.3597997082639962,0.053173996099120074,0.5870262956368835,39100,0.14119091467157766
5,2019/20,2020,E09000006,Bromley,Outer London,16–34,83.0,57.14313829689879,0.09469775713074662,0.10350660214820803,0.8017956407210454,69359,0.2610710239356196
5,2019/20,2020,E09000006,Bromley,Outer London,35–54,182.0,111.45886563065592,0.1525682543421728,0.08727098412625821,0.760160761531569,98015,0.3689337564130071
5,2019/20,2020,E09000006,Bromley,Outer London,55–64,82.0,48.14972761410098,0.2035303979495097,0.07926833548060819,0.7172012665698823,40132,0.15105901660324236
5,2019/20,2020,E09000006,Bromley,Outer London,65+,137.0,78.57332238240701,0.20594921540938235,0.08880520184047336,0.7052455827501442,58165,0.21893620304813097
5,2019/20,2020,E09000007,Camden,Inner London,16–34,152.0,93.69333382928204,0.20709297665525922,0.0980287480129223,0.6948782753318186,76052,0.4193034397966666
5,2019/20,2020,E09000007,Camden,Inner London,35–54,156.0,86.81045778719538,0.22435431766735556,0.117246952190747,0.6583987301418973,59693,0.3291100856227636
5,2019/20,2020,E09000007,Camden,Inner London,55–64,90.0,54.6053847652938,0.20681691960346804,0.09631466052973049,0.6968684198668015,20476,0.11289193227366204
5,2019/20,2020,E09000007,Camden,Inner London,65+,90.0,41.654549581637646,0.36143575767148745,0.12653467524740167,0.5120295670811111,25156,0.1386945423069077
5,2019/20,2020,E09000008,Croydon,Outer London,16–34,128.0,82.40402857369031,0.28242055907147134,0.07852494743924879,0.63905449348928,98784,0.31833664719170646
5,2019/20,2020,E09000008,Croydon,Outer London,35–54,182.0,108.95469018918446,0.2658912385831832,0.11557319296677102,0.6185355684500456,113207,0.3648155249699497
5,2019/20,2020,E09000008,Croydon,Outer London,55–64,70.0,42.17859969633873,0.20411424675127354,0.09386737236569266,0.7020183808830339,45561,0.14682272415271033
5,2019/20,2020,E09000008,Croydon,Outer London,65+,103.0,63.71527842652084,0.369989862835693,0.09465643268827051,0.5353537044760366,52761,0.17002510368563353
5,2019/20,2020,E09000009,Ealing,Outer London,16–34,125.0,72.30763340491238,0.16842124268913622,0.12634757281818298,0.7052311844926807,100048,0.33936433635222685
5,2019/20,2020,E09000009,Ealing,Outer London,35–54,171.0,100.3324755448049,0.2550715157290149,0.12595469509012,0.618973789180865,112133,0.38035683999864317
5,2019/20,2020,E09000009,Ealing,Outer London,55–64,94.0,46.46783626693056,0.25505267865082415,0.08678566614757026,0.6581616552016057,38689,0.13123367592686816
5,2019/20,2020,E09000009,Ealing,Outer London,65+,114.0,75.79305773640152,0.38767975330219384,0.16043453710894282,0.4518857095888636,43940,0.1490451477222618
5,2019/20,2020,E09000010,Enfield,Outer London,16–34,110.0,73.10415345855604,0.29247073852293504,0.06066429302636131,0.6468649684507035,81409,0.3148529172886967
5,2019/20,2020,E09000010,Enfield,Outer London,35–54,183.0,109.17561333176518,0.2210685363568133,0.14214672611735502,0.6367847375258318,94904,0.367045428175834
5,2019/20,2020,E09000010,Enfield,Outer London,55–64,97.0,58.11822219479197,0.27744729026635573,0.13119188324895187,0.5913608264846923,37577,0.14533071371663275
5,2019/20,2020,E09000010,Enfield,Outer London,65+,100.0,72.45402588928951,0.33221262619520014,0.14101492585134548,0.5267724479534545,44672,0.17277094081883648
5,2019/20,2020,E09000011,Greenwich,Outer London,16–34,158.0,103.9809832340051,0.16550586239917275,0.11043727413386879,0.7240568634669584,82656,0.3625485775442352
5,2019/20,2020,E09000011,Greenwich,Outer London,35–54,198.0,120.79712385180594,0.2733273147295681,0.05685451924374064,0.6698181660266913,87247,0.3826857789513391
5,2019/20,2020,E09000011,Greenwich,Outer London,55–64,69.0,38.661732048387904,0.2154858829984072,0.14800296656648249,0.63651115043511,28226,0.12380584772749204
5,2019/20,2020,E09000011,Greenwich,Outer London,65+,70.0,44.694893647695515,0.4141053116536907,0.065943600838542,0.5199510875077675,29857,0.13095979577693367
5,2019/20,2020,E09000012,Hackney,Inner London,16–34,206.0,106.45302689716267,0.11126868133354406,0.09208959482661921,0.7966417238398367,93277,0.4403098506448141
5,2019/20,2020,E09000012,Hackney,Inner London,35–54,190.0,126.84290205305778,0.15934606121361802,0.0881851058907384,0.7524688328956436,75322,0.3555540869696569
5,2019/20,2020,E09000012,Hackney,Inner London,55–64,60.0,38.345853447751836,0.20845903361875695,0.12975440850526,0.6617865578759828,23024,0.10868374841864768
5,2019/20,2020,E09000012,Hackney,Inner London,65+,71.0,45.29102320171991,0.44242526824605594,0.18805151225114955,0.36952321950279465,20221,0.0954523139668813
5,2019/20,2020,E09000013,Hammersmith and Fulham,Inner London,16–34,165.0,105.26452025818405,0.09289289824087245,0.08815198103453695,0.8189551207245904,67374,0.4286341398242813
5,2019/20,2020,E09000013,Hammersmith and Fulham,Inner London,35–54,152.0,84.12925309662216,0.22739996965842033,0.06499255914875193,0.7076074711928277,53619,0.3411246763326823
5,2019/20,2020,E09000013,Hammersmith and Fulham,Inner London,55–64,82.0,49.790483460716416,0.22817413433946973,0.1359552305342322,0.635870635126298,17198,0.10941386791192431
5,2019/20,2020,E09000013,Hammersmith and Fulham,Inner London,65+,92.0,56.212179312193136,0.1776712321080374,0.08833979106639034,0.7339889768255725,18992,0.12082731593111214
5,2019/20,2020,E09000014,Haringey,Inner London,16–34,139.0,94.50499475179508,0.23748618861182824,0.08883269358206014,0.6736811178061114,80878,0.3680924076787941
5,2019/20,2020,E09000014,Haringey,Inner London,35–54,200.0,115.33371541144773,0.1930611272640588,0.07590893143613409,0.731029941299807,84229,0.3833434976925387
5,2019/20,2020,E09000014,Haringey,Inner London,55–64,75.0,41.57788879688667,0.16257500074831735,0.05128445560587206,0.7861405436458108,27263,0.12407951866449422
5,2019/20,2020,E09000014,Haringey,Inner London,65+,83.0,27.97251287777725,0.4021048270848775,0.022729279015749,0.5751658938993734,27352,0.12448457596417291
5,2019/20,2020,E09000015,Harrow,Outer London,16–34,121.0,78.1982202853071,0.21069591450523137,0.10018315798393397,0.6891209275108348,66599,0.31748884481903816
5,2019/20,2020,E09000015,Harrow,Outer London,35–54,178.0,108.3194866426063,0.32700011738543316,0.12447273942007765,0.5485271431944894,74298,0.3541912970519812
5,2019/20,2020,E09000015,Harrow,Outer London,55–64,78.0,48.11892895228318,0.3003454608829921,0.09100562657592703,0.6086489125410811,29142,0.13892490751687578
5,2019/20,2020,E09000015,Harrow,Outer London,65+,112.0,74.67348509286042,0.3429621006422484,0.21657588273651557,0.4404620166212359,39729,0.1893949506121048
5,2019/20,2020,E09000016,Havering,Outer London,16–34,84.0,58.55278561256396,0.3545558409153163,0.05669467063820701,0.5887494884464766,61853,0.29510019083969463
5,2019/20,2020,E09000016,Havering,Outer London,35–54,159.0,99.90253839371567,0.2806999301984961,0.12472738012321338,0.5945726896782906,69771,0.33287690839694656
5,2019/20,2020,E09000016,Havering,Outer London,55–64,89.0,43.9325309336864,0.2160286959359198,0.13621839989221438,0.6477529041718658,31487,0.15022423664122136
5,2019/20,2020,E09000016,Havering,Outer London,65+,146.0,109.47624109916167,0.35923332894723126,0.15104308943511918,0.4897235816176496,46489,0.22179866412213742
5,2019/20,2020,E09000017,Hillingdon,Outer London,16–34,100.0,63.39980879344913,0.21460539777742726,0.04980531854589067,0.7355892836766821,79609,0.3294501783630329
5,2019/20,2020,E09000017,Hillingdon,Outer London,35–54,206.0,101.67971964098128,0.31175761636578614,0.09892326085171851,0.5893191227824954,88523,0.3663394608553149
5,2019/20,2020,E09000017,Hillingdon,Outer London,55–64,82.0,51.33870172471273,0.2870661562542784,0.07540646069618329,0.6375273830495384,32587,0.13485652328651476
5,2019/20,2020,E09000017,Hillingdon,Outer London,65+,98.0,57.23073650309678,0.38731986518897926,0.0688995855480756,0.5437805492629452,40923,0.16935383749513744
5,2019/20,2020,E09000018,Hounslow,Outer London,16–34,114.0,69.86201902890701,0.25079646160147856,0.13506784106291295,0.6141356973356087,77055,0.33594925119351254
5,2019/20,2020,E09000018,Hounslow,Outer London,35–54,207.0,123.01870163192795,0.2479544877604412,0.1441819990030563,0.6078635132365025,89685,0.3910143221502845
5,2019/20,2020,E09000018,Hounslow,Outer London,55–64,77.0,49.998464904768795,0.3318091980641869,0.08943854057911055,0.5787522613567027,29071,0.12674558018878207
5,2019/20,2020,E09000018,Hounslow,Outer London,65+,100.0,59.837502359890934,0.2773858321302148,0.13761768429761215,0.5849964835721732,33554,0.1462908464674209
5,2019/20,2020,E09000019,Islington,Inner London,16–34,205.0,114.65259222843046,0.12194168901299146,0.05619042972085635,0.8218678812661521,85785,0.45748828081253035
5,2019/20,2020,E09000019,Islington,Inner London,35–54,161.0,99.8857764341012,0.17673564399000924,0.10489772915758802,0.7183666268524028,61498,0.3279665943161274
5,2019/20,2020,E09000019,Islington,Inner London,55–64,77.0,38.223807559647376,0.27021183006383576,0.14111458811520353,0.588673581820961,20039,0.10686725720350056
5,2019/20,2020,E09000019,Islington,Inner London,65+,69.0,47.89692689808941,0.3113795943967935,0.08468345199255947,0.603936953610647,20191,0.1076778676678417
5,2019/20,2020,E09000020,Kensington and Chelsea,Inner London,16–34,126.0,67.13664183302339,0.11113951389457374,0.09543878883155706,0.7934216972738694,42108,0.34036293092996
5,2019/20,2020,E09000020,Kensington and Chelsea,Inner London,35–54,154.0,84.58625115192316,0.18666012582491265,0.12149715444158364,0.6918427197335036,42995,0.34753263549286667
5,2019/20,2020,E09000020,Kensington and Chelsea,Inner London,55–64,91.0,46.610190299170114,0.061101715947105444,0.149493232374039,0.7894050516788556,17829,0.14411348664268683
5,2019/20,2020,E09000020,Kensington and Chelsea,Inner London,65+,128.0,86.7392070409614,0.2624713529519891,0.1218237826852866,0.6157048643627243,20783,0.16799094693448652
5,2019/20,2020,E09000021,Kingston upon Thames,Outer London,16–34,85.0,59.519873941485805,0.15470533201978665,0.1389453290900598,0.7063493388901535,42817,0.3133012351460516
5,2019/20,2020,E09000021,Kingston upon Thames,Outer London,35–54,200.0,145.12080198075876,0.12226809018503541,0.062438367515975673,0.8152935422989889,51494,0.3767927179066909
5,2019/20,2020,E09000021,Kingston upon Thames,Outer London,55–64,93.0,57.270875641866844,0.28086766095147137,0.10648040411701712,0.6126519349315114,18177,0.13300503424457064
5,2019/20,2020,E09000021,Kingston upon Thames,Outer London,65+,115.0,80.97119903733346,0.2484389175168263,0.14191017055112137,0.6096509119320525,24176,0.17690101270268688
5,2019/20,2020,E09000022,Lambeth,Inner London,16–34,193.0,121.07590253444637,0.0883182397418011,0.08176865364310677,0.8299131066150921,123813,0.45059612193204646
5,2019/20,2020,E09000022,Lambeth,Inner London,35–54,170.0,92.65507787804295,0.19872410942276897,0.154385816292057,0.646890074285174,93468,0.3401607127260023
5,2019/20,2020,E09000022,Lambeth,Inner London,55–64,67.0,34.24911866474487,0.17283573646521952,0.138607106557917,0.6885571569768637,30558,0.11121058607738667
