LA_2023,age_group,activity_suffix,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
107,35-44,WHEELCHBASKETBALL_F08,8,0,119.0,98,0.0,False,False,False
107,35-44,WHEELCHRUGBY_F05,8,0,119.0,98,0.0,False,False,False
107,35-44,WINTER_C10,8,0,119.0,98,0.0,False,False,False
107,35-44,WRESTLING_J09,8,0,119.0,98,0.0,False,False,False
107,45-54,ABSEILING_H03,8,0,99.5,81,0.0,False,False,False
107,45-54,ACTTRAV_C03,8,0,99.5,81,0.0,False,False,False
107,45-54,AIKIDO_S04,8,0,86.0,56,0.0,False,False,False
107,45-54,AIRGUN_S08,8,0,86.0,56,0.0,False,False,False
107,45-54,ARCHERY_J01,8,0,99.5,81,0.0,False,False,False
107,45-54,BADMINTON_G02,8,0,99.5,81,0.0,False,False,False
107,45-54,BASESOFTBALL_F13,8,0,99.5,81,0.0,False,False,False
107,45-54,BASKETBALL_F07,8,0,99.5,81,0.0,False,False,False
107,45-54,BOCCIA_L11,8,0,99.5,81,0.0,False,False,False
107,45-54,BOULES_L12,8,0,99.5,81,0.0,False,False,False
107,45-54,BOWLSBOULES_C12,8,0,99.5,81,0.0,False,False,False
107,45-54,BOWLSCARPET_U18,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLSCROWNGREEN_U19,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLSFLATGREEN_U20,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLSSHORTMAT_U23,8,0,86.0,56,0.0,False,False,False
107,45-54,BOWLS_L10,8,0,99.5,81,0.0,False,False,False
107,45-54,BOXINGTRAD_S01,8,0,99.5,81,0.0,False,False,False
107,45-54,CAVING_H02,8,0,99.5,81,0.0,False,False,False
107,45-54,CHEERLEADING_L15,8,0,99.5,81,0.0,False,False,False
107,45-54,CLIMBWALL_R02,8,0,86.0,56,0.0,False,False,False
107,45-54,CRICKETLONG_Q06,8,0,86.0,56,0.0,False,False,False
107,45-54,CRICKETOTH_Q12,8,0,86.0,56,0.0,False,False,False
107,45-54,CRICKETSHORT_Q07,8,0,86.0,56,0.0,False,False,False
107,45-54,CROQUET_I05,8,0,99.5,81,0.0,False,False,False
107,45-54,CYCBMX_N03,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCCROSS_N06,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCLEISURE_N01,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCMOUNTAIN_N02,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCROAD_N04,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCTRACK_N05,8,0,86.0,56,0.0,False,False,False
107,45-54,CYCTRAV_B04,8,0,99.5,81,0.0,False,False,False
107,45-54,CYC_OLD_M02,8,0,99.5,81,0.0,False,False,False
107,45-54,DANCEART_B05,8,0,99.5,81,0.0,False,False,False
107,45-54,DANCEOTHER_O01,8,0,99.5,81,0.0,False,False,False
107,45-54,DARTS_I08,8,0,99.5,81,0.0,False,False,False
107,45-54,DIVING_U05,8,0,86.0,56,0.0,False,False,False
107,45-54,DODGEBALL_F12,8,0,99.5,81,0.0,False,False,False
107,45-54,DRIVINGRANGE_U10,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTDRESSAGE_U15,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTEVENTING_U16,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTHACKING_U12,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTOTHER_U17,8,0,88.0,76,0.0,False,False,False
107,45-54,EQUESTSCHOOLING_U13,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUESTSHOWJUMP_U14,8,0,86.0,56,0.0,False,False,False
107,45-54,EQUEST_L09,8,0,99.5,81,0.0,False,False,False
107,45-54,FELLRUNNING_L04,8,0,99.5,81,0.0,False,False,False
107,45-54,FENCING_J03,8,0,99.5,81,0.0,False,False,False
107,45-54,FOOTBALL11_Q01,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALLOTHER_Q05,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALLSMALL_Q02,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALLWALK_Q04,8,0,86.0,56,0.0,False,False,False
107,45-54,FOOTBALL_F01,8,0,99.5,81,0.0,False,False,False
107,45-54,FRISBEE_I03,8,0,99.5,81,0.0,False,False,False
107,45-54,FUTSAL_Q03,8,0,86.0,56,0.0,False,False,False
107,45-54,GARDENTRAMP_L14,8,0,99.5,81,0.0,False,False,False
107,45-54,GARD_B08,8,0,99.5,81,0.0,False,False,False
107,45-54,GLIDING_H08,8,0,99.5,81,0.0,False,False,False
107,45-54,GOALBALL_F15,8,0,99.5,81,0.0,False,False,False
107,45-54,GOLFADV_U11,8,0,86.0,56,0.0,False,False,False
107,45-54,GOLFFULL_U08,8,0,86.0,56,0.0,False,False,False
107,45-54,GOLFSHORT_U09,8,0,86.0,56,0.0,False,False,False
107,45-54,GOLF_L08,8,0,99.5,81,0.0,False,False,False
107,45-54,GYMNASTICSONLY_U24,8,0,86.0,56,0.0,False,False,False
107,45-54,GYMNASTICS_L13,8,0,99.5,81,0.0,False,False,False
107,45-54,GYMTRAMPCHEER_C13,8,0,99.5,81,0.0,False,False,False
107,45-54,HANDBALL_F16,8,0,99.5,81,0.0,False,False,False
107,45-54,HIGHROPES_H14,8,0,99.5,81,0.0,False,False,False
107,45-54,HOCKEY_F09,8,0,99.5,81,0.0,False,False,False
107,45-54,ICEHOCKEY_K03,8,0,99.5,81,0.0,False,False,False
107,45-54,ICESKATING_I02,8,0,99.5,81,0.0,False,False,False
107,45-54,JUJITSU_S03,8,0,86.0,56,0.0,False,False,False
107,45-54,KARATE_S02,8,0,86.0,56,0.0,False,False,False
107,45-54,KARTING_U26,8,0,86.0,56,0.0,False,False,False
107,45-54,LACROSSE_F14,8,0,99.5,81,0.0,False,False,False
107,45-54,LIFESAVING_H13,8,0,99.5,81,0.0,False,False,False
107,45-54,MARTIALCHINESE_S05,8,0,86.0,56,0.0,False,False,False
107,45-54,MARTIALOTHER_S06,8,0,86.0,56,0.0,False,False,False
107,45-54,MARTIAL_J07,8,0,99.5,81,0.0,False,False,False
107,45-54,MODPENT_L06,8,0,99.5,81,0.0,False,False,False
107,45-54,MOTORCARRACE_U28,8,0,86.0,56,0.0,False,False,False
107,45-54,MOTORCYCRACE_U27,8,0,86.0,56,0.0,False,False,False
107,45-54,MOTORSPORTS_L18,8,0,99.5,81,0.0,False,False,False
107,45-54,NETBALL_F06,8,0,99.5,81,0.0,False,False,False
107,45-54,ORIENTEERING_H04,8,0,99.5,81,0.0,False,False,False
107,45-54,PARKOUR_H05,8,0,99.5,81,0.0,False,False,False
107,45-54,POOL_I07,8,0,99.5,81,0.0,False,False,False
107,45-54,RIFLE_S09,8,0,86.0,56,0.0,False,False,False
107,45-54,ROCKCLIMB_R01,8,0,86.0,56,0.0,False,False,False
107,45-54,ROLLERSKATING_L16,8,0,99.5,81,0.0,False,False,False
107,45-54,ROUNDERS_F11,8,0,99.5,81,0.0,False,False,False
107,45-54,ROWINGWATER_R04,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYLEAG13_Q17,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYLEAGTAG_Q19,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYLEAGTOUCH_Q18,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYLEAGUE_F04,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYUN15_Q13,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYUN7_Q15,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYUNION_F03,8,0,99.5,81,0.0,False,False,False
107,45-54,RUGBYUNTAG_Q16,8,0,86.0,56,0.0,False,False,False
107,45-54,RUGBYUNTOUCH_Q14,8,0,86.0,56,0.0,False,False,False
107,45-54,RUNJOG_U07,8,0,99.5,81,0.0,False,False,False
107,45-54,SHOOTING_J08,8,0,99.5,81,0.0,False,False,False
107,45-54,SKATEBOARDING_L17,8,0,99.5,81,0.0,False,False,False
107,45-54,SKIING_T01,8,0,86.0,56,0.0,False,False,False
107,45-54,SKITTLES_I09,8,0,99.5,81,0.0,False,False,False
107,45-54,SLEDDING_K02,8,0,99.5,81,0.0,False,False,False
107,45-54,SNOOKER_I06,8,0,99.5,81,0.0,False,False,False
107,45-54,SNOWBOARDING_T02,8,0,86.0,56,0.0,False,False,False
107,45-54,SNOWSPORT_K01,8,0,99.5,81,0.0,False,False,False
107,45-54,TABLETENNIS_G03,8,0,99.5,81,0.0,False,False,False
107,45-54,TAEKWONDO_J05,8,0,99.5,81,0.0,False,False,False
107,45-54,TENNIS_G01,8,0,99.5,81,0.0,False,False,False
107,45-54,TENPIN_I04,8,0,99.5,81,0.0,False,False,False
107,45-54,TRACKANDFIELD_L02,8,0,99.5,81,0.0,False,False,False
107,45-54,TRAMPOLINING_U25,8,0,86.0,56,0.0,False,False,False
107,45-54,TRIATHLON_L05,8,0,99.5,81,0.0,False,False,False
107,45-54,VOLLEYBALL_F10,8,0,99.5,81,0.0,False,False,False
107,45-54,WALKTRAV_B02,8,0,99.5,81,0.0,False,False,False
107,45-54,WATERPOLO_U06,8,0,86.0,56,0.0,False,False,False
107,45-54,WATERSKIING_H10,8,0,99.5,81,0.0,False,False,False
107,45-54,WHEELCHBASKETBALL_F08,8,0,99.5,81,0.0,False,False,False
107,45-54,WHEELCHRUGBY_F05,8,0,99.5,81,0.0,False,False,False
107,45-54,WINTER_C10,8,0,99.5,81,0.0,False,False,False
107,45-54,WRESTLING_J09,8,0,99.5,81,0.0,False,False,False
107,55-64,ABSEILING_H03,8,0,77.0,59,0.0,False,False,False
107,55-64,ACTTRAV_C03,8,0,77.0,59,0.0,False,False,False
107,55-64,AIKIDO_S04,8,0,64.0,41,0.0,False,False,False
107,55-64,AIRGUN_S08,8,0,64.0,41,0.0,False,False,False
107,55-64,ARCHERY_J01,8,0,77.0,59,0.0,False,False,False
107,55-64,BADMINTON_G02,8,0,77.0,59,0.0,False,False,False
107,55-64,BASESOFTBALL_F13,8,0,77.0,59,0.0,False,False,False
107,55-64,BASKETBALL_F07,8,0,77.0,59,0.0,False,False,False
107,55-64,BOCCIA_L11,8,0,77.0,59,0.0,False,False,False
107,55-64,BOULES_L12,8,0,77.0,59,0.0,False,False,False
107,55-64,BOWLSBOULES_C12,8,0,77.0,59,0.0,False,False,False
107,55-64,BOWLSCARPET_U18,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLSCROWNGREEN_U19,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLSFLATGREEN_U20,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLSSHORTMAT_U23,8,0,64.0,41,0.0,False,False,False
107,55-64,BOWLS_L10,8,0,77.0,59,0.0,False,False,False
107,55-64,BOXINGTRAD_S01,8,0,77.0,59,0.0,False,False,False
107,55-64,CAVING_H02,8,0,77.0,59,0.0,False,False,False
107,55-64,CHEERLEADING_L15,8,0,77.0,59,0.0,False,False,False
107,55-64,CLIMBWALL_R02,8,0,64.0,41,0.0,False,False,False
107,55-64,CRICKETLONG_Q06,8,0,64.0,41,0.0,False,False,False
107,55-64,CRICKETOTH_Q12,8,0,64.0,41,0.0,False,False,False
107,55-64,CRICKETSHORT_Q07,8,0,64.0,41,0.0,False,False,False
107,55-64,CROQUET_I05,8,0,77.0,59,0.0,False,False,False
107,55-64,CYCBMX_N03,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCCROSS_N06,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCLEISURE_N01,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCMOUNTAIN_N02,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCROAD_N04,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCTRACK_N05,8,0,64.0,41,0.0,False,False,False
107,55-64,CYCTRAV_B04,8,0,77.0,59,0.0,False,False,False
107,55-64,CYC_OLD_M02,8,0,77.0,59,0.0,False,False,False
107,55-64,DANCEART_B05,8,0,77.0,59,0.0,False,False,False
107,55-64,DANCEOTHER_O01,8,0,77.0,59,0.0,False,False,False
107,55-64,DARTS_I08,8,0,77.0,59,0.0,False,False,False
107,55-64,DIVING_U05,8,0,64.0,41,0.0,False,False,False
107,55-64,DODGEBALL_F12,8,0,77.0,59,0.0,False,False,False
107,55-64,DRIVINGRANGE_U10,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTDRESSAGE_U15,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTEVENTING_U16,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTHACKING_U12,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTOTHER_U17,8,0,69.0,41,0.0,False,False,False
107,55-64,EQUESTSCHOOLING_U13,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUESTSHOWJUMP_U14,8,0,64.0,41,0.0,False,False,False
107,55-64,EQUEST_L09,8,0,77.0,59,0.0,False,False,False
107,55-64,FELLRUNNING_L04,8,0,77.0,59,0.0,False,False,False
107,55-64,FENCING_J03,8,0,77.0,59,0.0,False,False,False
107,55-64,FOOTBALL11_Q01,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALLOTHER_Q05,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALLSMALL_Q02,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALLWALK_Q04,8,0,64.0,41,0.0,False,False,False
107,55-64,FOOTBALL_F01,8,0,77.0,59,0.0,False,False,False
107,55-64,FRISBEE_I03,8,0,77.0,59,0.0,False,False,False
107,55-64,FUTSAL_Q03,8,0,64.0,41,0.0,False,False,False
107,55-64,GARDENTRAMP_L14,8,0,77.0,59,0.0,False,False,False
107,55-64,GARD_B08,8,0,77.0,59,0.0,False,False,False
107,55-64,GLIDING_H08,8,0,77.0,59,0.0,False,False,False
107,55-64,GOALBALL_F15,8,0,77.0,59,0.0,False,False,False
107,55-64,GOLFADV_U11,8,0,64.0,41,0.0,False,False,False
107,55-64,GOLFFULL_U08,8,0,64.0,41,0.0,False,False,False
107,55-64,GOLFSHORT_U09,8,0,64.0,41,0.0,False,False,False
107,55-64,GOLF_L08,8,0,77.0,59,0.0,False,False,False
107,55-64,GYMNASTICSONLY_U24,8,0,64.0,41,0.0,False,False,False
107,55-64,GYMNASTICS_L13,8,0,77.0,59,0.0,False,False,False
107,55-64,GYMTRAMPCHEER_C13,8,0,77.0,59,0.0,False,False,False
107,55-64,HANDBALL_F16,8,0,77.0,59,0.0,False,False,False
107,55-64,HIGHROPES_H14,8,0,77.0,59,0.0,False,False,False
107,55-64,HOCKEY_F09,8,0,77.0,59,0.0,False,False,False
107,55-64,ICEHOCKEY_K03,8,0,77.0,59,0.0,False,False,False
107,55-64,ICESKATING_I02,8,0,77.0,59,0.0,False,False,False
107,55-64,JUJITSU_S03,8,0,64.0,41,0.0,False,False,False
107,55-64,KARATE_S02,8,0,64.0,41,0.0,False,False,False
107,55-64,KARTING_U26,8,0,64.0,41,0.0,False,False,False
107,55-64,LACROSSE_F14,8,0,77.0,59,0.0,False,False,False
107,55-64,LIFESAVING_H13,8,0,77.0,59,0.0,False,False,False
107,55-64,MARTIALCHINESE_S05,8,0,64.0,41,0.0,False,False,False
107,55-64,MARTIALOTHER_S06,8,0,64.0,41,0.0,False,False,False
107,55-64,MARTIAL_J07,8,0,77.0,59,0.0,False,False,False
107,55-64,MODPENT_L06,8,0,77.0,59,0.0,False,False,False
107,55-64,MOTORCARRACE_U28,8,0,64.0,41,0.0,False,False,False
107,55-64,MOTORCYCRACE_U27,8,0,64.0,41,0.0,False,False,False
107,55-64,MOTORSPORTS_L18,8,0,77.0,59,0.0,False,False,False
107,55-64,NETBALL_F06,8,0,77.0,59,0.0,False,False,False
107,55-64,ORIENTEERING_H04,8,0,77.0,59,0.0,False,False,False
107,55-64,PARKOUR_H05,8,0,77.0,59,0.0,False,False,False
107,55-64,POOL_I07,8,0,77.0,59,0.0,False,False,False
107,55-64,RIFLE_S09,8,0,64.0,41,0.0,False,False,False
107,55-64,ROCKCLIMB_R01,8,0,64.0,41,0.0,False,False,False
107,55-64,ROLLERSKATING_L16,8,0,77.0,59,0.0,False,False,False
107,55-64,ROUNDERS_F11,8,0,77.0,59,0.0,False,False,False
107,55-64,ROWINGWATER_R04,8,0,77.0,59,0.0,False,False,False
107,55-64,RUGBYLEAG13_Q17,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYLEAGTAG_Q19,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYLEAGTOUCH_Q18,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYLEAGUE_F04,8,0,77.0,59,0.0,False,False,False
107,55-64,RUGBYUN15_Q13,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYUN7_Q15,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYUNION_F03,8,0,77.0,59,0.0,False,False,False
107,55-64,RUGBYUNTAG_Q16,8,0,64.0,41,0.0,False,False,False
107,55-64,RUGBYUNTOUCH_Q14,8,0,64.0,41,0.0,False,False,False
107,55-64,RUNJOG_U07,8,0,77.0,59,0.0,False,False,False
107,55-64,SHOOTING_J08,8,0,77.0,59,0.0,False,False,False
107,55-64,SKATEBOARDING_L17,8,0,77.0,59,0.0,False,False,False
107,55-64,SKIING_T01,8,0,64.0,41,0.0,False,False,False
107,55-64,SKITTLES_I09,8,0,77.0,59,0.0,False,False,False
107,55-64,SLEDDING_K02,8,0,77.0,59,0.0,False,False,False
107,55-64,SNOOKER_I06,8,0,77.0,59,0.0,False,False,False
107,55-64,SNOWBOARDING_T02,8,0,64.0,41,0.0,False,False,False
107,55-64,SNOWSPORT_K01,8,0,77.0,59,0.0,False,False,False
107,55-64,TABLETENNIS_G03,8,0,77.0,59,0.0,False,False,False
107,55-64,TAEKWONDO_J05,8,0,77.0,59,0.0,False,False,False
107,55-64,TENNIS_G01,8,0,77.0,59,0.0,False,False,False
107,55-64,TENPIN_I04,8,0,77.0,59,0.0,False,False,False
107,55-64,TRACKANDFIELD_L02,8,0,77.0,59,0.0,False,False,False
107,55-64,TRAMPOLINING_U25,8,0,64.0,41,0.0,False,False,False
107,55-64,TRIATHLON_L05,8,0,77.0,59,0.0,False,False,False
107,55-64,VOLLEYBALL_F10,8,0,77.0,59,0.0,False,False,False
107,55-64,WALKTRAV_B02,8,0,77.0,59,0.0,False,False,False
107,55-64,WATERPOLO_U06,8,0,64.0,41,0.0,False,False,False
107,55-64,WATERSKIING_H10,8,0,77.0,59,0.0,False,False,False
107,55-64,WHEELCHBASKETBALL_F08,8,0,77.0,59,0.0,False,False,False
107,55-64,WHEELCHRUGBY_F05,8,0,77.0,59,0.0,False,False,False
107,55-64,WINTER_C10,8,0,77.0,59,0.0,False,False,False
107,55-64,WRESTLING_J09,8,0,77.0,59,0.0,False,False,False
107,65-74,ABSEILING_H03,8,0,58.5,42,0.0,False,False,False
107,65-74,ACTTRAV_C03,8,0,58.5,42,0.0,False,False,False
107,65-74,AIKIDO_S04,8,2,48.0,28,0.25,False,False,False
107,65-74,AIRGUN_S08,8,2,48.0,28,0.25,False,False,False
107,65-74,ARCHERY_J01,8,0,58.5,42,0.0,False,False,False
107,65-74,BADMINTON_G02,8,0,58.5,42,0.0,False,False,False
107,65-74,BASESOFTBALL_F13,8,0,58.5,42,0.0,False,False,False
107,65-74,BASKETBALL_F07,8,0,58.5,42,0.0,False,False,False
107,65-74,BOCCIA_L11,8,0,58.5,42,0.0,False,False,False
107,65-74,BOULES_L12,8,0,58.5,42,0.0,False,False,False
107,65-74,BOWLSBOULES_C12,8,0,58.5,42,0.0,False,False,False
107,65-74,BOWLSCARPET_U18,8,2,48.0,28,0.25,False,False,False
107,65-74,BOWLSCROWNGREEN_U19,8,2,48.0,28,0.25,False,False,False
107,65-74,BOWLSFLATGREEN_U20,8,2,48.0,28,0.25,False,False,False
107,65-74,BOWLSSHORTMAT_U23,8,2,48.0,28,0.25,False,False,False
107,65-74,BOWLS_L10,8,0,58.5,42,0.0,False,False,False
107,65-74,BOXINGTRAD_S01,8,0,58.5,42,0.0,False,False,False
107,65-74,CAVING_H02,8,0,58.5,42,0.0,False,False,False
107,65-74,CHEERLEADING_L15,8,0,58.5,42,0.0,False,False,False
107,65-74,CLIMBWALL_R02,8,2,48.0,28,0.25,False,False,False
107,65-74,CRICKETLONG_Q06,8,2,48.0,28,0.25,False,False,False
107,65-74,CRICKETOTH_Q12,8,2,48.0,28,0.25,False,False,False
107,65-74,CRICKETSHORT_Q07,8,2,48.0,28,0.25,False,False,False
107,65-74,CROQUET_I05,8,0,58.5,42,0.0,False,False,False
107,65-74,CYCBMX_N03,8,2,48.0,28,0.25,False,False,False
107,65-74,CYCCROSS_N06,8,2,48.0,28,0.25,False,False,False
107,65-74,CYCLEISURE_N01,8,2,48.0,28,0.25,False,False,False
107,65-74,CYCMOUNTAIN_N02,8,2,48.0,28,0.25,False,False,False
107,65-74,CYCROAD_N04,8,2,48.0,28,0.25,False,False,False
107,65-74,CYCTRACK_N05,8,2,48.0,28,0.25,False,False,False
107,65-74,CYCTRAV_B04,8,0,58.5,42,0.0,False,False,False
107,65-74,CYC_OLD_M02,8,0,58.5,42,0.0,False,False,False
107,65-74,DANCEART_B05,8,0,58.5,42,0.0,False,False,False
107,65-74,DANCEOTHER_O01,8,0,58.5,42,0.0,False,False,False
107,65-74,DARTS_I08,8,0,58.5,42,0.0,False,False,False
107,65-74,DIVING_U05,8,2,48.0,28,0.25,False,False,False
107,65-74,DODGEBALL_F12,8,0,58.5,42,0.0,False,False,False
107,65-74,DRIVINGRANGE_U10,8,2,48.0,28,0.25,False,False,False
107,65-74,EQUESTDRESSAGE_U15,8,2,48.0,28,0.25,False,False,False
107,65-74,EQUESTEVENTING_U16,8,2,48.0,28,0.25,False,False,False
107,65-74,EQUESTHACKING_U12,8,2,48.0,28,0.25,False,False,False
107,65-74,EQUESTOTHER_U17,8,1,50.0,29,0.125,False,False,False
107,65-74,EQUESTSCHOOLING_U13,8,2,48.0,28,0.25,False,False,False
107,65-74,EQUESTSHOWJUMP_U14,8,2,48.0,28,0.25,False,False,False
107,65-74,EQUEST_L09,8,0,58.5,42,0.0,False,False,False
107,65-74,FELLRUNNING_L04,8,0,58.5,42,0.0,False,False,False
107,65-74,FENCING_J03,8,0,58.5,42,0.0,False,False,False
107,65-74,FOOTBALL11_Q01,8,2,48.0,28,0.25,False,False,False
107,65-74,FOOTBALLOTHER_Q05,8,2,48.0,28,0.25,False,False,False
107,65-74,FOOTBALLSMALL_Q02,8,2,48.0,28,0.25,False,False,False
107,65-74,FOOTBALLWALK_Q04,8,2,48.0,28,0.25,False,False,False
107,65-74,FOOTBALL_F01,8,0,58.5,42,0.0,False,False,False
107,65-74,FRISBEE_I03,8,0,58.5,42,0.0,False,False,False
107,65-74,FUTSAL_Q03,8,2,48.0,28,0.25,False,False,False
107,65-74,GARDENTRAMP_L14,8,0,58.5,42,0.0,False,False,False
107,65-74,GARD_B08,8,0,58.5,42,0.0,False,False,False
107,65-74,GLIDING_H08,8,0,58.5,42,0.0,False,False,False
107,65-74,GOALBALL_F15,8,0,58.5,42,0.0,False,False,False
107,65-74,GOLFADV_U11,8,2,48.0,28,0.25,False,False,False
107,65-74,GOLFFULL_U08,8,2,48.0,28,0.25,False,False,False
107,65-74,GOLFSHORT_U09,8,2,48.0,28,0.25,False,False,False
107,65-74,GOLF_L08,8,0,58.5,42,0.0,False,False,False
107,65-74,GYMNASTICSONLY_U24,8,2,48.0,28,0.25,False,False,False
107,65-74,GYMNASTICS_L13,8,0,58.5,42,0.0,False,False,False
107,65-74,GYMTRAMPCHEER_C13,8,0,58.5,42,0.0,False,False,False
107,65-74,HANDBALL_F16,8,0,58.5,42,0.0,False,False,False
107,65-74,HIGHROPES_H14,8,0,58.5,42,0.0,False,False,False
107,65-74,HOCKEY_F09,8,0,58.5,42,0.0,False,False,False
107,65-74,ICEHOCKEY_K03,8,0,58.5,42,0.0,False,False,False
107,65-74,ICESKATING_I02,8,0,58.5,42,0.0,False,False,False
107,65-74,JUJITSU_S03,8,2,48.0,28,0.25,False,False,False
107,65-74,KARATE_S02,8,2,48.0,28,0.25,False,False,False
107,65-74,KARTING_U26,8,2,48.0,28,0.25,False,False,False
107,65-74,LACROSSE_F14,8,0,58.5,42,0.0,False,False,False
107,65-74,LIFESAVING_H13,8,0,58.5,42,0.0,False,False,False
107,65-74,MARTIALCHINESE_S05,8,2,48.0,28,0.25,False,False,False
107,65-74,MARTIALOTHER_S06,8,2,48.0,28,0.25,False,False,False
107,65-74,MARTIAL_J07,8,0,58.5,42,0.0,False,False,False
107,65-74,MODPENT_L06,8,0,58.5,42,0.0,False,False,False
107,65-74,MOTORCARRACE_U28,8,2,48.0,28,0.25,False,False,False
107,65-74,MOTORCYCRACE_U27,8,2,48.0,28,0.25,False,False,False
107,65-74,MOTORSPORTS_L18,8,0,58.5,42,0.0,False,False,False
107,65-74,NETBALL_F06,8,0,58.5,42,0.0,False,False,False
107,65-74,ORIENTEERING_H04,8,0,58.5,42,0.0,False,False,False
107,65-74,PARKOUR_H05,8,0,58.5,42,0.0,False,False,False
107,65-74,POOL_I07,8,0,58.5,42,0.0,False,False,False
107,65-74,RIFLE_S09,8,2,48.0,28,0.25,False,False,False
107,65-74,ROCKCLIMB_R01,8,2,48.0,28,0.25,False,False,False
107,65-74,ROLLERSKATING_L16,8,0,58.5,42,0.0,False,False,False
107,65-74,ROUNDERS_F11,8,0,58.5,42,0.0,False,False,False
107,65-74,ROWINGWATER_R04,8,0,58.5,42,0.0,False,False,False
107,65-74,RUGBYLEAG13_Q17,8,2,48.0,28,0.25,False,False,False
107,65-74,RUGBYLEAGTAG_Q19,8,2,48.0,28,0.25,False,False,False
107,65-74,RUGBYLEAGTOUCH_Q18,8,2,48.0,28,0.25,False,False,False
107,65-74,RUGBYLEAGUE_F04,8,0,58.5,42,0.0,False,False,False
107,65-74,RUGBYUN15_Q13,8,2,48.0,28,0.25,False,False,False
107,65-74,RUGBYUN7_Q15,8,2,48.0,28,0.25,False,False,False
107,65-74,RUGBYUNION_F03,8,0,58.5,42,0.0,False,False,False
107,65-74,RUGBYUNTAG_Q16,8,2,48.0,28,0.25,False,False,False
107,65-74,RUGBYUNTOUCH_Q14,8,2,48.0,28,0.25,False,False,False
107,65-74,RUNJOG_U07,8,0,58.5,42,0.0,False,False,False
107,65-74,SHOOTING_J08,8,0,58.5,42,0.0,False,False,False
107,65-74,SKATEBOARDING_L17,8,0,58.5,42,0.0,False,False,False
107,65-74,SKIING_T01,8,2,48.0,28,0.25,False,False,False
107,65-74,SKITTLES_I09,8,0,58.5,42,0.0,False,False,False
107,65-74,SLEDDING_K02,8,0,58.5,42,0.0,False,False,False
107,65-74,SNOOKER_I06,8,0,58.5,42,0.0,False,False,False
107,65-74,SNOWBOARDING_T02,8,2,48.0,28,0.25,False,False,False
107,65-74,SNOWSPORT_K01,8,0,58.5,42,0.0,False,False,False
107,65-74,TABLETENNIS_G03,8,0,58.5,42,0.0,False,False,False
107,65-74,TAEKWONDO_J05,8,0,58.5,42,0.0,False,False,False
107,65-74,TENNIS_G01,8,0,58.5,42,0.0,False,False,False
107,65-74,TENPIN_I04,8,0,58.5,42,0.0,False,False,False
107,65-74,TRACKANDFIELD_L02,8,0,58.5,42,0.0,False,False,False
107,65-74,TRAMPOLINING_U25,8,2,48.0,28,0.25,False,False,False
107,65-74,TRIATHLON_L05,8,0,58.5,42,0.0,False,False,False
