year,forecast_horizon,LA_2023,age_group_code,age_group,inactive_rate,fairly_active_rate,active_rate,active_inactive_gap_pp,fairly_active_inactive_gap_pp
10,2,44,9,85+,0.03236916478534387,0.06927527828808526,0.058573573616542515,2.6204408831198642,3.6906113502741387
10,2,68,2,16-24,0.08907149740807886,0.07192130665050886,0.16738708929436033,7.831559188628147,-1.7150190757570003
10,2,68,3,25-34,0.07192130665050886,0.07192130665050886,0.10667530433729222,3.475399768678336,0.0
10,2,68,4,35-44,0.0772195855624162,0.0772195855624162,0.12154032463478369,4.432073907236749,0.0
10,2,68,5,45-54,0.07192130665050886,0.07192130665050886,0.14989043701346833,7.796913036295947,0.0
10,2,68,6,55-64,0.0772195855624162,0.07192130665050886,0.12461075077360903,4.739116521119283,-0.5298278911907345
10,2,68,7,65-74,0.07025147370814969,0.0772195855624162,0.12632088730934207,5.606941360119238,0.6968111854266518
10,2,68,8,75-84,0.07229816659114403,0.04467419751987747,0.10365841560707187,3.1360249015927835,-2.762396907126656
10,2,68,9,85+,0.040908516193860704,0.07192130665050886,0.04808249128198715,0.7173975088126443,3.1012790456648154
10,2,78,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,78,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,78,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
10,2,78,5,45-54,0.06927527828808526,0.0745735571999926,0.14724440865104468,7.796913036295942,0.5298278911907345
10,2,78,6,55-64,0.06927527828808526,0.06927527828808526,0.12170208211155964,5.242680382347438,0.0
10,2,78,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,78,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
10,2,78,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,91,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
10,2,91,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,91,4,35-44,0.0745735571999926,0.06927527828808526,0.12069556005189935,4.612200285190675,-0.5298278911907345
10,2,91,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,91,6,55-64,0.0745735571999926,0.06927527828808526,0.12196472241118543,4.739116521119283,-0.5298278911907345
10,2,91,7,65-74,0.06760544534572609,0.0745735571999926,0.12465353515556885,5.704808980984276,0.6968111854266518
10,2,91,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,91,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,107,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
10,2,107,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,107,4,35-44,0.0745735571999926,0.0745735571999926,0.11889429627236009,4.432073907236749,0.0
10,2,107,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
10,2,107,6,55-64,0.06927527828808526,0.0745735571999926,0.12196472241118543,5.268944412310017,0.5298278911907345
10,2,107,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,107,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
10,2,107,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,109,2,16-24,0.07548540470424249,0.04193154131589813,0.14507647876092405,6.959107405668156,-3.355386338834436
10,2,109,3,25-34,0.055068652012877105,0.04193154131589813,0.08982264969966053,3.475399768678342,-1.3137110696978975
10,2,109,4,35-44,0.055068652012877105,0.04193154131589813,0.10592766430158246,5.085901228870536,-1.3137110696978975
10,2,109,5,45-54,0.04193154131589813,0.055068652012877105,0.13536000259644507,9.342846128054694,1.3137110696978975
10,2,109,6,55-64,0.055068652012877105,0.04193154131589813,0.10929671961589081,5.422806760301371,-1.3137110696978975
10,2,109,7,65-74,0.028802368093077877,0.04193154131589813,0.1126515513343315,8.384918324125362,1.3129173222820252
10,2,109,8,75-84,0.02632263476363815,0.02030404966628374,0.07421466712091818,4.789203235728003,-0.601858509735441
10,2,109,9,85+,0.04624487222161606,0.03603821826980492,0.02514536980763038,-2.109950241398568,-1.020665395181114
10,2,112,2,16-24,0.0795520527088148,0.06505411250072854,0.16051989514457998,8.096784243576518,-1.4497940208086257
10,2,112,3,25-34,0.06505411250072854,0.06505411250072854,0.0998081101875119,3.475399768678336,0.0
10,2,112,4,35-44,0.07035239141263588,0.06505411250072854,0.11493577078462916,4.458337937199327,-0.5298278911907345
10,2,112,5,45-54,0.07035239141263588,0.06505411250072854,0.14465376425072798,7.43013728380921,-0.5298278911907345
10,2,112,6,55-64,0.06505411250072854,0.06505411250072854,0.11774355662382871,5.268944412310017,0.0
10,2,112,7,65-74,0.058086000646462035,0.06505411250072854,0.1219709928481256,6.388499220166357,0.6968111854266503
10,2,112,8,75-84,0.04579070160255072,0.03001036553441635,0.09679122145729155,5.1000519854740824,-1.5780336068134373
10,2,112,9,85+,0.02786885437826836,0.06505411250072854,0.04121529713220682,1.3346442753938461,3.718525812246018
10,2,114,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
10,2,114,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,114,4,35-44,0.0745735571999926,0.06927527828808526,0.11889429627236009,4.432073907236749,-0.5298278911907345
10,2,114,5,45-54,0.06927527828808526,0.06927527828808526,0.14724440865104468,7.796913036295942,0.0
10,2,114,6,55-64,0.06927527828808526,0.0745735571999926,0.12170208211155964,5.242680382347438,0.5298278911907345
10,2,114,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
10,2,114,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,114,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,117,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,117,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
10,2,117,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
10,2,117,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,117,6,55-64,0.06927527828808526,0.0745735571999926,0.12170208211155964,5.242680382347438,0.5298278911907345
10,2,117,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
10,2,117,8,75-84,0.06435385931681309,0.05753141370336025,0.10101238724464827,3.665852792783518,-0.6822445613452841
10,2,117,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,122,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,122,3,25-34,0.06927527828808526,0.06927527828808526,0.10402927597486862,3.475399768678336,0.0
10,2,122,4,35-44,0.0745735571999926,0.06927527828808526,0.11915693657198588,4.458337937199327,-0.5298278911907345
10,2,122,5,45-54,0.06927527828808526,0.06927527828808526,0.14724440865104468,7.796913036295942,0.0
10,2,122,6,55-64,0.06927527828808526,0.06927527828808526,0.12170208211155964,5.242680382347438,0.0
10,2,122,7,65-74,0.06760544534572609,0.06927527828808526,0.1268581776095396,5.925273226381352,0.1669832942359173
10,2,122,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,122,9,85+,0.03236916478534387,0.06927527828808526,0.058573573616542515,2.6204408831198642,3.6906113502741387
10,2,126,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
10,2,126,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,126,4,35-44,0.06927527828808526,0.06927527828808526,0.11915693657198588,4.988165828390062,0.0
10,2,126,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
10,2,126,6,55-64,0.06927527828808526,0.06927527828808526,0.12170208211155964,5.242680382347438,0.0
10,2,126,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
10,2,126,8,75-84,0.06435385931681309,0.05753141370336025,0.10101238724464827,3.665852792783518,-0.6822445613452841
10,2,126,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,129,2,16-24,0.0896911832863792,0.07519324307829295,0.16562338710986285,7.593220382348365,-1.4497940208086257
10,2,129,3,25-34,0.07519324307829295,0.07519324307829295,0.10464896185316896,2.945571877487602,0.0
10,2,129,4,35-44,0.07519324307829295,0.0698949641663856,0.11977662245028622,4.458337937199327,-0.5298278911907345
10,2,129,5,45-54,0.07519324307829295,0.07519324307829295,0.14812673482897085,7.29334917506779,0.0
10,2,129,6,55-64,0.07519324307829295,0.07519324307829295,0.12258440828948577,4.739116521119283,0.0
10,2,129,7,65-74,0.06292685231211909,0.0698949641663856,0.12465353515556885,6.172668284344976,0.6968111854266518
10,2,129,8,75-84,0.06497354519511343,0.042647855035754204,0.10163207312294861,3.665852792783518,-2.232569015935923
10,2,129,9,85+,0.03298885066364422,0.0698949641663856,0.059193259494842866,2.6204408831198642,3.6906113502741382
10,2,135,2,16-24,0.07643682691528901,0.06193888670720273,0.15740466935105418,8.096784243576517,-1.4497940208086277
10,2,135,3,25-34,0.06193888670720273,0.06193888670720273,0.09669288439398611,3.475399768678338,0.0
10,2,135,4,35-44,0.06193888670720273,0.06193888670720273,0.11402518744507412,5.2086300737871385,0.0
10,2,135,5,45-54,0.0672371656191101,0.06193888670720273,0.13990801707016218,7.267085145105208,-0.5298278911907366
10,2,135,6,55-64,0.06193888670720273,0.06193888670720273,0.12271794947525716,6.077906276805443,0.0
10,2,135,7,65-74,0.041833664155957205,0.048801776010223744,0.11658000901585683,7.474634485989961,0.6968111854266539
10,2,135,8,75-84,0.03156318867989685,0.02685623404713518,0.09275964725938309,6.1196458579486235,-0.47069546327616724
10,2,135,9,85+,0.024714722890987216,0.048801776010223744,0.030445607444547388,0.5730884553560172,2.4087053119236526
10,2,136,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,136,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
10,2,136,4,35-44,0.06927527828808526,0.0745735571999926,0.11889429627236009,4.961901798427483,0.5298278911907345
10,2,136,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,136,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
10,2,136,7,65-74,0.06760544534572609,0.06927527828808526,0.12465353515556885,5.704808980984276,0.1669832942359173
10,2,136,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
10,2,136,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,139,2,16-24,0.09776885639313833,0.08112514975486235,0.17659093239871376,7.882207600557543,-1.6643706638275981
10,2,139,3,25-34,0.08112514975486235,0.08112514975486235,0.11270723408955888,3.158208433469653,0.0
10,2,139,4,35-44,0.08642342866676969,0.08112514975486235,0.13074416773913713,4.432073907236744,-0.5298278911907345
10,2,139,5,45-54,0.08112514975486235,0.08642342866676969,0.15909428011782176,7.796913036295941,0.5298278911907345
10,2,139,6,55-64,0.08112514975486235,0.08642342866676969,0.13123572669373967,5.011057693887732,0.5298278911907345
10,2,139,7,65-74,0.07101330114283848,0.08642342866676969,0.134187179737749,6.317387859491051,1.5410127523931214
10,2,139,8,75-84,0.07272091398251007,0.07105647507939235,0.11286225871142536,4.014134472891529,-0.16644389031177237
10,2,139,9,85+,0.07126054334494318,0.08112514975486235,0.07042344508331962,-0.08370982616235645,0.9864606409919165
10,2,142,2,16-24,0.08907149740807886,0.0745735571999926,0.1693874258947797,8.031592848670083,-1.4497940208086257
10,2,142,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,142,4,35-44,0.06927527828808526,0.0745735571999926,0.11889429627236009,4.961901798427483,0.5298278911907345
10,2,142,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,142,6,55-64,0.06927527828808526,0.06927527828808526,0.12416936486515617,5.4894086577070915,0.0
10,2,142,7,65-74,0.06760544534572609,0.06927527828808526,0.12465353515556885,5.704808980984276,0.1669832942359173
10,2,142,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
10,2,142,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,147,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
10,2,147,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
10,2,147,4,35-44,0.0745735571999926,0.0745735571999926,0.11889429627236009,4.432073907236749,0.0
10,2,147,5,45-54,0.06927527828808526,0.06927527828808526,0.14724440865104468,7.796913036295942,0.0
10,2,147,6,55-64,0.0745735571999926,0.0745735571999926,0.1235033458910989,4.89297886911063,0.0
10,2,147,7,65-74,0.06760544534572609,0.06927527828808526,0.12465353515556885,5.704808980984276,0.1669832942359173
10,2,147,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,147,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,160,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,160,3,25-34,0.06927527828808526,0.06927527828808526,0.10402927597486862,3.475399768678336,0.0
10,2,160,4,35-44,0.06927527828808526,0.0745735571999926,0.12069556005189935,5.14202817638141,0.5298278911907345
10,2,160,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
10,2,160,6,55-64,0.0745735571999926,0.0745735571999926,0.1235033458910989,4.89297886911063,0.0
10,2,160,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,160,8,75-84,0.06965213822872043,0.03451067594149184,0.10101238724464827,3.1360249015927835,-3.5141462287228595
10,2,160,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,171,2,16-24,0.08907149740807886,0.06927527828808526,0.1693874258947797,8.031592848670083,-1.9796219119993603
10,2,171,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
10,2,171,4,35-44,0.0745735571999926,0.06927527828808526,0.11889429627236009,4.432073907236749,-0.5298278911907345
10,2,171,5,45-54,0.06927527828808526,0.0745735571999926,0.14724440865104468,7.796913036295942,0.5298278911907345
10,2,171,6,55-64,0.06927527828808526,0.06927527828808526,0.12196472241118543,5.268944412310017,0.0
10,2,171,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,171,8,75-84,0.06965213822872043,0.03451067594149184,0.10101238724464827,3.1360249015927835,-3.5141462287228595
10,2,171,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,196,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,196,3,25-34,0.06927527828808526,0.0745735571999926,0.10402927597486862,3.475399768678336,0.5298278911907345
10,2,196,4,35-44,0.0745735571999926,0.0745735571999926,0.11889429627236009,4.432073907236749,0.0
10,2,196,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,196,6,55-64,0.06927527828808526,0.06927527828808526,0.12170208211155964,5.242680382347438,0.0
10,2,196,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
10,2,196,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,196,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,201,2,16-24,0.0961579667060113,0.07743294391170015,0.17668019819625058,8.052223149023927,-1.8725022794311152
10,2,201,3,25-34,0.07743294391170015,0.07743294391170015,0.11218694159848351,3.475399768678336,0.0
10,2,201,4,35-44,0.07743294391170015,0.07743294391170015,0.12705196189597495,4.96190179842748,0.0
10,2,201,5,45-54,0.07743294391170015,0.0827312228236075,0.15540207427465963,7.796913036295948,0.5298278911907345
10,2,201,6,55-64,0.0827312228236075,0.0827312228236075,0.12985974773517459,4.712852491156709,0.0
10,2,201,7,65-74,0.07576311096934098,0.0827312228236075,0.1304949738945868,5.473186292524583,0.6968111854266518
10,2,201,8,75-84,0.07780980385233532,0.0656890793269752,0.10917005286826316,3.1360249015927835,-1.212072452536013
10,2,201,9,85+,0.07741305160838456,0.07743294391170015,0.08008995209885472,0.26769004904701604,0.0019892303315588444
10,2,241,2,16-24,0.08907149740807886,0.0745735571999926,0.1693874258947797,8.031592848670083,-1.4497940208086257
10,2,241,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,241,4,35-44,0.06927527828808526,0.06927527828808526,0.11915693657198588,4.988165828390062,0.0
10,2,241,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,241,6,55-64,0.0745735571999926,0.06927527828808526,0.12196472241118543,4.739116521119283,-0.5298278911907345
10,2,241,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,241,8,75-84,0.06435385931681309,0.03451067594149184,0.10101238724464827,3.665852792783518,-2.984318337532125
10,2,241,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,255,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,255,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
10,2,255,4,35-44,0.06927527828808526,0.0745735571999926,0.11915693657198588,4.988165828390062,0.5298278911907345
10,2,255,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,255,6,55-64,0.06927527828808526,0.06927527828808526,0.12170208211155964,5.242680382347438,0.0
10,2,255,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
10,2,255,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,255,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,272,2,16-24,0.07756560386575133,0.04463227404877871,0.14523126196001016,6.766565809425883,-3.293332981697262
10,2,272,3,25-34,0.05776938474575771,0.05776938474575771,0.09252338243254109,3.4753997686783373,0.0
10,2,272,4,35-44,0.05776938474575771,0.05776938474575771,0.11115468459530983,5.338529984955212,0.0
10,2,272,5,45-54,0.05776938474575771,0.05776938474575771,0.13574450844472852,7.79751236989708,0.0
10,2,272,6,55-64,0.05776938474575771,0.05776938474575771,0.11266347132282864,5.489408657707092,0.0
10,2,272,7,65-74,0.031503100825958454,0.05776938474575771,0.11535228406721205,8.38491832412536,2.626628391979926
10,2,272,8,75-84,0.029023367496518727,0.02300478239916429,0.07707698334269955,4.805361584618082,-0.6018585097354436
10,2,272,9,85+,0.02086327124301635,0.04463227404877871,0.026594155796576487,0.5730884553560137,2.376900280576236
10,2,279,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,279,3,25-34,0.0745735571999926,0.06927527828808526,0.10402927597486862,2.945571877487602,-0.5298278911907345
10,2,279,4,35-44,0.06927527828808526,0.06927527828808526,0.11889429627236009,4.961901798427483,0.0
10,2,279,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
10,2,279,6,55-64,0.06927527828808526,0.06927527828808526,0.12170208211155964,5.242680382347438,0.0
10,2,279,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,279,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
10,2,279,9,85+,0.03236916478534387,0.06927527828808526,0.045436462919563526,1.3067298134219654,3.6906113502741387
10,2,280,2,16-24,0.08907149740807886,0.06927527828808526,0.1647410609319367,7.566956352385783,-1.9796219119993603
10,2,280,3,25-34,0.06927527828808526,0.0745735571999926,0.10402927597486862,3.475399768678336,0.5298278911907345
10,2,280,4,35-44,0.0745735571999926,0.0745735571999926,0.11889429627236009,4.432073907236749,0.0
10,2,280,5,45-54,0.0745735571999926,0.06927527828808526,0.14724440865104468,7.267085145105208,-0.5298278911907345
10,2,280,6,55-64,0.06927527828808526,0.0745735571999926,0.12170208211155964,5.242680382347438,0.5298278911907345
10,2,280,7,65-74,0.06230716643381875,0.06927527828808526,0.12465353515556885,6.23463687217501,0.6968111854266511
10,2,280,8,75-84,0.06435385931681309,0.04202816915745385,0.10101238724464827,3.665852792783518,-2.2325690159359235
10,2,280,9,85+,0.03236916478534387,0.06927527828808526,0.03617466361529814,0.3805498829954269,3.6906113502741387
10,2,293,2,16-24,0.0798990666205929,0.06212173966459658,0.15646299432750976,7.656392770691686,-1.777732695599632
10,2,293,3,25-34,0.06212173966459658,0.06212173966459658,0.09828579852921494,3.6164058864618362,0.0
10,2,293,4,35-44,0.06212173966459658,0.06212173966459658,0.11441921585246016,5.229747618786358,0.0
10,2,293,5,45-54,0.06212173966459658,0.06212173966459658,0.1354160313714061,7.329429170680951,0.0
10,2,293,6,55-64,0.06212173966459658,0.06212173966459658,0.12290080243265099,6.07790627680544,0.0
10,2,293,7,65-74,0.05515362781033005,0.06212173966459658,0.11842841685394906,6.327478904361901,0.6968111854266532
10,2,293,8,75-84,0.04285832876641873,0.027357137318003145,0.09385884862115959,5.100051985474086,-1.5501191448415583
10,2,293,9,85+,0.025215626161855183,0.04898462896761755,0.05142003499305381,2.6204408831198625,2.376900280576237
11,3,8,2,16-24,0.08278514996903243,0.06298893084903882,0.15845471349289025,7.566956352385783,-1.9796219119993603
11,3,8,3,25-34,0.06298893084903882,0.06298893084903882,0.09774292853582218,3.475399768678336,0.0
11,3,8,4,35-44,0.06298893084903882,0.06298893084903882,0.11781277555959009,5.482384471055127,0.0
11,3,8,5,45-54,0.06298893084903882,0.06828720976094617,0.14096405454800967,7.797512369897085,0.5298278911907345
11,3,8,6,55-64,0.06298893084903882,0.06298893084903882,0.11609254804372335,5.310361719468452,0.0
11,3,8,7,65-74,0.05602081899477232,0.06298893084903882,0.11836718771652241,6.234636872175009,0.6968111854266503
11,3,8,8,75-84,0.05806751187776666,0.028224328502445398,0.09472603980560183,3.665852792783517,-2.9843183375321263
11,3,8,9,85+,0.027098661715757987,0.06298893084903882,0.0318137018998576,0.4715040184099611,3.5890269133280834
11,3,9,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,9,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,9,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,9,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,9,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,9,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,9,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,9,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,17,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,17,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,17,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,17,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,17,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,17,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,17,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,17,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,30,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,30,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,30,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,30,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,30,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,30,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,30,8,75-84,0.06435385931681309,0.05753141370336025,0.10101238724464827,3.665852792783518,-0.6822445613452841
11,3,30,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,35,2,16-24,0.08907149740807886,0.07785896465754077,0.16802646838948487,7.895497098140601,-1.1212532750538087
11,3,35,3,25-34,0.07785896465754077,0.07785896465754077,0.10731468343241679,2.945571877487602,0.0
11,3,35,4,35-44,0.07785896465754077,0.07785896465754077,0.1213111049564278,4.3452140298887025,0.0
11,3,35,5,45-54,0.07785896465754077,0.07785896465754077,0.15052981610859287,7.267085145105209,0.0
11,3,35,6,55-64,0.07785896465754077,0.07785896465754077,0.1249874895691078,4.712852491156702,0.0
11,3,35,7,65-74,0.07089085280327426,0.07785896465754077,0.12793894261311706,5.70480898098428,0.6968111854266518
11,3,35,8,75-84,0.0729375456862686,0.06611510007281578,0.10429779470219644,3.1360249015927835,-0.6822445613452827
11,3,35,9,85+,0.04154789528898526,0.07785896465754077,0.06185898107409071,2.0311085785105454,3.6311069368555513
11,3,44,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,44,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,44,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,44,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,44,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
