model,candidate_id,year,forecast_horizon,LA_2023,age_group_code,age_group,inactive_rate,fairly_active_rate,active_rate,active_inactive_gap_pp,fairly_active_inactive_gap_pp,primary_active_inactive_gap_pp,primary_fairly_active_inactive_gap_pp,active_gap_difference_pp,fairly_active_gap_difference_pp,active_gap_sign_reversal,fairly_active_gap_sign_reversal
Random Forest,Random Forest_05,13,5,9,2.0,16-24,0.10399782677067262,0.10642089130822555,0.17329672058540588,6.929889381473325,0.24230645375529214,7.566956352385783,-1.4497940208086257,-0.6370669709124579,1.6921004745639179,False,True
Random Forest,Random Forest_05,13,5,9,3.0,25-34,0.08449347484185303,0.08527758508306385,0.10682851216788386,2.233503732603083,0.07841102412108197,2.945571877487602,0.0,-0.712068144884519,0.07841102412108197,False,False
Random Forest,Random Forest_05,13,5,9,4.0,35-44,0.08320702592267937,0.08621788691630904,0.12008528015735159,3.6878254234672223,0.3010860993629669,4.458337937199327,0.0,-0.7705125137321049,0.3010860993629669,False,False
Random Forest,Random Forest_05,13,5,9,5.0,45-54,0.08450623517255594,0.08666086463613595,0.15117800498129705,6.66717698087411,0.21546294635800128,7.267085145105208,0.0,-0.5999081642310973,0.21546294635800128,False,False
Random Forest,Random Forest_05,13,5,9,6.0,55-64,0.08327273314359168,0.08528495715732745,0.1252248023183205,4.195206917472882,0.20122240137357694,4.712852491156704,0.0,-0.5176455736838212,0.20122240137357694,False,False
Random Forest,Random Forest_05,13,5,9,7.0,65-74,0.07956324016274863,0.08577187839084373,0.13236697307588902,5.280373291314039,0.62086382280951,6.23463687217501,1.2266390766173856,-0.954263580860971,-0.6057752538078756,False,False
Random Forest,Random Forest_05,13,5,9,8.0,75-84,0.0834462474202539,0.08275051333955737,0.13015309916213097,4.670685174187707,-0.06957340806965362,3.1360249015927835,-1.2120724525360185,1.5346602725949232,1.1424990444663647,False,False
Random Forest,Random Forest_05,13,5,9,9.0,85+,0.08626198687239628,0.08477555800559139,0.08669662849806316,0.04346416256668789,-0.14864288668048897,2.6204408831198642,4.220439241464873,-2.5769767205531764,-4.369082128145362,False,True
Random Forest,Random Forest_05,13,5,17,2.0,16-24,0.10515007920805011,0.1062243782483828,0.17329672058540588,6.814664137735576,0.10742990403326824,7.566956352385783,-1.4497940208086257,-0.7522922146502067,1.557223924841894,False,True
Random Forest,Random Forest_05,13,5,17,3.0,25-34,0.08770976525025637,0.0882749209899497,0.10656469471318253,1.8854929462926162,0.05651557396933321,2.945571877487602,0.0,-1.0600789311949856,0.05651557396933321,False,False
Random Forest,Random Forest_05,13,5,17,4.0,35-44,0.08634825652311297,0.08935527037684683,0.12031026264697414,3.3962006123861173,0.3007013853733864,4.458337937199327,0.0,-1.06213732481321,0.3007013853733864,False,False
Random Forest,Random Forest_05,13,5,17,5.0,45-54,0.08772252558095929,0.08930657303068773,0.15117800498129705,6.345547940033776,0.158404744972844,7.267085145105208,0.0,-0.9215372050714317,0.158404744972844,False,False
Random Forest,Random Forest_05,13,5,17,6.0,55-64,0.08637750466904287,0.08839388214064649,0.12531824123867227,3.89407365696294,0.2016377471603617,4.712852491156704,0.0,-0.8187788341937634,0.2016377471603617,False,False
Random Forest,Random Forest_05,13,5,17,7.0,65-74,0.08263157472240121,0.08886475175685507,0.13236697307588902,4.973539835348781,0.6233177034453863,6.23463687217501,1.2266390766173856,-1.2610970368262286,-0.6033213731719993,False,False
Random Forest,Random Forest_05,13,5,17,8.0,75-84,0.08692705048419426,0.08597594811934135,0.13015309916213097,4.322604867793671,-0.09511023648529071,3.1360249015927835,-1.2120724525360185,1.1865799662008873,1.1169622160507278,False,False
Random Forest,Random Forest_05,13,5,17,9.0,85+,0.08962748486234692,0.08799184841399472,0.08991291890646651,0.028543404411958406,-0.16356364483521985,2.6204408831198642,4.220439241464873,-2.5918974787079057,-4.384002886300093,False,True
Random Forest,Random Forest_05,13,5,30,2.0,16-24,0.10416825258383121,0.10668548352074456,0.17329672058540588,6.9128468001574666,0.2517230936913348,7.566956352385783,-1.4497940208086257,-0.6541095522283165,1.7015171144999606,False,True
Random Forest,Random Forest_05,13,5,30,3.0,25-34,0.08511976366488525,0.08590387390609606,0.10693210310626243,2.1812339441377184,0.07841102412108197,2.945571877487602,0.0,-0.7643379333498834,0.07841102412108197,False,False
Random Forest,Random Forest_05,13,5,30,4.0,35-44,0.08371304987328392,0.08684417573934125,0.11921741323645284,3.550436336316892,0.31311258660573354,4.458337937199327,0.0,-0.9079016008824352,0.31311258660573354,False,False
Random Forest,Random Forest_05,13,5,30,5.0,45-54,0.08513252399558816,0.08738690961296186,0.15117800498129705,6.6045480985708895,0.22543856173737054,7.267085145105208,0.0,-0.6625370465343181,0.22543856173737054,False,False
Random Forest,Random Forest_05,13,5,30,6.0,55-64,0.08369825796248108,0.08591124598035968,0.12527941508064372,4.158115711816264,0.22129880178786004,4.712852491156704,0.0,-0.5547367793404394,0.22129880178786004,False,False
Random Forest,Random Forest_05,13,5,30,7.0,65-74,0.08006019679779017,0.0862152152474267,0.13241190717866663,5.235171038087646,0.6155018449636535,6.23463687217501,1.2266390766173856,-0.9994658340873634,-0.6111372316537321,False,False
Random Forest,Random Forest_05,13,5,30,8.0,75-84,0.08387177223914331,0.08346100634193994,0.13014102557755633,4.626925333841301,-0.04107658972033745,3.1360249015927835,-1.2120724525360185,1.4909004322485178,1.1709958628156811,False,False
Random Forest,Random Forest_05,13,5,30,9.0,85+,0.08697163233994908,0.08540184682862362,0.08731377294971474,0.03421406097656593,-0.15697855113254583,2.6204408831198642,4.220439241464873,-2.5862268221432982,-4.377417792597418,False,True
Random Forest,Random Forest_05,13,5,35,2.0,16-24,0.10513090561586808,0.10813643808686285,0.17329672058540588,6.816581496953781,0.3005532470994776,7.895497098140601,-1.1212532750538087,-1.0789156011868206,1.4218065221532863,False,True
Random Forest,Random Forest_05,13,5,35,3.0,25-34,0.08960300004743003,0.09025893226214879,0.1082298527103778,1.8626852662947766,0.06559322147187546,2.945571877487602,0.0,-1.0828866111928253,0.06559322147187546,False,False
Random Forest,Random Forest_05,13,5,35,4.0,35-44,0.0882664451086788,0.0906071341570768,0.12065585073452345,3.238940562584465,0.23406890483980008,4.3452140298887025,0.0,-1.1062734673042374,0.23406890483980008,False,False
Random Forest,Random Forest_05,13,5,35,5.0,45-54,0.08968615365609758,0.09252915091708021,0.15131581950961315,6.1629665853515565,0.28429972609826243,7.267085145105209,0.0,-1.104118559753653,0.28429972609826243,False,False
Random Forest,Random Forest_05,13,5,35,6.0,55-64,0.08862648230023339,0.09014261062989679,0.1257740104644405,3.7147528164207118,0.15161283296633993,4.712852491156702,0.0,-0.99809967473599,0.15161283296633993,False,False
Random Forest,Random Forest_05,13,5,35,7.0,65-74,0.08417049096449644,0.09081338513246194,0.13274007766517582,4.856958670067938,0.6642894167965498,5.70480898098428,0.6968111854266518,-0.8478503109163427,-0.03252176863010192,False,False
Random Forest,Random Forest_05,13,5,35,8.0,75-84,0.0883966894073062,0.08852891952146186,0.13117113103346978,4.277444162616358,0.013223011415565422,3.1360249015927835,-0.6822445613452827,1.1414192610235743,0.6954675727608481,False,True
Random Forest,Random Forest_05,13,5,35,9.0,85+,0.09299320333321301,0.08991918137094121,0.09356968720854814,0.057648387533512646,-0.30740219622718,-0.08370982616235367,1.5162885321826525,0.14135821369586632,-1.8236907284098325,True,True
Random Forest,Random Forest_05,13,5,44,2.0,16-24,0.10399782677067262,0.10656481197345806,0.17329672058540588,6.929889381473325,0.2566985202785435,7.566956352385783,-1.4497940208086257,-0.6370669709124579,1.7064925410871692,False,True
Random Forest,Random Forest_05,13,5,44,3.0,25-34,0.08463739550708552,0.08542150574829635,0.10682851216788386,2.2191116660798342,0.07841102412108336,2.945571877487602,0.0,-0.7264602114077676,0.07841102412108336,False,False
Random Forest,Random Forest_05,13,5,44,4.0,35-44,0.08343144571962703,0.08636180758154154,0.12143073743667858,3.7999291717051547,0.29303618619145044,4.458337937199327,0.0,-0.6584087654941726,0.29303618619145044,False,False
Random Forest,Random Forest_05,13,5,44,5.0,45-54,0.08465015583778844,0.08680478530136844,0.15117800498129705,6.65278491435086,0.2154629463579999,7.267085145105208,0.0,-0.6143002307543473,0.2154629463579999,False,False
Random Forest,Random Forest_05,13,5,44,6.0,55-64,0.08337970294920741,0.0853720864277554,0.1252248023183205,4.18450993691131,0.19923834785479932,4.712852491156704,0.0,-0.5283425542453939,0.19923834785479932,False,False
Random Forest,Random Forest_05,13,5,44,7.0,65-74,0.07970716082798113,0.0859157990560762,0.13236697307588902,5.265981224790789,0.6208638228095074,6.23463687217501,1.2266390766173856,-0.9686556473842209,-0.6057752538078782,False,False
Random Forest,Random Forest_05,13,5,44,8.0,75-84,0.08350966895377121,0.08289443400478987,0.13015309916213097,4.664343020835976,-0.06152349489813441,3.1360249015927835,-1.2120724525360185,1.5283181192431927,1.150548957637884,False,False
Random Forest,Random Forest_05,13,5,44,9.0,85+,0.08640590753762878,0.08491947867082388,0.08673164863812131,0.032574110049253535,-0.14864288668049036,2.6204408831198642,4.220439241464873,-2.5878667730706106,-4.369082128145363,False,True
Random Forest,Random Forest_05,13,5,68,2.0,16-24,0.10476472177740719,0.10609935537982625,0.17329672058540588,6.8531998807998695,0.13346336024190608,7.831559188628147,-1.1851911845662657,-0.9783593078282777,1.318654544808172,False,True
Random Forest,Random Forest_05,13,5,68,3.0,25-34,0.0867712958531235,0.08754140275144179,0.10787442889895067,2.110313304582717,0.07701068983182874,2.945571877487602,0.0,-0.8352585729048849,0.07701068983182874,False,False
Random Forest,Random Forest_05,13,5,68,4.0,35-44,0.08540064275459947,0.08853730617342495,0.12148583808546969,3.608519533087022,0.3136663418825486,4.432073907236749,0.0,-0.8235543741497269,0.3136663418825486,False,False
Random Forest,Random Forest_05,13,5,68,5.0,45-54,0.08678405618382642,0.08859477609560602,0.15117800498129705,6.439394879747063,0.18107199117795986,7.267085145105212,0.0,-0.8276902653581493,0.18107199117795986,False,False
Random Forest,Random Forest_05,13,5,68,6.0,55-64,0.08593180455385811,0.08754018518747005,0.12541059332930224,3.9478788775444125,0.16083806336119333,4.712852491156704,0.0,-0.7649736136122911,0.16083806336119333,False,False
Random Forest,Random Forest_05,13,5,68,7.0,65-74,0.08129905177811819,0.08804055503073352,0.13256737858527395,5.126832680715577,0.6741503252615327,5.606941360119238,0.6968111854266518,-0.48010867940366175,-0.022660860165119034,False,False
Random Forest,Random Forest_05,13,5,68,8.0,75-84,0.08522879017100816,0.08521140849870869,0.1300876866380348,4.485889646702663,-0.0017381672299476847,3.1360249015927835,-1.2120724525360165,1.3498647451098797,1.2103342853060688,False,False
Random Forest,Random Forest_05,13,5,68,9.0,85+,0.08930920890293989,0.0869444784916875,0.08825776162206204,-0.10514472808778458,-0.23647304112523887,-0.08370982616235506,1.5162885321826511,-0.021434901925429517,-1.75276157330789,False,True
Random Forest,Random Forest_05,13,5,78,2.0,16-24,0.10399782677067262,0.10642089130822555,0.17329672058540588,6.929889381473325,0.24230645375529214,7.566956352385783,-1.4497940208086257,-0.6370669709124579,1.6921004745639179,False,True
Random Forest,Random Forest_05,13,5,78,3.0,25-34,0.08449347484185303,0.08527758508306385,0.10682851216788386,2.233503732603083,0.07841102412108197,2.945571877487602,0.0,-0.712068144884519,0.07841102412108197,False,False
Random Forest,Random Forest_05,13,5,78,4.0,35-44,0.08320702592267937,0.08621788691630904,0.11921407917294417,3.6007053250264804,0.3010860993629669,4.458337937199327,0.0,-0.8576326121728468,0.3010860993629669,False,False
Random Forest,Random Forest_05,13,5,78,5.0,45-54,0.08450623517255594,0.0867697651613103,0.15117800498129705,6.66717698087411,0.22635299887543564,7.267085145105208,0.0,-0.5999081642310973,0.22635299887543564,False,False
Random Forest,Random Forest_05,13,5,78,6.0,55-64,0.08327273314359168,0.08528495715732745,0.1252248023183205,4.195206917472882,0.20122240137357694,4.712852491156704,0.0,-0.5176455736838212,0.20122240137357694,False,False
Random Forest,Random Forest_05,13,5,78,7.0,65-74,0.07956324016274863,0.08577187839084373,0.13236697307588902,5.280373291314039,0.62086382280951,6.23463687217501,1.2266390766173856,-0.954263580860971,-0.6057752538078756,False,False
Random Forest,Random Forest_05,13,5,78,8.0,75-84,0.0834462474202539,0.08275051333955737,0.13015309916213097,4.670685174187707,-0.06957340806965362,3.1360249015927835,-1.2120724525360185,1.5346602725949232,1.1424990444663647,False,False
Random Forest,Random Forest_05,13,5,78,9.0,85+,0.08626198687239628,0.08477555800559139,0.08669662849806316,0.04346416256668789,-0.14864288668048897,2.6204408831198642,4.220439241464873,-2.5769767205531764,-4.369082128145362,False,True
Random Forest,Random Forest_05,13,5,91,2.0,16-24,0.10410561478230772,0.10654217270612364,0.17329672058540588,6.919110580309816,0.24365579238159185,7.566956352385783,-1.4497940208086257,-0.6478457720759669,1.6934498131902176,False,True
Random Forest,Random Forest_05,13,5,91,3.0,25-34,0.08481441112419665,0.08559852136540747,0.10700462365956985,2.2190212535373206,0.07841102412108197,2.945571877487602,0.0,-0.7265506239502812,0.07841102412108197,False,False
Random Forest,Random Forest_05,13,5,91,4.0,35-44,0.08352796220502295,0.0864349029404781,0.12020518107712115,3.6677218872098196,0.2906940735455152,4.458337937199327,0.0,-0.7906160499895076,0.2906940735455152,False,False
Random Forest,Random Forest_05,13,5,91,5.0,45-54,0.08482717145489956,0.086823097287839,0.15117800498129705,6.635083352639749,0.19959258329394491,7.267085145105208,0.0,-0.6320017924654584,0.19959258329394491,False,False
Random Forest,Random Forest_05,13,5,91,6.0,55-64,0.08351317029422012,0.08560589343967107,0.12536790752893895,4.185473723471883,0.20927231454509476,4.712852491156704,0.0,-0.5273787676848203,0.20927231454509476,False,False
Random Forest,Random Forest_05,13,5,91,7.0,65-74,0.07956324016274863,0.08609281467318733,0.13245703666048547,5.289379649773684,0.6529574510438702,5.704808980984276,0.6968111854266518,-0.4154293312105919,-0.04385373438278162,False,False
Random Forest,Random Forest_05,13,5,91,8.0,75-84,0.08368668457088234,0.08323615293296652,0.13015309916213097,4.646641459124863,-0.04505316379158214,3.1360249015927835,-1.2120724525360185,1.5106165575320798,1.1670192887444364,False,False
Random Forest,Random Forest_05,13,5,91,9.0,85+,0.0865829231547399,0.085096494287935,0.08690866425523243,0.032574110049253535,-0.14864288668048897,2.6204408831198642,4.220439241464873,-2.5878667730706106,-4.369082128145362,False,True
Random Forest,Random Forest_05,13,5,107,2.0,16-24,0.10399782677067262,0.10642089130822555,0.17329672058540588,6.929889381473325,0.24230645375529214,7.566956352385783,-1.4497940208086257,-0.6370669709124579,1.6921004745639179,False,True
Random Forest,Random Forest_05,13,5,107,3.0,25-34,0.08449347484185303,0.08527758508306385,0.10682851216788386,2.233503732603083,0.07841102412108197,2.945571877487602,0.0,-0.712068144884519,0.07841102412108197,False,False
Random Forest,Random Forest_05,13,5,107,4.0,35-44,0.08320702592267937,0.08621788691630904,0.12143073743667858,3.822371151399921,0.3010860993629669,4.458337937199327,0.0,-0.6359667857994062,0.3010860993629669,False,False
Random Forest,Random Forest_05,13,5,107,5.0,45-54,0.08450623517255594,0.08666086463613595,0.15117800498129705,6.66717698087411,0.21546294635800128,7.267085145105208,0.0,-0.5999081642310973,0.21546294635800128,False,False
Random Forest,Random Forest_05,13,5,107,6.0,55-64,0.08327273314359168,0.08528495715732745,0.1252248023183205,4.195206917472882,0.20122240137357694,4.712852491156704,0.0,-0.5176455736838212,0.20122240137357694,False,False
Random Forest,Random Forest_05,13,5,107,7.0,65-74,0.07956324016274863,0.08577187839084373,0.13236697307588902,5.280373291314039,0.62086382280951,6.23463687217501,1.2266390766173856,-0.954263580860971,-0.6057752538078756,False,False
Random Forest,Random Forest_05,13,5,107,8.0,75-84,0.0834462474202539,0.08275051333955737,0.13015309916213097,4.670685174187707,-0.06957340806965362,3.1360249015927835,-1.2120724525360185,1.5346602725949232,1.1424990444663647,False,False
Random Forest,Random Forest_05,13,5,107,9.0,85+,0.08626198687239628,0.08477555800559139,0.08669662849806316,0.04346416256668789,-0.14864288668048897,2.6204408831198642,4.220439241464873,-2.5769767205531764,-4.369082128145362,False,True
Random Forest,Random Forest_05,13,5,109,2.0,16-24,0.10291924699455138,0.1051938963498026,0.17329672058540588,7.03774735908545,0.2274649355251221,6.959107405668156,-2.0416752691365385,0.07863995341729346,2.2691402046616607,False,True
Random Forest,Random Forest_05,13,5,109,3.0,25-34,0.08357779596581866,0.08422750624904297,0.10605998576858156,2.24821898027629,0.06497102832243168,3.475399768678342,0.0,-1.2271807884020522,0.06497102832243168,False,False
Random Forest,Random Forest_05,13,5,109,4.0,35-44,0.08436705812316399,0.08526874647815039,0.12143073743667858,3.7063679313514593,0.09016883549863991,5.085901228870536,0.0,-1.3795332975190764,0.09016883549863991,False,False
Random Forest,Random Forest_05,13,5,109,5.0,45-54,0.08359055629652157,0.08552550753683846,0.15117800498129705,6.758744868477548,0.19349512403168956,7.797512369897092,0.0,-1.038767501419544,0.19349512403168956,False,False
Random Forest,Random Forest_05,13,5,109,6.0,55-64,0.08451852149798356,0.08418396452999179,0.12477942513215474,4.026090363417119,-0.03345569679917698,5.489408657707098,0.0,-1.4633182942899792,-0.03345569679917698,False,False
Random Forest,Random Forest_05,13,5,109,7.0,65-74,0.07894915613047418,0.08467993530160396,0.13236697307588902,5.341781694541484,0.5730779171129783,8.384918324125362,2.626628391979923,-3.043136629583878,-2.0535504748669444,False,False
Random Forest,Random Forest_05,13,5,109,8.0,75-84,0.08418609718265203,0.08399474971939237,0.13015309916213097,4.596700197947894,-0.019134746325966123,5.308930155032835,-0.4827559193643638,-0.7122299570849409,0.46362117303839767,False,False
Random Forest,Random Forest_05,13,5,109,9.0,85+,0.0858329438153109,0.083859879129557,0.08569674544267844,-0.013619837263245671,-0.19730646857538947,-2.109950241398568,0.8823779791261046,2.096330404135322,-1.079684447701494,False,True
Random Forest,Random Forest_05,13,5,112,2.0,16-24,0.1027245966863522,0.10595067777627244,0.17329672058540588,7.057212389905368,0.32260810899202436,7.566956352385784,-1.4497940208086257,-0.5097439624804156,1.77240212980065,False,True
Random Forest,Random Forest_05,13,5,112,3.0,25-34,0.08312860309465787,0.08361058259282302,0.10635116983838833,2.3222566743730453,0.04819794981651415,2.945571877487602,0.0,-0.6233152031145566,0.04819794981651415,False,False
Random Forest,Random Forest_05,13,5,112,4.0,35-44,0.08377838421683156,0.08433680397809233,0.12011537881148153,3.6336994594649967,0.05584197612607672,4.612200285190675,0.0,-0.9785008257256784,0.05584197612607672,False,False
Random Forest,Random Forest_05,13,5,112,5.0,45-54,0.08275502850296475,0.08478136568549885,0.15117800498129705,6.84229764783323,0.2026337182534102,7.43013728380921,0.0,-0.5878396359759801,0.2026337182534102,False,False
Random Forest,Random Forest_05,13,5,112,6.0,55-64,0.08372664144641197,0.0836867069810177,0.12459379573907702,4.086715429266505,-0.003993446539427015,4.89297886911063,0.0,-0.8062634398441251,-0.003993446539427015,False,False
Random Forest,Random Forest_05,13,5,112,7.0,65-74,0.07874915565270757,0.08428123008308397,0.1320736764218061,5.332452076909852,0.5532074430376399,6.234636872175009,1.226639076617385,-0.9021847952651569,-0.673431633579745,False,False
Random Forest,Random Forest_05,13,5,112,8.0,75-84,0.08387748160841613,0.08340607581305996,0.13015309916213097,4.6275617553714845,-0.0471405795356164,3.6658527927835194,-3.012232799504001,0.9617089625879651,2.9650922199683842,False,False
Random Forest,Random Forest_05,13,5,112,9.0,85+,0.0845159646160415,0.08335899979067936,0.08494542182847196,0.04294572124304702,-0.11569648253621362,2.648355345091745,4.248353703436752,-2.605409623848698,-4.364050185972966,False,True
Random Forest,Random Forest_05,13,5,114,2.0,16-24,0.1041931069455338,0.10666644657954781,0.17329672058540588,6.910361363987208,0.2473339634014013,7.566956352385783,-1.4497940208086257,-0.6565949883985747,1.697127984210027,False,True
Random Forest,Random Forest_05,13,5,114,3.0,25-34,0.08510085164982688,0.08566394789412507,0.10685423024299856,2.1753378593171684,0.05630962442981918,2.945571877487602,0.0,-0.7702340181704335,0.05630962442981918,False,False
Random Forest,Random Forest_05,13,5,114,4.0,35-44,0.0837637129614445,0.08660424972737026,0.121353859945937,3.7590146984492505,0.2840536765925758,4.458337937199327,0.0,-0.6993232387500767,0.2840536765925758,False,False
Random Forest,Random Forest_05,13,5,114,5.0,45-54,0.08489259798361716,0.08704722744719716,0.15117800498129705,6.6285406997679885,0.2154629463579999,7.267085145105208,0.0,-0.6385444453372191,0.2154629463579999,False,False
Random Forest,Random Forest_05,13,5,114,6.0,55-64,0.08342776164811715,0.08579788991597095,0.12531787321651078,4.1890111568393635,0.23701282678538077,4.712852491156704,0.0,-0.52384133431734,0.23701282678538077,False,False
Random Forest,Random Forest_05,13,5,114,7.0,65-74,0.07979876779898926,0.08615824120190492,0.13244614320795717,5.264737540896791,0.6359473402915663,6.23463687217501,1.2266390766173856,-0.9698993312782189,-0.5906917363258193,False,False
Random Forest,Random Forest_05,13,5,114,8.0,75-84,0.08390235320928839,0.08315074428686353,0.13015309916213097,4.625074595284258,-0.07516089224248595,3.1360249015927835,-1.2120724525360185,1.4890496936914746,1.1369115602935325,False,False
Random Forest,Random Forest_05,13,5,114,9.0,85+,0.0866483496834575,0.0851619208166526,0.08697409078395003,0.032574110049253535,-0.14864288668049036,2.6204408831198642,4.220439241464873,-2.5878667730706106,-4.369082128145363,False,True
Random Forest,Random Forest_05,13,5,117,2.0,16-24,0.10399672971904192,0.10639932986308102,0.17329672058540588,6.929999086636396,0.24026001440391048,7.566956352385783,-1.4497940208086257,-0.6369572657493867,1.6900540352125362,False,True
Random Forest,Random Forest_05,13,5,117,3.0,25-34,0.08483656192790902,0.08562067216911985,0.10682851216788386,2.199195023997484,0.07841102412108336,2.945571877487602,0.0,-0.7463768534901178,0.07841102412108336,False,False
Random Forest,Random Forest_05,13,5,117,4.0,35-44,0.08355011300873535,0.08656097400236504,0.11921407917294417,3.566396616420882,0.30108609936296826,4.458337937199327,0.0,-0.8919413207784452,0.30108609936296826,False,False
Random Forest,Random Forest_05,13,5,117,5.0,45-54,0.08484932225861194,0.08700395172219194,0.15117800498129705,6.63286827226851,0.2154629463579999,7.267085145105208,0.0,-0.6342168728366975,0.2154629463579999,False,False
Random Forest,Random Forest_05,13,5,117,6.0,55-64,0.0835353210979325,0.08557644397425702,0.1252248023183205,4.1689481220388,0.20411228763245193,4.712852491156704,0.0,-0.5439043691179037,0.20411228763245193,False,False
Random Forest,Random Forest_05,13,5,117,7.0,65-74,0.07996530915226109,0.08592792672159494,0.13236697307588902,5.240166392362792,0.5962617569333848,6.23463687217501,1.2266390766173856,-0.9944704798122173,-0.6303773196840008,False,False
Random Forest,Random Forest_05,13,5,117,8.0,75-84,0.08370883537459471,0.08325830373667889,0.13015309916213097,4.644426378753626,-0.04505316379158214,3.1360249015927835,-1.2120724525360185,1.5084014771608425,1.1670192887444364,False,False
Random Forest,Random Forest_05,13,5,117,9.0,85+,0.08679733112814722,0.08511864509164738,0.08693081505894482,0.013348393079759546,-0.16786860364998435,2.6204408831198642,4.220439241464873,-2.6070924900401047,-4.388307845114857,False,True
Random Forest,Random Forest_05,13,5,122,2.0,16-24,0.10410490675462837,0.10640792097345553,0.17329672058540588,6.919181383077751,0.23030142188271568,7.566956352385783,-1.4497940208086257,-0.6477749693080321,1.6800954426913415,False,True
Random Forest,Random Forest_05,13,5,122,3.0,25-34,0.08478817855830391,0.08533617510035423,0.1065931552827167,2.18049767244128,0.054799654205031634,2.945571877487602,0.0,-0.765074205046322,0.054799654205031634,False,False
Random Forest,Random Forest_05,13,5,122,4.0,35-44,0.08350172963913025,0.0862764769335994,0.11905349946450165,3.555176982537141,0.27747472944691515,4.458337937199327,0.0,-0.9031609546621864,0.27747472944691515,False,False
Random Forest,Random Forest_05,13,5,122,5.0,45-54,0.08456482518984632,0.08672663641629316,0.15117800498129705,6.661317979145073,0.2161811226446847,7.267085145105208,0.0,-0.6057671659601347,0.2161811226446847,False,False
Random Forest,Random Forest_05,13,5,122,6.0,55-64,0.08344998686871062,0.08546389975767534,0.12493092434252968,4.148093747381906,0.2013912888964714,4.712852491156704,0.0,-0.5647587437747976,0.2013912888964714,False,False
Random Forest,Random Forest_05,13,5,122,7.0,65-74,0.07969352125095014,0.08583046840813408,0.1320591943339761,5.236567308302595,0.6136947157183936,5.704808980984276,0.6968111854266518,-0.46824167268168093,-0.08311646970825814,False,False
Random Forest,Random Forest_05,13,5,122,8.0,75-84,0.08357458041551753,0.08320992036707378,0.13015309916213097,4.657851874661343,-0.03646600484437518,3.1360249015927835,-1.2120724525360185,1.5218269730685599,1.1756064476916432,False,False
Random Forest,Random Forest_05,13,5,122,9.0,85+,0.08632057688968664,0.08483414802288175,0.08675521851535352,0.04346416256668789,-0.14864288668048897,2.6204408831198642,4.220439241464873,-2.5769767205531764,-4.369082128145362,False,True
Random Forest,Random Forest_05,13,5,126,2.0,16-24,0.10399782677067262,0.10642089130822555,0.17329672058540588,6.929889381473325,0.24230645375529214,7.566956352385783,-1.4497940208086257,-0.6370669709124579,1.6921004745639179,False,True
Random Forest,Random Forest_05,13,5,126,3.0,25-34,0.08449347484185303,0.08527758508306385,0.10682851216788386,2.233503732603083,0.07841102412108197,2.945571877487602,0.0,-0.712068144884519,0.07841102412108197,False,False
Random Forest,Random Forest_05,13,5,126,4.0,35-44,0.08320702592267937,0.08621788691630904,0.11921407917294417,3.6007053250264804,0.3010860993629669,4.458337937199327,0.0,-0.8576326121728468,0.3010860993629669,False,False
Random Forest,Random Forest_05,13,5,126,5.0,45-54,0.08450623517255594,0.08666086463613595,0.15117800498129705,6.66717698087411,0.21546294635800128,7.267085145105208,0.0,-0.5999081642310973,0.21546294635800128,False,False
Random Forest,Random Forest_05,13,5,126,6.0,55-64,0.08327273314359168,0.08528495715732745,0.1252248023183205,4.195206917472882,0.20122240137357694,4.712852491156704,0.0,-0.5176455736838212,0.20122240137357694,False,False
Random Forest,Random Forest_05,13,5,126,7.0,65-74,0.07956324016274863,0.08577187839084373,0.13236697307588902,5.280373291314039,0.62086382280951,6.23463687217501,1.2266390766173856,-0.954263580860971,-0.6057752538078756,False,False
Random Forest,Random Forest_05,13,5,126,8.0,75-84,0.0834462474202539,0.08275051333955737,0.13015309916213097,4.670685174187707,-0.06957340806965362,3.1360249015927835,-1.2120724525360185,1.5346602725949232,1.1424990444663647,False,False
Random Forest,Random Forest_05,13,5,126,9.0,85+,0.08626198687239628,0.08477555800559139,0.08669662849806316,0.04346416256668789,-0.14864288668048897,2.6204408831198642,4.220439241464873,-2.5769767205531764,-4.369082128145362,False,True
Random Forest,Random Forest_05,13,5,129,2.0,16-24,0.10399782677067262,0.10642089130822555,0.17329672058540588,6.929889381473325,0.24230645375529214,7.593220382348365,-1.4497940208086257,-0.6633310008750399,1.6921004745639179,False,True
Random Forest,Random Forest_05,13,5,129,3.0,25-34,0.08436359857322752,0.08527758508306385,0.10682851216788386,2.246491359465634,0.09139865098363315,2.945571877487602,0.0,-0.6990805180219679,0.09139865098363315,False,False
Random Forest,Random Forest_05,13,5,129,4.0,35-44,0.08320702592267937,0.08621788691630904,0.12143073743667858,3.822371151399921,0.3010860993629669,4.458337937199327,0.0,-0.6359667857994062,0.3010860993629669,False,False
Random Forest,Random Forest_05,13,5,129,5.0,45-54,0.08450623517255594,0.0867697651613103,0.15117800498129705,6.66717698087411,0.22635299887543564,7.29334917506779,0.0,-0.6261721941936793,0.22635299887543564,False,False
Random Forest,Random Forest_05,13,5,129,6.0,55-64,0.08327273314359168,0.08528495715732745,0.1252248023183205,4.195206917472882,0.20122240137357694,4.739116521119283,0.0,-0.5439096036464006,0.20122240137357694,False,False
