series_id,LA_2023,age_group_code,age_group,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_group_category,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_147__age_7,147,7,65-74,0.189779234514427,True,borough_age,12,4,0.10212178327612054,0,9,147,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-8.765745123830646
borough_147__age_8,147,8,75-84,0.0,True,borough_age,12,4,0.09488684547263461,0,9,147,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_147__age_9,147,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,147,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_160__age_2,160,2,16-24,0.0916932925465047,True,borough_age,12,4,0.14690816616961425,0,9,160,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,5.521487362310955
borough_160__age_3,160,3,25-34,0.0969066096579196,True,borough_age,12,4,0.10212178327612054,0,9,160,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.5215173618200939
borough_160__age_4,160,4,35-44,0.1120261529828093,True,borough_age,12,4,0.10212178327612054,0,9,160,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.9904369706688759
borough_160__age_5,160,5,45-54,0.1807579552473695,True,borough_age,12,4,0.12215764565241072,0,9,160,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-5.860030959495879
borough_160__age_6,160,6,55-64,0.191995511675405,True,borough_age,12,4,0.10212178327612054,0,9,160,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-8.987372839928446
borough_160__age_7,160,7,65-74,0.1412572610227118,True,borough_age,12,4,0.10212178327612054,0,9,160,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.9135477746591265
borough_160__age_8,160,8,75-84,0.2536783312980147,True,borough_age,12,4,0.09488684547263461,0,9,160,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-15.879148582538011
borough_160__age_9,160,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,160,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_171__age_2,171,2,16-24,0.1246471577536642,True,borough_age,12,4,0.14690816616961425,0,9,171,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,2.226100841595005
borough_171__age_3,171,3,25-34,0.131947085239157,True,borough_age,12,4,0.10212178327612054,0,9,171,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.9825301963036455
borough_171__age_4,171,4,35-44,0.1348130539703271,True,borough_age,12,4,0.10212178327612054,0,9,171,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.269127069420658
borough_171__age_5,171,5,45-54,0.1209898796757911,True,borough_age,12,4,0.12215764565241072,0,9,171,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,0.11677659766196197
borough_171__age_6,171,6,55-64,0.131849246369915,True,borough_age,12,4,0.10212178327612054,0,9,171,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.9727463093794455
borough_171__age_7,171,7,65-74,0.1688574634382696,True,borough_age,12,4,0.10212178327612054,0,9,171,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.673568016214906
borough_171__age_8,171,8,75-84,0.2390540445425562,True,borough_age,12,4,0.09488684547263461,0,9,171,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-14.41671990699216
borough_171__age_9,171,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,171,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_17__age_2,17,2,16-24,0.139009438983777,True,borough_age,12,4,0.14690816616961425,0,9,17,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,0.7898727185837257
borough_17__age_3,17,3,25-34,0.0745490192337595,True,borough_age,12,4,0.10212178327612054,0,9,17,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,2.7572764042361033
borough_17__age_4,17,4,35-44,0.1261271779449969,True,borough_age,12,4,0.10212178327612054,0,9,17,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.4005394668876354
borough_17__age_5,17,5,45-54,0.06627607213547,True,borough_age,12,4,0.12215764565241072,0,9,17,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,5.588157351694072
borough_17__age_6,17,6,55-64,0.1467705596247256,True,borough_age,12,4,0.10212178327612054,0,9,17,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.464877634860506
borough_17__age_7,17,7,65-74,0.1660897663475511,True,borough_age,12,4,0.10212178327612054,0,9,17,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.396798307143056
borough_17__age_8,17,8,75-84,0.2227202598222299,True,borough_age,12,4,0.09488684547263461,0,9,17,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-12.783341434959528
borough_17__age_9,17,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,17,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_196__age_2,196,2,16-24,0.2534289737115014,True,borough_age,12,4,0.14690816616961425,0,9,196,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-10.652080754188717
borough_196__age_3,196,3,25-34,0.1287583780717256,True,borough_age,12,4,0.10212178327612054,0,9,196,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.663659479560507
borough_196__age_4,196,4,35-44,0.1345358820138205,True,borough_age,12,4,0.10212178327612054,0,9,196,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.241409873769996
borough_196__age_5,196,5,45-54,0.0634309159499543,True,borough_age,12,4,0.12215764565241072,0,9,196,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,5.872672970245642
borough_196__age_6,196,6,55-64,0.1335591128580651,True,borough_age,12,4,0.10212178327612054,0,9,196,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.143732958194456
borough_196__age_7,196,7,65-74,0.1256069508551165,True,borough_age,12,4,0.10212178327612054,0,9,196,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.3485167578995965
borough_196__age_8,196,8,75-84,0.0,True,borough_age,12,4,0.09488684547263461,0,9,196,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_196__age_9,196,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,196,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_201__age_2,201,2,16-24,0.0795047643908059,True,borough_age,12,4,0.16698792962481301,0,9,201,16-24,Gradient Boosting,0.16698792962481301,0.16698792962481301,False,predicted_previous_year,16.698792962481303,8.748316523400712
borough_201__age_3,201,3,25-34,0.1716714996357737,True,borough_age,12,4,0.12458656197166748,0,9,201,25-34,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,predicted_previous_year,12.458656197166748,-4.708493766410621
borough_201__age_4,201,4,35-44,0.0722774722963231,True,borough_age,12,4,0.12458656197166748,0,9,201,35-44,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,predicted_previous_year,12.458656197166748,5.230908967534438
borough_201__age_5,201,5,45-54,0.2574666429442293,True,borough_age,12,4,0.14462242434795763,0,9,201,45-54,Gradient Boosting,0.14462242434795763,0.14462242434795763,False,predicted_previous_year,14.462242434795764,-11.284421859627164
borough_201__age_6,201,6,55-64,0.2103700230167736,True,borough_age,12,4,0.12458656197166748,0,9,201,55-64,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,predicted_previous_year,12.458656197166748,-8.578346104510612
borough_201__age_7,201,7,65-74,0.1972325953097849,True,borough_age,12,4,0.12458656197166748,0,9,201,65-74,Gradient Boosting,0.12458656197166748,0.12458656197166748,False,predicted_previous_year,12.458656197166748,-7.264603333811742
borough_201__age_8,201,8,75-84,0.0885446603927944,True,borough_age,12,4,0.11735162416818155,0,9,201,75-84,Gradient Boosting,0.11735162416818155,0.11735162416818155,False,predicted_previous_year,11.735162416818156,2.880696377538715
borough_201__age_9,201,9,85+,0.7818935248331759,True,borough_age,12,4,0.05508131390845019,0,9,201,85+,Gradient Boosting,0.05508131390845019,0.05508131390845019,False,predicted_previous_year,5.508131390845019,-72.68122109247257
borough_241__age_2,241,2,16-24,0.0678208213580317,True,borough_age,12,4,0.14690816616961425,0,9,241,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,7.9087344811582545
borough_241__age_3,241,3,25-34,0.058794743636458,True,borough_age,12,4,0.10212178327612054,0,9,241,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.332703963966254
borough_241__age_4,241,4,35-44,0.0988392386795421,True,borough_age,12,4,0.10212178327612054,0,9,241,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.3282544596578438
borough_241__age_5,241,5,45-54,0.2269102052722818,True,borough_age,12,4,0.12215764565241072,0,9,241,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-10.47525596198711
borough_241__age_6,241,6,55-64,0.240593405099986,True,borough_age,12,4,0.10212178327612054,0,9,241,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-13.847162182386546
borough_241__age_7,241,7,65-74,0.1377936830547056,True,borough_age,12,4,0.10212178327612054,0,9,241,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.5671899778585066
borough_241__age_8,241,8,75-84,0.1162083472473376,True,borough_age,12,4,0.09488684547263461,0,9,241,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-2.132150177470299
borough_241__age_9,241,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,241,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_255__age_2,255,2,16-24,0.10154156428364,True,borough_age,12,4,0.14690816616961425,0,9,255,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,4.536660188597424
borough_255__age_3,255,3,25-34,0.1653902954434869,True,borough_age,12,4,0.10212178327612054,0,9,255,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.326851216736637
borough_255__age_4,255,4,35-44,0.0400467641552663,True,borough_age,12,4,0.10212178327612054,0,9,255,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,6.207501912085424
borough_255__age_5,255,5,45-54,0.1729712370386921,True,borough_age,12,4,0.12215764565241072,0,9,255,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-5.081359138628139
borough_255__age_6,255,6,55-64,0.0784551299863328,True,borough_age,12,4,0.10212178327612054,0,9,255,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,2.3666653289787734
borough_255__age_7,255,7,65-74,0.1526496728991635,True,borough_age,12,4,0.10212178327612054,0,9,255,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-5.052788962304297
borough_255__age_8,255,8,75-84,0.156207659709548,True,borough_age,12,4,0.09488684547263461,0,9,255,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-6.132081423691339
borough_255__age_9,255,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,255,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_272__age_2,272,2,16-24,0.0800107671240446,True,borough_age,12,4,0.1284622367536837,0,9,272,16-24,Gradient Boosting,0.1284622367536837,0.1284622367536837,False,predicted_previous_year,12.846223675368371,4.84514696296391
borough_272__age_3,272,3,25-34,0.108482865604089,True,borough_age,12,4,0.08640738593431602,0,9,272,25-34,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-2.207547966977298
borough_272__age_4,272,4,35-44,0.1605400522145847,True,borough_age,12,4,0.08640738593431602,0,9,272,35-44,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-7.413266628026868
borough_272__age_5,272,5,45-54,0.1180466658637206,True,borough_age,12,4,0.10517679821440074,0,9,272,45-54,Gradient Boosting,0.10517679821440074,0.10517679821440074,False,predicted_previous_year,10.517679821440073,-1.2869867649319868
borough_272__age_6,272,6,55-64,0.102922918114901,True,borough_age,12,4,0.08640738593431602,0,9,272,55-64,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-1.6515532180584978
borough_272__age_7,272,7,65-74,0.1043646259817551,True,borough_age,12,4,0.08640738593431602,0,9,272,65-74,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-1.795724004743908
borough_272__age_8,272,8,75-84,0.0,True,borough_age,12,4,0.07917244813083009,0,9,272,75-84,Gradient Boosting,0.07917244813083009,0.07917244813083009,False,predicted_previous_year,7.917244813083009,7.917244813083009
borough_272__age_9,272,9,85+,0.0,True,borough_age,12,4,0.0190375144635297,0,9,272,85+,Gradient Boosting,0.0190375144635297,0.0190375144635297,False,predicted_previous_year,1.90375144635297,1.90375144635297
borough_279__age_2,279,2,16-24,0.1177890234741966,True,borough_age,12,4,0.14690816616961425,0,9,279,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,2.911914269541764
borough_279__age_3,279,3,25-34,0.098155003333648,True,borough_age,12,4,0.10212178327612054,0,9,279,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.3966779942472534
borough_279__age_4,279,4,35-44,0.0596788601176883,True,borough_age,12,4,0.10212178327612054,0,9,279,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.244292315843224
borough_279__age_5,279,5,45-54,0.2231357785425123,True,borough_age,12,4,0.12215764565241072,0,9,279,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-10.097813289010157
borough_279__age_6,279,6,55-64,0.0821393232373831,True,borough_age,12,4,0.10212178327612054,0,9,279,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,1.9982460038737437
borough_279__age_7,279,7,65-74,0.117766199343256,True,borough_age,12,4,0.10212178327612054,0,9,279,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.5644416067135458
borough_279__age_8,279,8,75-84,0.2455551595848398,True,borough_age,12,4,0.09488684547263461,0,9,279,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-15.066831411220521
borough_279__age_9,279,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,279,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_280__age_2,280,2,16-24,0.2175199221667134,True,borough_age,12,4,0.14690816616961425,0,9,280,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-7.061175599709915
borough_280__age_3,280,3,25-34,0.1785339472504633,True,borough_age,12,4,0.10212178327612054,0,9,280,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.641216397434275
borough_280__age_4,280,4,35-44,0.1382975799349419,True,borough_age,12,4,0.10212178327612054,0,9,280,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.617579665882137
borough_280__age_5,280,5,45-54,0.1736348527952486,True,borough_age,12,4,0.12215764565241072,0,9,280,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-5.147720714283787
borough_280__age_6,280,6,55-64,0.1195770285800361,True,borough_age,12,4,0.10212178327612054,0,9,280,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.7455245303915568
borough_280__age_7,280,7,65-74,0.1180429834185273,True,borough_age,12,4,0.10212178327612054,0,9,280,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.5921200142406764
borough_280__age_8,280,8,75-84,0.0,True,borough_age,12,4,0.09488684547263461,0,9,280,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_280__age_9,280,9,85+,,False,borough_age,12,4,0.030881796315896357,0,9,280,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,
borough_293__age_2,293,2,16-24,0.0365913804747428,True,borough_age,12,4,0.14690816616961425,0,9,293,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,11.031678569487143
borough_293__age_3,293,3,25-34,0.053495384684282,True,borough_age,12,4,0.10212178327612054,0,9,293,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.8626398591838536
borough_293__age_4,293,4,35-44,0.0848082016959178,True,borough_age,12,4,0.10212178327612054,0,9,293,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,1.7313581580202742
borough_293__age_5,293,5,45-54,0.0425853298342185,True,borough_age,12,4,0.12215764565241072,0,9,293,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,7.957231581819221
borough_293__age_6,293,6,55-64,0.0,True,borough_age,12,4,0.10212178327612054,0,9,293,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,10.212178327612055
borough_293__age_7,293,7,65-74,0.1629366382871322,True,borough_age,12,4,0.10212178327612054,0,9,293,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.081485501101167
borough_293__age_8,293,8,75-84,0.0748730696240282,True,borough_age,12,4,0.09488684547263461,0,9,293,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,2.0013775848606405
borough_293__age_9,293,9,85+,0.2982452615080974,True,borough_age,12,4,0.030881796315896357,0,9,293,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,-26.7363465192201
borough_30__age_2,30,2,16-24,0.1266815448805876,True,borough_age,12,4,0.14690816616961425,0,9,30,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,2.0226621289026636
borough_30__age_3,30,3,25-34,0.1296019095741521,True,borough_age,12,4,0.10212178327612054,0,9,30,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.7480126298031564
borough_30__age_4,30,4,35-44,0.0409930661080003,True,borough_age,12,4,0.10212178327612054,0,9,30,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,6.112871716812024
borough_30__age_5,30,5,45-54,0.0481665298293294,True,borough_age,12,4,0.12215764565241072,0,9,30,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,7.399111582308132
borough_30__age_6,30,6,55-64,0.2185169709253583,True,borough_age,12,4,0.10212178327612054,0,9,30,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-11.639518764923777
borough_30__age_7,30,7,65-74,0.1102813234421443,True,borough_age,12,4,0.10212178327612054,0,9,30,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.8159540166023758
borough_30__age_8,30,8,75-84,0.0,True,borough_age,12,4,0.09488684547263461,0,9,30,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_30__age_9,30,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,30,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_35__age_2,35,2,16-24,0.1329437810320942,True,borough_age,12,4,0.15685178274018832,0,9,35,16-24,Gradient Boosting,0.15685178274018832,0.15685178274018832,False,predicted_previous_year,15.685178274018833,2.3908001708094124
borough_35__age_3,35,3,25-34,0.1199166965134612,True,borough_age,12,4,0.11206539984669449,0,9,35,25-34,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,-0.7851296666766705
borough_35__age_4,35,4,35-44,0.1747605590951717,True,borough_age,12,4,0.11206539984669449,0,9,35,35-44,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,-6.269515924847722
borough_35__age_5,35,5,45-54,0.1348480143636899,True,borough_age,12,4,0.13210126222298468,0,9,35,45-54,Gradient Boosting,0.13210126222298468,0.13210126222298468,False,predicted_previous_year,13.210126222298468,-0.27467521407052164
borough_35__age_6,35,6,55-64,0.0630826112710657,True,borough_age,12,4,0.11206539984669449,0,9,35,55-64,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,4.89827885756288
borough_35__age_7,35,7,65-74,0.1554150669857758,True,borough_age,12,4,0.11206539984669449,0,9,35,65-74,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,-4.334966713908132
borough_35__age_8,35,8,75-84,0.1911425029081757,True,borough_age,12,4,0.1094391655402427,0,9,35,75-84,Gradient Boosting,0.1094391655402427,0.1094391655402427,False,predicted_previous_year,10.94391655402427,-8.1703337367933
borough_35__age_9,35,9,85+,0.0,True,borough_age,12,4,0.04082541288647035,0,9,35,85+,Gradient Boosting,0.04082541288647035,0.04082541288647035,False,predicted_previous_year,4.082541288647034,4.082541288647034
borough_44__age_2,44,2,16-24,0.138991032966824,True,borough_age,12,4,0.14690816616961425,0,9,44,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,0.791713320279025
borough_44__age_3,44,3,25-34,0.0971048226541429,True,borough_age,12,4,0.10212178327612054,0,9,44,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.5016960621977637
borough_44__age_4,44,4,35-44,0.2032943095383431,True,borough_age,12,4,0.10212178327612054,0,9,44,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-10.117252626222257
borough_44__age_5,44,5,45-54,0.1201281480761936,True,borough_age,12,4,0.12215764565241072,0,9,44,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,0.20294975762171208
borough_44__age_6,44,6,55-64,0.0644168620962235,True,borough_age,12,4,0.10212178327612054,0,9,44,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.770492117989703
borough_44__age_7,44,7,65-74,0.3007397085419624,True,borough_age,12,4,0.10212178327612054,0,9,44,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-19.86179252658419
borough_44__age_8,44,8,75-84,0.0,True,borough_age,12,4,0.09488684547263461,0,9,44,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_44__age_9,44,9,85+,0.3893886161014656,True,borough_age,12,4,0.030881796315896357,0,9,44,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,-35.85068197855692
borough_68__age_2,68,2,16-24,0.1927475039694993,True,borough_age,12,4,0.14690816616961425,0,9,68,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-4.583933779988506
borough_68__age_3,68,3,25-34,0.1652106450298921,True,borough_age,12,4,0.10212178327612054,0,9,68,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.308886175377157
borough_68__age_4,68,4,35-44,0.1747297364388737,True,borough_age,12,4,0.10212178327612054,0,9,68,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.260795316275318
borough_68__age_5,68,5,45-54,0.1150694174560084,True,borough_age,12,4,0.12215764565241072,0,9,68,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,0.7088228196402313
borough_68__age_6,68,6,55-64,0.1235877635087129,True,borough_age,12,4,0.10212178327612054,0,9,68,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.146598023259236
borough_68__age_7,68,7,65-74,0.1802983858678723,True,borough_age,12,4,0.10212178327612054,0,9,68,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.817660259175177
borough_68__age_8,68,8,75-84,0.1444180719091273,True,borough_age,12,4,0.09488684547263461,0,9,68,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-4.95312264364927
borough_68__age_9,68,9,85+,0.0,True,borough_age,12,4,0.030881796315896357,0,9,68,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_78__age_2,78,2,16-24,0.2374752869271083,True,borough_age,12,4,0.14690816616961425,0,9,78,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-9.056712075749404
borough_78__age_3,78,3,25-34,0.1086282749866392,True,borough_age,12,4,0.10212178327612054,0,9,78,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.650649171051866
borough_78__age_4,78,4,35-44,0.2341997299602941,True,borough_age,12,4,0.10212178327612054,0,9,78,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-13.207794668417355
