series_id,LA_2023,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,activity_category,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_139__activity_1,139,1,fairly_active,0.1220134491999493,True,borough_activity,10,2,0.08231331193382975,0,7,139,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-4.487321100864958
borough_139__activity_2,139,2,active,0.1630725739649481,True,borough_activity,10,2,0.13818283911364448,0,7,139,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-2.609397808815783
borough_142__activity_0,142,0,inactive,0.1037140596605766,True,borough_activity,10,2,0.06972571919828884,0,7,142,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-3.3724272989888586
borough_142__activity_1,142,1,fairly_active,0.1013063204455528,True,borough_activity,10,2,0.07749327108071742,0,7,142,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-2.052003062125403
borough_142__activity_2,142,2,active,0.0950017933897772,True,borough_activity,10,2,0.13325646798106477,0,7,142,active,Random Forest,0.1361083168175649,0.1361083168175649,False,predicted_previous_year,13.61083168175649,4.110652342778772
borough_147__activity_0,147,0,inactive,0.1104996377667886,True,borough_activity,10,2,0.07148861306031597,0,7,147,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.050985109610059
borough_147__activity_1,147,1,fairly_active,0.1136081892669467,True,borough_activity,10,2,0.08014770562375524,0,7,147,fairly_active,Random Forest,0.07766142778578138,0.07766142778578138,False,predicted_previous_year,7.766142778578137,-3.594676148116532
borough_147__activity_2,147,2,active,0.1257012106446112,True,borough_activity,10,2,0.1363665627032576,0,7,147,active,Random Forest,0.13679674147719892,0.13679674147719892,False,predicted_previous_year,13.679674147719892,1.1095530832587714
borough_160__activity_0,160,0,inactive,0.1290272534496641,True,borough_activity,10,2,0.07414127636420287,0,7,160,inactive,Random Forest,0.07003696800437757,0.07003696800437757,False,predicted_previous_year,7.0036968004377576,-5.899028544528652
borough_160__activity_1,160,1,fairly_active,0.1187397231179398,True,borough_activity,10,2,0.08231331193382975,0,7,160,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-4.159948492664007
borough_160__activity_2,160,2,active,0.1439745103605429,True,borough_activity,10,2,0.13677087922216408,0,7,160,active,Random Forest,0.13683537991711317,0.13683537991711317,False,predicted_previous_year,13.683537991711317,-0.7139130443429731
borough_171__activity_0,171,0,inactive,0.1177479331014947,True,borough_activity,10,2,0.07365648273672785,0,7,171,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.775814643080668
borough_171__activity_1,171,1,fairly_active,0.1171361872509075,True,borough_activity,10,2,0.08199835790402825,0,7,171,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-3.999594905960778
borough_171__activity_2,171,2,active,0.139647883417129,True,borough_activity,10,2,0.136798820715238,0,7,171,active,Random Forest,0.13683537991711317,0.13683537991711317,False,predicted_previous_year,13.683537991711317,-0.2812503500015828
borough_17__activity_0,17,0,inactive,0.1057139951343908,True,borough_activity,10,2,0.07001244177335006,0,7,17,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-3.572420846370278
borough_17__activity_1,17,1,fairly_active,0.103573297523188,True,borough_activity,10,2,0.07785716083709174,0,7,17,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-2.2787007698889234
borough_17__activity_2,17,2,active,0.1355511808738733,True,borough_activity,10,2,0.13679674147719892,0,7,17,active,Random Forest,0.13683537991711317,0.13683537991711317,False,predicted_previous_year,13.683537991711317,0.12841990432398698
borough_196__activity_0,196,0,inactive,0.0567021905576142,True,borough_activity,10,2,0.06846941110616032,0,7,196,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,1.328759611307382
borough_196__activity_1,196,1,fairly_active,0.1414939227499457,True,borough_activity,10,2,0.08233586969349098,0,7,196,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-6.435368455864598
borough_196__activity_2,196,2,active,0.1647277975746881,True,borough_activity,10,2,0.13818283911364448,0,7,196,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-2.774920169789785
borough_201__activity_0,201,0,inactive,0.0888488008785999,True,borough_activity,10,2,0.06835855851953819,0,7,201,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-1.885901420791189
borough_201__activity_1,201,1,fairly_active,0.1270038887853408,True,borough_activity,10,2,0.08254020877835301,0,7,201,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-4.986365059404108
borough_201__activity_2,201,2,active,0.195919582903659,True,borough_activity,10,2,0.13818283911364448,0,7,201,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-5.894098702686873
borough_241__activity_0,241,0,inactive,0.1171879207580028,True,borough_activity,10,2,0.07346507500194933,0,7,241,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.719813408731478
borough_241__activity_1,241,1,fairly_active,0.0356401868772092,True,borough_activity,10,2,0.0853173217776049,0,7,241,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,4.150005131409053
borough_241__activity_2,241,2,active,0.1243717632901734,True,borough_activity,10,2,0.1363035046963423,0,7,241,active,Random Forest,0.13679674147719892,0.13679674147719892,False,predicted_previous_year,13.679674147719892,1.2424978187025524
borough_255__activity_0,255,0,inactive,0.054195303689244,True,borough_activity,10,2,0.06814721272494655,0,7,255,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,1.5794482981444016
borough_255__activity_1,255,1,fairly_active,0.0438581562217602,True,borough_activity,10,2,0.08574322184882732,0,7,255,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,3.3282081969539523
borough_255__activity_2,255,2,active,0.1442013723534721,True,borough_activity,10,2,0.13677087922216408,0,7,255,active,Random Forest,0.13683537991711317,0.13683537991711317,False,predicted_previous_year,13.683537991711317,-0.7365992436358937
borough_272__activity_0,272,0,inactive,0.0434696652648335,True,borough_activity,10,2,0.06799035234164545,0,7,272,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,2.6520121405854518
borough_272__activity_1,272,1,fairly_active,0.0,True,borough_activity,10,2,0.08325071435033891,0,7,272,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,7.714023819129973
borough_272__activity_2,272,2,active,0.1553962624844831,True,borough_activity,10,2,0.13783875526896816,0,7,272,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-1.841766660769284
borough_279__activity_0,279,0,inactive,0.144834238325498,True,borough_activity,10,2,0.07398374325661324,0,7,279,inactive,Random Forest,0.07003696800437757,0.07003696800437757,False,predicted_previous_year,7.0036968004377576,-7.479727032112042
borough_279__activity_1,279,1,fairly_active,0.0796307696568919,True,borough_activity,10,2,0.07916445299588222,0,7,279,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,0.11555201674068594
borough_279__activity_2,279,2,active,0.1158455855906048,True,borough_activity,10,2,0.13586696088868394,0,7,279,active,Random Forest,0.13679674147719892,0.13679674147719892,False,predicted_previous_year,13.679674147719892,2.0951155886594117
borough_280__activity_0,280,0,inactive,0.0701644829558799,True,borough_activity,10,2,0.06998978667068802,0,7,280,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-0.017469628519188596
borough_280__activity_1,280,1,fairly_active,0.2731867548004618,True,borough_activity,10,2,0.08287900134463323,0,7,280,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-19.604651660916204
borough_280__activity_2,280,2,active,0.1590584242151394,True,borough_activity,10,2,0.13802590315894891,0,7,280,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-2.2079828338349152
borough_293__activity_0,293,0,inactive,0.0088161227981778,True,borough_activity,10,2,0.0690660251978931,0,7,293,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,6.117366387251022
borough_293__activity_1,293,1,fairly_active,0.0178464745600835,True,borough_activity,10,2,0.08325071435033891,0,7,293,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,5.929376363121622
borough_293__activity_2,293,2,active,0.0847805288260273,True,borough_activity,10,2,0.13328253055738548,0,7,293,active,Random Forest,0.1361083168175649,0.1361083168175649,False,predicted_previous_year,13.61083168175649,5.132778799153762
borough_30__activity_0,30,0,inactive,0.0620616884622956,True,borough_activity,10,2,0.06989285780347307,0,7,30,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,0.7928098208392416
borough_30__activity_1,30,1,fairly_active,0.0835581063579768,True,borough_activity,10,2,0.07714023819129973,0,7,30,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-0.27718165336780287
borough_30__activity_2,30,2,active,0.1182017667594987,True,borough_activity,10,2,0.13596824381973102,0,7,30,active,Random Forest,0.13679674147719892,0.13679674147719892,False,predicted_previous_year,13.679674147719892,1.859497471770022
borough_35__activity_0,35,0,inactive,0.0795567706428596,True,borough_activity,10,2,0.06885154888858311,0,7,35,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-0.9566983972171581
borough_35__activity_1,35,1,fairly_active,0.1852224742186073,True,borough_activity,10,2,0.08287900134463323,0,7,35,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-10.808223602730758
borough_35__activity_2,35,2,active,0.145670934849398,True,borough_activity,10,2,0.13677087922216408,0,7,35,active,Random Forest,0.13683537991711317,0.13683537991711317,False,predicted_previous_year,13.683537991711317,-0.8835554932284828
borough_44__activity_0,44,0,inactive,0.1114743190480871,True,borough_activity,10,2,0.07148861306031597,0,7,44,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.148453237739909
borough_44__activity_1,44,1,fairly_active,0.0741511106022006,True,borough_activity,10,2,0.0810823965131403,0,7,44,fairly_active,Random Forest,0.07717731466290649,0.07717731466290649,False,predicted_previous_year,7.717731466290649,0.30262040607058893
borough_44__activity_2,44,2,active,0.1476193400694425,True,borough_activity,10,2,0.13738865119977817,0,7,44,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-1.0640744192652236
borough_68__activity_0,68,0,inactive,0.0804274320701952,True,borough_activity,10,2,0.06841136880330317,0,7,68,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-1.0437645399507187
borough_68__activity_1,68,1,fairly_active,0.0766862897091347,True,borough_activity,10,2,0.08078628982429877,0,7,68,fairly_active,Random Forest,0.07720411052306776,0.07720411052306776,False,predicted_previous_year,7.720411052306776,0.0517820813933062
borough_68__activity_2,68,2,active,0.1955800166852447,True,borough_activity,10,2,0.13818283911364448,0,7,68,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-5.860142080845443
borough_78__activity_0,78,0,inactive,0.0698310151348901,True,borough_activity,10,2,0.06998978667068802,0,7,78,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,0.01587715357979219
borough_78__activity_1,78,1,fairly_active,0.041381898947453,True,borough_activity,10,2,0.08577678475949069,0,7,78,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,3.5758339243846726
borough_78__activity_2,78,2,active,0.1993044106307955,True,borough_activity,10,2,0.13818283911364448,0,7,78,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-6.232581475400522
borough_8__activity_0,8,0,inactive,0.0175194032821311,True,borough_activity,10,2,0.0690660251978931,0,7,8,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,5.247038338855692
borough_8__activity_1,8,1,fairly_active,0.0168301970950098,True,borough_activity,10,2,0.08325071435033891,0,7,8,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,6.031004109628993
borough_8__activity_2,8,2,active,0.1185985169727892,True,borough_activity,10,2,0.136091790114754,0,7,8,active,Random Forest,0.13679674147719892,0.13679674147719892,False,predicted_previous_year,13.679674147719892,1.8198224504409721
borough_91__activity_0,91,0,inactive,0.0976385984889489,True,borough_activity,10,2,0.06910848477215382,0,7,91,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-2.7648811818260883
borough_91__activity_1,91,1,fairly_active,0.0751388113527339,True,borough_activity,10,2,0.08091591007188326,0,7,91,fairly_active,Random Forest,0.07720411052306776,0.07720411052306776,False,predicted_previous_year,7.720411052306776,0.20652991703338647
borough_91__activity_2,91,2,active,0.2000351431165984,True,borough_activity,10,2,0.13818283911364448,0,7,91,active,Random Forest,0.13697859587679026,0.13697859587679026,False,predicted_previous_year,13.697859587679027,-6.305654723980814
borough_9__activity_0,9,0,inactive,0.0483307067831903,True,borough_activity,10,2,0.06804137679408283,0,7,9,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,2.165907988749772
borough_9__activity_1,9,1,fairly_active,0.1206854881522925,True,borough_activity,10,2,0.08231331193382975,0,7,9,fairly_active,Random Forest,0.07714023819129973,0.07714023819129973,False,predicted_previous_year,7.714023819129973,-4.354524996099278
borough_9__activity_2,9,2,active,0.1310947179168555,True,borough_activity,10,2,0.13623669158161963,0,7,9,active,Random Forest,0.13679674147719892,0.13679674147719892,False,predicted_previous_year,13.679674147719892,0.5702023560343411
borough_107__activity_0,107,0,inactive,0.0721439966526744,True,borough_activity,11,3,0.06998978667068802,0,8,107,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-0.21542099819863852
borough_107__activity_1,107,1,fairly_active,0.0969335158495161,True,borough_activity,11,3,0.08078628982429877,0,8,107,fairly_active,Random Forest,0.07720411052306776,0.07720411052306776,False,predicted_previous_year,7.720411052306776,-1.9729405326448333
borough_107__activity_2,107,2,active,0.1351804709835486,True,borough_activity,11,3,0.13683537991711317,0,8,107,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,0.16549089335645417
borough_109__activity_0,109,0,inactive,0.0786560777835536,True,borough_activity,11,3,0.06998978667068802,0,8,109,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-0.8666291112865585
borough_109__activity_1,109,1,fairly_active,0.0,True,borough_activity,11,3,0.07714023819129973,0,8,109,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,8.078628982429876
borough_109__activity_2,109,2,active,0.1203866792576902,True,borough_activity,11,3,0.13679674147719892,0,8,109,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,1.6448700659422943
borough_112__activity_0,112,0,inactive,0.060659927886744,True,borough_activity,11,3,0.06998978667068802,0,8,112,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,0.9329858783944017
borough_112__activity_1,112,1,fairly_active,0.0,True,borough_activity,11,3,0.07714023819129973,0,8,112,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,8.078628982429876
borough_112__activity_2,112,2,active,0.1208937799641938,True,borough_activity,11,3,0.13679674147719892,0,8,112,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,1.594159995291934
borough_114__activity_0,114,0,inactive,0.0982536996798982,True,borough_activity,11,3,0.06998978667068802,0,8,114,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-2.8263913009210175
borough_114__activity_1,114,1,fairly_active,0.1252803565701054,True,borough_activity,11,3,0.07714023819129973,0,8,114,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-4.449406674580662
borough_114__activity_2,114,2,active,0.1703358727121471,True,borough_activity,11,3,0.13697859587679026,0,8,114,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-3.350049279503395
borough_117__activity_0,117,0,inactive,0.0921114793433415,True,borough_activity,11,3,0.06998978667068802,0,8,117,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-2.212169267265349
borough_117__activity_1,117,1,fairly_active,0.1829635956151865,True,borough_activity,11,3,0.07714023819129973,0,8,117,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-10.217730579088773
borough_117__activity_2,117,2,active,0.211898334001755,True,borough_activity,11,3,0.13697859587679026,0,8,117,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-7.506295408464187
borough_122__activity_0,122,0,inactive,0.0866465698757752,True,borough_activity,11,3,0.06998978667068802,0,8,122,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-1.6656783205087178
borough_122__activity_1,122,1,fairly_active,0.0067851014848199,True,borough_activity,11,3,0.07714023819129973,0,8,122,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,7.400118833947887
borough_122__activity_2,122,2,active,0.1226736330189797,True,borough_activity,11,3,0.13679674147719892,0,8,122,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,1.4161746898133445
borough_126__activity_0,126,0,inactive,0.0453250249395577,True,borough_activity,11,3,0.06998978667068802,0,8,126,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,2.4664761731130316
borough_126__activity_1,126,1,fairly_active,0.0980862001366558,True,borough_activity,11,3,0.08078628982429877,0,8,126,fairly_active,Random Forest,0.07720411052306776,0.07720411052306776,False,predicted_previous_year,7.720411052306776,-2.0882089613588035
borough_126__activity_2,126,2,active,0.1579040239399581,True,borough_activity,11,3,0.13697859587679026,0,8,126,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-2.1068644022844945
borough_129__activity_0,129,0,inactive,0.1885342723854947,True,borough_activity,11,3,0.07003696800437757,0,8,129,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-11.854448571480667
borough_129__activity_1,129,1,fairly_active,0.1777950738282708,True,borough_activity,11,3,0.07714023819129973,0,8,129,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-9.700878400397205
borough_129__activity_2,129,2,active,0.2154876944237875,True,borough_activity,11,3,0.13697859587679026,0,8,129,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-7.865231450667437
borough_135__activity_0,135,0,inactive,0.0188494550372388,True,borough_activity,11,3,0.06998978667068802,0,8,135,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,5.1140331633449225
borough_135__activity_1,135,1,fairly_active,0.0231054449071455,True,borough_activity,11,3,0.07714023819129973,0,8,135,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,5.768084491715326
borough_135__activity_2,135,2,active,0.1362501871697056,True,borough_activity,11,3,0.13683537991711317,0,8,135,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,0.05851927474075369
borough_136__activity_0,136,0,inactive,0.1599700401956616,True,borough_activity,11,3,0.07003696800437757,0,8,136,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-8.99802535249736
borough_136__activity_1,136,1,fairly_active,0.0478313974564641,True,borough_activity,11,3,0.07714023819129973,0,8,136,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,3.2954892367834665
borough_136__activity_2,136,2,active,0.1299995486897204,True,borough_activity,11,3,0.13679674147719892,0,8,136,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,0.683583122739273
borough_139__activity_0,139,0,inactive,0.0350888883745555,True,borough_activity,11,3,0.06998978667068802,0,8,139,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,3.490089829613251
borough_139__activity_1,139,1,fairly_active,0.1220134491999493,True,borough_activity,11,3,0.07714023819129973,0,8,139,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-4.1227159375650535
borough_139__activity_2,139,2,active,0.1630725739649481,True,borough_activity,11,3,0.13697859587679026,0,8,139,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-2.623719404783495
borough_142__activity_0,142,0,inactive,0.1037140596605766,True,borough_activity,11,3,0.06998978667068802,0,8,142,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-3.3724272989888586
borough_142__activity_1,142,1,fairly_active,0.1013063204455528,True,borough_activity,11,3,0.08078628982429877,0,8,142,fairly_active,Random Forest,0.07720411052306776,0.07720411052306776,False,predicted_previous_year,7.720411052306776,-2.410220992248503
borough_142__activity_2,142,2,active,0.0950017933897772,True,borough_activity,11,3,0.1361083168175649,0,8,142,active,Random Forest,0.1367967414771989,0.1367967414771989,False,predicted_previous_year,13.67967414771989,4.179494808742169
borough_147__activity_0,147,0,inactive,0.1104996377667886,True,borough_activity,11,3,0.06998978667068802,0,8,147,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.050985109610059
borough_147__activity_1,147,1,fairly_active,0.1136081892669467,True,borough_activity,11,3,0.07766142778578138,0,8,147,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-3.2821899442647933
borough_147__activity_2,147,2,active,0.1257012106446112,True,borough_activity,11,3,0.13679674147719892,0,8,147,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,1.1134169272501937
borough_160__activity_0,160,0,inactive,0.1290272534496641,True,borough_activity,11,3,0.07003696800437757,0,8,160,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-5.903746677897607
borough_160__activity_1,160,1,fairly_active,0.1187397231179398,True,borough_activity,11,3,0.07714023819129973,0,8,160,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-3.795343329364104
borough_160__activity_2,160,2,active,0.1439745103605429,True,borough_activity,11,3,0.13683537991711317,0,8,160,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-0.7139130443429759
borough_171__activity_0,171,0,inactive,0.1177479331014947,True,borough_activity,11,3,0.06998978667068802,0,8,171,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.775814643080668
borough_171__activity_1,171,1,fairly_active,0.1171361872509075,True,borough_activity,11,3,0.07714023819129973,0,8,171,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-3.634989742660874
borough_171__activity_2,171,2,active,0.139647883417129,True,borough_activity,11,3,0.13683537991711317,0,8,171,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-0.2812503500015856
borough_17__activity_0,17,0,inactive,0.1057139951343908,True,borough_activity,11,3,0.06998978667068802,0,8,17,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-3.572420846370278
borough_17__activity_1,17,1,fairly_active,0.103573297523188,True,borough_activity,11,3,0.08078628982429877,0,8,17,fairly_active,Random Forest,0.07720411052306776,0.07720411052306776,False,predicted_previous_year,7.720411052306776,-2.636918700012024
borough_17__activity_2,17,2,active,0.1355511808738733,True,borough_activity,11,3,0.13683537991711317,0,8,17,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,0.1284199043239842
borough_196__activity_0,196,0,inactive,0.0567021905576142,True,borough_activity,11,3,0.06998978667068802,0,8,196,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,1.328759611307382
borough_196__activity_1,196,1,fairly_active,0.1414939227499457,True,borough_activity,11,3,0.07714023819129973,0,8,196,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-6.070763292564695
borough_196__activity_2,196,2,active,0.1647277975746881,True,borough_activity,11,3,0.13697859587679026,0,8,196,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-2.789241765757497
borough_201__activity_0,201,0,inactive,0.0888488008785999,True,borough_activity,11,3,0.06998978667068802,0,8,201,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-1.885901420791189
borough_201__activity_1,201,1,fairly_active,0.1270038887853408,True,borough_activity,11,3,0.07714023819129973,0,8,201,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,-4.621759896104203
borough_201__activity_2,201,2,active,0.195919582903659,True,borough_activity,11,3,0.13697859587679026,0,8,201,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-5.908420298654585
borough_241__activity_0,241,0,inactive,0.1171879207580028,True,borough_activity,11,3,0.06998978667068802,0,8,241,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,-4.719813408731478
borough_241__activity_1,241,1,fairly_active,0.0356401868772092,True,borough_activity,11,3,0.07714023819129973,0,8,241,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,4.514610294708957
borough_241__activity_2,241,2,active,0.1243717632901734,True,borough_activity,11,3,0.13679674147719892,0,8,241,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,1.2463616626939746
borough_255__activity_0,255,0,inactive,0.054195303689244,True,borough_activity,11,3,0.06998978667068802,0,8,255,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,1.5794482981444016
borough_255__activity_1,255,1,fairly_active,0.0438581562217602,True,borough_activity,11,3,0.07714023819129973,0,8,255,fairly_active,Random Forest,0.08078628982429877,0.08078628982429877,False,predicted_previous_year,8.078628982429876,3.692813360253856
borough_255__activity_2,255,2,active,0.1442013723534721,True,borough_activity,11,3,0.13683537991711317,0,8,255,active,Random Forest,0.13683537991711314,0.13683537991711314,False,predicted_previous_year,13.683537991711315,-0.7365992436358965
borough_272__activity_0,272,0,inactive,0.0434696652648335,True,borough_activity,11,3,0.06998978667068802,0,8,272,inactive,Random Forest,0.06998978667068802,0.06998978667068802,False,predicted_previous_year,6.998978667068802,2.6520121405854518
