series_id,year,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_136__age_5__activity_2,5,136,5,45-54,2,active,0.1274567745257184,0.8725432254742816,45,36.485550255098616,46.847079572119334,28.41576016212496,5,4.650330552310872,40,31.835219702787747,False,False,False,True,True,6,1.0,True,True
borough_136__age_5__activity_2,6,136,5,45-54,2,active,0.10601259134920396,0.8939874086507961,59,60.51160822689691,94.29079143869386,38.833640850137506,6,6.414992394841151,53,54.09661583205576,False,False,False,True,True,6,1.0,True,True
borough_136__age_5__activity_2,7,136,5,45-54,2,active,0.13176335898828442,0.8682366410117156,45,33.157943472074834,34.096253021144534,32.24545566973283,4,4.369002009024238,41,28.788941463050595,False,True,False,True,True,6,1.0,True,True
borough_136__age_5__activity_2,8,136,5,45-54,2,active,0.24271079267529894,0.7572892073247012,38,32.54129086771158,39.830163774096995,26.586273090488103,9,7.898122501179744,29,24.64316836653184,False,False,False,True,True,6,1.0,True,True
borough_136__age_6__activity_0,3,136,6,55-64,0,inactive,0.0,1.0,6,7.435977699093742,13.541440271838024,4.083300094482067,0,0.0,6,7.435977699093742,True,True,True,True,True,6,1.0,True,True
borough_136__age_6__activity_0,4,136,6,55-64,0,inactive,0.0,1.0,7,8.897991551135597,19.834468783566813,3.9917506492373342,0,0.0,7,8.897991551135597,True,True,True,True,True,6,1.0,True,True
borough_136__age_6__activity_0,5,136,6,55-64,0,inactive,0.0,1.0,5,4.411547634702197,5.718633360206685,3.4032173960778556,0,0.0,5,4.411547634702197,True,True,True,True,True,6,1.0,True,True
borough_136__age_6__activity_0,6,136,6,55-64,0,inactive,0.05406973976965165,0.9459302602303483,10,6.099372871339828,4.656654405997752,7.989072449894452,1,0.3297915039114174,9,5.76958136742841,True,True,False,True,True,6,1.0,True,True
borough_136__age_6__activity_0,7,136,6,55-64,0,inactive,0.0,1.0,9,5.74161594347917,4.928649483077126,6.688678867427248,0,0.0,9,5.74161594347917,True,True,True,True,True,6,1.0,True,True
borough_136__age_6__activity_0,8,136,6,55-64,0,inactive,0.09728789330142586,0.9027121066985743,13,8.968092805703925,8.039315368445411,10.00417136108331,1,0.8724868559986083,12,8.095605949705318,True,True,False,True,True,6,1.0,True,True
borough_136__age_6__activity_1,4,136,6,55-64,1,fairly_active,0.0,1.0,1,0.3598923528261977,0.12952250562277637,1.0,0,0.0,1,0.3598923528261977,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_6__activity_1,5,136,6,55-64,1,fairly_active,0.0,1.0,6,4.697705397535285,5.481321702665155,4.026115816428349,0,0.0,6,4.697705397535285,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_6__activity_1,6,136,6,55-64,1,fairly_active,0.0,1.0,5,7.526315328784429,17.72068815885677,3.1965701286822874,0,0.0,5,7.526315328784429,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_6__activity_1,7,136,6,55-64,1,fairly_active,0.08098708115829686,0.919012918841703,6,8.403942931595402,23.971439279318343,2.9462668459146717,1,0.6806108082508121,5,7.723332123344589,True,True,False,True,True,5,0.8333333333333334,True,False
borough_136__age_6__activity_1,8,136,6,55-64,1,fairly_active,0.062022025045765344,0.9379779749542347,9,9.487424491576142,14.569874073781827,6.177899893131682,1,0.588429279436343,8,8.8989952121398,True,True,False,True,True,5,0.8333333333333334,True,False
borough_136__age_6__activity_2,3,136,6,55-64,2,active,0.10743942532262059,0.8925605746773794,15,11.08172657906127,13.100662414926035,9.373927827737734,1,1.190614335236753,14,9.891112243824516,True,True,False,True,True,6,1.0,True,True
borough_136__age_6__activity_2,4,136,6,55-64,2,active,0.0,1.0,21,19.371093808498227,33.70105488165105,11.134348068788256,0,0.0,21,19.371093808498227,True,True,True,True,True,6,1.0,True,True
borough_136__age_6__activity_2,5,136,6,55-64,2,active,0.10916221510886341,0.8908377848911365,43,38.47335391318296,57.692533482377954,25.65668158395495,3,4.19983653583031,40,34.27351737735265,False,True,False,True,True,6,1.0,True,True
borough_136__age_6__activity_2,6,136,6,55-64,2,active,0.12324382307260388,0.8767561769273962,42,37.07491410197319,56.33511439777782,24.39951121716211,3,4.569254154015571,39,32.505659947957625,False,True,False,True,True,6,1.0,True,True
borough_136__age_6__activity_2,7,136,6,55-64,2,active,0.11763470330374408,0.8823652966962559,48,28.21351951040164,25.48926392041869,31.228939589980072,6,3.3188889967604918,42,24.894630513641147,False,False,False,True,True,6,1.0,True,True
borough_136__age_6__activity_2,8,136,6,55-64,2,active,0.19846322773943786,0.8015367722605621,47,37.59182751843821,44.33097255362572,31.877159799879703,9,7.4605954259334695,38,30.13123209250474,False,False,False,True,True,6,1.0,True,True
borough_136__age_7__activity_0,3,136,7,65-74,0,inactive,0.0,1.0,6,4.166854218953453,3.387337542177342,5.125758465408104,0,0.0,6,4.166854218953453,True,True,True,True,True,6,1.0,True,True
borough_136__age_7__activity_0,4,136,7,65-74,0,inactive,0.0,1.0,4,3.4913787241989547,4.370898014233768,2.788837752812683,0,0.0,4,3.4913787241989547,True,True,True,True,True,6,1.0,True,True
borough_136__age_7__activity_0,5,136,7,65-74,0,inactive,0.03860754136505707,0.9613924586349429,7,6.651609883944822,11.009367056343432,4.018751833939424,1,0.2568023037386222,6,6.3948075802062,True,True,False,True,True,6,1.0,True,True
borough_136__age_7__activity_0,6,136,7,65-74,0,inactive,0.15318868640575228,0.8468113135942477,12,11.560266953505682,14.633258558120462,9.132605120419647,1,1.7709021091073631,11,9.789364844398317,True,True,False,True,True,6,1.0,True,True
borough_136__age_7__activity_0,7,136,7,65-74,0,inactive,0.0,1.0,17,17.176283104030105,27.415005095141996,10.761431568074709,0,0.0,17,17.176283104030105,True,True,True,True,True,6,1.0,True,True
borough_136__age_7__activity_0,8,136,7,65-74,0,inactive,0.2603084268262046,0.7396915731737956,9,11.15147835881206,20.80718971346628,5.976562491116792,2,2.902823788368833,7,8.248654570443229,True,True,False,True,True,6,1.0,True,True
borough_136__age_7__activity_1,4,136,7,65-74,1,fairly_active,0.5,0.5,2,1.017682283248754,0.5178386148191986,2.0,1,0.508841141624377,1,0.508841141624377,True,True,False,True,True,5,0.8333333333333334,True,False
borough_136__age_7__activity_1,5,136,7,65-74,1,fairly_active,0.3501248664853797,0.6498751335146202,7,6.901158522597081,9.416637715146322,5.057642695270058,1,2.4162672063187434,6,4.484891316278337,True,True,False,True,True,5,0.8333333333333334,True,False
borough_136__age_7__activity_1,6,136,7,65-74,1,fairly_active,0.0,1.0,5,4.140649261806129,4.332605993557781,3.9571972006660117,0,0.0,5,4.140649261806129,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_7__activity_1,7,136,7,65-74,1,fairly_active,0.0,1.0,11,8.917183357910268,9.8920736071669,8.0383711440422,0,0.0,11,8.917183357910268,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_7__activity_1,8,136,7,65-74,1,fairly_active,0.0,1.0,4,4.4413486584933075,6.645183347325046,2.9684023563082937,0,0.0,4,4.4413486584933075,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_7__activity_2,3,136,7,65-74,2,active,0.09477317898588956,0.9052268210141106,14,11.760052998770115,13.708214354580155,10.088757219329148,1,1.1145376077359874,13,10.64551539103413,True,True,False,True,True,6,1.0,True,True
borough_136__age_7__activity_2,4,136,7,65-74,2,active,0.1747367707381238,0.8252632292618762,16,17.15436571585943,25.102366962397493,11.722889062782942,3,2.9974984692500604,13,14.156867246609371,True,True,False,True,True,6,1.0,True,True
borough_136__age_7__activity_2,5,136,7,65-74,2,active,0.10687492841174442,0.8931250715882556,27,25.38581113826784,30.56160810797094,21.086567332159586,4,2.7131067480764397,23,22.672704390191402,True,True,False,True,True,6,1.0,True,True
borough_136__age_7__activity_2,6,136,7,65-74,2,active,0.23985897509510512,0.7601410249048948,23,24.000687139256755,32.30182669286711,17.832829970686586,6,5.756780218800396,17,18.243906920456357,True,False,False,True,True,6,1.0,True,True
borough_136__age_7__activity_2,7,136,7,65-74,2,active,0.14255938000155458,0.8574406199984456,37,33.26415368038447,39.5507550569482,27.976809000966146,5,4.742117124952039,32,28.522036555432432,False,False,False,True,True,6,1.0,True,True
borough_136__age_7__activity_2,8,136,7,65-74,2,active,0.08501361653250127,0.9149863834674987,39,27.430488103979947,25.866938388040417,29.088547950091858,5,2.331964996971089,34,25.09852310700886,False,False,False,True,True,6,1.0,True,True
borough_136__age_8__activity_0,3,136,8,75-84,0,inactive,0.0,1.0,1,0.954236977997994,0.9105682101787441,1.0,0,0.0,1,0.954236977997994,True,True,True,True,True,6,1.0,True,True
borough_136__age_8__activity_0,4,136,8,75-84,0,inactive,0.0,1.0,5,9.485459297415023,23.79159817506799,3.7817525926948363,0,0.0,5,9.485459297415023,True,True,True,True,True,6,1.0,True,True
borough_136__age_8__activity_0,5,136,8,75-84,0,inactive,0.18617985777540658,0.8138201422245934,7,10.68871852819763,19.04715558202703,5.998202896123808,1,1.9900240953811876,6,8.698694432816442,True,True,False,True,True,6,1.0,True,True
borough_136__age_8__activity_0,6,136,8,75-84,0,inactive,0.0,1.0,7,14.01903719829975,38.57310922137532,5.0950884679631425,0,0.0,7,14.01903719829975,True,True,True,True,True,6,1.0,True,True
borough_136__age_8__activity_0,7,136,8,75-84,0,inactive,0.0,1.0,3,7.611391706869499,25.0097324419891,2.316429567960391,0,0.0,3,7.611391706869499,True,True,True,True,True,6,1.0,True,True
borough_136__age_8__activity_0,8,136,8,75-84,0,inactive,0.6522165538496163,0.34778344615038376,4,4.23077891247204,5.927275896501502,3.019851027481788,2,2.759384042392141,2,1.4713948700798989,True,True,False,True,True,6,1.0,True,True
borough_136__age_8__activity_1,3,136,8,75-84,1,fairly_active,0.0,1.0,2,2.2295421219681737,2.495056694437785,1.9922826141433383,0,0.0,2,2.2295421219681737,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_8__activity_1,4,136,8,75-84,1,fairly_active,0.0,1.0,1,1.7390251758096171,3.0242085620996697,1.0,0,0.0,1,1.7390251758096171,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_8__activity_1,5,136,8,75-84,1,fairly_active,0.0,1.0,2,5.588405873994006,16.486257869689787,1.8943219534317737,0,0.0,2,5.588405873994006,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_8__activity_1,7,136,8,75-84,1,fairly_active,0.0,1.0,2,3.2729211488054246,6.734076064613646,1.590717530291574,0,0.0,2,3.2729211488054246,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_8__activity_1,8,136,8,75-84,1,fairly_active,0.0,1.0,4,3.183110370927524,2.5718316686172775,3.9396791621878746,0,0.0,4,3.183110370927524,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_8__activity_2,3,136,8,75-84,2,active,0.0,1.0,7,11.164772807420071,25.235512651864354,4.939552984753713,0,0.0,7,11.164772807420071,True,True,True,True,True,6,1.0,True,True
borough_136__age_8__activity_2,4,136,8,75-84,2,active,0.19287256628394966,0.8071274337160503,6,14.384827667460646,41.5810563683424,4.976383119984456,1,2.7744386277754964,5,11.610389039685149,True,True,False,True,True,6,1.0,True,True
borough_136__age_8__activity_2,5,136,8,75-84,2,active,0.03856835086410302,0.9614316491358971,16,32.01970452124657,84.50994751300759,12.131843739106948,1,1.2349471985403433,15,30.784757322706227,True,True,False,True,True,6,1.0,True,True
borough_136__age_8__activity_2,6,136,8,75-84,2,active,0.1192150810560997,0.8807849189439003,12,18.257662783360374,33.93136006084495,9.824016771304205,1,2.176588748613242,11,16.081074034747132,True,True,False,True,True,6,1.0,True,True
borough_136__age_8__activity_2,7,136,8,75-84,2,active,0.20483165374855758,0.7951683462514424,13,23.25326732648777,64.06682928643406,8.439850190488484,2,4.76300520154179,11,18.49026212494598,True,True,False,True,True,6,1.0,True,True
borough_136__age_8__activity_2,8,136,8,75-84,2,active,0.044714311710518206,0.9552856882894818,13,16.588511008565664,29.698327090821465,9.265797923222102,1,0.7417438520503679,12,15.846767156515297,True,True,False,True,True,6,1.0,True,True
borough_136__age_9__activity_0,3,136,9,85+,0,inactive,0.0,1.0,2,4.512052010106377,11.002472792245195,1.8503670698694417,0,0.0,2,4.512052010106377,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_0,4,136,9,85+,0,inactive,0.0,1.0,1,1.2505016384865038,1.5637543478574305,1.0,0,0.0,1,1.2505016384865038,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_0,6,136,9,85+,0,inactive,0.0,1.0,2,2.447700700143762,3.8124484255433937,1.571493709224492,0,0.0,2,2.447700700143762,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_0,7,136,9,85+,0,inactive,0.0,1.0,4,5.550309234090917,8.98929319226552,3.426958264142573,0,0.0,4,5.550309234090917,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_0,8,136,9,85+,0,inactive,0.0,1.0,1,1.468584666418348,2.1567409224390905,1.0,0,0.0,1,1.468584666418348,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_1,4,136,9,85+,1,fairly_active,0.0,1.0,1,0.7632829251737406,0.5826008238617821,1.0,0,0.0,1,0.7632829251737406,True,True,True,True,True,2,0.3333333333333333,True,False
borough_136__age_9__activity_1,8,136,9,85+,1,fairly_active,0.0,1.0,4,4.5722383148710595,6.2404125523930905,3.3499969805615017,0,0.0,4,4.5722383148710595,True,True,True,True,True,2,0.3333333333333333,True,False
borough_136__age_9__activity_2,4,136,9,85+,2,active,0.0,1.0,1,3.042551976266104,9.257122528280775,1.0,0,0.0,1,3.042551976266104,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_2,5,136,9,85+,2,active,0.4427015662383156,0.5572984337616844,2,6.502512360499242,21.41897083617998,1.9740755670213348,1,2.8786724064770213,1,3.6238399540222215,True,True,False,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_2,6,136,9,85+,2,active,0.0,1.0,1,0.981372938033578,0.9630928435046568,1.0,0,0.0,1,0.981372938033578,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_2,7,136,9,85+,2,active,0.0,1.0,1,0.4084481865160042,0.16682992106821254,1.0,0,0.0,1,0.4084481865160042,True,True,True,True,True,5,0.8333333333333334,True,False
borough_136__age_9__activity_2,8,136,9,85+,2,active,0.0,1.0,4,8.087951620338293,21.93846126000606,2.981747928337375,0,0.0,4,8.087951620338293,True,True,True,True,True,5,0.8333333333333334,True,False
borough_139__age_2__activity_0,3,139,2,16-24,0,inactive,0.0,1.0,1,1.3944664984954416,1.9445368154261373,1.0,0,0.0,1,1.3944664984954416,True,True,True,True,True,6,1.0,True,True
borough_139__age_2__activity_0,4,139,2,16-24,0,inactive,0.0,1.0,2,3.953329718620483,7.927312042770165,1.9715151592123383,0,0.0,2,3.953329718620483,True,True,True,True,True,6,1.0,True,True
borough_139__age_2__activity_0,5,139,2,16-24,0,inactive,0.0,1.0,2,3.057845922111162,5.568673705260589,1.6791110735288277,0,0.0,2,3.057845922111162,True,True,True,True,True,6,1.0,True,True
borough_139__age_2__activity_0,6,139,2,16-24,0,inactive,0.0,1.0,5,4.410054894218737,5.485254584522855,3.545611943864663,0,0.0,5,4.410054894218737,True,True,True,True,True,6,1.0,True,True
borough_139__age_2__activity_0,7,139,2,16-24,0,inactive,0.0,1.0,1,0.2659043949245618,0.07070514724019733,1.0,0,0.0,1,0.2659043949245618,True,True,True,True,True,6,1.0,True,True
borough_139__age_2__activity_0,8,139,2,16-24,0,inactive,0.18697632058629232,0.8130236794137076,5,9.367686067710004,25.45210260493347,3.4477914703266417,1,1.7515354733478898,4,7.6161505943621135,True,True,False,True,True,6,1.0,True,True
borough_139__age_2__activity_1,3,139,2,16-24,1,fairly_active,0.0,1.0,1,2.1534794334385428,4.6374736702427874,1.0,0,0.0,1,2.1534794334385428,True,True,True,True,True,4,0.6666666666666666,True,False
borough_139__age_2__activity_1,5,139,2,16-24,1,fairly_active,0.4231607627598491,0.576839237240151,3,5.604506206703359,11.525119290887034,2.7253939007653396,1,2.371607121320902,2,3.2328990853824577,True,True,False,True,True,4,0.6666666666666666,True,False
borough_139__age_2__activity_1,6,139,2,16-24,1,fairly_active,0.0,1.0,4,6.101476942887389,11.516148328611719,3.232679870238725,0,0.0,4,6.101476942887389,True,True,True,True,True,4,0.6666666666666666,True,False
borough_139__age_2__activity_1,8,139,2,16-24,1,fairly_active,0.0,1.0,2,5.659707027184159,20.19781640985858,1.5859280520008467,0,0.0,2,5.659707027184159,True,True,True,True,True,4,0.6666666666666666,True,False
borough_139__age_2__activity_2,3,139,2,16-24,2,active,0.309153133394128,0.690846866605872,11,25.768025209954686,74.06575886470416,8.964886519744867,3,7.966265735036373,8,17.801759474918313,True,True,False,True,True,6,1.0,True,True
borough_139__age_2__activity_2,4,139,2,16-24,2,active,0.0,1.0,6,6.476524179884205,15.556275891324352,2.696362917812319,0,0.0,6,6.476524179884205,True,True,True,True,True,6,1.0,True,True
borough_139__age_2__activity_2,5,139,2,16-24,2,active,0.1117018867666419,0.8882981132333582,12,23.000606255816503,51.89129044112653,10.194926424797934,2,2.5692111155513304,10,20.431395140265174,True,True,False,True,True,6,1.0,True,True
borough_139__age_2__activity_2,6,139,2,16-24,2,active,0.11625949391093683,0.8837405060890631,20,37.82713932836077,94.81821614308285,15.090902655329108,2,4.397764074413718,18,33.42937525394705,True,True,False,True,True,6,1.0,True,True
borough_139__age_2__activity_2,7,139,2,16-24,2,active,0.23839430363025438,0.7616056963697457,19,35.00670383991669,101.5032404304716,12.073203855743584,4,8.345398784307491,15,26.6613050556092,True,True,False,True,True,6,1.0,True,True
borough_139__age_2__activity_2,8,139,2,16-24,2,active,0.170436185632339,0.829563814367661,22,32.606595608303834,66.64292442673427,15.95353274648543,4,5.557343781935482,18,27.049251826368355,True,True,False,True,True,6,1.0,True,True
borough_139__age_3__activity_0,3,139,3,25-34,0,inactive,0.0,1.0,5,5.437214372328636,7.985244936544295,3.7022408661957638,0,0.0,5,5.437214372328636,True,True,True,True,True,6,1.0,True,True
borough_139__age_3__activity_0,4,139,3,25-34,0,inactive,0.0,1.0,4,1.941808474657331,1.3276922864886764,2.839980461303365,0,0.0,4,1.941808474657331,True,True,True,True,True,6,1.0,True,True
borough_139__age_3__activity_0,5,139,3,25-34,0,inactive,0.0,1.0,8,11.981113046827197,25.115919829068815,5.715381750610364,0,0.0,8,11.981113046827197,True,True,True,True,True,6,1.0,True,True
borough_139__age_3__activity_0,6,139,3,25-34,0,inactive,0.0,1.0,11,9.29004260373298,9.889997132218237,8.726482973187316,0,0.0,11,9.29004260373298,True,True,True,True,True,6,1.0,True,True
borough_139__age_3__activity_0,7,139,3,25-34,0,inactive,0.05860556667549527,0.9413944333245047,10,7.138226151171279,6.884409972566995,7.401400089231783,1,0.4183397886472323,9,6.719886362524046,True,True,False,True,True,6,1.0,True,True
borough_139__age_3__activity_0,8,139,3,25-34,0,inactive,0.0,1.0,5,3.173619530555546,3.0269069947935456,3.3274431431318456,0,0.0,5,3.173619530555546,True,True,True,True,True,6,1.0,True,True
borough_139__age_3__activity_1,4,139,3,25-34,1,fairly_active,0.0,1.0,1,1.2190930047508883,1.4861877542325495,1.0,0,0.0,1,1.2190930047508883,True,True,True,True,True,5,0.8333333333333334,True,False
borough_139__age_3__activity_1,5,139,3,25-34,1,fairly_active,0.0,1.0,7,6.891827065461675,8.474277903690163,5.604876408354177,0,0.0,7,6.891827065461675,True,True,True,True,True,5,0.8333333333333334,True,False
borough_139__age_3__activity_1,6,139,3,25-34,1,fairly_active,0.0,1.0,4,4.053389863270133,5.49189835368343,2.9916739760198667,0,0.0,4,4.053389863270133,True,True,True,True,True,5,0.8333333333333334,True,False
borough_139__age_3__activity_1,7,139,3,25-34,1,fairly_active,0.0,1.0,9,7.603262151691004,7.688761335865342,7.5187137202029755,0,0.0,9,7.603262151691004,True,True,True,True,True,5,0.8333333333333334,True,False
borough_139__age_3__activity_1,8,139,3,25-34,1,fairly_active,0.0,1.0,4,2.733096344801311,2.3387663201244546,3.1939127760180797,0,0.0,4,2.733096344801311,True,True,True,True,True,5,0.8333333333333334,True,False
borough_139__age_3__activity_2,3,139,3,25-34,2,active,0.09300587247595767,0.9069941275240423,18,24.220325235915546,52.75707471437836,11.1193457504885,2,2.2526324802177804,16,21.967692755697765,True,True,False,True,True,6,1.0,True,True
borough_139__age_3__activity_2,4,139,3,25-34,2,active,0.14139739640914148,0.8586026035908586,22,22.096037717718627,34.46027034307215,14.168051439010206,1,3.1243222042436023,21,18.971715513475026,True,True,False,True,True,6,1.0,True,True
borough_139__age_3__activity_2,5,139,3,25-34,2,active,0.0677777756452522,0.9322222243547479,38,34.53110954978496,44.23813085684291,26.95406663084197,3,2.3404417958469503,35,32.19066775393801,False,True,False,True,True,6,1.0,True,True
borough_139__age_3__activity_2,6,139,3,25-34,2,active,0.11235200262483175,0.8876479973751682,46,46.05750941970204,68.19745454080562,31.10518109846279,5,5.174653419215577,41,40.88285600048646,False,False,False,True,True,6,1.0,True,True
borough_139__age_3__activity_2,7,139,3,25-34,2,active,0.11917777719947978,0.8808222228005202,50,57.62849262849231,104.33051154260937,31.8319455500403,8,6.86803565482032,42,50.76045697367199,False,False,False,True,True,6,1.0,True,True
borough_139__age_3__activity_2,8,139,3,25-34,2,active,0.05153593804797924,0.9484640619520208,35,41.316972355390085,102.303283714124,16.686582704288966,4,2.1293089276374544,31,39.18766342775263,False,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_0,3,139,4,35-44,0,inactive,0.7680513718158151,0.2319486281841849,3,3.9318539832432573,9.552117678289905,1.6184343897565492,1,3.0198658456094605,2,0.9119881376337967,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_0,4,139,4,35-44,0,inactive,0.0,1.0,3,4.798129424318907,7.965276015646353,2.8903010928048465,0,0.0,3,4.798129424318907,True,True,True,True,True,6,1.0,True,True
borough_139__age_4__activity_0,5,139,4,35-44,0,inactive,0.30539330497946576,0.6946066950205343,11,12.133525269065398,22.126971511812936,6.653528494690331,3,3.7054973829717435,8,8.428027886093655,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_0,6,139,4,35-44,0,inactive,0.038664926970317655,0.9613350730296824,16,10.293331584711135,8.260788424736276,12.825976125419816,1,0.3979909140041201,15,9.895340670707014,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_0,7,139,4,35-44,0,inactive,0.0,1.0,11,12.135867903307174,24.626059808167213,5.980627469997299,0,0.0,11,12.135867903307174,True,True,True,True,True,6,1.0,True,True
borough_139__age_4__activity_0,8,139,4,35-44,0,inactive,0.08097843163667502,0.919021568363325,16,12.081162290899528,13.009608018741737,11.218976166598534,1,0.9783135746651836,15,11.102848716234345,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_1,3,139,4,35-44,1,fairly_active,0.14138594635105267,0.8586140536489474,7,6.136071494219101,7.046258368954067,5.343456258723184,2,0.8675542750878853,5,5.2685172191312155,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_1,4,139,4,35-44,1,fairly_active,0.0,1.0,10,6.115601614127495,4.977028679739219,7.514640864934397,0,0.0,10,6.115601614127495,True,True,True,True,True,6,1.0,True,True
borough_139__age_4__activity_1,5,139,4,35-44,1,fairly_active,0.0,1.0,4,2.7544430877764134,1.9310958043725601,3.9288349685293684,0,0.0,4,2.7544430877764134,True,True,True,True,True,6,1.0,True,True
borough_139__age_4__activity_1,6,139,4,35-44,1,fairly_active,0.3916706606719358,0.6083293393280643,6,8.78362352544313,17.324332594214233,4.453391887805495,2,3.4402876293038682,4,5.343335896139262,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_1,7,139,4,35-44,1,fairly_active,0.029685958866119664,0.9703140411338802,14,16.622224904115868,30.46415564682769,9.069621491110698,1,0.4934466847669735,13,16.12877821934889,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_1,8,139,4,35-44,1,fairly_active,0.0,1.0,10,10.218586970813728,13.40765713321319,7.788051159319854,0,0.0,10,10.218586970813728,True,True,True,True,True,6,1.0,True,True
borough_139__age_4__activity_2,3,139,4,35-44,2,active,0.21036798584692815,0.7896320141530718,29,17.516335104730018,15.595953012837104,19.673180295468352,5,3.684876135401895,24,13.831458969328123,True,False,False,True,True,6,1.0,True,True
borough_139__age_4__activity_2,4,139,4,35-44,2,active,0.0704727287504563,0.9295272712495437,26,20.296537224182654,22.98910657295923,17.919331574946224,3,1.4303523623733636,23,18.86618486180929,True,True,False,True,True,6,1.0,True,True
borough_139__age_4__activity_2,5,139,4,35-44,2,active,0.15691184400349234,0.8430881559965078,74,73.75584453773003,101.50643144196347,53.59192049406337,12,11.573165572450128,62,62.182678965279905,False,False,False,True,True,6,1.0,True,True
borough_139__age_4__activity_2,6,139,4,35-44,2,active,0.2706653110928228,0.7293346889071773,47,38.581002934710206,58.91408736540531,25.265498525267315,7,10.442539161596448,40,28.138463773113763,False,False,False,True,True,6,1.0,True,True
borough_139__age_4__activity_2,7,139,4,35-44,2,active,0.1534146635956602,0.8465853364043399,53,48.12542394558548,71.29051745252347,32.487580574579646,6,7.383145725010526,47,40.74227822057496,False,False,False,True,True,6,1.0,True,True
borough_139__age_4__activity_2,8,139,4,35-44,2,active,0.13852993057859392,0.8614700694214061,60,51.075455336815956,64.95936061543975,40.15898729832998,9,7.075479282079188,51,43.99997605473677,False,False,False,True,True,6,1.0,True,True
borough_139__age_5__activity_0,3,139,5,45-54,0,inactive,0.0,1.0,3,1.7524064233138508,1.4348482891186651,2.1402459728741894,0,0.0,3,1.7524064233138508,True,True,True,True,True,6,1.0,True,True
borough_139__age_5__activity_0,4,139,5,45-54,0,inactive,0.0,1.0,1,2.236294739750346,5.001014163035067,1.0,0,0.0,1,2.236294739750346,True,True,True,True,True,6,1.0,True,True
borough_139__age_5__activity_0,5,139,5,45-54,0,inactive,0.15635789429388083,0.8436421057061193,5,4.032532162815368,3.5814210108909936,4.540464691163149,1,0.63051823765016,4,3.4020139251652086,True,True,False,True,True,6,1.0,True,True
borough_139__age_5__activity_0,6,139,5,45-54,0,inactive,0.13668120128690966,0.8633187987130904,13,19.266493672474162,47.239299033336756,7.857817241731991,1,2.6333674997404124,12,16.63312617273375,True,True,False,True,True,6,1.0,True,True
borough_139__age_5__activity_0,7,139,5,45-54,0,inactive,0.12378333944094733,0.8762166605590528,15,15.716362835921032,23.20930181417715,10.642459767550614,2,1.9454238756959026,13,13.77093896022513,True,True,False,True,True,6,1.0,True,True
borough_139__age_5__activity_0,8,139,5,45-54,0,inactive,0.0,1.0,19,23.655466837698878,43.72737808847336,12.797042397037252,0,0.0,19,23.655466837698878,True,True,True,True,True,6,1.0,True,True
borough_139__age_5__activity_1,3,139,5,45-54,1,fairly_active,0.0,1.0,3,1.1478902329598872,0.461135299642375,2.857408634616749,0,0.0,3,1.1478902329598872,True,True,True,True,True,6,1.0,True,True
borough_139__age_5__activity_1,4,139,5,45-54,1,fairly_active,0.0,1.0,6,4.0567627005304,3.7044238331228585,4.44261357495399,0,0.0,6,4.0567627005304,True,True,True,True,True,6,1.0,True,True
