year,LA_2023,age_group_code,age_group,active_minus_inactive_pp,active_minus_inactive_lower_90_pp,active_minus_inactive_upper_90_pp,fairly_active_minus_inactive_pp,fairly_active_minus_inactive_lower_90_pp,fairly_active_minus_inactive_upper_90_pp
13,196,6,55-64,4.61514070133682,-21.140378788113594,23.10487009584903,0.0,-29.514522403478622,44.108568578958405
13,196,7,65-74,6.392871250355464,-22.74026319384575,26.95694431662559,1.0518469034744682,-31.25102803111076,44.69727024435997
13,196,8,75-84,3.0010152336391203,-37.70645827054977,42.174875885248106,-0.5578543732231073,-43.674199879169464,41.506304591894114
13,196,9,85+,1.102037728548573,-37.79827952384948,44.13925886154168,0.33969743314291173,-39.135473519563675,40.01427948474883
13,201,2,16-24,7.432520956979991,-27.84284189343452,40.35299703478813,-0.07947222997864434,-41.18728265166283,39.491014927625635
13,201,3,25-34,2.4101280804071963,-22.28480592370033,23.530181348323808,0.0,-27.252519279718385,37.81322494149207
13,201,4,35-44,4.3175914676307245,-23.680128827691078,22.96269580721854,0.0,-31.22065633535385,38.0101408064365
13,201,5,45-54,6.786808251063717,-32.19442144036292,26.4723066985607,0.0,-44.49748486280441,43.30190509557723
13,201,6,55-64,4.61514070133682,-29.559453725814816,24.853963777422898,0.0,-41.11102148890495,42.40700349211688
13,201,7,65-74,6.392871250355461,-21.504614725708958,26.94507494568823,1.0518469034744682,-31.758861988782883,43.01756605505939
13,201,8,75-84,3.0010152336391203,-27.088204920291897,25.63559815287589,-0.7999946730870733,-39.2321515083313,36.394286304712296
13,201,9,85+,1.1020377285485736,-38.56509193778038,41.795085668563836,0.33969743314291245,-36.68458849191666,32.003789991140295
13,241,2,16-24,7.432520956979991,-16.003201231360435,27.843932062387466,-0.07947222997864434,-32.08805739879608,42.418623864650584
13,241,3,25-34,2.4101280804071963,-21.503023803234093,20.222006738185875,0.0,-30.977100431919098,44.46301862597464
13,241,4,35-44,4.3175914676307245,-20.847909674048424,22.327249869704243,0.0,-29.4717101752758,41.38375982642171
13,241,5,45-54,6.786808251063717,-19.23823282122612,27.451823949813832,0.0,-32.14887157082558,40.98388776183127
13,241,6,55-64,4.61514070133682,-20.544889718294144,24.516149535775174,0.0,-32.132524996995926,39.660020768642376
13,241,7,65-74,6.392871250355464,-36.61646127700806,29.66497093439101,1.0518469034744682,-41.645713448524475,42.497830390930176
13,241,8,75-84,3.0010152336391203,-33.481484800577164,43.33776101469993,-0.5578543732231073,-37.02350586652756,39.30932357907294
13,241,9,85+,1.102037728548573,-39.93237569928169,29.854154735803558,0.33969743314291173,-39.999068826437,42.43889078497884
13,255,2,16-24,7.432520956979991,-28.208216726779938,30.61304554343223,-0.07947222997864434,-39.816721230745316,44.32912468910214
13,255,3,25-34,2.4101280804071963,-20.4725819081068,22.93658517301082,0.0,-27.38207384943962,40.17209872603416
13,255,4,35-44,4.3175914676307245,-12.545691728591917,21.217357218265523,0.0,-19.34424094855785,23.04387696087357
13,255,5,45-54,6.786808251063717,-17.409583553671833,26.10365986824035,0.0,-30.052827447652813,38.19877788424491
13,255,6,55-64,4.61514070133682,-24.999250322580334,24.295078143477436,0.0,-33.158339112997055,38.74947667121887
13,255,7,65-74,6.392871250355464,-19.556886032223698,27.023905664682385,1.0518469034744682,-31.06926754117012,40.78263968229292
13,255,8,75-84,3.0010152336391203,-36.625638753175735,35.461785942316034,-0.5578543732231073,-43.40586543083191,44.65293854475016
13,255,9,85+,1.102037728548573,-42.722644209861755,40.8047059178352,0.33969743314291173,-46.71931460499763,42.433630824089015
13,272,2,16-24,6.5948066044092455,-16.22787907719612,27.48914703726768,-0.07947222997864434,-28.979808688163754,41.08062729239461
13,272,3,25-34,2.4978439290003664,-14.4901667535305,19.72507342696188,0.0,-20.885387137532234,31.45604416728019
13,272,4,35-44,3.955126605261788,-11.021978631615639,21.12623542547226,0.0,-19.543768391013145,26.948228031396855
13,272,5,45-54,6.424343388694781,-23.03385555744171,26.244976669549942,0.0,-32.500362396240234,39.39264565706251
13,272,6,55-64,4.2526758389678845,-34.87124487757683,37.22798526287079,0.0,-41.15194961428642,35.038103908300336
13,272,7,65-74,5.730894280845229,-35.31884595751762,47.24640130996703,0.7523347963331761,-41.00950360298157,42.6677931845188
13,272,8,75-84,2.887659556482236,-37.430900782346725,53.707011938095086,-0.5578543732231038,-43.405631184577935,35.97772881388664
13,272,9,85+,1.1020377285485716,-37.0085047185421,42.5359551608562,0.41951481498407883,-37.71138459444045,26.620581299066533
13,279,2,16-24,7.432520956979991,-17.382563203573227,27.316495776176446,-0.07947222997864434,-30.120390057563778,41.354294270277016
13,279,3,25-34,2.4101280804071963,-22.400647997856137,21.383290588855715,0.0,-28.77319440245628,29.96976599097245
13,279,4,35-44,4.3175914676307245,-10.504547581076618,21.6947854310274,0.0,-18.32063652575016,26.80652722716331
13,279,5,45-54,6.786808251063717,-18.043435290455818,28.18100795149802,0.0,-27.379734814167023,37.62402579188346
13,279,6,55-64,4.61514070133682,-24.759180545806885,23.988448083400716,0.0,-33.426152765750885,43.093187958002055
13,279,7,65-74,6.392871250355464,-31.82478219270706,38.34328174591064,1.0518469034744682,-40.54404139518738,45.0433476269245
13,279,8,75-84,3.0010152336391203,-37.877747118473046,45.88226422667495,-0.5578543732231073,-41.39210700988769,41.954345107078495
13,279,9,85+,1.102037728548573,-32.54461497068405,46.38468965888018,0.33969743314291173,-37.48964861035347,46.80159106850621
13,280,2,16-24,7.432520956979991,-25.2181401848793,27.905829101800915,-0.07947222997864434,-38.12648192048073,41.666103303432465
13,280,3,25-34,2.4101280804071963,-23.425917401909828,19.65592496097088,0.0,-27.508801519870758,29.20592382550237
13,280,4,35-44,4.3175914676307245,-20.098162814974785,24.10872638225555,0.0,-31.633950918912884,37.77151599526397
13,280,5,45-54,6.786808251063717,-33.8045671582222,29.013012051582336,0.0,-42.55618497729301,40.50254508852956
13,280,6,55-64,4.61514070133682,-29.91436138749123,24.848494082689278,0.0,-38.63385066390037,48.57422530651091
13,280,7,65-74,6.392871250355464,-36.31133049726486,28.887064903974508,1.0518469034744682,-47.5033363699913,44.42258372902869
13,280,8,75-84,3.0010152336391203,-36.55234917998314,49.393016397952955,-0.5578543732231073,-43.02866369485855,41.61733105778694
13,280,9,85+,1.102037728548573,-54.579784274101264,44.72755819559097,0.33969743314291173,-49.54354673624039,26.440559327602337
13,293,2,16-24,7.250682100322395,-18.078093975782394,28.80477160215377,-0.26131108663623864,-33.37694630026817,39.386282712221096
13,293,3,25-34,2.4101280804071963,-20.774555057287216,22.493208125233643,0.0,-26.468095034360882,29.450537562370275
13,293,4,35-44,4.632141439363862,-21.369952708482742,24.93443645536899,0.0,-32.32346326112747,41.764774024486535
13,293,5,45-54,6.786808251063715,-41.93060502409934,29.688851535320275,0.0,-51.60776525735855,38.8025154173374
13,293,6,55-64,4.61514070133682,-21.597753763198853,24.878901392221447,0.0,-32.66334727406501,41.409479379653874
13,293,7,65-74,6.093359143214162,-19.37817096710205,25.968781113624555,0.7523347963331727,-30.739651322364807,39.86208632588386
13,293,8,75-84,3.001015233639119,-26.057317554950714,34.73423942923539,-0.5578543732231073,-31.65621221065521,34.86314967274666
13,293,9,85+,1.1979490019187147,-33.30492317676544,42.01778858900064,0.33969743314291523,-36.25331372022628,39.47111725807176
13,30,2,16-24,7.432520956979991,-17.188609689474106,28.475715368986116,-0.07947222997864434,-29.2649507522583,44.29496705532066
13,30,3,25-34,2.4101280804071963,-17.45766118168831,20.576087459921826,0.0,-20.344856828451157,27.49903440475463
13,30,4,35-44,4.3175914676307245,-13.524913042783734,22.055575251579274,0.0,-18.78299117088318,27.190092056989624
13,30,5,45-54,6.786808251063717,-10.993592888116837,26.73132434487342,0.0,-21.562830582261086,41.04840040206908
13,30,6,55-64,4.61514070133682,-22.391313686966896,23.06852728128433,0.0,-32.23693400621414,41.760798841714845
13,30,7,65-74,6.392871250355464,-16.259814500808716,27.919030487537377,1.0518469034744682,-29.71878871321678,32.818422168493235
13,30,8,75-84,3.0010152336391203,-38.5088287293911,46.7871031165123,-0.5578543732231073,-40.7340544462204,33.84357333183284
13,30,9,85+,1.102037728548573,-34.73274365067482,36.93909704685203,0.33969743314291173,-36.092187613248825,37.38537639379499
13,35,2,16-24,7.527065711045411,-36.07885509729385,39.85912591218946,0.015072524086776062,-43.29536780714988,39.16534498333928
13,35,3,25-34,2.4101280804071963,-39.069659262895584,23.6382482945919,0.0,-42.376509308815,44.16072994470594
13,35,4,35-44,4.3175914676307245,-18.010555580258366,24.004108160734162,0.0,-25.926030725240707,30.215473324060437
13,35,5,45-54,6.786808251063717,-15.581074655055998,26.82992592453955,0.0,-28.546029776334763,41.731578856706584
13,35,6,55-64,4.61514070133682,-19.64325025677681,25.09724795818328,0.0,-31.126602292060852,39.771710336208315
13,35,7,65-74,6.392871250355464,-20.213042572140694,27.608094662427877,1.0518469034744682,-28.686108291149136,36.30167827010155
13,35,8,75-84,3.0010152336391203,-35.08706331253052,23.838646188378306,-0.5578543732231073,-42.56094500422478,41.48080483078955
13,35,9,85+,1.1020377285485736,-38.25435847043991,45.77730387449261,0.33969743314291245,-39.074599891901016,40.03361538052551
13,44,2,16-24,7.432520956979991,-18.367053866386414,26.80604994297027,-0.07947222997864434,-30.978009402751923,40.49383804202079
13,44,3,25-34,2.4101280804071963,-24.844575077295303,20.683364272117615,0.0,-31.933304518461224,27.61973604559898
13,44,4,35-44,4.3175914676307245,-18.620201274752617,24.154277965426427,0.0,-27.78430551290512,39.733951538801115
13,44,5,45-54,6.786808251063717,-22.967663705348965,26.870302408933632,0.0,-33.65009814500809,39.84678164124486
13,44,6,55-64,4.61514070133682,-23.417999371886253,24.06426616013049,0.0,-33.12868520617484,45.32890066504472
13,44,7,65-74,6.392871250355464,-29.707779437303543,26.469731181859967,1.0518469034744682,-39.636900424957275,44.40768361091614
13,44,8,75-84,3.0010152336391203,-27.142281681299206,37.64975950121879,-0.5578543732231073,-35.09151875972748,40.256824642419815
13,44,9,85+,1.102037728548573,-38.66547152400017,41.15144833922382,0.33969743314291173,-39.99813795089722,40.01427948474883
13,68,2,16-24,7.432520956979991,-17.767996042966843,29.44880679249761,-0.07947222997864434,-31.445970833301544,28.80965799093242
13,68,3,25-34,2.4101280804071963,-21.015300303697586,23.436683192849156,0.0,-28.207097947597504,42.0937299728393
13,68,4,35-44,4.3175914676307245,-14.036699756979939,23.96468088030815,0.0,-20.12022815644741,25.20680099725723
13,68,5,45-54,6.786808251063717,-19.260742291808125,27.964566051959988,0.0,-29.18746843934059,39.933408349752405
13,68,6,55-64,4.61514070133682,-31.5623477101326,26.36185899376869,0.0,-37.167924493551254,46.23213455080982
13,68,7,65-74,6.392871250355464,-19.695457220077508,25.649762004613873,1.0518469034744682,-29.836409837007523,38.45315217971799
13,68,8,75-84,3.0010152336391203,-27.58453473448753,46.42851606011369,-0.5578543732231073,-29.478859156370156,39.41995069384574
13,68,9,85+,1.102037728548573,-41.58286243677139,44.06227469444275,0.33969743314291173,-41.525572538375854,37.93027713894844
13,78,2,16-24,7.432520956979991,-19.398918673396107,26.98919951915741,-0.07947222997864434,-33.46403181552887,39.30594787001609
13,78,3,25-34,2.4101280804071963,-26.384307891130447,22.449049204587933,0.0,-32.313495725393295,40.575408935546875
13,78,4,35-44,4.3175914676307245,-21.87078818678856,25.739228278398503,0.0,-27.086551338434216,28.22468236088752
13,78,5,45-54,6.786808251063717,-13.858215659856796,24.736968949437134,0.0,-20.234445482492447,27.420629411935803
13,78,6,55-64,4.61514070133682,-21.985461190342903,24.726126492023468,0.0,-29.827681928873062,39.35576900839804
13,78,7,65-74,6.392871250355464,-20.35224579274654,28.091100752353647,1.0518469034744682,-30.27376145124435,39.76085126399993
13,78,8,75-84,3.0010152336391203,-38.89654606580734,33.34282279014586,-0.5578543732231073,-43.498343378305435,35.513536185026155
13,78,9,85+,1.102037728548573,-43.95830348134041,41.57508492469785,0.33969743314291173,-44.57332655787468,39.31975379586217
13,8,2,16-24,7.4325209569799915,-11.339926719665527,24.010976552963257,-0.07947222997864434,-21.12429678440094,36.41172572970386
13,8,3,25-34,2.4101280804071963,-16.75701044499874,22.026428878307343,0.0,-21.97372741997242,31.114965528249733
13,8,4,35-44,4.3175914676307245,-14.325686171650887,23.615363761782636,0.0,-19.861484989523888,29.080932736396775
13,8,5,45-54,6.786808251063718,-9.67562761157751,24.52207416296005,0.0,-18.509751483798027,28.57451438903802
13,8,6,55-64,4.61514070133682,-23.350145295262337,21.590815782546997,0.0,-32.5923778116703,37.97090813517567
13,8,7,65-74,6.392871250355459,-33.52699935436249,37.84113004803655,1.0518469034744669,-38.16246449947357,42.47268751263613
13,8,8,75-84,3.0010152336391203,-31.72304719686508,39.78783339262003,-0.5578543732231052,-32.90749952197075,39.09712836146355
13,8,9,85+,1.102037728548573,-37.4088516831398,41.60273373126982,0.3396974331429131,-40.800634026527405,38.607965260744066
13,91,2,16-24,7.432520956979991,-17.74206094443798,26.48003444075584,-0.07947222997864434,-28.459734469652176,32.15406253933906
13,91,3,25-34,2.4101280804071963,-19.81794662773609,21.790547221899033,0.0,-28.235441148281094,43.861498683690996
13,91,4,35-44,4.3175914676307245,-11.509109996259212,23.35409432649612,0.0,-20.653994008898735,32.783207148313394
13,91,5,45-54,6.786808251063717,-8.473001085221767,25.02338171005249,0.0,-20.131366848945618,44.6998830139637
13,91,6,55-64,4.61514070133682,-21.408806145191193,24.452609270811077,0.0,-32.57188826799393,41.44602730870245
13,91,7,65-74,6.392871250355464,-17.232644036412236,25.863715261220904,1.0518469034744682,-27.811864465475082,46.341607570648165
13,91,8,75-84,3.0010152336391203,-32.897959202528,46.37394204735754,-0.5578543732231073,-42.187585681676865,41.74539297819134
13,91,9,85+,1.102037728548573,-43.11850503087044,43.79917979240409,0.33969743314291173,-44.02878805994987,41.591180264949784
13,9,2,16-24,7.432520956979991,-31.413576602935787,28.9696703851223,-0.07947222997864434,-43.880427330732346,43.245280385017374
13,9,3,25-34,2.4101280804071963,-21.84118278324604,21.991310343146324,0.0,-29.33228760957718,40.82929357886313
13,9,4,35-44,4.3175914676307245,-21.11054338514805,25.227380394935604,0.0,-29.242997020483013,40.229253470897625
13,9,5,45-54,6.786808251063717,-22.297136783599854,28.127742707729325,0.0,-33.115452826023095,38.24953287839887
13,9,6,55-64,4.61514070133682,-20.13894602656364,23.61419089138508,0.0,-26.69950380921364,43.15449610352513
13,9,7,65-74,6.392871250355464,-34.19982492923736,26.799068599939346,1.0518469034744682,-43.67536872625351,40.44046744704246
13,9,8,75-84,3.0010152336391203,-36.695314794778824,35.601448565721505,-0.5578543732231073,-40.83074137568473,41.09855443239211
13,9,9,85+,1.102037728548573,-42.54177272319794,40.20489722490311,0.33969743314291173,-37.08942100405693,23.15923988819122
14,107,2,16-24,7.432520956979991,-18.42907339334488,28.915178477764126,-0.07947222997864434,-27.83267065882683,42.962615191936464
14,107,3,25-34,2.4101280804071963,-24.901148602366447,21.24976031482219,0.0,-29.129920601844784,26.845540404319763
14,107,4,35-44,4.3175914676307245,-10.437124595046043,22.56075158715246,0.0,-18.292710855603218,25.817037969827606
14,107,5,45-54,6.786808251063717,-16.950264722108837,27.11887314915657,0.0,-29.428783506155014,45.18478393554681
14,107,6,55-64,4.61514070133682,-23.475192934274673,25.127865225076633,0.0,-31.967238932847973,44.36488687992093
14,107,7,65-74,6.392871250355464,-26.235066950321194,28.502378165721893,1.0518469034744682,-34.73028123378754,50.35819292068472
14,107,8,75-84,3.0010152336391203,-36.61756485700607,55.04487186670299,-0.5578543732231073,-40.93097195029259,40.83561539649962
14,107,9,85+,1.102037728548573,-39.04645174741745,44.92772981524464,0.33969743314291173,-40.02039760351181,39.34940963983535
14,109,2,16-24,6.5052566103232765,-39.50848549604415,28.773282021284103,-0.07947222997864434,-49.9790221452713,41.531358510255785
14,109,3,25-34,1.4828637337504862,-23.003107905387875,21.569325998425477,0.0,-32.40357354283333,40.626607835292795
14,109,4,35-44,3.390327120974014,-19.0328761190176,23.17979812622069,0.0,-29.624016433954235,33.37837725877757
14,109,5,45-54,5.859543904407002,-27.142871022224423,28.904505819082242,0.0,-42.091224193573,40.222335755825
14,109,6,55-64,3.68787635468011,-17.9141503572464,25.41206330060956,0.0,-27.747856676578518,35.49876675009713
14,109,7,65-74,5.166094796557455,-21.71823032200336,25.546219348907467,0.7523347963331761,-31.336687058210373,36.662652343511496
14,109,8,75-84,1.8712961688942056,-38.01994726061821,45.9146052598953,-0.5578543732231052,-43.38854193687439,38.96322205662727
14,109,9,85+,0.7951380748074006,-38.4464319050312,23.215418681502303,0.03279777940173936,-39.05571952462196,40.42866930365562
14,112,2,16-24,7.432520956979991,-28.81329730153083,29.439196288585652,-0.07947222997864434,-43.10578107833862,35.1370410621166
14,112,3,25-34,2.4101280804071963,-25.361737012863163,20.973531156778332,0.0,-32.23243668675423,41.15601360797882
14,112,4,35-44,4.3175914676307245,-19.445488676428795,23.204987496137612,0.0,-29.372874349355694,36.998754739761324
14,112,5,45-54,6.872930311812694,-16.161066219210625,27.523352205753326,0.0,-28.197351992130276,40.59439644217489
14,112,6,55-64,4.61514070133682,-20.611053630709648,24.730963706970215,0.0,-31.12921640276909,42.00800761580467
14,112,7,65-74,6.392871250355464,-28.300347477197647,28.48941475152969,1.0518469034744682,-38.23236733675003,44.04799237847326
14,112,8,75-84,3.0010152336391203,-35.7502281665802,37.263427227735505,-0.5578543732231087,-41.78884461522102,39.35605302453041
14,112,9,85+,1.1020377285485736,-39.12952959537506,40.6901717185974,0.33969743314291245,-37.79916495084762,40.922901034355164
14,114,2,16-24,7.432520956979991,-20.65469160676002,28.287195563316338,-0.07947222997864434,-32.74602070450783,41.041817367076824
14,114,3,25-34,2.4101280804071963,-26.15425303578377,22.24603742361068,0.0,-31.998322904109955,40.17163783311837
14,114,4,35-44,4.3175914676307245,-23.60368810594082,24.466023445129387,0.0,-30.667916983366013,29.19229045510291
14,114,5,45-54,6.786808251063717,-18.66268828511238,28.489364236593246,0.0,-32.0530691742897,38.02772656083102
14,114,6,55-64,4.61514070133682,-31.097848266363144,24.878850132226937,0.0,-39.687491953372955,36.02283015847203
14,114,7,65-74,6.392871250355464,-23.80938149988651,27.453771978616683,1.0518469034744682,-29.901052117347714,38.38892176747322
14,114,8,75-84,3.0010152336391203,-35.45853614807129,44.3973533809185,-0.5578543732231073,-46.70715615153313,40.545750409364686
14,114,9,85+,1.102037728548573,-37.569261938333504,38.40251684188837,0.33969743314291173,-36.21477484703063,41.393124461174
14,117,2,16-24,7.432520956979991,-29.626390039920803,28.142608255147927,-0.07947222997864434,-40.949421375989914,38.115938603878
14,117,3,25-34,2.4101280804071963,-24.565051570534706,22.342608869075775,0.0,-31.042835712432858,42.76237830519675
14,117,4,35-44,4.3175914676307245,-11.293882839381695,20.982319638133042,0.0,-19.297064021229744,26.066460162401196
14,117,5,45-54,6.786808251063717,-11.921300850808619,25.956829488277407,0.0,-22.892081066966057,42.11514294147491
14,117,6,55-64,4.61514070133682,-20.699799209833145,25.15580937266349,0.0,-31.789842545986176,39.76249307394026
14,117,7,65-74,6.392871250355464,-17.9608291387558,27.27738410234448,1.0518469034744682,-27.75630190968513,34.19127076864235
14,117,8,75-84,3.0010152336391203,-40.89167758822441,37.031560987234116,-0.5578543732231073,-46.77257403731346,35.773029029369326
14,117,9,85+,1.102037728548573,-39.71772015094757,42.73228764533994,0.33969743314291173,-40.88274225592613,36.60325974225987
14,122,2,16-24,7.432520956979991,-32.69091844558716,29.580380171537396,-0.07947222997864434,-40.8346365392208,45.00121533870692
14,122,3,25-34,2.4101280804071963,-16.666804924607277,21.42713762819766,0.0,-21.952866315841675,37.50611260533327
14,122,4,35-44,4.3175914676307245,-20.701225996017456,24.062568172812455,0.0,-31.37685477733612,38.85945513844481
14,122,5,45-54,6.786808251063717,-28.93952071666717,29.197968542575836,0.0,-40.2646279335022,43.40452492237089
14,122,6,55-64,4.61514070133682,-23.801634311676022,24.07993532717228,0.0,-32.79397949576378,41.174348592758165
14,122,7,65-74,6.392871250355464,-21.58242553472519,26.60723835229873,1.0518469034744682,-27.917235642671585,38.52695852518078
14,122,8,75-84,3.0010152336391203,-33.735111951828,36.01210653781887,-0.5578543732231073,-41.370384991168976,41.493459343910125
14,122,9,85+,1.102037728548573,-41.19518145918846,40.870532095432274,0.33969743314291173,-42.98458591103554,46.048343777656555
14,126,2,16-24,7.432520956979991,-27.9143613576889,28.024775087833397,-0.07947222997864434,-37.596967816352844,42.036436647176714
14,126,3,25-34,2.4101280804071963,-16.51057243347168,22.378176972270012,0.0,-22.282675802707672,38.51919427514064
14,126,4,35-44,4.3175914676307245,-13.360172510147095,20.74818097054958,0.0,-19.728700891137123,30.32421827316279
14,126,5,45-54,6.786808251063717,-19.986058473587036,25.34396156668663,0.0,-29.68300610780716,25.479264110326767
14,126,6,55-64,4.61514070133682,-21.599898487329483,23.22054468095302,0.0,-30.728126168251034,44.898039996623915
14,126,7,65-74,6.392871250355464,-20.023899152874947,27.508364319801327,1.0518469034744682,-28.916080892086026,44.84982594847679
14,126,8,75-84,3.0010152336391203,-38.175780326128006,36.82575181126594,-0.5578543732231073,-42.306755781173706,45.49692645668982
14,126,9,85+,1.102037728548573,-40.23144334554672,42.16368973255155,0.33969743314291173,-39.64741349220276,50.85660994052886
14,129,2,16-24,7.432520956979991,-16.107408925890923,26.394179463386525,-0.07947222997864434,-29.495728015899658,44.07782986760139
14,129,3,25-34,2.4101280804071963,-29.241581857204434,21.835317984223366,0.0,-34.286537170410156,39.1745100915432
14,129,4,35-44,4.3175914676307245,-13.804135993123055,20.131415873765942,0.0,-20.373403802514076,25.811692625284184
14,129,5,45-54,6.786808251063717,-11.506224423646925,25.589554756879796,0.0,-21.311189606785774,38.94953116774555
14,129,6,55-64,4.61514070133682,-21.88037671148777,26.24573737382887,0.0,-29.682721942663193,36.625126302242236
14,129,7,65-74,6.392871250355464,-19.84158828854561,26.75047218799591,1.0518469034744682,-31.478494107723236,42.591683268547044
14,129,8,75-84,3.0010152336391203,-26.284672170877453,43.62380027770995,-0.5578543732231073,-30.86131483316421,43.15899342298504
14,129,9,85+,1.102037728548573,-42.49319180846214,43.222641646861995,0.33969743314291173,-43.80542039871216,42.38658979535103
14,135,2,16-24,7.323755291178662,-30.09882137179375,29.481595456600186,-0.07947222997864434,-39.82442632317543,33.69638621807094
14,135,3,25-34,2.4101280804071963,-23.556450381875038,21.353170350193977,0.0,-31.008139103651043,25.9922716021536
14,135,4,35-44,4.3175914676307245,-22.638166695833206,22.90336638689041,0.0,-27.38292276859283,30.378794223070145
14,135,5,45-54,6.6780425852623875,-34.448501765728,28.85962083935737,0.0,-44.39557507634163,38.9097552001476
14,135,6,55-64,4.61514070133682,-21.256798431277275,24.47420679032802,0.0,-30.070971101522442,31.496088355779644
14,135,7,65-74,5.874203285877462,-29.362505525350567,28.97147983312605,0.7523347963331761,-35.760214626789086,37.86469593644141
14,135,8,75-84,3.0010152336391203,-35.413641929626465,46.78043156862259,-0.5578543732231038,-40.422426760196686,39.58999678492545
14,135,9,85+,1.1020377285485736,-41.59714639186859,43.63219410181044,0.3396974331429131,-44.753915667533875,40.924923568964
14,136,2,16-24,7.432520956979991,-30.909537971019734,28.89712899923324,-0.07947222997864434,-44.67886611819267,39.60260763764379
14,136,3,25-34,2.4101280804071963,-21.131993234157562,22.35576294362545,0.0,-30.301764607429504,39.12017613649366
14,136,4,35-44,4.3175914676307245,-21.381955593824387,26.00908815860748,0.0,-27.27728798985481,26.287451535463312
14,136,5,45-54,6.786808251063717,-18.122816905379295,26.680206954479218,0.0,-32.05265551805496,27.37502008676515
14,136,6,55-64,4.61514070133682,-22.550101950764656,25.01396946609017,0.0,-31.301365047693253,45.25808006525038
14,136,7,65-74,6.392871250355464,-20.841010585427284,25.792070627212528,1.0518469034744682,-31.300029903650284,36.68497815728184
14,136,8,75-84,3.0010152336391203,-36.36066988110541,37.36327841877937,-0.5578543732231073,-43.398423045873635,47.36290559172628
14,136,9,85+,1.102037728548573,-37.679200172424316,46.52516067028041,0.33969743314291173,-39.278056770563126,39.59149897098536
14,139,2,16-24,7.432520956979991,-29.567645490169518,30.426048636436455,-0.07947222997864434,-41.68233349919318,42.29706674814217
14,139,3,25-34,2.4101280804071963,-36.458152979612336,24.102545976638787,0.0,-46.529585123062134,43.372582495212534
14,139,4,35-44,4.3175914676307245,-21.07149474322796,26.005582660436616,0.0,-26.882706582546234,30.52667587995514
14,139,5,45-54,6.786808251063717,-16.3073356449604,26.13528683781623,0.0,-32.85933628678322,37.83321812748907
14,139,6,55-64,4.61514070133682,-28.386643230915066,26.865322738885876,0.0,-38.26653108000755,43.9245687425136
14,139,7,65-74,6.392871250355464,-24.464405477046967,26.8311733007431,1.0518469034744682,-35.2867428958416,39.078696966171265
14,139,8,75-84,3.0010152336391203,-34.064387530088425,36.373593062162385,-0.5578543732231073,-39.54091504216194,40.261991918087
14,139,9,85+,1.102037728548573,-39.10926207900047,41.46283730864525,0.33969743314291173,-41.315417140722275,40.24690687656401
14,142,2,16-24,7.432520956979991,-21.038835123181343,27.66615986824035,-0.07947222997864434,-31.20323836803436,39.40629065036773
14,142,3,25-34,2.4101280804071963,-19.876310080289837,22.93492168188095,0.0,-31.88291549682617,40.16084134578698
14,142,4,35-44,4.3175914676307245,-17.33421728014946,22.67292469739914,0.0,-26.710635125637054,27.153747528791428
14,142,5,45-54,6.786808251063717,-23.001152053475376,26.62344768643379,0.0,-33.319349586963654,34.69815269112584
14,142,6,55-64,4.61514070133682,-28.189386427402496,25.090194046497317,0.0,-41.429878771305084,42.03716263175008
14,142,7,65-74,6.392871250355464,-30.32138392329215,26.864091902971264,1.0518469034744682,-43.23625206947327,44.92863103747367
14,142,8,75-84,3.0010152336391203,-38.00942197442054,48.26616868376731,-0.5578543732231073,-41.85932442545891,41.89242139458653
14,142,9,85+,1.102037728548573,-40.284071415662766,40.44546052813527,0.33969743314291173,-42.097641080617905,43.36566343903536
14,147,2,16-24,7.432520956979991,-35.61099201440811,39.790226519107776,-0.07947222997864434,-42.96838730573654,41.49193182587623
14,147,3,25-34,2.4101280804071963,-24.0933995693922,21.471962928771955,0.0,-32.485886961221695,38.144453763961785
14,147,4,35-44,4.3175914676307245,-16.21885724365711,23.848123624920827,0.0,-22.689037993550297,31.746035069227208
14,147,5,45-54,6.786808251063717,-18.327142298221585,26.036393344402313,0.0,-30.373423844575882,40.76239854097366
14,147,6,55-64,4.61514070133682,-22.14448355138302,25.848950594663616,0.0,-30.221091210842133,34.39396068453789
14,147,7,65-74,6.392871250355464,-41.68652355670929,35.56417435407635,1.0518469034744682,-47.339058965444565,39.661320298910105
14,147,8,75-84,3.0010152336391203,-36.10346019268036,47.22056031227107,-0.5578543732231073,-40.85010901093483,40.05946591496466
14,147,9,85+,1.102037728548573,-38.54580461978912,37.33832597732544,0.33969743314291173,-38.09323489665985,27.27150037884709
14,160,2,16-24,7.432520956979991,-27.437388002872463,30.277106016874285,-0.07947222997864434,-41.572092324495316,33.17219749093051
14,160,3,25-34,2.4101280804071963,-22.649327889084816,20.677219927310936,0.0,-31.760806292295452,41.26206085085867
14,160,4,35-44,4.3175914676307245,-22.331220358610153,23.899820521473885,0.0,-30.36368995904922,40.96081912517535
14,160,5,45-54,6.786808251063717,-17.76534005999565,26.826082020997987,0.0,-32.499347031116486,42.229943424463265
14,160,6,55-64,4.61514070133682,-25.054648667573932,22.575701773166656,0.0,-32.754768133163445,41.653777956962536
14,160,7,65-74,6.392871250355464,-21.85400858521461,25.261946916580186,1.0518469034744682,-31.59835025668144,38.340156823396676
14,160,8,75-84,3.0010152336391203,-29.54236507415771,37.58980438113212,-0.5578543732231073,-37.3807455599308,40.60449823737141
