series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp,lower_90,upper_90,interval_width_pp
borough_142__age_8__activity_2,142,8,75-84,2,active,0.1009117399208217,6,2.6905709691205635,1.0,True,below_5,12,4,0.09910253068340225,0,9,142,75-84__active,0.09910253068340225,0.09910253068340225,False,predicted_previous_year,9.910253068340225,-0.18092092374194513,0.03251640498638153,0.4528735876083374,42.03571826219559
borough_142__age_9__activity_0,142,9,85+,0,inactive,,2,1.3745897353625645,1.0,False,below_5,12,4,0.05976532086929545,0,9,142,85+__inactive,0.05976532086929545,0.05976532086929545,False,predicted_previous_year,5.976532086929545,,0.0,0.4106165066361425,41.06165066361425
borough_142__age_9__activity_1,142,9,85+,1,fairly_active,0.0,2,1.0,1.0,True,below_5,12,4,0.06316229520072457,0,9,142,85+__fairly_active,0.06316229520072457,0.06316229520072457,False,predicted_previous_year,6.316229520072457,6.316229520072457,0.0,0.43159463256597513,43.15946325659751
borough_142__age_9__activity_2,142,9,85+,2,active,,1,1.0,1.0,False,below_5,12,4,0.07078569815478118,0,9,142,85+__active,0.07078569815478118,0.07078569815478118,False,predicted_previous_year,7.078569815478118,,0.0,0.45641228556632996,45.641228556632996
borough_147__age_2__activity_0,147,2,16-24,0,inactive,0.0,6,4.34682328531937,1.0,True,below_5,12,4,0.0765131617188477,0,9,147,16-24__inactive,0.0765131617188477,0.0765131617188477,False,predicted_previous_year,7.65131617188477,7.65131617188477,0.0,0.5446398586034773,54.463985860347734
borough_147__age_2__activity_1,147,2,16-24,1,fairly_active,0.1090244298447693,4,3.101714765665961,1.0,True,below_5,12,4,0.07571843941906126,0,9,147,16-24__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-3.3305990425708045,0.0,0.45320291966199805,45.320291966199804
borough_147__age_2__activity_2,147,2,16-24,2,active,0.2474607393849321,6,9.809686396242283,1.0,True,5_to_below_10,12,4,0.1508383712886476,0,9,147,16-24__active,0.1508383712886476,0.1508383712886476,False,predicted_previous_year,15.08383712886476,-9.66223680962845,0.08570355772972107,0.4415859878063202,35.58824300765991
borough_147__age_3__activity_0,147,3,25-34,0,inactive,0.225139343574019,6,7.7712487057204696,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,147,25-34__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-14.942090415495773,0.0,0.34313146173953984,34.31314617395398
borough_147__age_3__activity_1,147,3,25-34,1,fairly_active,0.0821013788155407,6,4.4423584054946295,1.0,True,below_5,12,4,0.07571843941906126,0,9,147,25-34__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-0.6382939396479437,0.0,0.5273769617080684,52.737696170806835
borough_147__age_3__activity_2,147,3,25-34,2,active,0.0621153714107521,6,45.187593226849316,0.16666666666666666,True,30_or_above,12,4,0.09981972022313322,0,9,147,25-34__active,0.09981972022313322,0.09981972022313322,False,predicted_previous_year,9.981972022313322,3.770434881238112,0.05147791504859924,0.264248788356781,21.277087330818176
borough_147__age_4__activity_0,147,4,35-44,0,inactive,0.0879408468357357,6,7.751789191859702,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,147,35-44__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-1.222240741667445,0.0,0.3552288800477981,35.522888004779816
borough_147__age_4__activity_1,147,4,35-44,1,fairly_active,0.1326460001417311,6,6.429999631521717,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,147,35-44__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-5.692756072266985,0.0,0.34313146173953984,34.31314617395398
borough_147__age_4__activity_2,147,4,35-44,2,active,0.1109753795676195,6,46.92792463041303,0.0,True,30_or_above,12,4,0.1188943540953685,0,9,147,35-44__active,0.1188943540953685,0.1188943540953685,False,predicted_previous_year,11.88943540953685,0.7918974527748992,0.05426361784338951,0.282381534576416,22.81179167330265
borough_147__age_5__activity_0,147,5,45-54,0,inactive,0.0204217121233326,6,6.125910635030961,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,147,45-54__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,5.529672729572866,0.0,0.3371045291423792,33.71045291423792
borough_147__age_5__activity_1,147,5,45-54,1,fairly_active,0.0,6,4.776246068097339,1.0,True,below_5,12,4,0.07571843941906126,0,9,147,45-54__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.5279988557100285,52.79988557100285
borough_147__age_5__activity_2,147,5,45-54,2,active,0.1073044719636759,6,24.69513439737106,0.3333333333333333,True,10_to_below_30,12,4,0.14358652192969842,0,9,147,45-54__active,0.14358652192969842,0.14358652192969842,False,predicted_previous_year,14.358652192969842,3.6282049966022525,0.0769122488796711,0.30120863914489737,22.429639026522626
borough_147__age_6__activity_0,147,6,55-64,0,inactive,0.1152146408797644,6,5.739855884401322,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,147,55-64__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-3.9496201460703135,0.0,0.3527044355869293,35.27044355869293
borough_147__age_6__activity_1,147,6,55-64,1,fairly_active,0.2920348614138589,6,4.091202518104115,1.0,True,below_5,12,4,0.07571843941906126,0,9,147,55-64__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-21.631642199479767,0.0,0.43651431798934937,43.65143179893494
borough_147__age_6__activity_2,147,6,55-64,2,active,0.1555508304341644,6,16.755033338463107,0.5,True,10_to_below_30,12,4,0.12186984643242946,0,9,147,55-64__active,0.12186984643242946,0.12186984643242946,False,predicted_previous_year,12.186984643242946,-3.368098400173494,0.051138105988502505,0.3016156405210494,25.04775345325469
borough_147__age_7__activity_0,147,7,65-74,0,inactive,0.1023049021274748,6,4.05911239468129,1.0,True,below_5,12,4,0.06519997038431657,0,9,147,65-74__inactive,0.06519997038431657,0.06519997038431657,False,predicted_previous_year,6.519997038431658,-3.7104931743158223,0.0,0.42668644785880994,42.66864478588099
borough_147__age_7__activity_1,147,7,65-74,1,fairly_active,0.0,5,1.9993884652436331,1.0,True,below_5,12,4,0.07571843941906126,0,9,147,65-74__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.46176032125949823,46.176032125949824
borough_147__age_7__activity_2,147,7,65-74,2,active,0.2216077299375616,6,9.429609949515415,1.0,True,5_to_below_10,12,4,0.12912868288787122,0,9,147,65-74__active,0.12912868288787122,0.12912868288787122,False,predicted_previous_year,12.912868288787122,-9.247904704969038,0.06310025863349437,0.4202317163348195,35.713145770132506
borough_147__age_8__activity_0,147,8,75-84,0,inactive,0.0,5,1.9936273698638751,1.0,True,below_5,12,4,0.06909237834701104,0,9,147,75-84__inactive,0.06909237834701104,0.06909237834701104,False,predicted_previous_year,6.909237834701104,6.909237834701104,0.0,0.4550603479146954,45.50603479146954
borough_147__age_8__activity_1,147,8,75-84,1,fairly_active,0.0,5,1.9338573378861252,1.0,True,below_5,12,4,0.06351383461477997,0,9,147,75-84__fairly_active,0.06351383461477997,0.06351383461477997,False,predicted_previous_year,6.3513834614779965,6.3513834614779965,0.0,0.413991180062294,41.3991180062294
borough_147__age_8__activity_2,147,8,75-84,2,active,0.0,5,3.204559816809372,1.0,True,below_5,12,4,0.09910253068340225,0,9,147,75-84__active,0.09910253068340225,0.09910253068340225,False,predicted_previous_year,9.910253068340225,9.910253068340225,0.030753495171666145,0.5226162075996389,49.186271242797275
borough_147__age_9__activity_0,147,9,85+,0,inactive,,4,1.0,1.0,False,below_5,12,4,0.05976532086929545,0,9,147,85+__inactive,0.05976532086929545,0.05976532086929545,False,predicted_previous_year,5.976532086929545,,0.0,0.41277604550123176,41.27760455012318
borough_147__age_9__activity_1,147,9,85+,1,fairly_active,,0,,,False,unknown,12,4,0.06316229520072457,0,9,147,85+__fairly_active,0.06316229520072457,0.06316229520072457,False,predicted_previous_year,6.316229520072457,,0.0,0.34018983244895934,34.018983244895935
borough_147__age_9__activity_2,147,9,85+,2,active,0.0,3,1.0,1.0,True,below_5,12,4,0.07078569815478118,0,9,147,85+__active,0.07078569815478118,0.07078569815478118,False,predicted_previous_year,7.078569815478118,7.078569815478118,0.0,0.4977405354380607,49.77405354380607
borough_160__age_2__activity_0,160,2,16-24,0,inactive,0.0,5,3.51878282543258,1.0,True,below_5,12,4,0.0765131617188477,0,9,160,16-24__inactive,0.0765131617188477,0.0765131617188477,False,predicted_previous_year,7.65131617188477,7.65131617188477,0.0,0.44635021686553955,44.635021686553955
borough_160__age_2__activity_1,160,2,16-24,1,fairly_active,0.0,6,1.9490896009093879,1.0,True,below_5,12,4,0.07571843941906126,0,9,160,16-24__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.4684657335281369,46.84657335281369
borough_160__age_2__activity_2,160,2,16-24,2,active,0.1193824348316968,6,12.009838832601227,1.0,True,10_to_below_30,12,4,0.1508383712886476,0,9,160,16-24__active,0.1508383712886476,0.1508383712886476,False,predicted_previous_year,15.08383712886476,3.14559364569508,0.09048957489430906,0.31064656376838645,22.01569888740774
borough_160__age_3__activity_0,160,3,25-34,0,inactive,0.0,6,6.914624831022168,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,160,25-34__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.37351923286914823,37.351923286914825
borough_160__age_3__activity_1,160,3,25-34,1,fairly_active,0.0,6,2.892498896435241,1.0,True,below_5,12,4,0.07571843941906126,0,9,160,25-34__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.41615709960460645,41.61570996046065
borough_160__age_3__activity_2,160,3,25-34,2,active,0.1159043599729447,6,35.013356050180896,0.16666666666666666,True,30_or_above,12,4,0.09981972022313322,0,9,160,25-34__active,0.09981972022313322,0.09981972022313322,False,predicted_previous_year,9.981972022313322,-1.6084639749811473,0.05142706632614136,0.25939692854881274,20.79698622226714
borough_160__age_4__activity_0,160,4,35-44,0,inactive,0.0,6,9.707914680646304,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,160,35-44__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.33314773440361023,33.31477344036102
borough_160__age_4__activity_1,160,4,35-44,1,fairly_active,0.2038376249210817,6,4.332880152881893,1.0,True,below_5,12,4,0.07571843941906126,0,9,160,35-44__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-12.811918550202044,0.0,0.4167362511157982,41.673625111579824
borough_160__age_4__activity_2,160,4,35-44,2,active,0.1503010135546566,6,37.01912598906217,0.0,True,30_or_above,12,4,0.1188943540953685,0,9,160,35-44__active,0.1188943540953685,0.1188943540953685,False,predicted_previous_year,11.88943540953685,-3.140665945928811,0.07397999651730061,0.26680676788091656,19.282677136361595
borough_160__age_5__activity_0,160,5,45-54,0,inactive,0.2838459563025583,6,7.045004236624277,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,160,45-54__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-20.812751688349707,0.0,0.36679512560367555,36.679512560367556
borough_160__age_5__activity_1,160,5,45-54,1,fairly_active,0.1903571325488738,6,3.8223993639692333,1.0,True,below_5,12,4,0.07571843941906126,0,9,160,45-54__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-11.463869312981254,0.0,0.4502913936972618,45.02913936972618
borough_160__age_5__activity_2,160,5,45-54,2,active,0.1353862774376448,6,31.429882464470012,0.3333333333333333,True,30_or_above,12,4,0.14358652192969842,0,9,160,45-54__active,0.14358652192969842,0.14358652192969842,False,predicted_previous_year,14.358652192969842,0.8200244492053615,0.08742362670600416,0.3033619612455365,21.59383345395323
borough_160__age_6__activity_0,160,6,55-64,0,inactive,0.3884664180097635,6,7.249941498849806,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,160,55-64__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-31.274797859070226,0.0,0.3527044355869293,35.27044355869293
borough_160__age_6__activity_1,160,6,55-64,1,fairly_active,0.1697265965725869,6,3.148495824884671,1.0,True,below_5,12,4,0.07571843941906126,0,9,160,55-64__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-9.400815715352564,0.0,0.4524150490760803,45.24150490760803
borough_160__age_6__activity_2,160,6,55-64,2,active,0.1463207118070008,6,23.065819327142147,0.3333333333333333,True,10_to_below_30,12,4,0.12186984643242946,0,9,160,55-64__active,0.12186984643242946,0.12186984643242946,False,predicted_previous_year,12.186984643242946,-2.4450865374571333,0.03861483987420798,0.28802919387817383,24.941435400396582
borough_160__age_7__activity_0,160,7,65-74,0,inactive,0.0,6,5.487367335162151,1.0,True,5_to_below_10,12,4,0.06519997038431657,0,9,160,65-74__inactive,0.06519997038431657,0.06519997038431657,False,predicted_previous_year,6.519997038431658,6.519997038431658,0.0,0.3242841154336923,32.42841154336923
borough_160__age_7__activity_1,160,7,65-74,1,fairly_active,0.0,5,3.6526114324572454,1.0,True,below_5,12,4,0.07571843941906126,0,9,160,65-74__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.45039089620113365,45.039089620113366
borough_160__age_7__activity_2,160,7,65-74,2,active,0.2240578509272759,6,16.073826948543832,1.0,True,10_to_below_30,12,4,0.12912868288787122,0,9,160,65-74__active,0.12912868288787122,0.12912868288787122,False,predicted_previous_year,12.912868288787122,-9.492916803940469,0.06332698464393616,0.3076902240514755,24.436323940753933
borough_160__age_8__activity_0,160,8,75-84,0,inactive,0.2248362304101396,6,2.9746029024741665,1.0,True,below_5,12,4,0.06909237834701104,0,9,160,75-84__inactive,0.06909237834701104,0.06909237834701104,False,predicted_previous_year,6.909237834701104,-15.574385206312854,0.0,0.4374507665634155,43.74507665634155
borough_160__age_8__activity_1,160,8,75-84,1,fairly_active,,4,1.0,1.0,False,below_5,12,4,0.06351383461477997,0,9,160,75-84__fairly_active,0.06351383461477997,0.06351383461477997,False,predicted_previous_year,6.3513834614779965,,0.0,0.43863280713558145,43.86328071355815
borough_160__age_8__activity_2,160,8,75-84,2,active,0.2837850152765523,6,5.529237179543251,1.0,True,5_to_below_10,12,4,0.09910253068340225,0,9,160,75-84__active,0.09910253068340225,0.09910253068340225,False,predicted_previous_year,9.910253068340225,-18.468248459315006,0.03368994239717722,0.3786129742860794,34.49230318889022
borough_160__age_9__activity_0,160,9,85+,0,inactive,,2,1.922885470273877,1.0,False,below_5,12,4,0.05976532086929545,0,9,160,85+__inactive,0.05976532086929545,0.05976532086929545,False,predicted_previous_year,5.976532086929545,,0.0,0.4580847918987274,45.80847918987274
borough_160__age_9__activity_1,160,9,85+,1,fairly_active,0.0,2,1.0,1.0,True,below_5,12,4,0.06316229520072457,0,9,160,85+__fairly_active,0.06316229520072457,0.06316229520072457,False,predicted_previous_year,6.316229520072457,6.316229520072457,0.0,0.44913025349378555,44.91302534937856
borough_160__age_9__activity_2,160,9,85+,2,active,0.0,4,1.0,1.0,True,below_5,12,4,0.07078569815478118,0,9,160,85+__active,0.07078569815478118,0.07078569815478118,False,predicted_previous_year,7.078569815478118,7.078569815478118,0.0,0.4004611372947693,40.04611372947693
borough_171__age_2__activity_0,171,2,16-24,0,inactive,0.1662262491384715,6,10.480029710831555,1.0,True,10_to_below_30,12,4,0.0765131617188477,0,9,171,16-24__inactive,0.0765131617188477,0.0765131617188477,False,predicted_previous_year,7.65131617188477,-8.97130874196238,0.000372722011525185,0.247639998793602,24.72672767820768
borough_171__age_2__activity_1,171,2,16-24,1,fairly_active,0.0,5,4.8818370554137775,1.0,True,below_5,12,4,0.07571843941906126,0,9,171,16-24__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.44579195082187634,44.57919508218763
borough_171__age_2__activity_2,171,2,16-24,2,active,0.1173072156930053,6,18.56827078456962,0.5,True,10_to_below_30,12,4,0.1508383712886476,0,9,171,16-24__active,0.1508383712886476,0.1508383712886476,False,predicted_previous_year,15.08383712886476,3.353115559564231,0.07547821439802647,0.3376810848712921,26.22028704732656
borough_171__age_3__activity_0,171,3,25-34,0,inactive,0.1812964132786578,6,18.770142206293276,0.5,True,10_to_below_30,12,4,0.07571843941906126,0,9,171,25-34__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-10.557797385959656,0.0,0.25546424090862263,25.546424090862264
borough_171__age_3__activity_1,171,3,25-34,1,fairly_active,0.2997540177962336,6,6.674528199154445,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,171,25-34__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-22.403557837717237,0.0,0.35361692011356344,35.36169201135635
borough_171__age_3__activity_2,171,3,25-34,2,active,0.0841459481090491,6,38.329544808612276,0.0,True,30_or_above,12,4,0.09981972022313322,0,9,171,25-34__active,0.09981972022313322,0.09981972022313322,False,predicted_previous_year,9.981972022313322,1.567377211408412,0.05253561791032553,0.26860520839691127,21.606959048658574
borough_171__age_4__activity_0,171,4,35-44,0,inactive,0.1035664458171293,6,18.251268872764065,0.6666666666666666,True,10_to_below_30,12,4,0.07571843941906126,0,9,171,35-44__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-2.7848006398068046,0.00412881848169491,0.23774761483073192,23.3618796349037
borough_171__age_4__activity_1,171,4,35-44,1,fairly_active,0.0,6,6.33271293306098,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,171,35-44__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0018629927799338503,0.3557364851236338,35.38734923437
borough_171__age_4__activity_2,171,4,35-44,2,active,0.1804026507954252,6,36.19860631784315,0.3333333333333333,True,30_or_above,12,4,0.1188943540953685,0,9,171,35-44__active,0.1188943540953685,0.1188943540953685,False,predicted_previous_year,11.88943540953685,-6.1508296700056695,0.07220127433538437,0.2850230038166046,21.282172948122025
borough_171__age_5__activity_0,171,5,45-54,0,inactive,0.0250352610073407,6,9.00055278605485,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,171,45-54__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,5.068317841172056,0.0,0.350833536684513,35.0833536684513
borough_171__age_5__activity_1,171,5,45-54,1,fairly_active,0.1708273880369651,6,3.740341023753227,1.0,True,below_5,12,4,0.07571843941906126,0,9,171,45-54__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-9.510894861790383,0.0,0.461686389148235,46.168638914823504
borough_171__age_5__activity_2,171,5,45-54,2,active,0.1770370252675507,6,17.651195515077188,0.3333333333333333,True,10_to_below_30,12,4,0.14358652192969842,0,9,171,45-54__active,0.14358652192969842,0.14358652192969842,False,predicted_previous_year,14.358652192969842,-3.3450503337852266,0.07740852348506451,0.32322633266448975,24.581780917942524
borough_171__age_6__activity_0,171,6,55-64,0,inactive,0.0,6,5.289029782349211,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,171,55-64__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.3552288800477981,35.522888004779816
borough_171__age_6__activity_1,171,6,55-64,1,fairly_active,0.0,6,2.577109899085269,1.0,True,below_5,12,4,0.07571843941906126,0,9,171,55-64__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.41253982186317434,41.25398218631744
borough_171__age_6__activity_2,171,6,55-64,2,active,0.2621774103284642,6,8.763212527567386,1.0,True,5_to_below_10,12,4,0.12186984643242946,0,9,171,55-64__active,0.12186984643242946,0.12186984643242946,False,predicted_previous_year,12.186984643242946,-14.030756389603475,0.0511368190869689,0.3950490042567251,34.39121851697563
borough_171__age_7__activity_0,171,7,65-74,0,inactive,0.0,6,2.9381748849076756,1.0,True,below_5,12,4,0.06519997038431657,0,9,171,65-74__inactive,0.06519997038431657,0.06519997038431657,False,predicted_previous_year,6.519997038431658,6.519997038431658,0.0,0.428756749629974,42.8756749629974
borough_171__age_7__activity_1,171,7,65-74,1,fairly_active,0.0,2,2.135325753103142,1.0,True,below_5,12,4,0.07571843941906126,0,9,171,65-74__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.43707541525363885,43.70754152536389
borough_171__age_7__activity_2,171,7,65-74,2,active,0.3241138532718253,6,4.549055944758989,1.0,True,below_5,12,4,0.12912868288787122,0,9,171,65-74__active,0.12912868288787122,0.12912868288787122,False,predicted_previous_year,12.912868288787122,-19.49851703839541,0.06252472028136254,0.5066870838403694,44.41623635590069
borough_171__age_8__activity_0,171,8,75-84,0,inactive,1.0,4,1.0,1.0,True,below_5,12,4,0.06909237834701104,0,9,171,75-84__inactive,0.06909237834701104,0.06909237834701104,False,predicted_previous_year,6.909237834701104,-93.0907621652989,0.0,0.409986183047294,40.9986183047294
borough_171__age_8__activity_1,171,8,75-84,1,fairly_active,,3,1.0,1.0,False,below_5,12,4,0.06351383461477997,0,9,171,75-84__fairly_active,0.06351383461477997,0.06351383461477997,False,predicted_previous_year,6.3513834614779965,,0.0,0.3796342611312866,37.96342611312866
borough_171__age_8__activity_2,171,8,75-84,2,active,0.0979590851535888,4,2.0814829756981466,1.0,True,below_5,12,4,0.09910253068340225,0,9,171,75-84__active,0.09910253068340225,0.09910253068340225,False,predicted_previous_year,9.910253068340225,0.114344552981345,0.030753495171666145,0.4628269866108889,43.20734914392227
borough_171__age_9__activity_0,171,9,85+,0,inactive,0.0,5,1.0,1.0,True,below_5,12,4,0.05976532086929545,0,9,171,85+__inactive,0.05976532086929545,0.05976532086929545,False,predicted_previous_year,5.976532086929545,5.976532086929545,0.0,0.4583986863493916,45.839868634939165
borough_171__age_9__activity_1,171,9,85+,1,fairly_active,,0,,,False,unknown,12,4,0.06316229520072457,0,9,171,85+__fairly_active,0.06316229520072457,0.06316229520072457,False,predicted_previous_year,6.316229520072457,,0.0,0.3008237451314923,30.08237451314923
borough_171__age_9__activity_2,171,9,85+,2,active,,0,,,False,unknown,12,4,0.07078569815478118,0,9,171,85+__active,0.07078569815478118,0.07078569815478118,False,predicted_previous_year,7.078569815478118,,0.0,0.3459008052945136,34.59008052945136
borough_17__age_2__activity_0,17,2,16-24,0,inactive,0.0,6,3.127545316608109,1.0,True,below_5,12,4,0.0765131617188477,0,9,17,16-24__inactive,0.0765131617188477,0.0765131617188477,False,predicted_previous_year,7.65131617188477,7.65131617188477,0.0,0.4510861307382584,45.108613073825836
borough_17__age_2__activity_1,17,2,16-24,1,fairly_active,0.0,6,1.1087642840345033,1.0,True,below_5,12,4,0.07571843941906126,0,9,17,16-24__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.4812066912651054,48.12066912651054
borough_17__age_2__activity_2,17,2,16-24,2,active,0.1829673482123297,6,8.406826394908574,1.0,True,5_to_below_10,12,4,0.1508383712886476,0,9,17,16-24__active,0.1508383712886476,0.1508383712886476,False,predicted_previous_year,15.08383712886476,-3.2128976923682107,0.08608148321509362,0.43085642606019925,34.47749428451056
borough_17__age_3__activity_0,17,3,25-34,0,inactive,0.3135486650946501,6,6.251690783688324,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,17,25-34__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-23.783022567558888,0.0,0.3490406677126884,34.90406677126884
borough_17__age_3__activity_1,17,3,25-34,1,fairly_active,0.0,6,3.4659930172758844,1.0,True,below_5,12,4,0.07571843941906126,0,9,17,25-34__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.4261957690119743,42.61957690119743
borough_17__age_3__activity_2,17,3,25-34,2,active,0.0199282169657373,6,18.795516814683733,0.3333333333333333,True,10_to_below_30,12,4,0.09981972022313322,0,9,17,25-34__active,0.09981972022313322,0.09981972022313322,False,predicted_previous_year,9.981972022313322,7.989150325739591,0.028286021202802658,0.2776819661259651,24.939594492316242
borough_17__age_4__activity_0,17,4,35-44,0,inactive,0.1121393709940843,6,11.909378887184381,1.0,True,10_to_below_30,12,4,0.07571843941906126,0,9,17,35-44__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-3.6420931575023046,0.007369403261691332,0.25171416997909546,24.434476671740413
borough_17__age_4__activity_1,17,4,35-44,1,fairly_active,0.1246508996987372,6,5.1227710408464295,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,17,35-44__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,-4.893246027967595,0.0018152217322494888,0.3563139736652374,35.449875193298794
borough_17__age_4__activity_2,17,4,35-44,2,active,0.1310264161329628,6,32.16561235669287,0.16666666666666666,True,30_or_above,12,4,0.1188943540953685,0,9,17,35-44__active,0.1188943540953685,0.1188943540953685,False,predicted_previous_year,11.88943540953685,-1.213206203759429,0.06753410939127209,0.26735263913869817,19.98185297474261
borough_17__age_5__activity_0,17,5,45-54,0,inactive,0.0223087552584688,6,8.896574694321108,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,17,45-54__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,5.340968416059246,0.0,0.3528849124908446,35.28849124908446
borough_17__age_5__activity_1,17,5,45-54,1,fairly_active,0.0,6,4.376434034409261,1.0,True,below_5,12,4,0.07571843941906126,0,9,17,45-54__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.48031580448150635,48.031580448150635
borough_17__age_5__activity_2,17,5,45-54,2,active,0.1208366615020671,6,27.610511921678736,0.3333333333333333,True,10_to_below_30,12,4,0.14358652192969842,0,9,17,45-54__active,0.14358652192969842,0.14358652192969842,False,predicted_previous_year,14.358652192969842,2.2749860427631328,0.07739177532494068,0.32322633266448975,24.583455733954906
borough_17__age_6__activity_0,17,6,55-64,0,inactive,0.0616375333901013,6,9.035702232509678,1.0,True,5_to_below_10,12,4,0.07571843941906126,0,9,17,55-64__inactive,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,1.4080906028959956,0.0,0.3563139736652374,35.63139736652374
borough_17__age_6__activity_1,17,6,55-64,1,fairly_active,0.0,6,3.7073897121407975,1.0,True,below_5,12,4,0.07571843941906126,0,9,17,55-64__fairly_active,0.07571843941906126,0.07571843941906126,False,predicted_previous_year,7.571843941906126,7.571843941906126,0.0,0.4391994178295133,43.91994178295133
borough_17__age_6__activity_2,17,6,55-64,2,active,0.1910924596945202,6,16.946176357188694,0.5,True,10_to_below_30,12,4,0.12186984643242946,0,9,17,55-64__active,0.12186984643242946,0.12186984643242946,False,predicted_previous_year,12.186984643242946,-6.9222613262090755,0.04993010330945256,0.27851609289646145,22.85859895870089
